"State","Year","Propulsion","Fraction"
"Ontario",2028,"PHEV",0.0369363803172861
"Ontario",2029,"BEV",0.236018162433674
"Ontario",2029,"PHEV",0.0477478176596069
"Ontario",2030,"BEV",0.274984195478569
"Ontario",2030,"PHEV",0.0535875276551706
"Ontario",2031,"BEV",0.317077688445899
"Ontario",2031,"PHEV",0.0662974664189993
"Ontario",2032,"BEV",0.355770402744163
"Ontario",2032,"PHEV",0.0782047152234856
"Ontario",2033,"BEV",0.416707160211519
"Ontario",2033,"PHEV",0.0861239232398301
"Ontario",2034,"BEV",0.449648413666214
"Ontario",2034,"PHEV",0.0887309071538417
"Ontario",2035,"BEV",0.477789683736389
"Ontario",2035,"PHEV",0.0893289103053558
"Ontario",2036,"BEV",0.502299998084222
"Ontario",2036,"PHEV",0.0891909668932252
"Ontario",2037,"BEV",0.523929183082014
"Ontario",2037,"PHEV",0.088319611832175
"Ontario",2038,"BEV",0.54264345490167
"Ontario",2038,"PHEV",0.0869730056351873
"Ontario",2039,"BEV",0.558564013949359
"Ontario",2039,"PHEV",0.0854061586110192
"Ontario",2040,"BEV",0.571932595972004
"Ontario",2040,"PHEV",0.0837355266469162
"Ontario",2041,"BEV",0.58343490185924
"Ontario",2041,"PHEV",0.0821257811430541
"Ontario",2042,"BEV",0.593731773950947
"Ontario",2042,"PHEV",0.0805991957516039
"Ontario",2043,"BEV",0.602848825939263
"Ontario",2043,"PHEV",0.0791837228988273
"Ontario",2044,"BEV",0.610669839145174
"Ontario",2044,"PHEV",0.0777963215547404
"Ontario",2045,"BEV",0.618004515540184
"Ontario",2045,"PHEV",0.0765011769227074
"Ontario",2046,"BEV",0.630496195018212
"Ontario",2046,"PHEV",0.0752291321149985
"Ontario",2047,"BEV",0.637325762095548
"Ontario",2047,"PHEV",0.0740671742980373
"Ontario",2048,"BEV",0.643879179479195
"Ontario",2048,"PHEV",0.0729594021252579
"Ontario",2049,"BEV",0.650136575053832
"Ontario",2049,"PHEV",0.0719476458438858
"Ontario",2050,"BEV",0.655642591077365
"Ontario",2050,"PHEV",0.0708615372291425
"Prince Edward Island",2021,"BEV",0.0890310370579968
"Prince Edward Island",2021,"PHEV",0.0309544904235531
"Prince Edward Island",2022,"BEV",0.116307993075832
"Prince Edward Island",2022,"PHEV",0.028682619296118
"Prince Edward Island",2023,"BEV",0.134473805653468
"Prince Edward Island",2023,"PHEV",0.0355167208284428
"Prince Edward Island",2024,"BEV",0.165982876468299
"Prince Edward Island",2024,"PHEV",0.0290096963916706
"Prince Edward Island",2025,"BEV",0.0917027586781245
"Prince Edward Island",2025,"PHEV",0.0182534485183124
"Prince Edward Island",2026,"BEV",0.120280067870594
"Prince Edward Island",2026,"PHEV",0.0241582261464459
"Prince Edward Island",2027,"BEV",0.158748044238814
"Prince Edward Island",2027,"PHEV",0.0352151169427675
"Prince Edward Island",2028,"BEV",0.197954977003811
"Prince Edward Island",2028,"PHEV",0.0369363803172861
"Prince Edward Island",2029,"BEV",0.236018162433674
"Prince Edward Island",2029,"PHEV",0.0477478176596069
"Prince Edward Island",2030,"BEV",0.274984195478569
"Prince Edward Island",2030,"PHEV",0.0535875276551706
"Prince Edward Island",2031,"BEV",0.317077688445899
"Prince Edward Island",2031,"PHEV",0.0662974664189993
"Prince Edward Island",2032,"BEV",0.355770402744163
"Prince Edward Island",2032,"PHEV",0.0782047152234856
"Prince Edward Island",2033,"BEV",0.416707160211519
"Prince Edward Island",2033,"PHEV",0.0861239232398301
"Prince Edward Island",2034,"BEV",0.449648413666214
"Prince Edward Island",2034,"PHEV",0.0887309071538417
"Prince Edward Island",2035,"BEV",0.477789683736389
"Prince Edward Island",2035,"PHEV",0.0893289103053558
"Prince Edward Island",2036,"BEV",0.502299998084222
"Prince Edward Island",2036,"PHEV",0.0891909668932252
"Prince Edward Island",2037,"BEV",0.523929183082014
"Prince Edward Island",2037,"PHEV",0.088319611832175
"Prince Edward Island",2038,"BEV",0.54264345490167
"Prince Edward Island",2038,"PHEV",0.0869730056351873
"Prince Edward Island",2039,"BEV",0.558564013949359
"Prince Edward Island",2039,"PHEV",0.0854061586110192
"Prince Edward Island",2040,"BEV",0.571932595972004
"Prince Edward Island",2040,"PHEV",0.0837355266469162
"Prince Edward Island",2041,"BEV",0.58343490185924
"Prince Edward Island",2041,"PHEV",0.0821257811430541
"Prince Edward Island",2042,"BEV",0.593731773950947
"Prince Edward Island",2042,"PHEV",0.0805991957516039
"Prince Edward Island",2043,"BEV",0.602848825939263
"Prince Edward Island",2043,"PHEV",0.0791837228988273
"Prince Edward Island",2044,"BEV",0.610669839145174
"Prince Edward Island",2044,"PHEV",0.0777963215547404
"Prince Edward Island",2045,"BEV",0.618004515540184
"Prince Edward Island",2045,"PHEV",0.0765011769227074
"Prince Edward Island",2046,"BEV",0.630496195018212
"Prince Edward Island",2046,"PHEV",0.0752291321149985
"Prince Edward Island",2047,"BEV",0.637325762095548
"Prince Edward Island",2047,"PHEV",0.0740671742980373
"Prince Edward Island",2048,"BEV",0.643879179479195
"Prince Edward Island",2048,"PHEV",0.0729594021252579
"Prince Edward Island",2049,"BEV",0.650136575053832
"Prince Edward Island",2049,"PHEV",0.0719476458438858
"Prince Edward Island",2050,"BEV",0.655642591077365
"Prince Edward Island",2050,"PHEV",0.0708615372291425
"Quebec",2021,"BEV",0.0890310370579968
"Quebec",2021,"PHEV",0.0309544904235531
"Quebec",2022,"BEV",0.116307993075832
"Quebec",2022,"PHEV",0.028682619296118
"Quebec",2023,"BEV",0.134473805653468
"Quebec",2023,"PHEV",0.0355167208284428
"Quebec",2024,"BEV",0.165982876468299
"Quebec",2024,"PHEV",0.0290096963916706
"Quebec",2025,"BEV",0.0917027586781245
"Quebec",2025,"PHEV",0.0182534485183124
"Quebec",2026,"BEV",0.120280067870594
"Quebec",2026,"PHEV",0.0241582261464459
"Quebec",2027,"BEV",0.158748044238814
"Quebec",2027,"PHEV",0.0352151169427675
"Quebec",2028,"BEV",0.197954977003811
"Quebec",2028,"PHEV",0.0369363803172861
"Quebec",2029,"BEV",0.236018162433674
"Quebec",2029,"PHEV",0.0477478176596069
"Quebec",2030,"BEV",0.274984195478569
"Quebec",2030,"PHEV",0.0535875276551706
"Quebec",2031,"BEV",0.317077688445899
"Quebec",2031,"PHEV",0.0662974664189993
"Quebec",2032,"BEV",0.355770402744163
"Quebec",2032,"PHEV",0.0782047152234856
"Quebec",2033,"BEV",0.416707160211519
"Quebec",2033,"PHEV",0.0861239232398301
"Quebec",2034,"BEV",0.449648413666214
"Quebec",2034,"PHEV",0.0887309071538417
"Quebec",2035,"BEV",0.477789683736389
"Quebec",2035,"PHEV",0.0893289103053558
"Quebec",2036,"BEV",0.502299998084222
"Quebec",2036,"PHEV",0.0891909668932252
"Quebec",2037,"BEV",0.523929183082014
"Quebec",2037,"PHEV",0.088319611832175
"Quebec",2038,"BEV",0.54264345490167
"Quebec",2038,"PHEV",0.0869730056351873
"Quebec",2039,"BEV",0.558564013949359
"Quebec",2039,"PHEV",0.0854061586110192
"Quebec",2040,"BEV",0.571932595972004
"Quebec",2040,"PHEV",0.0837355266469162
"Quebec",2041,"BEV",0.58343490185924
"Quebec",2041,"PHEV",0.0821257811430541
"Quebec",2042,"BEV",0.593731773950947
"Quebec",2042,"PHEV",0.0805991957516039
"Quebec",2043,"BEV",0.602848825939263
"Quebec",2043,"PHEV",0.0791837228988273
"Quebec",2044,"BEV",0.610669839145174
"Quebec",2044,"PHEV",0.0777963215547404
"Quebec",2045,"BEV",0.618004515540184
"Quebec",2045,"PHEV",0.0765011769227074
"Quebec",2046,"BEV",0.630496195018212
"Quebec",2046,"PHEV",0.0752291321149985
"Quebec",2047,"BEV",0.637325762095548
"Quebec",2047,"PHEV",0.0740671742980373
"Quebec",2048,"BEV",0.643879179479195
"Quebec",2048,"PHEV",0.0729594021252579
"Quebec",2049,"BEV",0.650136575053832
"Quebec",2049,"PHEV",0.0719476458438858
"Quebec",2050,"BEV",0.655642591077365
"Quebec",2050,"PHEV",0.0708615372291425
"Saskatchewan",2021,"BEV",0.0890310370579968
"Saskatchewan",2021,"PHEV",0.0309544904235531
"Saskatchewan",2022,"BEV",0.116307993075832
"Saskatchewan",2022,"PHEV",0.028682619296118
"Saskatchewan",2023,"BEV",0.134473805653468
"Saskatchewan",2023,"PHEV",0.0355167208284428
"Saskatchewan",2024,"BEV",0.165982876468299
"Saskatchewan",2024,"PHEV",0.0290096963916706
"Saskatchewan",2025,"BEV",0.0917027586781245
"Saskatchewan",2025,"PHEV",0.0182534485183124
"Saskatchewan",2026,"BEV",0.120280067870594
"Saskatchewan",2026,"PHEV",0.0241582261464459
"Saskatchewan",2027,"BEV",0.158748044238814
"Saskatchewan",2027,"PHEV",0.0352151169427675
"Saskatchewan",2028,"BEV",0.197954977003811
"Saskatchewan",2028,"PHEV",0.0369363803172861
"Saskatchewan",2029,"BEV",0.236018162433674
"Saskatchewan",2029,"PHEV",0.0477478176596069
"Saskatchewan",2030,"BEV",0.274984195478569
"Saskatchewan",2030,"PHEV",0.0535875276551706
"Saskatchewan",2031,"BEV",0.317077688445899
"Saskatchewan",2031,"PHEV",0.0662974664189993
"Saskatchewan",2032,"BEV",0.355770402744163
"Saskatchewan",2032,"PHEV",0.0782047152234856
"Saskatchewan",2033,"BEV",0.416707160211519
"Saskatchewan",2033,"PHEV",0.0861239232398301
"Saskatchewan",2034,"BEV",0.449648413666214
"Saskatchewan",2034,"PHEV",0.0887309071538417
"Saskatchewan",2035,"BEV",0.477789683736389
"Saskatchewan",2035,"PHEV",0.0893289103053558
"Saskatchewan",2036,"BEV",0.502299998084222
"Saskatchewan",2036,"PHEV",0.0891909668932252
"Saskatchewan",2037,"BEV",0.523929183082014
"Saskatchewan",2037,"PHEV",0.088319611832175
"Saskatchewan",2038,"BEV",0.54264345490167
"Saskatchewan",2038,"PHEV",0.0869730056351873
"Saskatchewan",2039,"BEV",0.558564013949359
"Saskatchewan",2039,"PHEV",0.0854061586110192
"Saskatchewan",2040,"BEV",0.571932595972004
"Saskatchewan",2040,"PHEV",0.0837355266469162
"Saskatchewan",2041,"BEV",0.58343490185924
"Saskatchewan",2041,"PHEV",0.0821257811430541
"Saskatchewan",2042,"BEV",0.593731773950947
"Saskatchewan",2042,"PHEV",0.0805991957516039
"Saskatchewan",2043,"BEV",0.602848825939263
"Saskatchewan",2043,"PHEV",0.0791837228988273
"Saskatchewan",2044,"BEV",0.610669839145174
"Saskatchewan",2044,"PHEV",0.0777963215547404
"Saskatchewan",2045,"BEV",0.618004515540184
"Saskatchewan",2045,"PHEV",0.0765011769227074
"Saskatchewan",2046,"BEV",0.630496195018212
"Saskatchewan",2046,"PHEV",0.0752291321149985
"Saskatchewan",2047,"BEV",0.637325762095548
"Saskatchewan",2047,"PHEV",0.0740671742980373
"Saskatchewan",2048,"BEV",0.643879179479195
"Saskatchewan",2048,"PHEV",0.0729594021252579
"Saskatchewan",2049,"BEV",0.650136575053832
"Saskatchewan",2049,"PHEV",0.0719476458438858
"Saskatchewan",2050,"BEV",0.655642591077365
"Saskatchewan",2050,"PHEV",0.0708615372291425
"Yukon",2021,"BEV",0.0890310370579968
"Yukon",2021,"PHEV",0.0309544904235531
"Yukon",2022,"BEV",0.116307993075832
"Yukon",2022,"PHEV",0.028682619296118
"Yukon",2023,"BEV",0.134473805653468
"Yukon",2023,"PHEV",0.0355167208284428
"Yukon",2024,"BEV",0.165982876468299
"Yukon",2024,"PHEV",0.0290096963916706
"Yukon",2025,"BEV",0.0917027586781245
"Yukon",2025,"PHEV",0.0182534485183124
"Yukon",2026,"BEV",0.120280067870594
"Yukon",2026,"PHEV",0.0241582261464459
"Yukon",2027,"BEV",0.158748044238814
"Yukon",2027,"PHEV",0.0352151169427675
"Yukon",2028,"BEV",0.197954977003811
"Yukon",2028,"PHEV",0.0369363803172861
"Yukon",2029,"BEV",0.236018162433674
"Yukon",2029,"PHEV",0.0477478176596069
"Yukon",2030,"BEV",0.274984195478569
"Yukon",2030,"PHEV",0.0535875276551706
"Yukon",2031,"BEV",0.317077688445899
"Yukon",2031,"PHEV",0.0662974664189993
"Yukon",2032,"BEV",0.355770402744163
"Yukon",2032,"PHEV",0.0782047152234856
"Yukon",2033,"BEV",0.416707160211519
"Yukon",2033,"PHEV",0.0861239232398301
"Yukon",2034,"BEV",0.449648413666214
"Yukon",2034,"PHEV",0.0887309071538417
"Yukon",2035,"BEV",0.477789683736389
"Yukon",2035,"PHEV",0.0893289103053558
"Yukon",2036,"BEV",0.502299998084222
"Yukon",2036,"PHEV",0.0891909668932252
"Yukon",2037,"BEV",0.523929183082014
"Yukon",2037,"PHEV",0.088319611832175
"Yukon",2038,"BEV",0.54264345490167
"Yukon",2038,"PHEV",0.0869730056351873
"Yukon",2039,"BEV",0.558564013949359
"Yukon",2039,"PHEV",0.0854061586110192
"Yukon",2040,"BEV",0.571932595972004
"Yukon",2040,"PHEV",0.0837355266469162
"Yukon",2041,"BEV",0.58343490185924
"Yukon",2041,"PHEV",0.0821257811430541
"Yukon",2042,"BEV",0.593731773950947
"Yukon",2042,"PHEV",0.0805991957516039
"Yukon",2043,"BEV",0.602848825939263
"Yukon",2043,"PHEV",0.0791837228988273
"Yukon",2044,"BEV",0.610669839145174
"Yukon",2044,"PHEV",0.0777963215547404
"Yukon",2045,"BEV",0.618004515540184
"Yukon",2045,"PHEV",0.0765011769227074
"Yukon",2046,"BEV",0.630496195018212
"Yukon",2046,"PHEV",0.0752291321149985
"Yukon",2047,"BEV",0.637325762095548
"Yukon",2047,"PHEV",0.0740671742980373
"Yukon",2048,"BEV",0.643879179479195
"Yukon",2048,"PHEV",0.0729594021252579
"Yukon",2049,"BEV",0.650136575053832
"Yukon",2049,"PHEV",0.0719476458438858
"Yukon",2050,"BEV",0.655642591077365
"Yukon",2050,"PHEV",0.0708615372291425
