"Year","State_Province","Add_LIB_proj_tonnes","Add_LIB_15_tonnes","Tonnes_Prod_proj_down","Tonnes_Prod_15_down","Tonnes_Prod_proj_mid","Tonnes_Prod_15_mid","Recycle_Batt_Proj","Recycle_Batt_15","Cumulative_black_mass_cap","Cumulative_refining_cap"
2033,"MD",102445.480522693,75174.437032107,0,0,685.634020019603,495.749456383905,4733.9201947594,4651.3268687677,0,0
2033,"ME",22320.3236693228,16138.5224290275,0,0,0,0,837.215397161152,819.326489030672,0,0
2033,"MI",144571.369464034,106636.875103578,866595.783700703,821372.616613419,551571.342090493,398815.089412403,5777.24988812129,5670.38211927625,22680,0
2033,"MN",95982.1141767039,69710.3146289746,0,0,0,0,3716.27239097458,3641.26963777878,0,0
2033,"MO",92864.3609624464,68317.8374619522,0,0,685.634020019603,495.749456383905,3568.67022740401,3495.65508216055,0,206085.3314
2033,"MS",42458.9648864262,31392.5513032461,0,0,71991.5721020583,52053.6929203101,1461.12547909203,1426.84224507679,0,0
2033,"MT",16342.7611438497,12032.5974114694,0,0,0,0,625.324794360656,611.572900206854,0,0
2033,"MX",6653.09604225827,6653.09604225827,37316.1342279168,35368.7975284073,0,0,5288.01169413168,4490.48586264839,0,0
2033,"NB",10005.3308696662,6360.48196385311,0,0,0,0,158.405477067404,147.368290839198,0,0
2033,"NC",168530.140707418,124678.594630861,292814.374410145,277533.901520051,106273.273103039,76841.1657395053,6707.65451894234,6576.09128803778,38000,28504.625929
2033,"ND",14922.1064213473,10678.8843402679,0,0,0,0,414.05181073665,402.171315087589,0,0
2033,"NE",32190.7703789105,23447.8866349954,0,0,0,0,1114.96594511076,1089.43348254606,0,0
2033,"NH",24685.6556650987,17778.2834892077,42.6470105461906,40.4214828896083,0,0,921.084521116293,900.935305651114,0,0
2033,"NJ",149807.029000189,110056.555165456,0,0,0,0,7291.19226519497,7176.5212571505,500,500
2033,"NL",5946.26702762458,3749.43390694294,0,0,0,0,87.7327284941138,80.4198074495224,0,0
2033,"NM",31761.0336105834,23384.4885009415,0,0,0,0,1249.30472593102,1223.95530576373,0,0
2033,"NS",10963.4244009745,7024.39956002921,0,0,0,0,186.880075636194,174.302315157321,0,0
2033,"NT",406.824328624168,253.077276504844,0,0,0,0,3.45461855868665,2.9257216970702,0,0
2033,"NU",18.4749164019415,18.4749164019415,0,0,0,0,0,0,0,0
2033,"NV",56557.2438226881,41369.8964866549,703675.674012145,666954.467678537,35233.7225612032,25475.8344774059,2617.38036093529,2573.06553385148,216075,216075
2033,"NY",255393.668908748,194064.507655041,138602.784275119,131369.819391227,1885.49355505391,1363.31100505574,12323.0338080089,12157.4707513837,10120,120
2033,"OH",177561.03204498,130948.932489584,393333.378267516,372807.336690858,281109.948208037,203257.277117401,6884.49921796769,6744.60480359771,17600,54005.69026
2033,"OK",69203.7131815554,50047.273180452,0,0,0,0,2433.40465613081,2381.93020995618,45359,0
2033,"ON",170874.689204454,109114.652085292,301262.856550654,285541.50092531,601949.264184677,435240.976638985,5251.07896450575,5070.78235445389,68000,32500
2033,"OR",71445.6368752154,52317.2221623867,0,0,0,0,4340.46065269487,4274.38880601477,0,0
2033,"PA",182203.574020072,136217.702370811,0,0,239.971907006861,173.512309734367,7932.23699216797,7775.2861218072,15000,20000
2033,"PE",1956.91133203301,1251.86187303657,0,0,0,0,34.811536299819,30.9809275930973,0,0
2033,"QC",97777.7647178928,63033.1338616394,21323.5052730953,20210.7414448042,685.634020019603,495.749456383905,5856.876908407,5747.55418208171,0,0
2033,"RI",16611.4918459635,12340.1153686949,0,0,0,0,668.499209032734,656.629477270431,0,0
2033,"SC",91206.2099552031,66355.4601100953,25417.6182855296,24091.2038022066,23898.0555107616,17279.5510172522,3030.50602305805,2958.85329725303,21840,56445.69026
2033,"SD",15308.4327563198,11044.5019215275,0,0,0,0,469.20912485343,456.949003696003,0,0
2033,"SK",15729.077872993,9831.99442571166,0,0,0,0,209.790603649046,193.246748619153,0,0
2033,"TN",117403.941022713,85736.7753661682,777028.532151593,736479.418248664,329104.32960941,237959.739064275,4224.85769095675,4132.87787413048,0,0
2033,"TX",561761.235768582,406070.799185867,447793.610735002,424425.570340888,34281.7010009802,24787.4728191953,20054.4337243627,19631.5835576538,49000,363403.181704
2033,"UT",65046.7834993188,47005.9567497112,0,0,0,0,2739.58780955453,2687.65470953475,0,0
2033,"VA",159503.42871139,115346.660460462,8529.40210923812,8084.29657792167,0,0,6285.38822734417,6156.44524935563,0,0
2033,"VT",11230.5107015024,8065.57121862502,0,0,0,0,518.519403272927,509.380477152618,0,0
2033,"WA",151796.595401787,109515.977761273,0,0,0,0,8657.17854658384,8526.52396215868,0,0
2033,"WI",91668.1853601394,67041.9687884569,0,0,0,0,3462.77636222521,3392.41326520756,0,0
2033,"WV",23594.8334411974,17473.3270164906,0,0,51422.5515014702,37181.2092287929,855.264914937308,836.926355439869,0,0
2033,"WY",9153.73341537472,6597.06639232908,0,0,0,0,301.860614547695,292.751463450781,0,0
2033,"YT",683.761902370442,425.891548194614,0,0,0,0,12.3869656478284,11.3208704514424,0,0
2034,"AB",76458.6693276471,45853.0691558198,0,0,0,0,1553.51862006292,1431.05180223473,0,0
2034,"AK",11881.2880282723,8533.91504036758,0,0,0,0,581.892580427616,567.369823892556,0,0
2034,"AL",86288.6495628694,61556.6391322791,156908.953365405,133390.893535707,0,0,3834.89127012677,3731.3695501815,18000,0
2034,"AR",47955.4287441573,34338.1605515891,0,0,0,0,2194.71296852899,2138.12585767493,0,0
2034,"AZ",144449.898780908,101907.690904497,95452.9466306214,81146.1269008887,217253.358243419,149894.528847623,8406.20440428386,8227.69310430839,14100,0
2034,"BC",71623.7560561515,43665.1469391879,0,0,0,0,5569.41454740956,5449.42340354379,250000,250000
2034,"CA",793462.403363327,558409.500866441,538378.587314813,457684.531584215,18504.6500749438,12767.3322378107,71302.057156033,70147.1171017618,45823.36185,45823.36185
2034,"CO",127681.289191726,88304.7178149481,0,0,2858.59681899235,1972.29643220557,7498.75887135559,7331.24356841461,0,0
2034,"CT",59166.6068241845,42264.9621503175,0,0,0,0,3547.29649636537,3476.28339821063,0,0
2034,"DC",10067.8181615752,7626.94955420362,0,0,0,0,745.19485231576,734.665170409917,0,0
2034,"DE",21160.8862609214,14735.7944316736,0,0,0,0,975.081118687851,948.808080533179,0,0
2034,"FL",448753.520667811,317067.955508292,0,0,5717.1936379847,3944.59286441114,23189.209122555,22689.9284643735,15,0
2034,"GA",203621.166863867,144550.008772556,601665.004271261,511485.360188526,522170.352269269,360272.81494955,10971.3055525234,10725.299012056,32000,129143
2034,"HI",27414.6662122427,19347.2417496694,0,0,0,0,2211.27238404193,2176.25273050178,0,0
2034,"IA",55473.6534911382,39208.9537831415,0,0,0,0,2498.77199192455,2430.86912958766,0,0
2034,"ID",42791.3378074649,29448.5216244968,0,0,0,0,1700.28783214298,1647.59563795161,0,0
2034,"IL",202995.473087629,145578.758886582,47548.1676864864,40421.4828896083,343031.618279082,236675.571864668,11510.1469373894,11279.1565161538,24000,0
2034,"IN",114978.7260574,81985.2242993473,178115.436153578,151418.874904473,396620.779979125,273649.555647082,5515.24257360126,5376.98158472109,5,5
