Year,Metric,Tonnes
2048,LIB Demand (Increasing Batt Cap - Benchmark Chemistry),10.254915282120615
2048,LIB Demand (Decreasing Batt Cap - Benchmark Chemistry),5.632791659082089
2048,Pack Manufacturing,10.039666711348238
2048,Decreasing Batt Cap Pack Manufacturing,5.504223007517451
2048,Cell Manufacturing,6.338045086293164
2048,Decreasing Batt Cap Cell Manufacturing,3.4748178988078076
2048,EoL Batteries (Increasing Batt Cap - Benchmark Chemistry),4.9535626597187
2048,EoL Batteries (Decreasing Batt Cap - Benchmark Chemistry),3.105513925662542
2048,Black Mass,0.91838736185
2048,Refining,1.402880881403
2049,LIB Demand (Increasing Batt Cap - Benchmark Chemistry),10.465496230122264
2049,LIB Demand (Decreasing Batt Cap - Benchmark Chemistry),5.746039863556021
2049,Pack Manufacturing,10.247890566231904
2049,Decreasing Batt Cap Pack Manufacturing,5.616077782413632
2049,Cell Manufacturing,6.469496878293663
2049,Decreasing Batt Cap Cell Manufacturing,3.5454318570986563
2049,EoL Batteries (Increasing Batt Cap - Benchmark Chemistry),5.508083500253681
2049,EoL Batteries (Decreasing Batt Cap - Benchmark Chemistry),3.3676363305803103
2049,Black Mass,0.91838736185
2049,Refining,1.402880881403
2050,LIB Demand (Increasing Batt Cap - Benchmark Chemistry),10.648824812302607
2050,LIB Demand (Decreasing Batt Cap - Benchmark Chemistry),5.844789285259726
2050,Pack Manufacturing,10.428081070822735
2050,Decreasing Batt Cap Pack Manufacturing,5.712959922675694
2050,Cell Manufacturing,6.583251206505342
2050,Decreasing Batt Cap Cell Manufacturing,3.6065935859380662
2050,EoL Batteries (Increasing Batt Cap - Benchmark Chemistry),6.0418800661784795
2050,EoL Batteries (Decreasing Batt Cap - Benchmark Chemistry),3.6155773738177968
2050,Black Mass,0.91838736185
2050,Refining,1.402880881403
