Year,Scenario,Mineral,Recycling Scenario,Tonne
2035,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,67384.73573205213
2035,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6335.6375604449495
2035,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,6335.6375604449495
2035,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2596.027670003688
2035,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,2596.027670003688
2035,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,29945.440731450428
2035,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,29945.440731450428
2036,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7587.362006104374
2036,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,7587.362006104374
2036,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,38267.7897805122
2036,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,38267.7897805122
2036,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,78646.36249491951
2036,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,78646.36249491951
2036,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7484.222313976238
2036,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,7484.222313976238
2036,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3372.8236676731012
2036,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,3372.8236676731012
2036,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,38675.034947778564
2036,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,38675.034947778564
2036,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7414.285023989907
2036,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,7414.285023989907
2036,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,38508.74628097407
2036,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,38508.74628097407
2036,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,78727.12353328765
2036,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,78727.12353328765
2036,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7468.361343202005
2036,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,7468.361343202005
2036,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3274.857042492033
2036,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,3274.857042492033
2036,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,37774.432935320234
2036,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,37774.432935320234
2036,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,6514.372637983763
2036,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,8135.411483875488
2036,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,35539.74485454408
2036,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,44386.028900426034
2036,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,72170.90687298903
2036,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,90139.44605527584
2036,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6811.137900869604
2036,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,8506.38620607004
2036,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2976.6088895475154
2036,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,3716.9062829857085
2036,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,33459.20630264782
2036,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,41786.090446876704
2036,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,6295.636083959601
2036,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,7899.604275799176
2036,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,35635.03106378584
2036,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,44716.733985874176
2036,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,71917.3822687432
2036,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,90250.13903849828
2036,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6761.690635650872
2036,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,8484.793631850136
2036,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2855.4604569781923
2036,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,3582.5436473004797
2036,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,32316.32160434022
2036,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,40550.60115493466
2037,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,8830.523722196827
2037,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,9759.307224596043
2037,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,44351.44163814327
2037,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,49016.93385061591
2037,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,91456.95900125537
2037,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,101078.97767848399
2037,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,8707.599767616803
2037,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,9623.54849534196
2037,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,4019.362989890046
2037,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,4441.992137423339
2037,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,45603.14084449584
2037,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,50399.89707777658
2037,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,8544.536633243246
2037,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,9489.398310842065
2037,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,44475.57924326184
2037,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,49394.470927212664
2037,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,91125.73422564921
2037,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,101205.40230883894
2037,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,8642.972698869002
2037,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,9598.825514731721
2037,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3861.707833049977
2037,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,4288.608944648394
2037,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,44111.05749120994
2037,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,48989.181637892914
2037,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,6411.923898397478
2037,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,10585.885507851757
2037,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,34855.2785457094
2037,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,57551.761014140095
2037,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,70990.99753654259
2037,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,117229.25478699576
2037,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6702.796722826999
2037,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,11067.073542196258
2037,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3002.4493754923587
2037,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,4955.900518454651
2037,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,33348.316222590285
2037,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,55059.52986923485
2037,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,6151.014361458463
2037,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,10214.018459371353
2037,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,34969.634608570275
2037,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,58076.0180243832
2037,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,70686.47184245546
2037,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,117404.55481344195
2037,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6643.600687941629
2037,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,11033.039782800057
2037,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2857.0075138731972
2037,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,4743.107734464203
2037,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,31976.876818402165
2037,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,53101.48681421554
2038,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,8801.430084633357
2038,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,13040.444833358488
2038,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,43932.633590867816
2038,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,65094.8652004151
2038,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,90758.54952414206
2038,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,134482.86739981265
2038,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,8646.21373833474
2038,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,12810.905980629597
2038,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,4091.7381415511327
2038,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,6061.875410419483
2038,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,45586.30158244604
2038,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,67543.23508424494
2038,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,8477.081142964302
2038,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,12630.391971228331
2038,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,44074.07688945103
2038,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,65671.34374390282
2038,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,90380.88486141647
2038,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,134675.73465368588
2038,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,8572.720875780076
2038,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,12773.367076205914
2038,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3911.772797527145
2038,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,5827.757621059703
2038,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,43886.508355960286
2038,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,65389.83746819521
2038,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,6374.23728697267
2038,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,14312.73704843288
2038,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,34262.6632716955
2038,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,76946.45058101414
2038,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,69957.74769699744
2038,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,157132.26483502472
2038,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6612.547901087363
2038,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,14849.684516704421
2038,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3046.7796917306996
2038,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,6839.252849238353
2038,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,33233.22720070343
2038,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,74626.94526444042
2038,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,6079.214601522269
2038,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,13741.567072821237
2038,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,34392.60197519238
2038,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,77756.02414560295
2038,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,69611.50021561288
2038,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,157402.70079824384
2038,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6545.424798393035
2038,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,14797.440355578801
2038,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2881.2775501093156
2038,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,6510.8517487208155
2038,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,31675.229457058755
2038,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,71604.23709183588
2039,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,8533.591220791903
2039,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,15356.521848166858
2039,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,43325.63134609093
2039,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,77971.48335299958
2039,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,89254.10822615327
2039,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,160637.67770900295
2039,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,8486.380069780407
2039,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,15272.327211740085
2039,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,4103.299330770077
2039,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,7383.125890338529
2039,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,44202.35516552976
2039,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,79546.02604137259
2039,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,8116.7465624192755
2039,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,14713.677108225018
2039,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,43508.12931729603
2039,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,78875.64496808778
2039,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,88769.4090263801
2039,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,160940.10689193057
2039,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,8391.983796588112
2039,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,15213.473666411935
2039,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3871.0583924073558
2039,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,7016.341821166074
2039,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,42016.764070061705
2039,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,76168.35793044778
2039,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,6198.023010158767
2039,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,17273.810263656505
2039,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,33768.715228636334
2039,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,94132.2695413306
2039,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,68812.67721895437
2039,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,191851.98151547555
2039,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6494.556366314005
2039,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,18102.9958879052
2039,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3065.051012948473
2039,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,8539.457274203998
2039,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,32330.875709140404
2039,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,90112.92293463855
2039,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5826.624904536821
2039,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,16377.956417144893
2039,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,33933.02345430244
2039,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,95403.75231529465
2039,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,68376.93143884862
2039,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,192276.55889540442
2039,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6410.060841100086
2039,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,18021.057344635923
2039,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2855.730412500459
2039,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,8024.255006794464
2039,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,30367.083982814333
2039,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,85365.55232653473
2040,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,8301.934975886794
2040,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,17643.285700456465
2040,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,42819.76116187445
2040,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,91008.56143139143
2040,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,87988.39327982426
2040,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,187024.3715396176
2040,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,8350.853095540242
2040,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,17748.37636576479
2040,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,4136.657593003448
2040,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,8789.96633557562
2040,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,43002.007541624
2040,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,91391.10445941248
2040,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7748.447593627905
2040,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,16630.056880161777
2040,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,43062.92175004417
2040,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,92432.81145653468
2040,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,87346.50082624186
2040,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,187500.7869252608
2040,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,8225.666265537388
2040,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,17655.602942219637
2040,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3827.0331551446593
2040,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,8212.443897112964
2040,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,40101.180993982256
2040,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,86070.12163625154
2040,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,6057.490726700059
2040,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,20486.61677656461
2040,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,33336.44542367912
2040,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,112771.37070175698
2040,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,67840.92700694004
2040,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,229537.93569588792
2040,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6395.488103208663
2040,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,21633.513863833243
2040,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3102.3637594907586
2040,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,10488.665236482455
2040,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,31617.17854990521
2040,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,106939.97734395595
2040,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5577.564296232071
2040,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,19075.743331172955
2040,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,33549.53640463564
2040,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,114773.73518970874
2040,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,67278.86616444513
2040,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,230206.5328130176
2040,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6286.390401674587
2040,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,21504.462047043187
2040,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2830.762487658403
2040,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,9677.726049383507
2040,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,29079.248818757296
2040,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,99463.32628479868
2041,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,8104.167498726096
2041,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,19906.248034635963
2041,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,42368.59788445055
2041,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,104080.60580178042
2041,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,86910.1339298558
2041,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,213518.83588910603
2041,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,8235.62297496992
2041,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,20230.66879886182
2041,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,4186.2943572496315
