"State","Segment","Propulsion","Year","LIB_recycling","LIB_available","LIB_reuse_EV","LIB_new_add","LIB_repurpose","EV_stock","LIB_recycling_vector","LIB_available_vector","LIB_reuse_vector","LIB_newadd_vector","LIB_repurpose_vector","EV_stock_vector","domestic_factor","export_factor"
"Illinois","SUV","BEV",2026,157,156,55,212,156,129013,"0|7|18|21|19|18|13|7|11|16|13|7|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|18|22|20|18|12|7|11|16|11|9|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|6|15|6|4|3|4|6|4|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|11|30|40|36|31|22|13|20|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|18|22|20|18|12|7|11|16|11|9|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","24570|17973|30412|24523|14637|7983|3659|1438|1395|1304|652|297|169|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Illinois","SUV","PHEV",2026,68,64,22,84,64,37905,"0|2|6|7|7|7|4|3|4|7|7|7|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|5|6|6|8|3|2|5|6|9|6|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|2|4|3|1|1|2|2|3|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|9|12|12|14|6|4|8|12|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|5|6|6|8|3|2|5|6|9|6|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","5269|3869|8956|7806|4949|3680|928|454|574|537|466|252|165|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Indiana","Car","BEV",2026,62,61,25,63,61,38105,"0|3|2|3|4|3|3|7|10|3|6|7|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|1|2|2|4|4|6|11|4|5|7|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|0|2|2|2|2|4|2|2|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|7|2|4|5|6|6|12|18|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|1|2|2|4|4|6|11|4|5|7|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","14277|10979|2071|2467|2190|1485|970|1272|1290|291|285|282|247|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Indiana","Car","PHEV",2026,55,48,18,46,48,10112,"0|2|1|0|2|2|2|3|7|7|8|7|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|0|0|0|1|1|2|6|8|9|6|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|1|2|3|4|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|0|0|1|2|2|4|12|14|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|0|0|0|1|1|2|6|8|9|6|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3107|2396|268|221|314|484|343|423|822|645|500|246|341|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Indiana","SUV","BEV",2026,48,44,15,60,44,52783,"0|4|4|6|6|6|4|3|4|3|4|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|5|6|6|5|3|2|2|4|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|4|2|1|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|8|8|10|10|9|6|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|5|6|6|5|3|2|2|4|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","17130|12857|7970|6425|3873|2274|985|380|349|297|144|64|36|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Indiana","SUV","PHEV",2026,37,24,9,35,24,17834,"0|2|2|4|4|4|2|2|2|4|3|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|2|2|3|1|1|2|2|4|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|2|1|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|3|5|5|6|2|2|3|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|2|2|3|1|1|2|2|4|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3728|2805|3458|3015|1945|1509|377|184|237|222|186|101|66|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Iowa","Car","BEV",2026,29,17,4,26,17,15350,"0|2|1|2|2|2|2|3|4|2|2|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|0|0|1|1|1|2|3|1|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|1|1|2|2|2|4|6|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|0|0|1|1|1|2|3|1|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6192|4819|714|851|767|528|318|399|419|92|88|87|76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Iowa","Car","PHEV",2026,28,23,8,24,23,4674,"0|2|0|0|0|1|1|2|4|3|4|4|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|1|3|5|5|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|1|2|2|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|0|0|0|1|1|2|6|7|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|1|3|5|5|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1364|1065|127|105|152|232|168|215|401|302|251|124|169|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Iowa","SUV","BEV",2026,22,13,1,24,13,23368,"0|3|2|2|2|2|2|1|2|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|2|2|2|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|3|3|3|3|2|1|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|2|2|2|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","8873|6642|2749|2215|1356|809|324|118|113|93|45|21|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Iowa","SUV","PHEV",2026,22,11,0,21,11,8826,"0|2|2|2|2|2|1|1|2|2|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|1|1|2|0|0|1|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|2|2|3|1|1|2|2|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|1|1|2|0|0|1|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1954|1468|1636|1425|943|724|185|94|116|104|93|51|34|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Kansas","Car","BEV",2026,35,27,8,32,27,16390,"0|2|2|2|2|2|2|4|6|2|3|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|0|1|1|1|2|2|5|2|2|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|1|2|0|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|1|2|2|2|3|5|9|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|0|1|1|1|2|2|5|2|2|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6019|4645|898|1068|940|642|430|572|646|153|131|131|115|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Kansas","Car","PHEV",2026,27,19,7,21,19,4207,"0|2|0|0|0|1|1|2|4|4|3|4|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|1|2|3|5|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|1|1|2|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|0|0|0|1|1|2|5|6|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|1|2|3|5|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1257|973|117|96|133|213|156|188|360|262|209|103|142|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Kansas","SUV","BEV",2026,28,17,4,28,17,23813,"0|3|2|3|3|3|2|2|2|2|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|2|2|2|2|1|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|3|4|4|4|3|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|2|2|2|2|1|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","7909|5973|3450|2782|1664|985|436|171|173|155|67|29|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Kansas","SUV","PHEV",2026,21,10,0,20,10,7796,"0|1|2|2|2|2|1|1|2|2|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|1|1|2|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|2|2|3|1|1|1|2|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|1|1|2|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1652|1251|1503|1308|828|664|170|81|103|90|77|41|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Kentucky","Car","BEV",2026,32,23,7,29,23,21694,"0|4|2|2|2|2|2|3|3|2|3|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|0|1|1|1|1|2|5|1|2|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|0|0|0|0|1|2|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|1|2|2|2|2|4|7|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|0|1|1|1|1|2|5|1|2|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","9288|7141|921|1097|940|599|359|473|456|107|110|108|95|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Kentucky","Car","PHEV",2026,25,16,7,17,16,5445,"0|2|0|0|0|1|1|2|3|4|3|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|1|2|2|4|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|1|1|2|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|0|0|0|1|1|2|4|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|1|2|2|4|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2064|1591|117|96|136|199|136|162|299|240|187|92|128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Kentucky","SUV","BEV",2026,29,14,4,27,14,29471,"0|4|3|3|3|3|2|2|2|2|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|2|2|2|1|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|4|4|4|4|2|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|2|2|2|1|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","11196|8462|3542|2856|1664|919|365|141|122|108|55|25|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Kentucky","SUV","PHEV",2026,22,8,0,18,8,9177,"0|2|2|2|2|2|1|1|2|2|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|1|1|1|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|2|2|2|1|1|1|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|1|1|1|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2488|1885|1503|1308|847|624|150|70|87|84|70|38|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Louisiana","Car","BEV",2026,29,16,4,25,16,17100,"0|3|1|2|2|2|2|2|4|2|2|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|0|0|1|1|1|2|2|1|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|0|0|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|1|1|2|2|2|3|5|1|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|0|0|1|1|1|2|2|1|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","7524|5655|651|775|730|457|277|349|341|91|88|87|76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Louisiana","Car","PHEV",2026,16,9,1,12,9,4050,"0|2|0|0|0|1|0|1|2|2|2|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|2|2|2|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|0|0|0|0|0|1|3|3|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|2|2|2|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1692|1274|83|69|90|128|76|90|180|141|104|51|72|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Louisiana","SUV","BEV",2026,23,12,1,24,12,24500,"0|4|2|2|2|2|2|1|2|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|2|2|2|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|3|3|3|3|2|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|2|2|2|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","9980|7360|2505|2019|1291|700|281|103|92|93|45|21|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Louisiana","SUV","PHEV",2026,16,1,0,11,1,7166,"0|2|1|2|2|2|1|0|1|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|1|1|2|1|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2244|1658|1073|935|559|403|85|39|51|48|39|21|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Maine","Car","BEV",2026,25,13,2,21,13,8176,"0|2|1|2|2|2|2|2|3|2|2|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|1|1|1|2|2|1|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|1|2|2|2|3|4|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|1|1|1|2|2|1|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2666|2023|588|699|619|428|263|324|303|77|65|64|57|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Maine","Car","PHEV",2026,26,19,7,20,19,3132,"0|0|0|0|0|2|1|2|4|4|3|4|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|1|2|3|5|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|1|1|2|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|1|1|2|5|6|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|1|2|3|5|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","537|408|158|130|177|270|181|197|360|262|209|103|142|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Maine","SUV","BEV",2026,19,10,0,21,10,12626,"0|2|2|2|2|2|2|1|1|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|2|2|2|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|3|3|3|2|1|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|2|2|2|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3606|2606|2259|1822|1094|657|267|97|82|78|34|16|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Maine","SUV","PHEV",2026,20,12,0,21,12,7631,"0|0|2|2|2|2|1|1|2|2|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|2|2|2|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|2|3|3|3|1|1|1|2|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|2|2|2|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","727|525|2037|1776|1098|845|199|86|103|90|77|41|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Maryland","Car","BEV",2026,144,153,55,168,153,95979,"0|7|3|6|7|7|7|18|25|7|13|19|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|9|4|6|8|8|9|18|26|9|13|18|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|2|5|3|3|6|9|3|5|6|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|15|6|11|14|14|15|32|46|11|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|9|4|6|8|8|9|18|26|9|13|18|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","38305|24118|5724|6815|5706|3656|2492|3291|3189|678|701|694|608|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Maryland","Car","PHEV",2026,112,104,39,95,104,20889,"0|1|2|2|2|3|4|5|14|17|19|14|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|0|0|1|2|2|5|13|16|19|14|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|0|0|1|1|2|5|6|6|6|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|1|1|2|4|5|8|24|27|19|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|0|0|1|2|2|5|13|16|19|14|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6753|4193|652|538|714|1111|771|898|1684|1307|1043|515|709|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Maryland","SUV","BEV",2026,104,105,37,144,105,116474,"0|7|13|15|15|13|7|6|7|7|7|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|7|12|16|13|12|9|5|6|9|6|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|4|10|4|3|2|2|3|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|13|22|29|25|22|15|9|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|7|12|16|13|12|9|5|6|9|6|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","34321|21020|22016|17752|10086|5600|2533|984|862|690|357|161|90|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Maryland","SUV","PHEV",2026,63,58,21,73,58,36194,"0|2|5|7|6|7|4|3|3|6|8|6|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|5|6|6|7|2|2|5|6|6|6|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|2|4|3|1|1|2|2|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|8|11|11|13|5|4|7|10|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|5|6|6|7|2|2|5|6|6|6|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6051|3654|8392|7314|4411|3458|848|392|488|453|389|207|137|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Massachusetts","Car","BEV",2026,169,169,63,190,169,101557,"0|9|3|6|7|9|10|18|31|10|14|22|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|9|4|6|9|9|10|18|31|11|15|20|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|2|6|4|4|6|11|4|6|7|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|16|6|11|15|17|18|34|56|15|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|9|4|6|9|9|10|18|31|11|15|20|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","39709|25093|5859|6975|6114|4356|2906|3516|3912|863|789|782|684|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Massachusetts","Car","PHEV",2026,119,119,45,113,119,24028,"0|1|2|2|2|3|3|6|18|18|19|15|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|0|0|1|4|4|6|18|20|20|14|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|0|0|2|2|2|6|7|7|6|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|1|1|2|6|6|12|34|34|13|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|0|0|1|4|4|6|18|20|20|14|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","7105|4428|913|752|950|1434|1013|1162|2324|1592|1084|535|735|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
