"State","Year","add_BEV","add_PHEV","add_ICE","ret_ICE","ret_BEV","ret_PHEV","Growth_from_pop","exp_ICE","exp_BEV","exp_PHEV","ret_EV","Demand_total","Export_All"
"Minnesota",2041,139003.315681449,20092.590097403,86968.418276819,198937.488397326,29973,6772,10381.8356583448,15652.9621627126,2358.36009935919,532.840042466901,36745,246064.324055671,18544.1623045387
"Minnesota",2042,144296.985825117,20085.8859708203,86030.826178966,194895.862316557,37047,8089,10381.8356583455,15334.9556339896,2914.96235281619,636.465313572764,45136,250413.697974903,18886.3833003786
"Minnesota",2043,149559.204447231,20123.0874613499,85458.285987413,190410.742237649,44730,9618,10381.8356583448,14982.0537477943,3519.48244234266,756.771342062412,54348,255140.577895994,19258.3075321994
"Minnesota",2044,154769.427207025,20158.0527217125,85142.0163173584,185470.660587751,52888,11329,10381.8356583448,14593.3542031809,4161.37687034694,891.397643400401,64217,260069.496246095,19646.1287169283
"Minnesota",2045,159952.616638225,20217.61716493,85153.0908137708,180094.488958581,61700,13147,10381.8356583455,14170.3418701632,4854.72986122383,1034.44300624813,74847,265323.324616926,20059.5147376351
"Minnesota",2046,164884.769622623,20236.5015723257,85163.1859247728,174328.621461377,70652,14922,10381.8356583448,13716.6671681447,5559.09844659945,1174.1050079284,85574,270284.457119722,20449.8706226726
"Minnesota",2047,169502.036763634,20239.4971372062,85042.4051114864,168232.103353982,79620,16550,10381.8356583448,13236.9759443933,6264.72595706064,1302.200635385,96170,274783.939012327,20803.902536839
"Minnesota",2048,173723.059713172,20189.2602135513,84646.7378779352,161904.222146314,88339,17934,10381.8356583448,12739.0804199664,6950.76144587766,1411.09765528668,106273,278559.057804659,21100.9395211307
"Minnesota",2049,177410.156847628,20122.4342844854,83967.8748986169,155440.630372385,96652,19026,10381.8356583455,12230.5068057743,7604.85171064839,1497.01929237674,115678,281500.466030731,21332.3778087994
"Minnesota",2050,180471.760199861,19974.198951574,83131.0477624585,148957.171255549,104435,19803,10381.8356583448,11720.3699730591,8217.24008195966,1558.15584184466,124238,283577.006913893,21495.7658968634
"Mississippi",2020,224.72102425876,95.8844633627242,99885,126841.667618879,0,0,0,8354.54152859433,0,0,0,100205.605487621,8354.54152859433
"Mississippi",2021,471.738247503646,293.341887592789,103890,127352.665043609,0,0,0,9736.42662269935,0,0,0,104655.080135096,9736.42662269935
"Mississippi",2022,824.046792747125,358.873637340703,97804,127414.914506839,0,0,0,9815.8593088031,0,0,0,98986.9204300878,9815.8593088031
"Mississippi",2023,1228.20075675205,502.37367540435,103694,127024.059909514,0,0,0,10634.874549358,0,0,0,105424.574432156,10634.874549358
"Mississippi",2024,1385.94598356021,578.326826547686,101822,126276.077010057,0,0,0,11422.1015485256,0,0,0,103786.272810108,11422.1015485256
"Mississippi",2025,10487.5629231333,2262.81242526873,112119.1053943,125205.643706037,0,1,-337.162963334962,9851.53285726822,0,0.0786828178480361,1,124869.480742702,9851.61154008607
"Mississippi",2026,13907.9580963878,2997.01131589192,106705.773450081,123934.905825695,7,6,-337.162963334613,9751.54762009667,0.550779724936253,0.472096907088217,13,123610.74286236,9752.5704967287
"Mississippi",2027,18132.4787517233,4307.46907754097,99715.2281477224,122462.338940321,19,11,-337.162963334613,9635.68190808576,1.49497353911269,0.865510996328398,30,122155.175976987,9638.04239262121
"Mississippi",2028,22325.5973517465,4462.78751084004,93773.9217659857,120830.469591907,41,28,-337.162963334613,9507.28182939268,3.22599553176948,2.20311889974501,69,120562.306628572,9512.71094382419
"Mississippi",2029,26437.1163539817,5720.76246338185,86696.3852359815,119082.42701668,68,41,-337.162963334613,9369.74091385546,5.35043161366646,3.22599553176948,109,118854.264053345,9378.3173410009
"Mississippi",2030,30569.1741988348,6354.47090211019,80162.5877915257,117246.395855805,115,62,-337.162963334613,9225.27680846107,9.04852405252416,4.87833470657824,177,117086.232892471,9239.20366722018
"Mississippi",2031,32334.2771566318,7203.44442817497,67123.0048989031,115353.492502025,180,85,-8957.76601831491,9076.33783867162,14.1629072126465,6.68803951708307,265,106660.72648371,9097.18878540135
"Mississippi",2032,35850.3036800386,8372.77739368768,60618.1128170072,113404.959909048,281,113,-8957.76601831491,8923.0218035875,22.1098718152982,8.89115841682808,394,104841.193890734,8954.02283381963
"Mississippi",2033,41544.5964793912,9105.66498178438,52440.2639789622,111449.291458453,437,162,-8957.76601831491,8769.14429911813,34.3843913995918,12.7466164913819,599,103090.525440138,8816.2753070091
"Mississippi",2034,44250.7568056612,9233.96865199819,47974.7833081153,109502.27478409,678,237,-8957.76601831491,8615.94754078212,53.3469505009685,18.6478278299846,915,101459.508765775,8687.94231911307
"Mississippi",2035,46523.73124701,9177.50105949635,44312.0886605545,107592.086985375,1043,336,-8957.76601831456,8465.64858216035,82.0661790155017,26.4374267969401,1379,100013.320967061,8574.1521879728
"Mississippi",2036,48460.9032180022,9051.62523586851,41274.1281319684,105724.422604154,1556,464,-8957.76601831491,8318.69548585144,122.430464571544,36.5088274814888,2020,98786.656585839,8477.63477790447
"Mississippi",2037,50420.3568692709,8931.91760722532,39144.1516296304,103888.192124441,2820,746,-8957.76601831491,8174.21569748921,221.885546331462,58.697382114635,3566,98496.4261061266,8454.79862593531
"Mississippi",2038,52443.0827828649,8820.57034795183,37584.2848527678,102056.704001899,4620,1129,-8957.76601831491,8030.1090511524,363.514618457927,88.8329013504328,5749,98847.9379835845,8482.45657096076
"Mississippi",2039,54667.5905897294,8755.28514734711,36533.1066070317,100187.748362423,7063,1663,-8957.76601831491,7883.05435500542,555.736742460679,130.849526081284,8726,99955.9823441082,8569.64062354739
"Mississippi",2040,56946.9945770112,8722.17098321345,35957.6901287405,98229.6217072801,10083,2272,-8957.76601831491,7728.98343207541,793.358852361748,178.767362150738,12355,101626.855688965,8701.1096465879
"Mississippi",2041,58164.4459490912,8554.26681115876,34977.7003148929,96131.3782447289,13551,2995,-10980.965169586,7563.88772391067,1066.23086465874,235.655039454868,16546,101696.413075143,8865.77362802428
"Mississippi",2042,60526.7548972566,8571.55406743405,34812.0926949544,93835.3668292307,17300,3756,-10980.9651695856,7383.23107592801,1361.21274877103,295.532663837224,21056,103910.401659645,9039.97648853626
"Mississippi",2043,62613.4239411138,8573.35971816134,34717.7697747474,91305.5186036081,21033,4547,-10980.9651695856,7184.17548880817,1654.93570779774,357.77077275502,25580,105904.553434022,9196.88196936094
"Mississippi",2044,64595.6683943051,8558.19277320184,34488.2395337985,88520.0658708914,24738,5365,-10980.965169586,6965.00821881551,1946.45554792472,422.133317754714,30103,107642.100701305,9333.59708449494
"Mississippi",2045,66336.6674104905,8529.78208299064,34276.2057921962,85479.6204552633,28489,6155,-10980.965169586,6725.77740600075,2241.5947976727,484.292743854662,34644,109142.655285677,9451.66494752811
"Mississippi",2046,67849.9078339038,8464.85910789916,33918.9977819196,82208.7298933082,32111,6895,-10980.9651695856,6468.41451971357,2526.58396391829,542.518029062209,39006,110233.764723723,9537.51651269407
"Mississippi",2047,68995.9370345965,8373.71975916252,33523.3691520767,78741.9911154214,35594,7538,-10980.9651695856,6195.64174392638,2800.636218483,593.111080938496,43132,110893.025945836,9589.38904334787
"Mississippi",2048,69892.6017160548,8255.49534996199,32937.188865583,75144.2511011858,38874,8048,-10980.965169586,5912.56142172169,3058.71586102456,633.239318040995,46922,111085.2859316,9604.51660078724
"Mississippi",2049,70451.1597678207,8118.32717533313,32277.7985285321,71475.2506412719,41932,8421,-10980.965169586,5623.87412684992,3299.32791800385,662.588009098312,50353,110847.285471686,9585.79005395209
"Mississippi",2050,70758.7819936538,7947.07967108941,31513.4917216687,67806.3185559975,44737,8657,-10980.9651695856,5335.19221188746,3520.03322206759,681.157154110449,53394,110219.353386412,9536.3825880655
"Missouri",2020,1882.03857816712,725.982365460626,203954,253777.525855871,3,1,0,16715.2870077154,0.197597722075775,0.0658659073585915,4,206562.020943628,16715.5504713448
"Missouri",2021,3628.75575002805,1920.05599151644,210053,248658.001075847,4,5,0,19010.519966685,0.305809905724873,0.382262382156092,9,215601.811741544,19011.2080389729
"Missouri",2022,6146.0156625723,2332.67864271457,193238,244577.51105712,9,6,0,18841.8949847906,0.693346882671937,0.462231255114624,15,201716.694305287,18843.0505629284
"Missouri",2023,9177.38898795285,3491.49704406023,212560,241246.102129946,19,15,0,20197.9218228515,1.59074286069695,1.25584962686601,34,225228.886032013,20200.768415339
"Missouri",2024,10356.0963771583,4019.37144450641,208721,238652.06752967,32,24,0,21586.8928987426,2.89450906464023,2.17088179848017,56,223096.467821665,21591.9582896057
"Missouri",2025,20841.8740064344,4356.41825896672,220829.13933491,236608.829281832,48,35,9335.6023184793,18617.0494156194,3.77677525670573,2.75389862468126,83,246027.431600311,18623.5800895008
"Missouri",2026,27703.3703354442,5773.56109439273,211160.936337222,235115.265448581,102,85,9335.60231847861,18499.5316045833,8.02564742049969,6.68803951708307,187,244637.867767059,18514.2452915209
"Missouri",2027,36580.7032728687,8392.50055105032,198685.711875287,233998.313380727,184,141,9335.6023184793,18411.6466684834,14.4776384840386,11.0942773165731,325,243658.915699206,18437.218584284
"Missouri",2028,45794.6283663863,8814.21791967836,188410.120001162,233159.363968747,293,231,9335.6023184793,18345.6357647169,23.0540656294746,18.1757309228963,524,243018.966287226,18386.8655612693
"Missouri",2029,54164.9257490517,11283.799374213,177206.736478903,232510.859283689,454,355,9335.60231847861,18294.6095887089,35.7219993030084,27.9324003360528,809,242655.461602168,18358.2639883479
"Missouri",2030,62805.0680731005,12588.1952042647,167113.304334704,231947.96529359,718,505,9335.6023184793,18250.3195034181,56.49426321489,39.7348230132583,1223,242506.567612069,18346.5485896463
"Missouri",2031,67815.4097665824,14572.319141886,145165.279771713,231372.036514314,1047,640,-5506.02783413281,18205.0038041849,82.3809102868938,50.3570034227431,1687,227553.008680181,18337.7417178946
"Missouri",2032,76536.9484509843,17260.4043373239,133583.134084164,230634.514706605,1473,779,-5506.02783413281,18146.97351013,115.899790690157,61.2939151036202,2252,227380.486872472,18324.1672159238
"Missouri",2033,90721.7273962847,19197.2790266433,117364.574107266,229674.608364326,2113,1002,-5506.02783413281,18071.4453742493,166.2567941129,78.8401834837322,3115,227283.580530194,18316.542351846
"Missouri",2034,98634.8028982566,19910.00816604,108681.945028117,228386.783926546,3068,1278,-5506.02783413281,17970.1157185912,241.398885157775,100.55664120979,4346,227226.756092413,18312.0712449588
"Missouri",2035,105590.05161189,20169.8929901023,101560.145682823,226722.118118949,4429,1675,-5506.02783413349,17839.1351220742,348.486200248952,131.793719895461,6104,227320.090284815,18319.4150422186
"Missouri",2036,111504.969215474,20145.3189812953,95808.8982556168,224624.214286519,6173,2168,-5506.02783413281,17674.0661369644,485.709034575927,170.584349094542,8341,227459.186452386,18330.3595206349
"Missouri",2037,116756.832147019,19964.5887996324,91459.1813210561,222048.63010184,8896,2742,-5506.02783413281,17471.4119157091,699.96234757613,215.748286539315,11638,228180.602267708,18387.1225498245
"Missouri",2038,121446.461546583,19705.7127878572,88253.211241227,218963.4134098,12498,3450,-5506.02783413281,17228.6583727076,983.377857464756,271.455721575725,15948,229405.385575668,18483.491951748
"Missouri",2039,126014.525975805,19478.8033431634,85855.4495180516,215346.806671153,17139,4369,-5506.02783413281,16944.0935634626,1348.54481509749,343.76523117807,21508,231348.77883702,18636.4036097381
"Missouri",2040,130707.119927743,19301.795221497,83864.1646330861,211186.107616459,22823,5370,-5506.02783413281,16616.7180376216,1795.77795174573,422.526731843954,28193,233873.079782327,18835.0227212113
"Missouri",2041,132870.332094183,18792.7961910399,80094.0128580748,206528.181114119,29391,6570,-10732.0399708209,16250.2192550884,2312.56669937163,516.946113261597,35961,231757.141143298,19079.7320677217
"Missouri",2042,137762.804740164,18729.2283323349,78622.8581220193,201307.93116534,36652,7887,-10732.0399708216,15839.4752792474,2883.88263976622,620.571384367461,44539,235114.891194518,19343.9293033811
"Missouri",2043,141867.43433351,18637.0887425835,77842.5030023275,195557.066049242,44184,9338,-10732.0399708209,15386.9810068489,3476.52162379763,734.740153064962,53522,238347.026078421,19598.2427837115
"Missouri",2044,145877.750246357,18567.817260775,77074.8054075293,189309.412885483,52004,10939,-10732.0399708216,14895.3980509871,4091.82125936927,860.711344439667,62943,241520.372914662,19847.9306547961
"Missouri",2045,149343.95807271,18489.9502278131,76982.9662665159,182631.91453786,60307,12610,-10732.0399708209,14369.9936648206,4745.12469596152,992.190333063736,72917,244816.874567039,20107.3086938458
"Missouri",2046,152752.300754134,18393.3720285788,76691.2182140991,175606.930967633,68718,14244,-10732.0399708209,13817.2481621789,5406.92587688135,1120.75805742743,82962,247836.890996812,20344.9320964877
"Missouri",2047,155337.813130105,18265.5778355749,76872.1068095844,168321.537746086,77135,15751,-10732.0399708216,13244.0128943766,6069.19915470827,1239.33306392442,92886,250475.497775265,20552.5451130093
"Missouri",2048,158350.284097104,18155.6489509455,76081.5990060487,160894.572024919,85389,17036,-10732.0399708209,12659.6383033745,6718.64713322596,1340.44048485914,102425,252587.532054098,20718.7259214596
"Missouri",2049,160843.355527914,18019.114379421,75137.7385564275,153434.248434584,93258,18040,-10732.0399708216,12072.6390212287,7337.80222687215,1419.43803397857,111298,254000.208463762,20829.8792820794
"Missouri",2050,162778.697883536,17806.0179281486,74072.0581286126,146058.813911118,100582,18748,-10732.0399708209,11492.3190500687,7914.07518479117,1475.14546901498,119330,254656.773940298,20881.5397038749
"Montana",2020,252.811152291105,82.186682882335,32724,59764.1910526057,0,0,0,3936.42267123209,0,0,0,33058.9978351734,3936.42267123209
"Montana",2021,580.600920004488,293.341887592789,34908,55227.8480025121,0,0,0,4222.30574775896,0,0,0,35781.9428075973,4222.30574775896
"Montana",2022,1133.0643400273,381.303239674497,33308,51238.9147954351,0,0,0,3947.37131610088,0,0,0,34822.3675797018,3947.37131610088
"Montana",2023,1569.36763362763,627.967094255438,36089,47731.2898920398,0,0,0,3996.22150671676,0,0,0,38286.3347278831,3996.22150671676
"Montana",2024,1770.93097899361,722.908533184607,35437,44676.9765532114,1,0,0,4041.18480043717,0.0904534082700071,0,1,37930.8395121782,4041.27525384544
