"State","Segment","Propulsion","Year","LIB_recycling","LIB_available","LIB_reuse_EV","LIB_new_add","LIB_repurpose","EV_stock","LIB_recycling_vector","LIB_available_vector","LIB_reuse_vector","LIB_newadd_vector","LIB_repurpose_vector","EV_stock_vector","domestic_factor","export_factor"
"Utah","SUV","PHEV",2039,2669,2050,357,3043,2050,89210,"0|37|53|77|115|168|225|276|294|272|254|192|160|187|105|134|76|29|13|2|0|0|0|0|0|0|0|0|0|0|0","0|37|53|77|115|165|221|267|285|259|243|180|148|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|12|15|46|41|47|49|43|35|29|22|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|52|81|127|189|276|382|477|523|472|457|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|37|53|77|115|165|221|267|285|259|243|180|148|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","8255|8366|8453|8483|8395|8233|7908|7111|5946|4499|3884|2878|2274|1251|748|1194|798|333|168|20|7|4|2|1|0|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Vermont","Car","BEV",2039,1504,606,242,568,606,91663,"0|5|6|9|12|18|27|39|55|78|104|129|146|358|258|73|81|56|28|10|8|4|0|0|0|0|0|0|0|0|0","0|4|6|9|13|17|26|38|54|78|99|124|138|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|6|14|8|11|15|20|29|37|46|52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|9|13|21|31|45|67|96|136|141|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|6|9|13|17|26|38|54|78|99|124|138|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","7564|7664|7788|7932|8076|7714|7318|6941|6563|6303|5404|4630|3422|2446|1226|249|214|119|50|17|14|6|1|0|0|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Vermont","Car","PHEV",2039,297,114,48,101,114,16829,"0|2|2|2|2|3|6|7|10|15|20|22|30|65|47|14|11|10|11|6|5|5|2|0|0|0|0|0|0|0|0","0|0|0|1|3|4|5|8|10|14|18|22|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|3|2|2|3|4|6|7|9|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|2|4|6|9|13|18|26|20|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|3|4|5|8|10|14|18|22|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1163|1236|1320|1415|1519|1532|1523|1434|1278|1132|999|793|703|431|212|44|26|21|20|9|8|9|3|1|0|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Vermont","SUV","BEV",2039,4421,3600,493,5841,3600,159285,"0|71|103|147|205|271|341|416|475|523|474|396|281|372|169|98|52|19|6|2|0|0|0|0|0|0|0|0|0|0|0","0|71|103|145|203|267|337|407|466|508|457|375|261|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|28|35|83|50|52|50|48|44|40|35|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|96|149|230|338|463|610|769|914|1005|920|347|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|71|103|145|203|267|337|407|466|508|457|375|261|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","15426|15487|15456|15341|15123|13914|12671|11508|10401|9611|7859|6417|4242|2782|1321|866|537|216|85|17|4|2|1|0|0|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Vermont","SUV","PHEV",2039,988,741,140,1055,741,29794,"0|13|17|27|40|57|78|97|104|104|98|74|62|72|34|59|34|12|6|0|0|0|0|0|0|0|0|0|0|0|0","0|11|17|25|41|58|76|92|100|101|92|71|57|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|6|17|17|18|19|17|15|11|9|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|15|25|41|64|93|128|159|178|182|169|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|11|17|25|41|58|76|92|100|101|92|71|57|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2372|2496|2620|2737|2843|2763|2636|2379|2025|1726|1451|1100|860|467|222|523|349|135|72|9|3|2|1|1|0|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Virginia","Car","BEV",2039,12786,5127,2029,4966,5127,935131,"0|45|65|96|134|190|273|358|486|656|840|1012|1120|2550|2227|791|883|602|252|97|71|32|4|2|0|0|0|0|0|0|0","0|45|65|96|132|190|271|355|481|646|817|974|1055|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|31|42|122|85|114|144|184|243|306|363|395|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|64|97|152|219|324|471|625|856|1117|1007|34|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|45|65|96|132|190|271|355|481|646|817|974|1055|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","97473|95096|92487|89506|85909|81555|76293|65343|58325|51800|43953|36132|26134|17424|10574|2714|2334|1274|454|162|126|53|5|2|1|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Virginia","Car","PHEV",2039,2427,1084,421,1021,1084,180644,"0|7|13|18|25|39|56|81|105|133|179|200|262|543|477|64|48|52|54|25|21|17|6|2|0|0|0|0|0|0|0","0|9|11|18|26|37|57|79|103|131|173|192|248|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|8|25|16|21|29|38|48|64|72|94|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|11|17|28|42|66|102|142|186|228|191|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|9|11|18|26|37|57|79|103|131|173|192|248|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","15344|15710|16088|16420|16641|16705|16404|14968|12735|10557|9318|7078|6101|3691|2231|203|120|106|98|40|38|33|12|4|1|1|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Virginia","SUV","BEV",2039,29732,23572,3562,37147,23572,1116235,"0|506|722|1009|1411|1914|2455|2797|3109|3229|2970|2440|1748|2247|1256|1063|574|204|60|14|3|1|0|0|0|0|0|0|0|0|0","0|506|718|1003|1398|1886|2410|2730|3021|3123|2847|2310|1620|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|160|201|562|400|433|414|374|327|278|231|182|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|744|1110|1656|2342|3242|4292|4999|5747|5998|5601|1416|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|506|718|1003|1398|1886|2410|2730|3021|3123|2847|2310|1620|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","124225|120504|116020|110702|104395|97147|89000|74677|65389|57245|47739|38635|25752|16194|9679|9596|5961|2380|777|162|33|15|6|1|0|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Virginia","SUV","PHEV",2039,6529,5055,840,7608,5055,216603,"0|90|132|192|281|402|540|655|700|683|649|498|416|491|274|275|158|61|27|4|1|0|0|0|0|0|0|0|0|0|0","0|90|132|190|278|396|528|636|676|658|620|466|385|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|32|41|117|92|105|109|97|81|68|52|46|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|124|193|305|455|665|924|1146|1256|1224|1189|127|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|90|132|190|278|396|528|636|676|658|620|466|385|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","19555|19907|20181|20309|20222|19899|19135|17108|14280|11666|10124|7566|6013|3402|2019|2449|1635|707|353|43|16|9|4|1|0|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Washington","Car","BEV",2039,24306,9091,3648,8330,9091,1433511,"0|65|99|145|204|286|408|584|836|1145|1494|1903|2200|5541|4168|1428|1587|1109|551|239|191|100|14|6|3|0|0|0|0|0|0","0|66|99|146|203|284|404|580|826|1125|1453|1832|2073|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|53|76|208|133|175|238|319|427|553|687|779|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|86|133|218|325|478|697|1015|1468|1943|1900|67|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|66|99|146|203|284|404|580|826|1125|1453|1832|2073|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","127920|127411|127193|127236|127470|120118|112659|106020|99975|89951|77811|67730|51241|37755|19684|4880|4161|2342|986|407|337|178|23|13|7|2|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Washington","Car","PHEV",2039,3924,1699,665,1527,1699,259367,"0|12|17|27|38|55|81|116|158|201|273|326|451|985|732|99|76|76|85|40|35|29|9|3|0|0|0|0|0|0|0","0|11|18|26|37|53|79|116|157|199|265|313|425|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|9|14|38|23|30|43|57|74|99|118|160|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|14|23|39|61|94|143|207|282|347|303|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|11|18|26|37|53|79|116|157|199|265|313|425|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","19659|20508|21516|22655|23883|23590|23190|21683|19274|15996|14255|11546|10484|6682|3431|314|184|155|151|66|61|56|19|5|2|1|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Washington","SUV","BEV",2039,58289,45130,7129,68955,45130,1884618,"0|831|1214|1716|2444|3277|4210|5202|6104|6434|6057|5258|3915|5495|2628|1915|1032|377|134|33|7|4|2|0|0|0|0|0|0|0|0","0|827|1204|1702|2414|3224|4123|5074|5933|6220|5805|4973|3631|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|332|440|1160|762|804|788|731|646|564|495|407|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1091|1670|2590|3818|5285|7088|9169|11256|11925|11395|3668|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|827|1204|1702|2414|3224|4123|5074|5933|6220|5805|4973|3631|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","177415|175358|173315|171426|169705|158113|146792|136903|128052|113928|97329|83487|58076|40263|20252|17046|10564|4309|1690|417|96|46|30|7|1|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Washington","SUV","PHEV",2039,11195,8618,1429,12794,8618,343801,"0|142|211|308|458|644|863|1072|1197|1174|1133|920|808|990|470|424|244|88|41|6|2|0|0|0|0|0|0|0|0|0|0","0|141|210|303|453|634|845|1043|1159|1133|1083|866|748|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|61|79|211|154|169|173|157|133|114|92|86|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|176|283|461|716|1038|1460|1875|2170|2120|2089|406|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|141|210|303|453|634|845|1043|1159|1133|1083|866|748|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","27265|28225|29316|30522|31797|31052|30216|27998|24686|20259|17834|14232|11899|7084|3484|3750|2505|1013|542|71|26|16|7|2|1|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"West Virginia","Car","BEV",2039,1191,541,209,514,541,89890,"0|4|7|9|12|18|25|34|48|68|87|113|129|291|259|26|29|20|8|2|2|0|0|0|0|0|0|0|0|0|0","0|5|6|9|13|17|26|34|47|67|86|110|121|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|5|13|7|10|13|17|24|31|41|44|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|8|14|21|31|45|60|84|117|124|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|6|9|13|17|26|34|47|67|86|110|121|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","8845|8662|8466|8252|7996|7677|7272|6327|5747|5445|4649|4077|3004|2003|1237|87|75|43|15|4|3|1|0|0|0|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"West Virginia","Car","PHEV",2039,256,118,50,99,118,17666,"0|2|2|1|2|4|6|7|10|14|19|23|29|63|56|4|3|3|4|2|2|0|0|0|0|0|0|0|0|0|0","0|0|1|3|3|4|6|8|10|14|18|22|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|4|2|2|4|4|6|7|8|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|2|4|6|9|14|18|24|19|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|3|3|4|6|8|10|14|18|22|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1399|1438|1479|1521|1558|1583|1577|1464|1268|1122|1000|807|710|430|267|13|8|8|7|3|2|2|1|0|0|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"West Virginia","SUV","BEV",2039,4387,3687,441,6217,3687,176615,"0|82|117|165|221|289|368|417|463|507|462|396|284|355|199|35|18|7|2|0|0|0|0|0|0|0|0|0|0|0|0","0|83|118|164|218|288|364|410|455|496|448|379|264|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|29|37|87|42|41|38|36|37|34|32|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|117|175|263|375|520|690|803|921|1004|919|430|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|83|118|164|218|288|364|410|455|496|448|379|264|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","19144|18797|18305|17645|16770|15674|14367|12033|10492|9617|7862|6604|4398|2711|1629|293|180|69|20|4|1|0|0|0|0|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"West Virginia","SUV","PHEV",2039,975,799,106,1289,799,34582,"0|16|21|30|45|63|82|99|106|108|101|80|67|77|43|19|11|5|2|0|0|0|0|0|0|0|0|0|0|0|0","0|15|22|31|43|61|81|98|103|105|99|77|64|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|7|18|11|11|11|10|9|9|7|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|20|31|49|73|108|150|186|203|208|198|63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|15|22|31|43|61|81|98|103|105|99|77|64|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3028|3119|3198|3252|3265|3234|3116|2783|2313|1982|1689|1308|1035|577|346|159|107|43|21|3|1|1|0|0|0|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Wisconsin","Car","BEV",2039,5502,2330,911,2245,2330,409148,"0|19|29|41|57|81|117|154|213|298|387|471|532|1215|1082|233|261|169|76|30|22|13|2|0|0|0|0|0|0|0|0","0|20|28|42|57|81|116|153|210|293|376|454|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|15|19|57|36|47|59|78|108|138|168|186|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|27|42|65|94|139|203|271|377|511|500|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|20|28|42|57|81|116|153|210|293|376|454|500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","42460|41104|39724|38302|36759|34999|32918|28377|25674|23685|20330|16873|12417|8320|5136|792|678|348|137|49|40|20|3|2|1|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Wisconsin","Car","PHEV",2039,1175,514,198,472,514,81651,"0|4|6|8|11|17|25|36|48|64|84|96|129|268|239|30|22|24|27|12|12|9|3|1|0|0|0|0|0|0|0","0|4|6|8|12|17|25|36|47|61|83|93|122|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|4|11|7|9|13|17|22|31|35|46|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|7|12|19|29|45|63|85|108|96|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|6|8|12|17|25|36|47|61|83|93|122|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6865|6976|7103|7223|7321|7372|7283|6693|5774|4970|4441|3406|2982|1808|1117|95|54|49|49|21|20|18|7|3|1|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Wisconsin","SUV","BEV",2039,16742,13887,1760,23190,13887,680929,"0|315|448|627|852|1134|1440|1623|1798|1903|1731|1400|991|1237|682|313|169|57|18|4|0|0|0|0|0|0|0|0|0|0|0","0|314|446|621|844|1120|1418|1594|1759|1851|1669|1331|920|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|101|125|311|180|185|177|166|155|140|122|98|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|460|690|1029|1459|2018|2660|3070|3499|3693|3385|1227|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|314|446|621|844|1120|1418|1594|1759|1851|1669|1331|920|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","76317|74443|72038|69016|65251|60680|55318|45940|39854|35293|28892|22838|15025|9201|5442|2750|1708|634|221|46|10|6|4|1|0|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Wisconsin","SUV","PHEV",2039,3887,3101,466,4864,3101,136163,"0|58|84|122|176|249|332|399|424|421|395|297|247|281|155|129|74|29|13|2|0|0|0|0|0|0|0|0|0|0|0","0|57|84|120|174|246|326|390|413|406|378|280|227|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|20|26|68|50|55|57|52|44|39|29|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|79|123|195|291|427|590|725|788|776|742|128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|57|84|120|174|246|326|390|413|406|378|280|227|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","12340|12635|12879|13016|12993|12782|12240|10835|8963|7407|6314|4610|3598|1975|1154|1133|757|321|170|23|8|5|2|1|0|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Wyoming","Car","BEV",2039,377,159,64,151,159,26845,"0|2|1|3|4|6|7|10|13|19|28|34|39|89|86|10|11|8|5|2|0|0|0|0|0|0|0|0|0|0|0","0|1|3|3|4|5|7|9|14|20|26|31|36|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|4|2|4|4|6|7|9|12|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|3|4|6|9|13|17|25|35|36|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|3|3|4|5|7|9|14|20|26|31|36|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2748|2649|2550|2450|2346|2234|2111|1841|1687|1600|1402|1198|905|620|405|36|30|19|8|3|2|2|0|0|0|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Wyoming","Car","PHEV",2039,80,34,14,29,34,5147,"0|0|1|2|2|2|2|3|3|3|6|6|8|18|17|2|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|1|2|2|3|5|6|6|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|1|1|2|2|2|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|1|2|3|4|5|7|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|1|2|2|3|5|6|6|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","426|431|436|442|447|452|448|417|363|322|292|231|208|130|84|6|4|3|3|1|1|1|0|0|0|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Wyoming","SUV","BEV",2039,2061,1714,205,2876,1714,80442,"0|37|53|75|100|133|169|192|216|239|222|187|136|174|102|14|8|3|1|0|0|0|0|0|0|0|0|0|0|0|0","0|38|53|76|99|130|166|190|213|231|215|177|126|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|14|17|41|19|18|17|17|17|17|15|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|52|79|118|167|234|313|369|430|469|442|203|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|38|53|76|99|130|166|190|213|231|215|177|126|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","8664|8427|8163|7852|7475|7031|6513|5534|4906|4495|3787|3094|2107|1332|838|114|68|29|11|2|1|0|0|0|0|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Wyoming","SUV","PHEV",2039,450,362,54,578,362,15459,"0|6|10|15|20|27|37|45|49|51|49|37|31|37|22|8|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0","0|7|9|14|19|28|36|44|47|48|46|35|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|4|8|6|6|6|5|4|4|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|8|13|22|32|47|66|83|93|94|92|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|7|9|14|19|28|36|44|47|48|46|35|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1342|1371|1399|1420|1429|1423|1383|1252|1060|905|793|599|486|274|172|69|49|19|10|2|0|0|0|0|0|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Alabama","Car","BEV",2040,6979,2625,1040,2443,2625,441454,"0|20|31|45|66|88|125|177|232|315|431|540|634|1519|1357|1081|110|107|64|23|7|5|2|0|0|0|0|0|0|0|0","0|21|31|44|65|88|124|177|230|311|419|518|597|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|17|22|70|44|53|69|87|114|153|190|221|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|28|43|69|99|147|216|312|411|540|559|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|21|31|44|65|88|124|177|230|311|419|518|597|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","43607|42529|41222|39870|38436|36805|34919|32686|28036|25101|22762|19338|14824|10399|6534|3709|280|221|114|38|12|8|3|0|0|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Alabama","Car","PHEV",2040,1535,567,225,539,567,87127,"0|4|6|9|12|17|27|40|56|72|90|120|130|371|301|240|12|8|7|7|2|2|2|0|0|0|0|0|0|0|0","0|4|6|8|14|17|27|39|54|71|90|115|122|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|5|15|9|11|15|20|26|32|42|46|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|7|12|19|30|46|70|98|123|126|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|6|8|14|17|27|39|54|71|90|115|122|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6830|6966|7090|7221|7342|7424|7453|7327|6702|5721|4842|4285|3039|2537|1447|820|29|15|12|11|4|4|3|1|0|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Alabama","SUV","BEV",2040,16444,13138,1822,21059,13138,591625,"0|271|389|546|754|997|1278|1563|1682|1754|1721|1456|1100|1474|836|440|106|53|18|6|0|0|0|0|0|0|0|0|0|0|0","0|270|387|543|745|983|1260|1535|1643|1705|1660|1385|1022|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|101|133|350|189|187|179|162|148|140|125|108|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|371|557|842|1199|1688|2282|2914|3222|3353|3345|1286|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|270|387|543|745|983|1260|1535|1643|1705|1660|1385|1022|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","61151|59753|57941|55886|53508|50686|47400|43605|36690|32119|28612|23748|16748|11109|6786|3997|1006|593|216|58|10|2|1|0|0|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Alabama","SUV","PHEV",2040,3689,2877,428,4529,2877,116477,"0|49|73|105|149|207|278|356|406|408|376|330|229|365|189|99|39|21|6|4|0|0|0|0|0|0|0|0|0|0|0","0|49|74|104|147|204|274|349|398|395|359|311|213|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|20|29|76|42|46|46|44|39|33|29|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|61|96|154|230|341|488|654|770|768|712|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|49|74|104|147|204|274|349|398|395|359|311|213|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","9578|9787|9965|10121|10220|10225|10118|9776|8770|7324|6088|5263|3419|2710|1491|874|376|237|88|41|4|1|1|0|0|0|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Arizona","Car","BEV",2040,13939,4750,1938,4364,4750,817909,"0|40|55|82|118|165|238|340|444|594|767|951|1101|2615|2298|1802|762|739|482|204|75|46|19|2|0|0|0|0|0|0|0","0|38|56|81|118|165|236|337|438|583|747|914|1037|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|28|39|116|79|104|143|179|227|285|346|392|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|53|80|128|185|275|405|583|765|1001|855|34|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|38|56|81|118|165|236|337|438|583|747|914|1037|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","81214|79390|77256|74916|72261|69115|65409|60958|52124|46298|39925|33615|25518|17736|10948|6185|1977|1590|890|332|125|85|35|4|2|1|0|0|0|0|0",0.920872423916309,0.0791275760836906
"Arizona","Car","PHEV",2040,2577,933,370,903,933,149006,"0|6|10|16|23|30|45|67|94|122|148|192|207|585|469|369|56|37|34|33|14|10|7|3|0|0|0|0|0|0|0","0|6|9|14|21|31|46|68|94|120|145|185|194|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|7|22|15|18|26|35|44|53|70|74|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|8|13|22|33|52|80|121|169|210|189|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|9|14|21|31|46|68|94|120|145|185|194|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","11926|12170|12414|12663|12865|12969|12953|12645|11497|9713|7802|6822|4778|3951|2214|1239|135|72|59|53|22|19|16|6|2|1|0|0|0|0|0",0.920872423916309,0.0791275760836906
