"State","Segment","Year","LIB_recycling","LIB_available","LIB_reuse_EV","LIB_new_add","LIB_repurpose","EV_stock","LIB_recycling_vector","LIB_available_vector","LIB_reuse_vector","LIB_newadd_vector","LIB_repurpose_vector","EV_stock_vector"
"Iowa","SUV",2034,3404,3192,250,6101,3192,240211,"0|127|165|215|268|334|389|433|418|379|220|187|105|116|29|10|6|2|1|0|0|0|0|0|0|0|0|0|0|0|0","0|128|165|214|267|333|387|432|412|369|211|177|97|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|21|21|44|23|24|27|26|24|15|15|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|230|306|414|529|675|798|905|873|770|434|167|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|128|165|214|267|333|387|432|412|369|211|177|97|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","40508|37737|32276|28225|23851|20358|16624|13566|9959|7369|3743|3117|1603|859|218|78|58|36|18|6|2|0|0|0|0|0|0|0|0|0|0"
"Iowa","SUV",2035,4508,4156,355,7769,4156,281189,"0|142|197|255|325|400|480|537|567|508|417|219|170|175|87|19|6|3|1|0|0|0|0|0|0|0|0|0|0|0|0","0|144|198|252|323|396|479|533|561|495|406|210|159|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|26|29|63|33|34|36|37|33|30|18|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|248|359|475|626|789|974|1104|1182|1031|848|133|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|144|198|252|323|396|479|533|561|495|406|210|159|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","42748|40497|37722|32256|28197|23814|20307|16559|13483|9836|7229|3624|2622|1314|682|163|55|39|22|11|4|1|0|0|0|0|0|0|0|0|0"
"Iowa","SUV",2036,5864,5266,490,9749,5266,323274,"0|157|222|303|384|483|576|667|702|691|561|419|199|287|133|60|14|4|2|0|0|0|0|0|0|0|0|0|0|0|0","0|158|221|302|380|479|569|658|692|674|544|403|186|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|35|38|89|46|46|47|48|46|40|35|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|262|386|556|716|933|1140|1349|1443|1396|1134|434|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|158|221|302|380|479|569|658|692|674|544|403|186|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","44588|42737|40482|37698|32223|28153|23755|20229|16458|13318|9652|7019|3039|2155|1047|522|116|37|24|13|6|2|1|0|0|0|0|0|0|0|0"
"Iowa","SUV",2037,7395,6559,675,11669,6559,365571,"0|176|244|338|456|565|695|792|869|852|765|565|385|338|215|91|39|8|2|0|0|0|0|0|0|0|0|0|0|0|0","0|174|243|337|455|561|687|784|854|831|739|537|357|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|46|51|121|66|65|65|63|60|56|46|36|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|274|407|599|838|1067|1349|1579|1764|1701|1534|557|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|174|243|337|455|561|687|784|854|831|739|537|357|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","46015|44576|42720|40457|37660|32172|28083|23663|20106|16254|13066|9370|5910|2487|1722|804|380|77|23|14|7|3|1|0|0|0|0|0|0|0|0"
"Iowa","SUV",2038,9244,7912,901,13674,7912,407409,"0|190|270|373|510|678|814|960|1034|1050|944|768|514|646|253|149|60|25|6|0|0|0|0|0|0|0|0|0|0|0|0","0|188|268|371|505|670|805|942|1016|1027|910|731|479|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|57|71|159|88|90|86|83|79|72|65|51|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|283|426|634|901|1249|1543|1868|2064|2076|1865|765|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|188|268|371|505|670|805|942|1016|1027|910|731|479|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","47094|46003|44558|42692|40415|37602|32093|27974|23520|19854|15938|12690|7888|4863|1980|1327|587|259|47|13|7|3|1|0|0|0|0|0|0|0|0"
"Iowa","SUV",2039,11290,9377,1182,15625,9377,448117,"0|204|292|412|561|754|970|1122|1246|1252|1163|945|699|865|484|176|95|36|12|2|0|0|0|0|0|0|0|0|0|0|0","0|204|290|409|556|745|959|1102|1220|1217|1124|900|651|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|70|87|214|118|121|116|111|101|93|82|69|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|292|440|665|953|1343|1804|2135|2441|2427|2279|846|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|204|290|409|556|745|959|1102|1220|1217|1124|900|651|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","47921|47083|45984|44531|42650|40353|37507|31969|27806|23222|19469|15468|10682|6487|3894|1516|971|402|163|26|7|4|2|0|0|0|0|0|0|0|0"
"Iowa","SUV",2040,13578,10894,1507,17578,10894,487102,"0|219|314|446|616|828|1079|1337|1456|1505|1383|1167|862|1179|650|337|114|58|20|8|0|0|0|0|0|0|0|0|0|0|0","0|215|313|441|611|818|1064|1311|1423|1459|1331|1108|800|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|80|104|273|152|157|155|146|131|118|104|87|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|298|453|691|998|1419|1938|2497|2791|2872|2664|957|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|215|313|441|611|818|1064|1311|1423|1459|1331|1108|800|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","48460|47910|47064|45955|44486|42583|40253|37363|31774|27456|22769|18894|13009|8787|5191|3005|1104|667|255|96|14|4|2|0|0|0|0|0|0|0|0"
"Iowa","SUV",2041,16014,12481,1888,19403,12481,523971,"0|230|335|480|668|910|1185|1483|1736|1755|1659|1387|1064|1451|883|451|220|69|34|10|4|0|0|0|0|0|0|0|0|0|0","0|229|333|474|658|893|1163|1450|1688|1699|1595|1313|986|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|92|120|329|200|202|199|188|170|151|128|109|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|302|462|713|1032|1482|2050|2684|3262|3283|3152|981|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|229|333|474|658|893|1163|1450|1688|1699|1595|1313|986|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","48966|48448|47890|47035|45909|44417|42478|40096|37136|31375|26922|22091|15882|10688|7034|4004|2206|754|426|150|52|7|2|0|0|0|0|0|0|0|0"
"Iowa","SUV",2042,18551,14072,2318,21078,14072,558348,"0|242|353|508|715|979|1295|1620|1917|2087|1934|1664|1261|1788|1086|614|293|134|38|17|6|0|0|0|0|0|0|0|0|0|0","0|240|350|503|706|961|1266|1583|1862|2014|1851|1570|1166|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|103|138|389|242|259|251|238|217|188|160|133|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|306|468|729|1059|1535|2140|2835|3504|3843|3603|1056|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|240|350|503|706|961|1266|1583|1862|2014|1851|1570|1166|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","49383|48954|48429|47859|46987|45836|44306|42315|39854|36673|30766|26127|18551|13040|8544|5426|2937|1520|478|251|81|26|3|0|0|0|0|0|0|0|0"
"Iowa","SUV",2043,21154,15637,2785,22453,15637,589780,"0|253|375|538|759|1046|1391|1764|2094|2303|2295|1934|1510|2118|1335|754|399|178|75|21|10|2|0|0|0|0|0|0|0|0|0","0|253|368|530|746|1026|1357|1715|2024|2214|2190|1820|1394|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|114|154|445|289|312|316|292|266|236|197|164|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|309|474|741|1082|1574|2214|2962|3701|4123|4219|1054|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|253|368|530|746|1026|1357|1715|2024|2214|2190|1820|1394|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","49673|49371|48934|48398|47812|46913|45724|44135|42058|39353|35969|29855|21928|15213|10414|6581|3982|2022|973|281|138|42|12|2|0|0|0|0|0|0|0"
"Iowa","SUV",2044,23759,17102,3274,23509,17102,617968,"0|263|390|565|800|1110|1485|1890|2268|2503|2524|2290|1751|2533|1579|927|487|240|100|39|10|5|0|0|0|0|0|0|0|0|0","0|263|387|557|787|1086|1444|1831|2182|2400|2401|2150|1614|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|123|170|504|331|369|376|360|321|281|242|197|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|312|479|753|1098|1606|2271|3060|3865|4351|4526|1188|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|263|387|557|787|1086|1444|1831|2182|2400|2401|2150|1614|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","49900|49661|49350|48903|48349|47737|46797|45546|43867|41527|38592|34916|25033|17966|12130|8013|4820|2742|1294|576|152|71|20|6|0|0|0|0|0|0|0"
"Iowa","SUV",2045,26327,18434,3785,24048,18434,642523,"0|269|403|589|839|1169|1569|2010|2422|2701|2740|2514|2072|2936|1887|1094|602|296|137|52|20|5|1|0|0|0|0|0|0|0|0","0|270|400|583|826|1142|1524|1940|2323|2577|2593|2352|1904|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|132|185|563|377|425|443|424|385|331|282|238|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|313|484|764|1113|1629|2315|3137|3993|4538|4773|989|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|270|400|583|826|1142|1524|1940|2323|2577|2593|2352|1904|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","50043|49887|49641|49318|48854|48274|47620|46616|45271|43311|40719|37454|29268|20487|14312|9316|5861|3313|1754|766|317|77|33|9|2|0|0|0|0|0|0"
"Iowa","SUV",2046,28849,19548,4269,24390,19548,663434,"0|271|413|610|877|1223|1650|2122|2570|2878|2947|2718|2269|3468|2180|1303|709|363|167|73|26|10|2|0|0|0|0|0|0|0|0","0|272|411|603|860|1194|1598|2041|2452|2731|2775|2533|2078|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|133|197|614|424|481|504|490|445|385|324|272|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|315|487|774|1125|1650|2346|3198|4090|4690|4976|739|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|272|411|603|860|1194|1598|2041|2452|2731|2775|2533|2078|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","50096|50031|49868|49610|49268|48777|48154|47436|46334|44698|42462|39511|31353|23944|16297|10978|6802|4023|2115|1039|420|162|37|15|4|2|0|0|0|0|0"
"Iowa","SUV",2047,31162,20560,4743,24563,20560,680790,"0|273|417|626|905|1275|1725|2224|2703|3042|3130|2913|2446|3794|2571|1505|842|427|205|88|35|12|4|0|0|0|0|0|0|0|0","0|273|415|620|889|1244|1668|2133|2571|2875|2933|2704|2235|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|132|199|660|467|536|569|556|509|439|371|305|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|315|488|781|1136|1669|2375|3239|4166|4807|5142|445|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|273|415|620|889|1244|1668|2133|2571|2875|2933|2704|2235|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","50041|50082|50010|49836|49561|49191|48655|47969|47148|45752|43828|41197|33031|25605|19039|12482|8005|4658|2565|1250|569|215|78|16|7|2|0|0|0|0|0"
"Iowa","SUV",2048,33254,21451,5184,24618,21451,694763,"0|272|419|631|928|1320|1795|2321|2823|3191|3297|3087|2617|4086|2804|1772|971|507|239|107|43|17|5|2|0|0|0|0|0|0|0","0|272|416|625|911|1282|1732|2220|2679|3004|3078|2851|2381|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|130|198|687|503|590|632|625|571|495|412|341|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|315|490|785|1143|1683|2401|3277|4219|4901|5198|206|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|272|416|625|911|1282|1732|2220|2679|3004|3078|2851|2381|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","49884|50028|50063|49978|49785|49482|49070|48467|47678|46562|44866|42527|34392|26930|20318|14575|9084|5474|2962|1513|684|292|103|36|8|3|0|0|0|0|0"
"Iowa","SUV",2049,35121,22216,5579,24618,22216,705568,"0|270|419|635|941|1349|1851|2409|2940|3327|3452|3244|2766|4358|3011|1928|1142|584|285|126|53|21|8|2|0|0|0|0|0|0|0","0|271|417|627|919|1314|1783|2299|2778|3118|3205|2983|2502|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|129|197|691|533|636|693|690|634|547|457|372|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|313|488|786|1149|1694|2420|3311|4268|4964|5193|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|271|417|627|919|1314|1783|2299|2778|3118|3205|2983|2502|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","49599|49871|50008|50032|49927|49707|49360|48880|48174|47089|45666|43543|35475|27988|21324|15517|10603|6200|3476|1743|827|349|140|48|16|3|1|0|0|0|0"
"Iowa","SUV",2050,36737,22867,5914,24587,22867,713391,"0|269|416|633|943|1365|1895|2480|3046|3453|3586|3384|2898|4595|3203|2065|1239|687|330|150|63|25|9|3|0|0|0|0|0|0|0","0|268|414|627|925|1326|1822|2361|2868|3225|3319|3099|2613|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|127|194|690|542|670|743|750|694|600|499|405|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|310|485|786|1151|1702|2435|3334|4309|5024|5016|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|268|414|627|925|1326|1822|2361|2868|3225|3319|3099|2613|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","49129|49586|49851|49976|49981|49849|49583|49169|48584|47582|46189|44327|36287|28837|22114|16247|11259|7234|3930|2043|950|421|168|64|20|7|2|0|0|0|0"
"Kansas","Car",2020,4,0,0,4,0,3462,"0|0|1|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","524|752|922|399|326|242|296|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Kansas","Car",2021,10,1,0,10,1,4232,"0|0|1|2|1|1|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|2|1|1|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","773|524|751|922|399|325|242|296|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Kansas","Car",2022,15,3,0,14,3,5227,"0|0|0|1|3|2|3|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|2|2|2|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1001|772|523|751|921|399|324|242|295|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Kansas","Car",2023,25,8,1,23,8,6325,"0|1|1|1|3|4|3|3|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|1|1|1|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|1|2|3|3|3|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|1|1|1|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1106|1001|773|522|750|919|398|324|240|291|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Kansas","Car",2024,30,17,2,34,17,7239,"0|1|1|1|1|3|4|4|4|4|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|1|3|1|3|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|1|1|3|5|3|5|6|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|1|3|1|3|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","929|1106|1001|771|522|749|916|396|322|240|288|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Kansas","Car",2025,44,24,8,44,24,12651,"0|1|2|2|2|3|4|6|5|5|6|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|2|4|3|4|4|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|1|1|1|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|1|1|2|4|8|6|7|8|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|2|4|3|4|4|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","5438|929|1106|999|770|521|746|912|394|319|236|281|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Kansas","Car",2026,59,42,14,50,42,19627,"0|4|2|2|2|3|3|6|8|6|6|8|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|0|1|1|1|1|3|7|5|6|4|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|1|3|1|3|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|1|2|2|3|3|7|13|9|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|0|1|1|1|1|3|7|5|6|4|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","7031|5437|929|1105|998|769|520|744|907|391|314|230|253|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Kansas","Car",2027,98,54,21,62,54,28706,"0|5|6|3|2|2|5|5|5|11|7|10|6|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|0|2|2|2|2|7|11|7|7|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|0|1|1|1|2|4|3|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|5|1|3|3|5|5|10|16|8|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|0|2|2|2|2|7|11|7|7|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","9178|7030|5435|928|1104|996|767|518|739|897|384|307|208|218|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Kansas","Car",2028,146,68,27,81,68,39354,"0|6|5|5|3|4|6|6|6|10|16|10|9|24|36|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|4|6|1|2|2|3|3|8|15|10|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|2|1|1|1|1|3|6|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|7|8|2|4|6|7|7|15|16|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|4|6|1|2|2|3|3|8|15|10|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","10805|9175|7027|5431|926|1102|994|764|514|731|882|373|275|178|177|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Kansas","Car",2029,204,99,40,105,99,51833,"0|5|5|8|8|3|5|7|7|7|11|22|14|34|30|38|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|6|6|7|2|4|5|7|7|14|23|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|5|1|2|2|2|2|6|10|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|7|9|11|13|3|7|9|11|9|21|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|6|6|7|2|4|5|7|7|14|23|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","12704|10802|9172|7023|5424|925|1100|989|760|507|718|859|336|236|144|133|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Kansas","Car",2030,286,124,50,119,124,65805,"0|5|8|9|9|12|5|8|9|10|10|20|33|44|41|30|33|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|6|8|10|12|3|6|8|9|8|19|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|7|6|2|2|3|4|3|7|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|8|11|15|17|21|6|10|15|14|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|6|8|10|12|3|6|8|9|8|19|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","14304|12701|10798|9166|7015|5416|923|1095|984|751|498|698|773|289|191|109|93|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Kansas","Car",2031,396,150,61,154,150,81590,"0|6|8|9|12|16|20|7|9|13|13|13|27|98|49|41|28|27|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|7|10|13|15|20|5|9|12|15|13|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|3|10|7|8|3|4|5|6|6|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|10|13|18|22|27|33|9|14|7|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|7|10|13|15|20|5|9|12|15|13|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","16233|14301|12696|10791|9157|7004|5403|920|1088|972|737|482|630|663|234|144|76|60|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Kansas","Car",2032,520,192,74,228,192,98894,"0|8|9|12|15|21|23|29|8|15|20|21|20|79|113|50|38|21|18|0|0|0|0|0|0|0|0|0|0|0|0","0|6|7|11|15|21|25|30|8|13|18|20|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|11|8|9|12|4|6|7|8|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|11|14|21|26|37|43|50|12|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|7|11|15|21|25|30|8|13|18|20|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","17857|16229|14296|12688|10780|9143|6987|5382|914|1077|956|715|433|543|535|176|100|49|36|0|0|0|0|0|0|0|0|0|0|0|0"
"Kansas","Car",2033,639,264,101,319,264,118307,"0|8|9|14|18|24|32|36|45|13|20|27|27|56|93|116|47|28|14|12|0|0|0|0|0|0|0|0|0|0|0","0|6|9|13|18|25|31|37|43|11|20|25|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|3|12|9|12|14|17|5|8|10|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|11|16|24|32|43|56|66|65|4|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|9|13|18|25|31|37|43|11|20|25|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","20095|17852|16222|14286|12675|10764|9121|6960|5349|903|1058|930|644|371|440|402|122|64|30|21|0|0|0|0|0|0|0|0|0|0|0"
"Kansas","Car",2034,795,368,144,438,368,138454,"0|8|9|17|20|29|37|49|59|65|17|30|35|83|65|94|105|37|20|10|6|0|0|0|0|0|0|0|0|0|0","0|8|11|13|21|28|37|48|55|66|18|29|34|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|4|13|11|15|19|21|26|8|11|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|13|18|26|36|49|65|86|99|44|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|8|11|13|21|28|37|48|55|66|18|29|34|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","20990|20090|17844|16212|14272|12654|10736|9086|6917|5295|886|1027|836|553|300|332|278|78|38|16|11|0|0|0|0|0|0|0|0|0|0"
