"State","Segment","Year","ret_ICE","ret_BEV","ret_PHEV","ret_EV","Growth_seg","add_BEV","add_PHEV","add_ICE","Demand_total","exp_ICE","exp_BEV","exp_PHEV"
"Montana","SUV",2039,22581.9289170018,2078,587,2665,2979.36025602313,15459.7560085441,2462.21877085304,10304.3143936277,28226.2891730249,1776.80979963375,163.502895488219,46.1868140767972
"Montana","SUV",2040,22425.1322519775,2756,707,3463,2979.36025602313,16195.3692803407,2467.05048624122,10205.0727414187,28867.4925080006,1764.47259620047,216.849845989188,55.6287522185616
"Montana","SUV",2041,22248.6789712948,3526,845,4371,2415.6996823847,16627.970298629,2430.62617587305,9976.78217917743,29035.3786536795,1750.58875485782,277.435615732175,66.4869810815905
"Montana","SUV",2042,22025.0606654346,4366,993,5359,2415.69968238459,17377.1605854539,2445.60741998122,9976.99234238405,29799.7603478192,1732.99383643034,343.529182724526,78.1320381230999
"Montana","SUV",2043,21743.3537354445,5252,1163,6415,2415.69968238459,18102.208847455,2462.56415475278,10009.2804156213,30574.0534178291,1710.82834137139,413.242159337886,91.508117157266
"Montana","SUV",2044,21394.2556291802,6176,1352,7528,2415.6996823847,18818.9539697915,2477.53580923174,10041.4655325417,31337.9553115649,1683.36031866511,485.945083029471,106.379169730545
"Montana","SUV",2045,20974.598472977,7153,1553,8706,2415.6996823847,19526.1517571604,2494.24691045082,10075.8994877505,32096.2981553617,1650.34051108494,562.818196067003,122.194416118
"Montana","SUV",2046,20483.3809841892,8152,1748,9900,2415.69968238459,20209.3029137484,2504.43762219469,10085.3401306308,32799.0806665738,1611.69013489089,641.422331097191,137.537565598367
"Montana","SUV",2047,19920.8985862229,9155,1930,11085,2415.69968238459,20848.4502558392,2511.94953999886,10061.1984727694,33421.5982686075,1567.43243482898,720.341197398771,151.85783844671
"Montana","SUV",2048,19298.477011771,10144,2085,12229,2415.6996823847,21409.6139764993,2510.63349383889,10022.9292238175,33943.1766941557,1518.45855146169,798.158504250479,164.053675213155
"Montana","SUV",2049,18625.4792622933,11103,2209,13312,2415.6996823847,21891.3704664981,2504.15171843981,9957.65675974006,34353.178944678,1465.5051921274,873.615326566745,173.810344626312
"Montana","SUV",2050,17918.5247469806,12009,2305,14314,2415.69968238459,22272.6327701679,2484.67950606111,9890.9121531362,34648.2244293652,1409.8800187722,944.901959537066,181.363895139723
"Nebraska","Car",2020,47390.8828528547,0,0,0,0,250.694053945008,84.7934185004229,24310,24645.4874724454,3121.443499628,0,0
"Nebraska","Car",2021,44299.8829652288,0,0,0,0,387.039449820431,129.642340173246,25792,26308.6817899937,3386.83575830489,0,0
"Nebraska","Car",2022,41602.5657390808,0,1,1,0,570.661749775896,90.6217126180233,24482,25143.2834623939,3205.001029594,0,0.077038542519104
"Nebraska","Car",2023,39220.5156043705,2,1,3,0,653.015005875672,65.3059260544768,26352,27070.3209319301,3283.67132581608,0.167446616915468,0.083723308457734
"Nebraska","Car",2024,37115.4728198899,4,5,9,0,548.052274233098,79.2030974425522,25876,26503.2553716757,3357.22101611185,0.361813633080028,0.452267041350035
"Nebraska","Car",2025,35235.3548441455,5,6,11,2927.73478828229,3139.64598556986,682.121960842382,34352.3216860156,38174.0896324278,2772.41700701282,0.393414089240181,0.472096907088217
"Nebraska","Car",2026,33590.7348527841,16,15,31,2927.73478828229,3994.97328582717,865.74554245708,31688.7508127822,36549.4696410664,2643.01367180329,1.25892508556858,1.18024226772054
"Nebraska","Car",2027,32108.6205523792,27,25,52,2927.73478828235,5084.2962975403,1212.22065505989,28791.8383880613,35088.3553406615,2526.39674227456,2.12443608189698,1.9670704462009
"Nebraska","Car",2028,30765.3881901122,43,42,85,2927.73478828229,6147.85425145532,1229.16417893327,26401.1045480059,33778.1229783945,2420.70743498672,3.38336116746555,3.30467834961752
"Nebraska","Car",2029,29547.6263641706,65,64,129,2927.73478828235,7113.80287434067,1538.38302531308,23952.1752527992,32604.361152453,2324.89050305387,5.11438316012235,5.03570034227431
"Nebraska","Car",2030,28447.2374286928,108,88,196,2927.73478828229,8076.84130946592,1677.54838687128,21816.5825206379,31570.9722169751,2238.30880088167,8.4977443275879,6.92408797062718
"Nebraska","Car",2031,27465.4059370174,156,106,262,1855.58909152289,8783.0541585505,1954.32156990298,18845.6193000868,29582.9950285403,2161.05553246471,12.2745195842936,8.34037869189183
"Nebraska","Car",2032,26603.4749591437,214,120,334,1855.58909152283,9626.02067524127,2247.34646051549,16919.6969149097,28793.0640506665,2093.23637433509,16.8381230194797,9.44193814176434
"Nebraska","Car",2033,25873.145811769,288,132,420,1855.58909152289,11112.6698161488,2433.84168566746,14602.2234014757,28148.7349032919,2035.7720190631,22.6606515402344,10.3861319559408
"Nebraska","Car",2034,25276.9841939694,385,140,525,1855.58909152283,11835.0299737896,2467.88419092046,13354.6591207822,27657.5732854922,1988.86434308178,30.2928848714939,11.0155944987251
"Nebraska","Car",2035,24816.5445481156,511,151,662,1855.58909152283,12500.2934710904,2464.37755205512,12369.4626164929,27334.1336396384,1952.63565429705,40.2069199203465,11.8811054950535
"Nebraska","Car",2036,24479.1156665248,660,164,824,1855.58909152295,13102.6362726409,2443.95411775607,11612.1143676508,27158.7047580478,1926.08579907018,51.9306597797039,12.9039821270779
"Nebraska","Car",2037,24239.6766051791,1011,224,1235,1855.58909152283,13774.2090781615,2434.20478325398,11121.8518352865,27330.265696702,1907.24605902061,79.5483288443645,17.6249511979601
"Nebraska","Car",2038,24062.871184624,1500,323,1823,1855.58909152283,14498.8969254239,2431.1281713337,10811.4351793893,27741.4602761468,1893.33451032053,118.024226772054,25.4145501649157
"Nebraska","Car",2039,23906.3563762782,2150,469,2619,1855.58909152295,15285.8861188951,2442.74770276151,10652.3116461445,28380.9454678012,1881.01948416494,169.168058373278,36.902241570729
"Nebraska","Car",2040,23726.2586571372,2946,632,3578,1855.58909152283,16114.6959228303,2462.69736407298,10582.4544617568,29159.8477486601,1866.84888813492,231.799581380314,49.7275408799588
"Nebraska","Car",2041,23491.7762325257,3848,824,4672,1204.97427821408,16575.5572379846,2432.3408738623,10360.8523988929,29368.7505107398,1848.39915023065,302.771483079243,64.8346419067818
"Nebraska","Car",2042,23159.5595047069,4813,1031,5844,1204.97427821396,17369.3409710785,2454.98312238453,10384.2096894578,30208.5337829209,1822.25940194961,378.700402302598,81.1219852013253
"Nebraska","Car",2043,22710.3248857456,5783,1242,7025,1204.97427821408,18052.0606735432,2466.79946760005,10421.4390228164,30940.2991639596,1786.91235625484,455.022735615193,97.7240597672609
"Nebraska","Car",2044,22137.367064267,6741,1454,8195,1204.97427821408,18673.5847244258,2469.22008322429,10394.536534831,31537.3413424811,1741.83042035283,530.400875113612,114.404817151045
"Nebraska","Car",2045,21446.3647389604,7715,1663,9378,1204.97427821396,19215.6905361336,2464.99921583433,10348.6492652064,32029.3390171743,1687.46041025816,607.037939697599,130.849526081284
"Nebraska","Car",2046,20654.7623507527,8669,1858,10527,1204.97427821408,19667.1414350305,2448.58960710836,10271.0055868279,32386.7366289667,1625.17490373875,682.101347924625,146.192675561651
"Nebraska","Car",2047,19786.712659417,9594,2028,11622,1204.97427821408,20022.8219245291,2426.03412161323,10164.8308914888,32613.6869376311,1556.87430799234,754.882954434059,159.568754595817
"Nebraska","Car",2048,18871.7143227458,10484,2166,12650,1204.97427821408,20310.6744723708,2396.30022908969,10019.7138994994,32726.6886009599,1484.87966053678,824.910662318811,170.426983458846
"Nebraska","Car",2049,17939.5409691396,11333,2272,13605,1204.97427821396,20538.3249326692,2362.7934147875,9848.39689989689,32749.5152473536,1411.5336343522,891.712374671794,178.767362150738
"Nebraska","Car",2050,17018.2572797228,12142,2342,14484,1204.97427821408,20702.7071632147,2323.23800041633,9681.2863943059,32707.2315579369,1339.04443763144,955.366774310855,184.275159400101
