"Year","State_Province","Tonnes_Scrap_proj_down","Tonnes_Scrap_15_down","Tonnes_Prod_proj_down","Tonnes_Prod_15_down","Tonnes_Scrap_proj_mid","Tonnes_Scrap_15_mid","Tonnes_Prod_proj_mid","Tonnes_Prod_15_mid"
2048,"MA",3795.19109874722,3342.275786047,117443.839941256,77729.9440503735,0,0,0,0
2049,"MA",3807.77383564421,3360.24640746579,119134.869278366,78787.036835328,0,0,0,0
2050,"MA",3818.87040651842,3377.6026780652,120667.09744466,79835.6490965887,0,0,0,0
2025,"MD",0,0,0,0,76.3822232815968,74.3428640105283,669.261140212562,638.551642017952
2026,"MD",0,0,0,0,80.1593434648219,77.0936373099551,854.024147286875,778.190911548638
2027,"MD",0,0,0,0,52.2256150497336,52.2256150497336,484.997462956232,484.997462956232
2028,"MD",0,0,0,0,56.9119274017325,49.1402938402672,588.670373210581,493.642309527842
2029,"MD",0,0,0,0,45.0576194312849,45.0576194312849,492.165458574681,492.165458574681
2030,"MD",0,0,0,0,45.8081297423209,41.4736216220606,553.608404584339,495.749456383905
2031,"MD",0,0,0,0,51.3884927770659,41.4736216220606,651.499982385925,495.749456383906
2032,"MD",0,0,0,0,55.6094492296658,45.8662724191077,752.091604850653,554.476458300788
2033,"MD",0,0,0,0,59.6816601645068,50.5096829112809,883.731359882561,633.849314265245
2034,"MD",0,0,0,0,62.4522345641955,53.6779820414901,1003.19671460041,702.461371712385
2035,"MD",0,0,0,0,64.7948899940686,56.4440054626818,1132.66445899232,775.77409760128
2036,"MD",0,0,0,0,65.686093037499,57.6626536992037,1191.14457190231,813.16429269627
2037,"MD",0,0,0,0,66.4757654101693,58.7417205919873,1248.25019228255,849.414642637174
2038,"MD",0,0,0,0,67.1953842151755,59.7297542441144,1305.27611602073,885.561973278089
2039,"MD",0,0,0,0,67.8782485008686,60.6700028227092,1364.42581099278,922.938612883415
2040,"MD",0,0,0,0,68.5526554845493,61.6443997929832,1428.3511078486,965.154037796305
2041,"MD",0,0,0,0,68.825543315088,62.0183801064623,1455.95257488353,982.400488653978
2042,"MD",0,0,0,0,69.2106534348502,62.5170430122062,1496.77071666883,1006.37904376922
2043,"MD",0,0,0,0,69.5797782206732,63.0002822023167,1538.10205131212,1030.75978994083
2044,"MD",0,0,0,0,69.9239513110162,63.4504119754101,1578.75024832576,1054.55728113134
2045,"MD",0,0,0,0,70.2231067907894,63.8390648410512,1615.86803543156,1076.00656324755
2046,"MD",0,0,0,0,70.4884075517314,64.1845058974597,1650.27662945803,1095.8169372374
2047,"MD",0,0,0,0,70.7186465197532,64.4902994763469,1681.34789598852,1113.97236899572
2048,"MD",0,0,0,0,70.9321477865691,64.7933777675014,1711.22447141982,1132.5701074456
2049,"MD",0,0,0,0,71.1026929764867,65.0369498192651,1735.86374398617,1147.97255889031
2050,"MD",0,0,0,0,71.2530948169344,65.2721950198817,1758.18919192173,1163.25144421455
2025,"MI",34401.2348748181,34401.2348748181,653623.462621544,653623.462621544,7076.81298703994,6887.86635057545,62007.0446406938,59161.8096329632
2026,"MI",38975.2447807475,38975.2447807475,740529.650834202,740529.650834202,7426.76317201575,7142.72549676734,79125.3372461289,72099.3879549813
2027,"MI",43230.1377164957,43230.1377164957,821372.616613419,821372.616613419,21171.9461681079,21171.9461681079,176338.118460785,176338.118460785
2028,"MI",43230.1377164957,43230.1377164957,821372.616613419,821372.616613419,23230.0227571225,20057.8366665253,214049.651738186,179495.978133538
2029,"MI",43230.1377164957,43230.1377164957,821372.616613419,821372.616613419,44669.8212729854,44669.8212729854,389218.397678533,389218.397678533
2030,"MI",43230.1377164957,43230.1377164957,821372.616613419,821372.616613419,46141.2328143073,41775.2054423654,437876.54636873,392113.013509153
2031,"MI",43230.1377164957,43230.1377164957,821372.616613419,821372.616613419,48586.9993689665,39212.64700877,518671.528244167,394675.571942748
2032,"MI",48997.859918645,43230.1377164957,947831.335626464,821372.616613419,49141.868015689,40531.8581071113,602642.038504344,444295.377023135
2033,"MI",54670.8733684552,43230.1377164957,1116977.64118592,821372.616613419,50471.1794193979,42714.6842364187,710934.518978425,509912.14954944
2034,"MI",58534.7976410614,46579.4382757545,1271528.87400257,890353.710298509,50439.5472457725,43353.0221958095,810231.826547021,567342.926863508
2035,"MI",61726.7832216844,50348.2839896918,1435626.27668582,983275.912338112,52331.5929037095,45587.0010119349,914796.45030515,626553.949927674
2036,"MI",62941.0920900575,52008.7533652672,1509748.48127218,1030667.12881235,53051.3730417361,46571.2422601619,962027.913496897,656752.140996142
2037,"MI",64017.0603245819,53479.0361556302,1582128.54803729,1076613.61764322,53689.1519335232,47442.7506361185,1008149.26779701,686029.736125913
2038,"MI",64997.5770577873,54825.2815874353,1654407.60113272,1122429.53186932,54270.3520613865,48240.736015259,1054206.25510414,715224.127718048
2039,"MI",65928.0139140402,56106.417458637,1729378.48565696,1169803.56707068,54821.8674017265,49000.1277797611,1101978.50624832,745411.37069529
2040,"MI",66846.927271903,57434.0822271113,1810402.3362621,1223310.65189641,55366.5522020962,49787.0994928029,1153607.77225392,779506.658626185
2041,"MI",67218.7506348695,57943.6491710329,1845386.56397035,1245170.13361166,55586.9500584309,50089.1446929843,1175900.09710468,793435.754661385
2042,"MI",67743.4824983597,58623.1024036462,1897122.6244137,1275562.40338503,55897.9842466567,50491.8897888084,1208866.86931758,812802.034700213
2043,"MI",68246.4335421935,59281.5400497272,1949509.1450583,1306464.44111676,56196.1078799267,50882.1779207011,1242248.12174223,832493.144345714
2044,"MI",68715.3866488281,59894.8644536499,2001029.80439337,1336627.21650982,56474.0792763423,51245.72523194,1275077.6380603,851713.188105723
2045,"MI",69123.0010020204,60424.4234861797,2048075.74997634,1363813.69064839,56715.692199581,51559.620718875,1305055.8188163,869036.700806882
2046,"MI",69484.4866019326,60895.1042602066,2091687.85534085,1388922.88624909,56929.9623591559,51838.6161880833,1332845.91978177,885036.549359783
2047,"MI",69798.1987495457,61311.7633565501,2131069.97449093,1411934.48045063,57115.9148616786,52085.5903720716,1357940.62819513,899699.783819395
2048,"MI",70089.1049393468,61724.7227371011,2168937.85001756,1435506.68825993,57288.3491598225,52330.3715539225,1382070.44434222,914720.24727844
2049,"MI",70321.4813187835,62056.6018803838,2200167.56403731,1455028.94292578,57426.0899824595,52527.0925215295,1401970.35283043,927160.037187761
2050,"MI",70526.4113737486,62377.1352711264,2228464.55829772,1474394.58036218,57547.562028897,52717.0883078074,1420001.50085559,939500.028919878
2025,"MO",0,0,0,0,76.3822232815968,74.3428640105283,669.261140212562,638.551642017952
2026,"MO",0,0,0,0,80.1593434648219,77.0936373099551,854.024147286875,778.190911548638
2027,"MO",0,0,0,0,52.2256150497336,52.2256150497336,484.997462956232,484.997462956232
2028,"MO",0,0,0,0,56.9119274017325,49.1402938402672,588.670373210581,493.642309527842
2029,"MO",0,0,0,0,45.0576194312849,45.0576194312849,492.165458574681,492.165458574681
2030,"MO",0,0,0,0,45.8081297423209,41.4736216220606,553.608404584339,495.749456383905
2031,"MO",0,0,0,0,51.3884927770659,41.4736216220606,651.499982385925,495.749456383906
2032,"MO",0,0,0,0,55.6094492296658,45.8662724191077,752.091604850653,554.476458300788
2033,"MO",0,0,0,0,59.6816601645068,50.5096829112809,883.731359882561,633.849314265245
2034,"MO",0,0,0,0,62.4522345641955,53.6779820414901,1003.19671460041,702.461371712385
2035,"MO",0,0,0,0,64.7948899940686,56.4440054626818,1132.66445899232,775.77409760128
2036,"MO",0,0,0,0,65.686093037499,57.6626536992037,1191.14457190231,813.16429269627
2037,"MO",0,0,0,0,66.4757654101693,58.7417205919873,1248.25019228255,849.414642637174
2038,"MO",0,0,0,0,67.1953842151755,59.7297542441144,1305.27611602073,885.561973278089
2039,"MO",0,0,0,0,67.8782485008686,60.6700028227092,1364.42581099278,922.938612883415
2040,"MO",0,0,0,0,68.5526554845493,61.6443997929832,1428.3511078486,965.154037796305
2041,"MO",0,0,0,0,68.825543315088,62.0183801064623,1455.95257488353,982.400488653978
2042,"MO",0,0,0,0,69.2106534348502,62.5170430122062,1496.77071666883,1006.37904376922
2043,"MO",0,0,0,0,69.5797782206732,63.0002822023167,1538.10205131212,1030.75978994083
2044,"MO",0,0,0,0,69.9239513110162,63.4504119754101,1578.75024832576,1054.55728113134
2045,"MO",0,0,0,0,70.2231067907894,63.8390648410512,1615.86803543156,1076.00656324755
2046,"MO",0,0,0,0,70.4884075517314,64.1845058974597,1650.27662945803,1095.8169372374
2047,"MO",0,0,0,0,70.7186465197532,64.4902994763469,1681.34789598852,1113.97236899572
2048,"MO",0,0,0,0,70.9321477865691,64.7933777675014,1711.22447141982,1132.5701074456
2049,"MO",0,0,0,0,71.1026929764867,65.0369498192651,1735.86374398617,1147.97255889031
2050,"MO",0,0,0,0,71.2530948169344,65.2721950198817,1758.18919192173,1163.25144421455
2025,"MS",0,0,0,0,0,0,0,0
2026,"MS",0,0,0,0,0,0,0,0
2027,"MS",0,0,0,0,6236.32912015913,6236.32912015913,50172.0940704673,50172.0940704673
2028,"MS",0,0,0,0,6856.35975182531,5920.08649612209,60903.5668157224,51072.0069322083
2029,"MS",0,0,0,0,5483.68958022202,5483.68958022202,50924.7336104044,50924.7336104044
2030,"MS",0,0,0,0,5641.15333457295,5107.36981025347,57288.4023364636,51301.053380373
2031,"MS",0,0,0,0,5862.07621409647,4731.05004028491,67912.9493005963,51677.3731503415
2032,"MS",0,0,0,0,5838.9921691149,4815.9586040063,78969.6185093185,58220.0281215827
2033,"MS",0,0,0,0,6266.57431727321,5303.51670568449,92791.7927876689,66554.1779978507
2034,"MS",0,0,0,0,6557.48462924053,5636.18811435646,105335.655033043,73758.4440298005
2035,"MS",0,0,0,0,6803.4634493772,5926.62057358158,118929.768194194,81456.2802481344
2036,"MS",0,0,0,0,6897.0397689374,6054.57863841639,125070.180049742,85382.2507331083
2037,"MS",0,0,0,0,6979.95536806777,6167.88066215866,131066.270189668,89188.5374769032
2038,"MS",0,0,0,0,7055.51534259343,6271.62419563201,137053.992182177,92984.0071941993
2039,"MS",0,0,0,0,7127.2160925912,6370.35029638447,143264.710154242,96908.5543527586
2040,"MS",0,0,0,0,7198.02882587768,6472.66197826324,149976.866324103,101341.173968612
2041,"MS",0,0,0,0,7226.68204808425,6511.92991117854,152875.020362771,103152.051308668
2042,"MS",0,0,0,0,7267.11861065926,6564.28951628165,157160.925250227,105669.799595768
2043,"MS",0,0,0,0,7305.87671317069,6615.02963124326,161500.715387772,108229.777943787
2044,"MS",0,0,0,0,7342.0148876567,6662.29325741806,165768.776074205,110728.51451879
2045,"MS",0,0,0,0,7373.42621303289,6703.10180831038,169666.143720313,112980.689140993
2046,"MS",0,0,0,0,7401.2827929318,6739.37311923326,173279.046093093,115060.778409927
2047,"MS",0,0,0,0,7425.45788457408,6771.48144501643,176541.529078795,116967.098744551
2048,"MS",0,0,0,0,7447.87551758975,6803.30466558764,179678.569499081,118919.861281788
2049,"MS",0,0,0,0,7465.7827625311,6828.87973102284,182265.693118547,120537.118683483
2050,"MS",0,0,0,0,7481.57495577811,6853.58047708758,184609.865151782,122141.401642527
2025,"NC",7799.21875122653,7799.21875122653,148185.156273304,148185.156273304,11457.3334922395,11151.4296015792,100389.171031884,95782.7463026928
2026,"NC",8224.70804480136,8224.70804480136,156269.452851226,156269.452851226,12023.9015197233,11564.0455964933,128103.622093031,116728.636732296
2027,"NC",8224.70804480136,8224.70804480136,156269.452851226,156269.452851226,8130.81031080094,8130.81031080094,75138.7667801238,75138.7667801238
2028,"NC",14607.0474484237,14607.0474484237,277533.901520051,277533.901520051,8863.28243177536,7652.9529568078,91200.7258299548,76478.3467592814
2029,"NC",14607.0474484237,14607.0474484237,277533.901520051,277533.901520051,7019.7709899414,7019.7709899414,76249.8061009833,76249.8061009833
2030,"NC",14607.0474484237,14607.0474484237,277533.901520051,277533.901520051,7139.84581061351,6464.25132951163,85769.2798465301,76805.3257614131
2031,"NC",14607.0474484237,14607.0474484237,277533.901520051,277533.901520051,7987.42040294543,6446.33134046551,100958.947324584,76823.2457504592
2032,"NC",16555.9052667502,14607.0474484237,320263.085521368,277533.901520051,8619.46463059819,7109.27222496169,116574.198751851,85943.8510366221
2033,"NC",18472.761909224,14607.0474484237,377415.994152741,277533.901520051,9250.65732549855,7829.00085124853,136978.360781797,98246.6437111129
2034,"NC",19778.3447310326,15738.7438706967,429637.368180512,300841.949139751,9680.0963574503,8320.08721643096,155495.490763064,108881.51261542
2035,"NC",20856.8859361663,17012.2005626531,485084.301125229,332239.466841541,10043.2079490806,8748.82084671567,175562.99114381,120244.985128198
2036,"NC",21267.1892151817,17573.2571827996,510129.480635761,348252.502752215,10181.3444208123,8937.71132337657,184627.408644857,126040.465367922
2037,"NC",21630.7485255352,18070.0515863307,534586.008544406,363777.379097565,10303.7436385762,9104.96669175803,193478.779803796,131659.269608762
2038,"NC",21962.0556923046,18524.9349602529,559008.404906312,379258.135540731,10415.2845533522,9258.11190783773,202317.797983214,137262.105858104
2039,"NC",22276.4413506659,18957.8184403205,584340.345199392,395265.366064668,10521.1285176346,9403.85043751992,211486.000703881,143055.484996929
2040,"NC",22586.9333298337,19406.4235869404,611717.524471983,413344.895026662,10625.6616001051,9554.8819679124,221394.421716532,149598.875858427
2041,"NC",22712.5688654154,19578.601352758,623538.358294724,420731.003502801,10667.9592138386,9612.84891650165,225672.649106947,152272.075741367
2042,"NC",22889.8707115943,19808.182060385,641019.475163851,431000.258936507,10727.6512824018,9690.14166689196,231999.461083668,155988.75178423
2043,"NC",23059.8130284496,20030.6618035958,658720.376274362,441441.760056872,10784.8656242043,9765.04374135909,238405.817953378,159767.767440829
2044,"NC",23218.2677695522,20237.898216492,676128.711182217,451633.471548331,10838.2124532075,9834.81385618857,244706.288490493,163456.378575357
2045,"NC",23355.9967362463,20416.8311166283,692025.083381932,460819.519492519,10884.5815525724,9895.05505036294,250459.545491891,166781.01730337
2046,"NC",23478.139241192,20575.8696199141,706761.194022218,469303.675012366,10925.7031705184,9948.59841410625,255792.877565994,169851.625271796
2047,"NC",23584.1395564208,20716.6547182642,720068.033033863,477079.07120865,10961.3902105617,9995.99641883377,260608.923878221,172665.717194337
2048,"NC",23682.43395801,20856.1897182575,732863.223699596,485043.893347146,10994.4829069182,10042.9735539627,265239.793070072,175548.366654068
2049,"NC",23760.951700021,20968.3284864674,743415.443483831,491640.275298884,11020.9174113554,10080.7272219861,269058.880317856,177935.746627998
2050,"NC",23830.1955931614,21076.6336340958,752976.725488535,498183.737796218,11044.2296966248,10117.1902280817,272519.324747868,180303.973853255
2025,"NH",2.12744646787412,2.12744646787412,40.4214828896083,40.4214828896083,0,0,0,0
2026,"NH",2.12744646787412,2.12744646787412,40.4214828896083,40.4214828896083,0,0,0,0
2027,"NH",2.12744646787412,2.12744646787412,40.4214828896083,40.4214828896083,0,0,0,0
2028,"NH",2.12744646787412,2.12744646787412,40.4214828896083,40.4214828896083,0,0,0,0
2029,"NH",2.12744646787412,2.12744646787412,40.4214828896083,40.4214828896083,0,0,0,0
2030,"NH",2.12744646787412,2.12744646787412,40.4214828896083,40.4214828896083,0,0,0,0
2031,"NH",2.12744646787412,2.12744646787412,40.4214828896083,40.4214828896083,0,0,0,0
2032,"NH",2.41128827071805,2.12744646787412,46.6447837928005,40.4214828896083,0,0,0,0
2033,"NH",2.69046925563996,2.12744646787412,54.9688310738044,40.4214828896083,0,0,0,0
2034,"NH",2.88062113763946,2.29227262899748,62.574623970363,43.8161883396083,0,0,0,0
2035,"NH",3.03770549609179,2.47774549412367,70.6502040671758,48.3890863445297,0,0,0,0
2036,"NH",3.09746420261895,2.55946070241765,74.2979144532131,50.7213082948173,0,0,0,0
2037,"NH",3.15041487409484,2.63181642678863,77.8598905540935,52.9824321435429,0,0,0,0
2038,"NH",3.1986681754012,2.69806801052329,81.4168955587405,55.2371301399259,0,0,0,0
2039,"NH",3.24445694009115,2.76111541513553,85.1063712786763,57.5685065634529,0,0,0,0
2040,"NH",3.28967860906404,2.82645260514716,89.0937262557505,60.201703324594,0,0,0,0
2041,"NH",3.30797682281029,2.85152947170958,90.81537405982,61.2774546319256,0,0,0,0
2042,"NH",3.33379998712413,2.8849668016873,93.3614149670624,62.7731224783727,0,0,0,0
2043,"NH",3.35855127125686,2.91736991022368,95.9394663959163,64.2938770837274,0,0,0,0
2044,"NH",3.38162944502653,2.94755290074162,98.474906959251,65.7782510265556,0,0,0,0
2045,"NH",3.40168900906588,2.9736136202488,100.790137399058,67.1161548925894,0,0,0,0
2046,"NH",3.41947847963763,2.99677681618324,102.936381302391,68.3518314902951,0,0,0,0
2047,"NH",3.43491691762609,3.01728149115413,104.874458641693,69.4842806887052,0,0,0,0
2048,"NH",3.4492330262176,3.03760409528947,106.738016851092,70.644318867921,0,0,0,0
2049,"NH",3.46066875910589,3.05393656954084,108.274897099305,71.6050502911279,0,0,0,0
2050,"NH",3.47075380034393,3.06971069532418,109.667452008234,72.5580742493763,0,0,0,0
2025,"NV",5531.36081647272,5531.36081647272,105095.855512982,105095.855512982,133.668890742794,130.100012018425,1171.20699537198,1117.46537353142
2026,"NV",5531.36081647272,5531.36081647272,105095.855512982,105095.855512982,140.278851063438,134.913865292421,1494.54225775203,1361.83409521012
2027,"NV",35102.866719923,35102.866719923,666954.467678537,666954.467678537,91.3948263370337,91.3948263370337,848.745560173407,848.745560173407
2028,"NV",35102.866719923,35102.866719923,666954.467678537,666954.467678537,99.5958729530318,85.9955142204676,1030.17315311852,863.874041673722
2029,"NV",35102.866719923,35102.866719923,666954.467678537,666954.467678537,3048.53136741386,3048.53136741386,24752.7629193949,24752.7629193949
2030,"NV",35102.866719923,35102.866719923,666954.467678537,666954.467678537,3162.28472524058,2863.0594807865,27848.77765639,24938.2348060222
2031,"NV",35102.866719923,35102.866719923,666954.467678537,666954.467678537,3325.47517621967,2683.85959032528,33008.6257314348,25117.4346964835
2032,"NV",39786.2564668479,35102.866719923,769638.932581207,666954.467678537,3358.34540051582,2769.93905085008,38377.0193972388,28293.300521214
2033,"NV",44392.7427180594,35102.866719923,906985.712717772,666954.467678537,3346.39938936937,2832.11913987727,45413.653120431,32572.5827953986
2034,"NV",47530.2487710511,37822.4983784584,1032481.29551099,722967.107603537,3231.90313869712,2777.83557064711,51915.4299805712,36352.3759861159
2035,"NV",50122.1406855146,40882.8006530406,1165728.3671084,798419.92468474,3353.13555719305,2920.97728269378,58615.3857528528,40146.3095508662
2036,"NV",51108.1593432126,42231.1015898913,1225915.58847802,836901.586864485,3399.25531469057,2984.04232893379,61641.7315959443,42081.252147032
2037,"NV",51981.8454225649,43424.9710420123,1284688.19414254,874210.130368457,3440.12085997626,3039.88404063534,64596.9474506222,43957.2077564737
2038,"NV",52778.0248941197,44518.1221736342,1343378.77671922,911412.647308778,3477.36113313533,3091.01478213292,67548.0390040729,45827.8321171411
2039,"NV",53533.539511504,45558.4043497363,1404255.12609816,949880.358296973,3512.69935991995,3139.6726460752,70609.0357188764,47762.0732167167
2040,"NV",54279.6970495566,46636.4679849281,1470046.48321988,993328.1048558,3547.59992132543,3190.09768928688,73917.1698311648,49946.7214559588
2041,"NV",54581.6175763697,47050.236283208,1498453.67198703,1011078.00142677,3561.72186655581,3209.45117050942,75345.5457502228,50839.2252878434
2042,"NV",55007.6997875481,47601.9522278404,1540463.34695653,1035756.52089315,3581.65131525349,3235.25697588167,77457.8845876119,52080.1155150573
2043,"NV",55416.0959757381,48136.6035186907,1583001.19553262,1060848.9718815,3600.75352291984,3260.26460396989,79596.7811554021,53341.8191294381
2044,"NV",55796.8858429378,48634.6228622368,1624835.96482764,1085341.14193817,3618.56448034509,3283.55881972747,81700.3253508582,54573.3392985466
2045,"NV",56127.868649587,49064.6247341052,1663037.26708446,1107416.55572772,3634.04577642335,3303.6716055244,83621.1708335831,55683.3396480606
2046,"NV",56421.394914021,49446.8174670234,1698450.29148945,1127805.21958987,3647.7750908021,3321.54818019354,85401.8155744528,56708.5265020353
2047,"NV",56676.1291408306,49785.1446040431,1730428.56758793,1146490.63136363,3659.68995739723,3337.37299790095,87009.7536174061,57648.0700955286
2048,"NV",56912.3449325903,50120.4675722763,1761177.27804301,1165631.2613207,3670.73864795495,3353.05729946819,88555.8663959758,58610.5030603099
2049,"NV",57101.0345252472,50389.9533974239,1786535.80213854,1181483.32980361,3679.56436153319,3365.66215314697,89830.9487512841,59407.5799225737
2050,"NV",57267.4377056748,50650.226472849,1809512.95813586,1197208.22511471,3687.34765677635,3377.83609227888,90986.2906819496,60198.2622381028
2025,"NY",106.372323393706,106.372323393706,2021.07414448042,2021.07414448042,210.051114024391,204.442876028953,1840.46813558454,1756.01701554937
2026,"NY",106.372323393706,106.372323393706,2021.07414448042,2021.07414448042,220.43819452826,212.007502602377,2348.5664050389,2140.02500675875
2027,"NY",106.372323393706,106.372323393706,2021.07414448042,2021.07414448042,143.620441386767,143.620441386767,1333.74302312964,1333.74302312964
2028,"NY",106.372323393706,106.372323393706,2021.07414448042,2021.07414448042,156.507800354764,135.135808060735,1618.8435263291,1357.51635120156
2029,"NY",106.372323393706,106.372323393706,2021.07414448042,2021.07414448042,123.908453436033,123.908453436033,1353.45501108037,1353.45501108037
2030,"NY",6914.2010205909,6914.2010205909,131369.819391227,131369.819391227,125.972356791382,114.052459460667,1522.42311260693,1363.31100505574
2031,"NY",6914.2010205909,6914.2010205909,131369.819391227,131369.819391227,141.318355136931,114.052459460667,1791.62495156129,1363.31100505574
2032,"NY",7836.68687983368,6914.2010205909,151595.547326601,131369.819391227,152.925985381581,126.132249152546,2068.2519133393,1524.81026032717
2033,"NY",8744.02508082988,6914.2010205909,178648.700989864,131369.819391227,164.124565452394,138.901628006022,2430.26123967704,1743.08561422942
2034,"NY",9362.01869732826,7449.8860442418,203367.52790368,142402.612103727,171.743645051538,147.614450614098,2758.79096515113,1931.76877220906
2035,"NY",9872.54286229833,8052.67285590193,229613.163218321,157264.530619721,178.185947483689,155.221015022375,3114.82726222889,2133.37876840352
2036,"NY",10066.7586585116,8318.24728285738,241468.221972943,164844.251958156,180.636755853122,158.57229767281,3275.64757273134,2236.20180491474
2037,"NY",10238.8483408082,8553.40338706303,253044.644300804,172192.904466514,182.808354877965,161.539731627965,3432.68802877703,2335.89026725223
2038,"NY",10395.6715700539,8768.72103420068,264604.910565907,179520.672954759,184.787306591733,164.256824171315,3589.50931905702,2435.29542651474
2039,"NY",10544.4850552963,8973.62509919047,276595.706655698,187097.646331222,186.665183377389,166.84250776245,3752.17098023015,2538.08118542939
2040,"NY",10691.4554794581,9185.97096672827,289554.610331189,195655.53580493,188.519802582511,169.522099430704,3927.96554658364,2654.17360393984
2041,"NY",10750.9246741334,9267.47078305613,295149.965694415,199151.727553758,189.270244116492,170.550545292771,4003.86958092971,2701.60134379844
2042,"NY",10834.8499581534,9376.14210548371,303424.598642953,204012.648054711,190.329296945838,171.921868283567,4116.11947083928,2767.54237036536
2043,"NY",10915.2916315848,9481.45220822697,311803.265786728,208955.100522114,191.344390106851,173.250776056371,4229.78064110833,2834.58942233729
2044,"NY",10990.2956963362,9579.54692741028,320043.447617566,213779.315836306,192.290866105295,174.488632932378,4341.56318289585,2900.03252311117
2045,"NY",11055.4892794641,9664.24426580861,327567.946546938,218127.503400915,193.113543674671,175.557428312891,4443.63709743678,2959.01804893076
2046,"NY",11113.3050588223,9739.52465259552,334543.239232771,222143.452343459,193.843120767261,176.507391218014,4538.26073100957,3013.49657740284
2047,"NY",11163.4799822848,9806.16484625092,340841.990585502,225823.912238292,194.476277929321,177.348323559954,4623.70671396844,3063.42401473824
2048,"NY",11210.0073352072,9872.21330969078,346898.554766048,229594.036320743,195.063406413065,178.181788860629,4705.86729640451,3114.56779547541
2049,"NY",11247.1734670941,9925.29385100773,351893.415572743,232716.413446166,195.532405685338,178.851612002979,4773.62529596196,3156.92453694836
2050,"NY",11279.9498511178,9976.55975980359,356419.219026761,235813.741310473,195.94601074657,179.498536304675,4835.02027778476,3198.94147159
2025,"OH",10424.4876925832,10424.4876925832,198065.266159081,198065.266159081,16040.2668891353,15612.0014422109,140544.839444638,134095.84482377
2026,"OH",18934.2735640797,18934.2735640797,359751.197717514,359751.197717514,16833.4621276126,16189.6638350906,179345.070930244,163420.091425214
2027,"OH",18983.2048328408,18983.2048328408,360680.891823975,360680.891823975,22846.1012940805,22846.1012940805,197415.360688366,197415.360688366
2028,"OH",19621.438773203,19621.438773203,372807.336690858,372807.336690858,25011.2376149835,21595.8169371649,239627.572308931,200944.898205053
2029,"OH",19621.438773203,19621.438773203,372807.336690858,372807.336690858,19907.2230905165,19907.2230905165,200354.23889193,200354.23889193
2030,"OH",19621.438773203,19621.438773203,372807.336690858,372807.336690858,20364.7612165025,18437.7839887346,225378.53131788,201823.677993711
2031,"OH",19621.438773203,19621.438773203,372807.336690858,372807.336690858,21957.4429386057,17720.9844268897,266172.994968847,202540.477555556
2032,"OH",22239.3117208326,19621.438773203,430204.840920999,372807.336690858,22799.874184163,18805.1716918341,308357.557988768,227335.347903323
2033,"OH",24814.1979447674,19621.438773203,506977.528993698,372807.336690858,24469.4806674478,20708.9699936252,362329.85755185,259878.21884875
2034,"OH",26567.9687524488,21141.6304572437,577125.756878658,404116.705056207,25605.4161713202,22007.9726370109,411310.652986168,288009.162402078
2035,"OH",28016.7577904546,22852.2466923026,651606.832111562,446292.543355597,26565.9048975681,23142.0422396995,464392.428186853,318067.380016525
2036,"OH",28567.9123407545,23605.906058398,685249.665001985,467802.6264031,26931.2981453746,23641.6880166735,488369.274479945,333397.36000547
2037,"OH",29056.2763837767,24273.2429042715,718101.770580405,488656.971659896,27255.0638181694,24084.1054427148,511782.578835847,348260.003481241
2038,"OH",29501.3165817252,24884.2812610563,750908.027738264,509452.051280537,27550.1075282219,24489.1992400869,535163.2075685,363080.409044016
2039,"OH",29923.6263584607,25465.767473795,784936.062303232,530954.336034726,27830.0818853561,24874.7011573108,559414.58250704,378404.8312822
2040,"OH",30340.7058113976,26068.3723772722,821711.437256787,555240.30976273,28106.5887486652,25274.2039151231,585623.954217924,395713.155496485
2041,"OH",30509.4702367793,26299.6563175774,837590.19495372,565161.96407025,28218.4727591861,25427.5358436495,596940.555702248,402784.200348131
2042,"OH",30747.6372812458,26608.0488119619,861072.330241217,578956.508618031,28376.3679082886,25631.9876350046,613675.99383422,412615.407945382
2043,"OH",30975.918374802,26906.902681993,884849.698569536,592982.428343218,28527.709070476,25830.1157029499,630621.841037968,422611.513875742
2044,"OH",31188.7683714797,27185.28040354,908234.066885172,606672.809217923,28668.8200375167,26014.6689099181,647287.601813562,432368.485263848
2045,"OH",31373.7777306146,27425.6384195547,929587.437231511,619012.296574352,28791.4737842236,26174.016584831,662505.894526938,441162.690931495
2046,"OH",31537.8500176979,27639.272575658,949382.244751954,630408.941834992,28900.2470962099,26315.6474179585,676613.41807779,449284.944267333
2047,"OH",31680.2387312655,27828.3871929145,967257.132052333,640853.520791928,28994.6450730988,26441.0227853022,689352.637355295,456728.671288246
2048,"OH",31812.2762008049,28015.8225708548,984444.72941762,651552.552918836,29082.1805924933,26565.2848846756,701602.033282127,464353.744052697
2049,"OH",31917.7479652336,28166.4569808752,998619.375946894,660413.378835073,29152.1041203595,26665.1494258987,711704.135034328,470668.749145028
2050,"OH",32010.762300572,28311.9417429749,1011462.90987194,669203.118801998,29213.7688749431,26761.5999581515,720857.56868791,476933.092127964
2025,"ON",0,0,0,0,381.911116407984,371.714320052641,3346.30570106281,3192.75821008976
2026,"ON",15028.5000487005,15028.5000487005,285541.50092531,285541.50092531,400.79671732411,385.468186549776,4270.12073643437,3890.95455774319
2027,"ON",15028.5000487005,15028.5000487005,285541.50092531,285541.50092531,14961.0467156238,14961.0467156238,120687.780480883,120687.780480883
