"Year","State_Province","Mineral","Demanded Minerals (kg)","Demand Minerals (Tonne)","Scenario","Country"
2026,"MS","Nickel",582176.592846431,582.176592846431,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MT","Cobalt",43392.5875185619,43.3925875185619,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MT","Copper",281984.371041017,281.984371041017,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MT","Graphite",586052.100046676,586.052100046675,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MT","Lithium",61108.8060985671,61.1088060985671,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MT","Manganese",23109.4500168427,23.1094500168427,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MT","Nickel",215802.722712504,215.802722712504,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"MX","Cobalt",3925.90728340016,3.92590728340016,"Decreasing Batt Cap - High LFP Chemistry","MX"
2026,"MX","Copper",165972.305602236,165.972305602236,"Decreasing Batt Cap - High LFP Chemistry","MX"
2026,"MX","Graphite",309094.018657379,309.094018657379,"Decreasing Batt Cap - High LFP Chemistry","MX"
2026,"MX","Lithium",29381.5454345222,29.3815454345222,"Decreasing Batt Cap - High LFP Chemistry","MX"
2026,"MX","Manganese",3660.09411420337,3.66009411420337,"Decreasing Batt Cap - High LFP Chemistry","MX"
2026,"MX","Nickel",31290.0073454503,31.2900073454503,"Decreasing Batt Cap - High LFP Chemistry","MX"
2026,"NB","Cobalt",73511.2457846846,73.5112457846845,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NB","Copper",356329.09275272,356.32909275272,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NB","Graphite",771542.636980039,771.542636980039,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NB","Lithium",82911.649606216,82.911649606216,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NB","Manganese",37793.5339705781,37.7935339705781,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NB","Nickel",355423.504755972,355.423504755972,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NC","Cobalt",432182.450444375,432.182450444375,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NC","Copper",2780062.14052381,2780.06214052381,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NC","Graphite",5785104.00001393,5785.10400001393,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NC","Lithium",603801.141704789,603.801141704789,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NC","Manganese",229848.130537603,229.848130537603,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NC","Nickel",2146973.47406569,2146.97347406569,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"ND","Cobalt",35330.4410446114,35.3304410446114,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"ND","Copper",223010.86056988,223.01086056988,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"ND","Graphite",465166.518537915,465.166518537915,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"ND","Lithium",48637.302434251,48.637302434251,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"ND","Manganese",18742.2804856128,18.7422804856128,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"ND","Nickel",175156.213275722,175.156213275722,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NE","Cobalt",83347.5066319137,83.3475066319137,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NE","Copper",530785.670887991,530.785670887991,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NE","Graphite",1105906.87867917,1105.90687867917,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NE","Lithium",115534.976821217,115.534976821217,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NE","Manganese",44266.9625416021,44.2669625416021,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NE","Nickel",413600.721716656,413.600721716656,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NH","Cobalt",60096.7838091158,60.0967838091158,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NH","Copper",378625.856000552,378.625856000552,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NH","Graphite",789943.119623069,789.943119623069,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NH","Lithium",82610.435616418,82.610435616418,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NH","Manganese",31872.4875450169,31.8724875450169,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NH","Nickel",297879.463265887,297.879463265887,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NJ","Cobalt",832418.762373591,832.418762373591,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NJ","Copper",4497197.21069181,4497.19721069181,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NJ","Graphite",9579410.38848792,9579.41038848792,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NJ","Lithium",1017362.50875646,1017.36250875646,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NJ","Manganese",433126.689307234,433.126689307234,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NJ","Nickel",4063425.1396072,4063.4251396072,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NL","Cobalt",43423.3378367753,43.4233378367753,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NL","Copper",211275.24424305,211.27524424305,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NL","Graphite",457193.890796699,457.193890796699,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NL","Lithium",49110.4231306134,49.1104231306134,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NL","Manganese",22333.5978678733,22.3335978678733,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NL","Nickel",210016.06054028,210.01606054028,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NM","Cobalt",208486.787338419,208.486787338419,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NM","Copper",1108314.00000415,1108.31400000415,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NM","Graphite",2366343.65381844,2366.34365381844,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NM","Lithium",251742.450844347,251.742450844347,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NM","Manganese",108278.827260604,108.278827260604,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NM","Nickel",1016209.57726581,1016.20957726581,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NS","Cobalt",79767.6666153475,79.7676666153475,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NS","Copper",390509.21505967,390.50921505967,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NS","Graphite",844232.716022297,844.232716022297,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NS","Lithium",90622.5278025454,90.6225278025454,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NS","Manganese",41053.1328890207,41.0531328890207,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NS","Nickel",385995.799374066,385.995799374066,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NT","Cobalt",2778.85664176319,2.77885664176319,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NT","Copper",13770.6902325289,13.7706902325289,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NT","Graphite",29714.1017636242,29.7141017636242,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NT","Lithium",3185.29246780202,3.18529246780202,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NT","Manganese",1432.02404208395,1.43202404208395,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NT","Nickel",13460.8417006812,13.4608417006812,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NU","Cobalt",28.4840357723243,0.0284840357723243,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NU","Copper",1204.19580716505,1.20419580716505,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NU","Graphite",2242.60137820245,2.24260137820245,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NU","Lithium",213.174925129224,0.213174925129224,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NU","Manganese",26.555454358247,0.026555454358247,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NU","Nickel",227.021583599954,0.227021583599954,"Decreasing Batt Cap - High LFP Chemistry","CA"
2026,"NV","Cobalt",134174.73921802,134.17473921802,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NV","Copper",857786.861858193,857.786861858193,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NV","Graphite",1786359.49337755,1786.35949337755,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NV","Lithium",186553.964392031,186.553964392031,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NV","Manganese",71299.0238270296,71.2990238270296,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NV","Nickel",666101.731640458,666.101731640458,"Decreasing Batt Cap - High LFP Chemistry","US"
2026,"NY","Cobalt",1257425.66159676,1257.42566159676,"Decreasing Batt Cap - High LFP Chemistry","US"
