"Year","State_Province","Mineral","Available Recycled Minerals (w Scrap) (Tonne)","Available Recycled Minerals No R Restraint (Tonne)","Minerals Recoverable in Exported Scrap/Batts (Tonne)","Minerals Recoverable in Exported BM (Tonne)","Minerals Lost to Pyrometalurgy (Tonne)","Scrap_min","Batt_min","Battery_Scenario","Chemistry_Scenario","Scenario","Country"
2041,"IA","Cobalt",23.2413435851896,134.612021767636,111.370678182446,0,0,0.0567836227266578,23.184559962463,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"IA","Copper",222.423139528788,1290.19381503952,1067.77067551073,0,0,0.140276062845696,222.282863465943,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"IA","Graphite",422.167099270633,2450.11312145995,2027.94602218931,0,0,0,422.167099270633,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"IA","Lithium",37.9455813774603,220.053137251977,182.107555874517,0,0,0.0353915708242341,37.910189806636,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"IA","Manganese",13.31326708753,77.0128575182891,63.6995904307591,0,0,0.0526225621647411,13.2606445253653,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"IA","Nickel",126.144223587397,730.977617804331,604.833394216934,0,0,0.233199928632859,125.911023658764,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"ID","Cobalt",17.7899501797101,102.974003229286,85.1840530495755,0,0,0.0567836227266578,17.7331665569834,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"ID","Copper",156.92813658966,910.083270261263,753.155133671603,0,0,0.140276062845696,156.787860526815,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"ID","Graphite",300.167682064448,1742.07032650088,1441.90264443643,0,0,0,300.167682064448,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"ID","Lithium",27.1513214740818,157.406953142868,130.255631668786,0,0,0.0353915708242341,27.1159299032576,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"ID","Manganese",9.99687997613143,57.7656836112828,47.7688036351514,0,0,0.0526225621647411,9.94425741396669,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"ID","Nickel",95.757859040173,554.625574693337,458.867715653164,0,0,0.233199928632859,95.5246591115402,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"IL","Cobalt",87.660390953624,508.478089260901,420.817698307277,0,0,0.0567836227266578,87.6036073308973,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"IL","Copper",835.276051934624,4846.98202711166,4011.70597517704,0,0,0.140276062845696,835.135775871778,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"IL","Graphite",1588.17978297014,9217.2510179389,7629.07123496876,0,0,0,1588.17978297014,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"IL","Lithium",142.725602956656,828.160462956838,685.434860000182,0,0,0.0353915708242341,142.690211385832,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"IL","Manganese",49.1661242511516,285.090549811657,235.924425560506,0,0,0.0526225621647411,49.1135016889869,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"IL","Nickel",479.287427651421,2780.49971350181,2301.21228585039,0,0,0.233199928632859,479.054227722788,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"IN","Cobalt",49.0994825311425,284.68379580562,235.584313274477,0,0,0.0567836227266578,49.0426989084159,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"IN","Copper",470.463518006061,2729.73514123242,2259.27162322635,0,0,0.140276062845696,470.323241943215,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"IN","Graphite",893.346935351644,5184.67936535705,4291.3324300054,0,0,0,893.346935351644,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"IN","Lithium",80.256812014038,465.613015193437,385.356203179399,0,0,0.0353915708242341,80.2214204432137,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"IN","Manganese",27.9765982010543,162.113804578417,134.137206377362,0,0,0.0526225621647411,27.9239756388896,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"IN","Nickel",266.947291650236,1548.15035627353,1281.20306462329,0,0,0.233199928632859,266.714091721604,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"KS","Cobalt",21.4575859732171,124.259704076019,102.802118102801,0,0,0.0567836227266578,21.4008023504904,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"KS","Copper",202.40827216975,1174.03438616554,971.626113995787,0,0,0.140276062845696,202.267996106904,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"KS","Graphite",384.711329153596,2232.73267187804,1848.02134272444,0,0,0,384.711329153596,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"KS","Lithium",34.6181728868231,200.741999038098,166.123826151275,0,0,0.0353915708242341,34.5827813159989,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"KS","Manganese",12.1799814969387,70.4356564510664,58.2556749541277,0,0,0.0526225621647411,12.127358934774,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"KS","Nickel",116.400816356012,674.430222361659,558.029406005647,0,0,0.233199928632859,116.16761642738,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"KY","Cobalt",31.0920469064277,180.174812551869,149.082765645441,0,0,0.0567836227266578,31.035263283701,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"KY","Copper",305.170801876835,1770.43288065917,1465.26207878233,0,0,0.140276062845696,305.03052581399,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"KY","Graphite",578.028226414142,3354.67767279426,2776.64944638012,0,0,0,578.028226414142,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"KY","Lithium",51.8507855152814,300.754175237919,248.903389722638,0,0,0.0353915708242341,51.8153939444571,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"KY","Manganese",17.8451138485384,103.31414256105,85.4690287125117,0,0,0.0526225621647411,17.7924912863737,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"KY","Nickel",169.409047452611,982.0718239444,812.662776491789,0,0,0.233199928632859,169.175847523978,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"LA","Cobalt",27.7459891243233,160.755440243461,133.009451119138,0,0,0.0567836227266578,27.6892055015967,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"LA","Copper",293.576814626348,1703.14535318122,1409.56853855487,0,0,0.140276062845696,293.436538563502,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"LA","Graphite",552.480101043498,3206.4051112719,2653.9250102284,0,0,0,552.480101043498,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"LA","Lithium",49.3087345438861,286.000982838047,236.692248294161,0,0,0.0353915708242341,49.2733429730618,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"LA","Manganese",16.2048664853364,93.7947091566838,77.5898426713474,0,0,0.0526225621647411,16.1522439231717,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"LA","Nickel",152.933365816556,886.452615741685,733.519249925129,0,0,0.233199928632859,152.700165887923,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MA","Cobalt",102.11477915469,592.366403284642,490.251624129953,0,0,0.0567836227266578,102.057995531963,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MA","Copper",735.742753226128,4269.3248823242,3533.58212909808,0,0,0.140276062845696,735.602477163282,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MA","Graphite",1439.60777351516,8354.99000689322,6915.38223337806,0,0,0,1439.60777351516,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MA","Lithium",132.254908164715,767.392139833461,635.137231668746,0,0,0.0353915708242341,132.219516593891,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MA","Manganese",55.6416139848114,322.672072369264,267.030458384453,0,0,0.0526225621647411,55.5889914226466,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MA","Nickel",536.058695494786,3109.98069035969,2573.9219948649,0,0,0.233199928632859,535.825495566153,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MB","Cobalt",17.4223292636572,100.840457456296,83.4181281926386,0,0,0.0567836227266578,17.3655456409305,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","CA"
2041,"MB","Copper",138.847444679421,805.149132639246,666.301687959825,0,0,0.140276062845696,138.707168616575,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","CA"
2041,"MB","Graphite",268.300848407583,1557.12614819575,1288.82529978817,0,0,0,268.300848407583,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","CA"
2041,"MB","Lithium",24.4644542142414,141.813296649196,117.348842434954,0,0,0.0353915708242341,24.4290626434171,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","CA"
2041,"MB","Manganese",9.70632406526712,56.0793967098253,46.3730726445581,0,0,0.0526225621647411,9.65370150310238,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","CA"
2041,"MB","Nickel",92.4312250306789,535.318931302513,442.887706271835,0,0,0.233199928632859,92.198025102046,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","CA"
2041,"MD","Cobalt",94.347758937315,547.289280547907,452.941521610592,0,0,0.0567836227266578,94.2909753145884,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MD","Copper",665.864104990395,3863.77316299778,3197.90905800739,0,0,0.140276062845696,665.723828927549,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MD","Graphite",1306.22943095964,7580.90783000532,6274.67839904568,0,0,0,1306.22943095964,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MD","Lithium",120.223495396981,697.565944606845,577.342449209864,0,0,0.0353915708242341,120.188103826157,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MD","Manganese",50.8730465003832,294.996941397784,244.123894897401,0,0,0.0526225621647411,50.8204239382184,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MD","Nickel",494.812134168831,2870.59978811879,2375.78765394996,0,0,0.233199928632859,494.578934240198,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"ME","Cobalt",10.5150840540972,60.7531741262528,50.2380900721556,0,0,0.0567836227266578,10.4583004313706,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"ME","Copper",95.5035652157942,553.596114906968,458.092549691174,0,0,0.140276062845696,95.3632891529486,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"ME","Graphite",181.945252726439,1055.94787434305,874.002621616606,0,0,0,181.945252726439,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"ME","Lithium",16.4337755942494,95.2059909281576,78.7722153339083,0,0,0.0353915708242341,16.3983840234251,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"ME","Manganese",6.03263515287984,34.7585656361753,28.7259304832954,0,0,0.0526225621647411,5.9800125907151,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"ME","Nickel",56.5366901975585,326.999356102858,270.462665905299,0,0,0.233199928632859,56.3034902689257,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MI","Cobalt",66.1085411855188,383.398541376197,317.290000190678,0,0,0.0567836227266578,66.0517575627922,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MI","Copper",654.650724742742,3798.69454808876,3144.04382334601,0,0,0.140276062845696,654.510448679896,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MI","Graphite",1239.65760596764,7194.54777917654,5954.8901732089,0,0,0,1239.65760596764,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MI","Lithium",111.103557816305,644.636953285838,533.533395469533,0,0,0.0353915708242341,111.068166245481,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MI","Manganese",37.9273329715469,219.864457984314,181.937125012768,0,0,0.0526225621647411,37.8747104093821,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MI","Nickel",361.402586652509,2096.33650833575,1734.93392168324,0,0,0.233199928632859,361.169386723876,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MN","Cobalt",45.1197866240824,261.587005036859,216.467218412776,0,0,0.0567836227266578,45.0630030013557,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MN","Copper",417.644336593744,2423.1907192093,2005.54638261556,0,0,0.140276062845696,417.504060530898,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MN","Graphite",795.862439703264,4618.91277118225,3823.05033147899,0,0,0,795.862439703264,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MN","Lithium",71.684235431707,415.860719466515,344.176484034808,0,0,0.0353915708242341,71.6488438608828,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MN","Manganese",25.3879386908585,147.090112197176,121.702173506317,0,0,0.0526225621647411,25.3353161286938,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MN","Nickel",244.980392070673,1420.66200156596,1175.68160949528,0,0,0.233199928632859,244.74719214204,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MO","Cobalt",44.0077032226008,255.132854206926,211.125150984325,0,0,0.0567836227266578,43.9509195998742,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MO","Copper",419.797246295221,2435.68546907972,2015.8882227845,0,0,0.140276062845696,419.656970232375,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MO","Graphite",797.481500574215,4628.30924544851,3830.8277448743,0,0,0,797.481500574215,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MO","Lithium",71.6715051728522,415.78683740817,344.115332235318,0,0,0.0353915708242341,71.6361136020279,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MO","Manganese",25.0398637919832,145.070004807332,120.030141015349,0,0,0.0526225621647411,24.9872412298184,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MO","Nickel",239.253674344208,1387.42609505228,1148.17242070807,0,0,0.233199928632859,239.020474415575,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MS","Cobalt",20.0472626190127,116.074670799841,96.0274081808282,0,0,0.0567836227266578,19.9904789962861,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MS","Copper",195.091609289729,1131.57098302823,936.4793737385,0,0,0.140276062845696,194.951333226884,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MS","Graphite",369.638668700945,2145.25611765543,1775.61744895448,0,0,0,369.638668700945,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MS","Lithium",33.1875602624803,192.439213793383,159.251653530903,0,0,0.0353915708242341,33.1521686916561,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MS","Manganese",11.5352911020334,66.6940944047445,55.1588033027111,0,0,0.0526225621647411,11.4826685398686,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MS","Nickel",108.938354506063,631.120651984092,522.182297478029,0,0,0.233199928632859,108.70515457743,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MT","Cobalt",7.97088554097659,45.9875181304034,38.0166325894268,0,0,0.0567836227266578,7.91410191824993,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MT","Copper",76.8577098325505,445.381962230793,368.524252398243,0,0,0.140276062845696,76.7174337697048,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MT","Graphite",145.595896657326,844.988672606527,699.392775949201,0,0,0,145.595896657326,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MT","Lithium",13.1004166029678,75.8603180484245,62.7599014454567,0,0,0.0353915708242341,13.0650250321435,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MT","Manganese",4.54084431451664,26.1007230097315,21.5598786952149,0,0,0.0526225621647411,4.4882217523519,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MT","Nickel",43.4042822149966,250.783362080515,207.379079865519,0,0,0.233199928632859,43.1710822863638,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"MX","Cobalt",187.361480430591,1087.10903414837,899.747553717781,0,0,0.0567836227266578,187.304696807864,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","MX"
2041,"MX","Copper",1112.16388190819,6453.94407262133,5341.78019071313,0,0,0.140276062845696,1112.02360584535,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","MX"
2041,"MX","Graphite",2238.24607096143,12990.0129048267,10751.7668338652,0,0,0,2238.24607096143,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","MX"
2041,"MX","Lithium",209.296996987094,1214.51801263244,1005.22101564534,0,0,0.0353915708242341,209.26160541627,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","MX"
2041,"MX","Manganese",105.872114810139,614.192679688656,508.320564878516,0,0,0.0526225621647411,105.819492247975,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","MX"
2041,"MX","Nickel",979.703694006602,5684.74417619699,4705.04048219039,0,0,0.233199928632859,979.470494077969,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","MX"
2041,"NB","Cobalt",12.2452451822542,70.7944361991647,58.5491910169104,0,0,0.0567836227266578,12.1884615595276,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","CA"
2041,"NB","Copper",90.7894046234851,526.236742886171,435.447338262686,0,0,0.140276062845696,90.6491285606394,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","CA"
2041,"NB","Graphite",176.692647328715,1025.46355325537,848.77090592666,0,0,0,176.692647328715,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","CA"
2041,"NB","Lithium",16.2186512653033,93.9574830695237,77.7388318042204,0,0,0.0353915708242341,16.183259694479,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","CA"
2041,"NB","Manganese",6.77410211288701,39.0617856904647,32.2876835775777,0,0,0.0526225621647411,6.72147955072227,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","CA"
2041,"NB","Nickel",64.2685812162571,371.872601013086,307.604019796829,0,0,0.233199928632859,64.0353812876242,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","CA"
2041,"NC","Cobalt",83.0568482929325,481.760705794384,398.703857501451,0,0,0.0567836227266578,83.0000646702058,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NC","Copper",772.888684616749,4484.90713415352,3712.01844953677,0,0,0.140276062845696,772.748408553903,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NC","Graphite",1472.42281096957,8545.4372349864,7073.01442401684,0,0,0,1472.42281096957,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NC","Lithium",132.546104402807,769.082142974638,636.536038571831,0,0,0.0353915708242341,132.510712831983,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NC","Manganese",46.5293461529949,269.787593641379,223.258247488384,0,0,0.0526225621647411,46.4767235908301,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NC","Nickel",451.60704999771,2619.85229068393,2168.24524068622,0,0,0.233199928632859,451.373850069077,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"ND","Cobalt",6.29807841373588,36.2791190173386,29.9810406036027,0,0,0.0567836227266578,6.24129479100922,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"ND","Copper",60.4225846220722,349.998129619015,289.575544996943,0,0,0.140276062845696,60.2823085592265,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"ND","Graphite",114.429339319323,664.108657995008,549.679318675685,0,0,0,114.429339319323,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"ND","Lithium",10.3056801501658,59.6406257373402,49.3349455871745,0,0,0.0353915708242341,10.2702885793415,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"ND","Manganese",3.63519133177835,20.8446235639669,17.2094322321886,0,0,0.0526225621647411,3.58256876961361,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"ND","Nickel",34.2075117896258,197.408459267895,163.200947478269,0,0,0.233199928632859,33.974311860993,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NE","Cobalt",15.1383377285655,87.5849535596167,72.4466158310512,0,0,0.0567836227266578,15.0815541058389,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NE","Copper",142.292875944849,825.145234578734,682.852358633885,0,0,0.140276062845696,142.152599882003,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NE","Graphite",270.443341724291,1569.5604449398,1299.11710321551,0,0,0,270.443341724291,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NE","Lithium",24.3509598689427,141.154614375972,116.80365450703,0,0,0.0353915708242341,24.3155682981185,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NE","Manganese",8.61661948516765,49.7551248875316,41.138505402364,0,0,0.0526225621647411,8.5639969230029,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NE","Nickel",82.0630979869915,475.145876228846,393.082778241855,0,0,0.233199928632859,81.8298980583586,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NH","Cobalt",11.9252833404962,68.9374873554196,57.0122040149234,0,0,0.0567836227266578,11.8684997177696,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NH","Copper",103.471666225468,599.840241629891,496.368575404423,0,0,0.140276062845696,103.331390162622,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NH","Graphite",198.129868718965,1149.87783733066,951.747968611694,0,0,0,198.129868718965,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NH","Lithium",17.9550792948161,104.035116089554,86.080036794738,0,0,0.0353915708242341,17.9196877239918,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NH","Manganese",6.70384658510801,38.6540466914669,31.9502001063589,0,0,0.0526225621647411,6.65122402294327,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NH","Nickel",64.0219048929663,370.440976195584,306.419071302618,0,0,0.233199928632859,63.7887049643334,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NJ","Cobalt",139.954898960106,811.97748669935,672.022587739243,0,0,0.0567836227266578,139.89811533738,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NJ","Copper",984.458300438194,5712.78465639988,4728.32635596169,0,0,0.140276062845696,984.318024375348,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NJ","Graphite",1932.99842043072,11218.4601828068,9285.46176237612,0,0,0,1932.99842043072,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NJ","Lithium",177.954320447369,1032.61586254938,854.66154210201,0,0,0.0353915708242341,177.918928876544,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NJ","Manganese",74.7765244604333,433.724533149085,358.948008688652,0,0,0.0526225621647411,74.7239018982685,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
2041,"NJ","Nickel",736.31421319186,4272.19506566756,3535.8808524757,0,0,0.233199928632859,736.081013263227,"15% Lower Capacity","High LFP Chemistry","Decreasing Batt Cap - High LFP Chemistry","US"
