"Year","Mineral","Total_Minerals_Exported","Scenario"
2041,"Graphite",372071.555209196,"Increasing Batt Cap - High LFP Chemistry"
2041,"Lithium",34057.3089950117,"Increasing Batt Cap - High LFP Chemistry"
2041,"Manganese",13928.1650628679,"Increasing Batt Cap - High LFP Chemistry"
2041,"Nickel",135161.981942351,"Increasing Batt Cap - High LFP Chemistry"
2042,"Cobalt",26824.5401525419,"Decreasing Batt Cap - Benchmark Chemistry"
2042,"Copper",193775.665939246,"Decreasing Batt Cap - Benchmark Chemistry"
2042,"Graphite",380369.050139785,"Decreasing Batt Cap - Benchmark Chemistry"
2042,"Lithium",34927.7911831631,"Decreasing Batt Cap - Benchmark Chemistry"
2042,"Manganese",15192.7337432605,"Decreasing Batt Cap - Benchmark Chemistry"
2042,"Nickel",143849.105098173,"Decreasing Batt Cap - Benchmark Chemistry"
2042,"Cobalt",24106.1160983603,"Decreasing Batt Cap - High LFP Chemistry"
2042,"Copper",198128.994369629,"Decreasing Batt Cap - High LFP Chemistry"
2042,"Graphite",382520.047856436,"Decreasing Batt Cap - High LFP Chemistry"
2042,"Lithium",34750.7173386101,"Decreasing Batt Cap - High LFP Chemistry"
2042,"Manganese",13627.1495869581,"Decreasing Batt Cap - High LFP Chemistry"
2042,"Nickel",129508.7776956,"Decreasing Batt Cap - High LFP Chemistry"
2042,"Cobalt",34785.1288642348,"Increasing Batt Cap - Benchmark Chemistry"
2042,"Copper",231833.343725275,"Increasing Batt Cap - Benchmark Chemistry"
2042,"Graphite",460131.387330128,"Increasing Batt Cap - Benchmark Chemistry"
2042,"Lithium",42554.9838051335,"Increasing Batt Cap - Benchmark Chemistry"
2042,"Manganese",19763.8080905145,"Increasing Batt Cap - Benchmark Chemistry"
2042,"Nickel",186006.72903155,"Increasing Batt Cap - Benchmark Chemistry"
2042,"Cobalt",30800.537177389,"Increasing Batt Cap - High LFP Chemistry"
2042,"Copper",238072.07440244,"Increasing Batt Cap - High LFP Chemistry"
2042,"Graphite",462974.805164322,"Increasing Batt Cap - High LFP Chemistry"
2042,"Lithium",42269.1103376768,"Increasing Batt Cap - High LFP Chemistry"
2042,"Manganese",17453.6552867267,"Increasing Batt Cap - High LFP Chemistry"
2042,"Nickel",164816.204417237,"Increasing Batt Cap - High LFP Chemistry"
2043,"Cobalt",31428.6017388151,"Decreasing Batt Cap - Benchmark Chemistry"
2043,"Copper",230008.224681674,"Decreasing Batt Cap - Benchmark Chemistry"
2043,"Graphite",451511.593329238,"Decreasing Batt Cap - Benchmark Chemistry"
2043,"Lithium",41413.0898880502,"Decreasing Batt Cap - Benchmark Chemistry"
2043,"Manganese",18345.1461939826,"Decreasing Batt Cap - Benchmark Chemistry"
2043,"Nickel",170426.899864203,"Decreasing Batt Cap - Benchmark Chemistry"
2043,"Cobalt",27555.8598001682,"Decreasing Batt Cap - High LFP Chemistry"
2043,"Copper",236155.794874909,"Decreasing Batt Cap - High LFP Chemistry"
2043,"Graphite",454395.156730483,"Decreasing Batt Cap - High LFP Chemistry"
2043,"Lithium",41144.9284939741,"Decreasing Batt Cap - High LFP Chemistry"
2043,"Manganese",16090.4985051053,"Decreasing Batt Cap - High LFP Chemistry"
2043,"Nickel",149778.478304917,"Decreasing Batt Cap - High LFP Chemistry"
2043,"Cobalt",42275.4647332884,"Increasing Batt Cap - Benchmark Chemistry"
2043,"Copper",281302.911613807,"Increasing Batt Cap - Benchmark Chemistry"
2043,"Graphite",559501.007112589,"Increasing Batt Cap - Benchmark Chemistry"
2043,"Lithium",51751.1473495568,"Increasing Batt Cap - Benchmark Chemistry"
2043,"Manganese",24665.3721323253,"Increasing Batt Cap - Benchmark Chemistry"
2043,"Nickel",228496.002852891,"Increasing Batt Cap - Benchmark Chemistry"
2043,"Cobalt",36509.9138668961,"Increasing Batt Cap - High LFP Chemistry"
2043,"Copper",290273.196561847,"Increasing Batt Cap - High LFP Chemistry"
2043,"Graphite",563395.664331571,"Increasing Batt Cap - High LFP Chemistry"
2043,"Lithium",51318.0190466923,"Increasing Batt Cap - High LFP Chemistry"
2043,"Manganese",21289.2769466673,"Increasing Batt Cap - High LFP Chemistry"
