Year,State_Province,Tonnes_Scrap_proj_down,Tonnes_Scrap_15_down,Tonnes_Prod_proj_down,Tonnes_Prod_15_down,Tonnes_Scrap_proj_mid,Tonnes_Scrap_15_mid,Tonnes_Prod_proj_mid,Tonnes_Prod_15_mid
2038,MI,62585.552732773474,44188.927648100034,1487265.4974305665,840002.819721963,52840.62751040957,41936.04986336453,947701.5152241809,535258.7997357573
2039,MI,63581.05132013184,45524.01704145394,1551977.9498465906,867398.5539454404,53430.70811450999,42727.42251397658,988936.9834808512,552715.6552058281
2040,MI,64537.63878226665,46835.16465844847,1619698.0271340932,896099.7367247378,53997.7241953959,43504.60370511616,1032088.9425408449,571004.3564872454
2041,MI,64967.58469379154,47613.848353765876,1652098.9281251046,914062.2189098482,54252.574123286126,43966.16753973227,1052735.143919724,582450.2426544605
2042,MI,65587.74589758941,48728.01232840467,1701185.8228553971,941052.7864266944,54620.173939522676,44626.586911060935,1084013.839346947,599648.9215565573
2043,MI,66176.50472129209,49784.6347555026,1750564.6182578886,968164.4458511405,54969.16003229236,45252.898598496344,1115478.5370110373,616924.7615200196
2044,MI,66726.54475453368,50768.04179459306,1799358.2618170993,994839.7091785341,55295.195608049326,45835.8119517367,1146570.3696490305,633922.52521322
2045,MI,67207.97344137575,51624.69851615965,1844353.5400712148,1019304.2422558477,55580.5618898005,46343.59420495924,1175241.843204376,649511.5878968345
2046,MI,67636.38552333087,52383.771118788485,1886329.1011138712,1042009.796701973,55834.50264203685,46793.533587699974,1201989.1205877594,663979.8105442186
2047,MI,68006.01568017602,53036.96851339127,1924111.3872009572,1062373.9720959156,56053.60047805054,47180.71556675915,1226064.3982266374,676956.0813650452
2048,MI,68338.45738563448,53626.28528776507,1959408.8871196501,1081441.8587476779,56250.654903718445,47530.03238412579,1248556.3434874953,689106.3431059498
2049,MI,68604.15506666245,54095.18038961597,1988564.7388283454,1097109.441055832,56408.14688825767,47807.96939827477,1267134.7646837903,699089.8944752173
2050,MI,68827.33317789894,54492.09563726066,2013733.7727911836,1110731.094470961,56540.435448354845,48043.24043942043,1283172.7428823824,707769.7580259275
2025,MO,0,0,0,0,81.26385972043683,79.05097924613692,756.3292873205353,714.209896456838
2026,MO,0,0,0,0,79.44244045486407,75.66230764133992,834.9963769002014,747.2136254204388
2027,MO,0,0,0,0,52.225615049733555,52.225615049733555,484.9974629562325,484.9974629562325
2028,MO,0,0,0,0,55.25151399429655,48.64161724050923,565.4156463300109,488.58146076545677
2029,MO,0,0,0,0,45.05761943128491,45.05761943128491,492.16545857468117,492.16545857468117
2030,MO,0,0,0,0,43.62796303184932,41.47362162206059,522.9120488068149,495.74945638390545
2031,MO,0,0,0,0,49.14637347066044,41.47362162206059,608.2839143255343,495.7494563839055
2032,MO,0,0,0,0,53.42526464773498,41.473621622060584,696.4480821053489,495.74945638390557
2033,MO,0,0,0,0,57.62693555722514,43.16177953089532,812.0172008829487,516.7848619689057
2034,MO,0,0,0,0,60.45164270626602,46.01039144436905,913.9798396939652,556.6398967858515
2035,MO,0,0,0,0,62.85930479350444,48.51265301666422,1023.5259045597629,597.0892999625145
2036,MO,0,0,0,0,63.8070392678825,49.77889969341829,1074.2061787289672,619.8839969797833
2037,MO,0,0,0,0,64.64926847094135,50.892918494837474,1123.6503289721886,641.4274995410025
2038,MO,0,0,0,0,65.4251563306006,51.92354344501275,1173.406197268843,662.7360858487679
2039,MO,0,0,0,0,66.15577058690026,52.90338948056285,1224.4623085257865,684.3504676602839
2040,MO,0,0,0,0,66.85782727096628,53.86566421731712,1277.891342216115,706.9948077598534
2041,MO,0,0,0,0,67.17337228166426,54.43715413821864,1303.454644858199,721.1666472537122
2042,MO,0,0,0,0,67.62851970472691,55.25485904916851,1342.1826773316996,742.4613651415309
2043,MO,0,0,0,0,68.06062035819028,56.030333187019565,1381.141010352303,763.8516207763508
2044,MO,0,0,0,0,68.46430459734951,56.75207323931989,1419.6376767771073,784.8975734702163
2045,MO,0,0,0,0,68.81763373961557,57.38078896175231,1455.1375511723845,804.1993287894937
2046,MO,0,0,0,0,69.1320530453004,57.93788595022595,1488.2549626543175,822.1133047040412
2047,MO,0,0,0,0,69.40333124255625,58.41727922585174,1518.0640106811584,838.1800054046249
2048,MO,0,0,0,0,69.64731616878407,58.84978936931319,1545.9126397418381,853.223974625085
2049,MO,0,0,0,0,69.84231645918119,59.19391988890581,1568.9156994784753,865.5852095279113
2050,MO,0,0,0,0,70.00611087519948,59.48522310334977,1588.7732840740207,876.3322701986351
2025,MS,0,0,0,0,0,0,0,0
2026,MS,0,0,0,0,0,0,0,0
2027,MS,0,0,0,0,6236.32912015913,6236.32912015913,50172.094070467305,50172.094070467305
2028,MS,0,0,0,0,6656.324501256933,5860.009350190576,58497.64343855677,50548.413840435845
2029,MS,0,0,0,0,5483.689580222022,5483.689580222022,50924.73361040441,50924.73361040441
2030,MS,0,0,0,0,5372.671412741956,5107.369810253468,54111.887736100216,51301.05338037296
2031,MS,0,0,0,0,5606.309338187796,4731.050040284915,63408.067154002696,51677.373150341526
2032,MS,0,0,0,0,5609.652788012171,4354.730270316361,73127.04862106164,52053.69292031008
2033,MS,0,0,0,0,6050.82823350864,4531.986850744009,85261.80609270962,54262.41050673509
2034,MS,0,0,0,0,6347.422484157932,4831.09110165875,95967.88316786636,58447.18916251442
2035,MS,0,0,0,0,6600.227003317966,5093.828566749742,107470.21997877512,62694.376496064026
2036,MS,0,0,0,0,6699.739123127662,5226.7844678089195,112791.64876654156,65087.81968287725
2037,MS,0,0,0,0,6788.173189448841,5343.756441957934,117983.28454207981,67349.88745180528
2038,MS,0,0,0,0,6869.641414713063,5451.972061726338,123207.65071322853,69587.28901412063
2039,MS,0,0,0,0,6946.355911624527,5554.855895459099,128568.54239520758,71856.79910432981
2040,MS,0,0,0,0,7020.071863451458,5655.894742818297,134178.59093269208,74234.4548147846
2041,MS,0,0,0,0,7053.204089574746,5715.901184512956,136862.7377101109,75722.49796163979
2042,MS,0,0,0,0,7100.994568996325,5801.760200162693,140929.18111982848,77958.44333986075
2043,MS,0,0,0,0,7146.365137609978,5883.184984637054,145019.80608699183,80204.42018151685
2044,MS,0,0,0,0,7188.751982721698,5958.9676901285875,149061.95606159628,82414.24521437273
2045,MS,0,0,0,0,7225.851542659634,6024.982840983992,152789.4428731004,84440.92952289685
2046,MS,0,0,0,0,7258.865569756541,6083.4780247737235,156266.77107870337,86321.89699392433
2047,MS,0,0,0,0,7287.349780468405,6133.814318714432,159396.72112152164,88008.90056748563
2048,MS,0,0,0,0,7312.968197722327,6179.227883777885,162320.827172893,89588.51733563394
2049,MS,0,0,0,0,7333.443228214023,6215.361588335109,164736.14844523993,90886.4470004307
2050,MS,0,0,0,0,7350.641641895945,6245.948425851725,166821.19482777218,92014.8883708567
2025,NC,7799.218751226534,7799.218751226534,148185.1562733041,148185.1562733041,12189.578958065522,11857.646886920535,113449.3930980803,107131.4844685257
2026,NC,8224.708044801357,8224.708044801357,156269.4528512258,156269.4528512258,11916.366068229609,11349.346146200987,125249.45653503019,112082.0438130658
2027,NC,8224.708044801358,8224.708044801358,156269.45285122577,156269.45285122577,8130.810310800943,8130.810310800943,75138.76678012378,75138.76678012378
2028,NC,14607.047448423726,14607.047448423726,277533.9015200507,277533.9015200507,8604.694932537668,7575.290650371171,87597.94901800432,75694.28644055354
2029,NC,14607.047448423726,14607.047448423726,277533.9015200507,277533.9015200507,7019.770989941403,7019.770989941403,76249.80610098332,76249.80610098332
2030,NC,14607.047448423726,14607.047448423726,277533.9015200508,277533.9015200508,6800.035950622253,6464.251329511633,81013.56387988414,76805.3257614131
2031,NC,14607.047448423726,14607.047448423726,277533.9015200508,277533.9015200508,7638.923131941341,6446.331340465512,94262.01891806837,76823.24575045923
2032,NC,15544.564607346718,14607.047448423726,296568.4103398411,277533.9015200508,8280.916020398921,6428.4113514193905,107949.45272632908,76841.16573950536
2033,NC,17524.129711649082,14607.047448423726,346788.95991774043,277533.9015200508,8932.175011369896,6690.075827288774,125862.66613685705,80101.65360518037
2034,NC,18857.287060358063,14607.047448423726,391428.60735202103,277533.9015200508,9370.004619471232,7131.610673877202,141666.8751525646,86279.18400180699
2035,NC,19965.756848962643,14607.047448423726,438343.7161422445,277533.9015200508,9743.192242993187,7519.4612175829525,158646.51520676323,92548.84149418974
2036,NC,20402.086779992154,14607.047448423726,460048.4718455132,277533.9015200508,9890.091086521787,7715.7294524798335,166501.95770298992,96082.0195318664
2037,NC,20789.842865706843,14607.047448423726,481223.8348358924,277533.9015200508,10020.63661299591,7888.402366699807,174165.80099068923,99421.26242885538
2038,NC,21147.055888388044,14931.013338050556,502532.69679226924,283828.8678364877,10140.899231243093,8048.149233976975,181877.96057667068,102724.09330655902
2039,NC,21483.42527947684,15382.127193955906,524398.4116124196,293085.62274925417,10254.14444096954,8200.02536948724,189791.6578214969,106074.322487344
2040,NC,21806.64697586849,15825.151354066753,547280.3739285383,302783.47616421344,10362.963226999771,8349.177953684153,198073.1580434978,109584.19520277726
2041,NC,21951.92156118408,16088.261079957707,558228.3265177985,308852.8260073729,10411.872703657958,8437.758891423888,202035.4699530208,111780.83032432539
2042,NC,22161.468062954544,16464.726363265447,574814.3157904526,317972.6789896597,10482.420554232669,8564.503152621117,208038.31498641343,115081.51159693729
2043,NC,22360.40400273578,16821.748911491075,591498.9354907266,327133.4477620265,10549.396155519491,8684.701643988032,214076.85660460696,118397.00122033438
2044,NC,22546.257235884903,17154.032684800153,607985.838015187,336146.7624934703,10611.967212589174,8796.571352094583,220043.83990045165,121659.12388788353
2045,NC,22708.927355463333,17443.48874577771,623189.309461962,344413.0927514813,10666.733229640411,8894.022289071607,225546.3204317196,124650.89596237153
2046,NC,22853.68367453026,17699.972072204106,637372.447527477,352085.08106001647,10715.46822202156,8980.37232228502,230679.51921141922,127427.56222912637
2047,NC,22978.57814687299,17920.681184877343,650138.7183453791,358965.93992237066,10757.516342596216,9054.67828000702,235299.92165557953,129917.90083771685
2048,NC,23090.906999427487,18119.805650820123,662065.4038328126,365408.79529539845,10795.33400616153,9121.717352243544,239616.4591599849,132249.71606688818
2049,NC,23180.68368853183,18278.240792664605,671916.88550287,370702.7205583282,10825.559051173082,9175.0575827804,243181.93341916366,134165.70747682624
2050,NC,23256.09342425046,18412.35463457209,680421.2598293454,375305.34614017664,10850.947185655918,9220.209581019213,246259.85903147317,135831.50188078845
2025,NH,2.1274464678741225,2.1274464678741225,40.42148288960833,40.42148288960833,0,0,0,0
2026,NH,2.1274464678741225,2.1274464678741225,40.421482889608335,40.421482889608335,0,0,0,0
2027,NH,2.127446467874123,2.127446467874123,40.42148288960833,40.42148288960833,0,0,0,0
2028,NH,2.1274464678741225,2.1274464678741225,40.42148288960832,40.42148288960832,0,0,0,0
2029,NH,2.1274464678741225,2.1274464678741225,40.42148288960832,40.42148288960832,0,0,0,0
2030,NH,2.127446467874123,2.127446467874123,40.421482889608335,40.421482889608335,0,0,0,0
2031,NH,2.127446467874123,2.127446467874123,40.421482889608335,40.421482889608335,0,0,0,0
2032,NH,2.263991349744643,2.127446467874123,43.19376789103425,40.421482889608335,0,0,0,0
2033,NH,2.5523055216500268,2.127446467874123,50.50815029387423,40.421482889608335,0,0,0,0
2034,NH,2.7464735013629573,2.127446467874123,57.00970104165761,40.421482889608335,0,0,0,0
2035,NH,2.907916814588209,2.127446467874123,63.84266183254363,40.421482889608335,0,0,0,0
2036,NH,2.9714661782685923,2.127446467874123,67.00385549745315,40.421482889608335,0,0,0,0
2037,NH,3.027940994131495,2.127446467874123,70.08794565043584,40.421482889608335,0,0,0,0
2038,NH,3.0799673592176005,2.1746305473420557,73.19147928812545,41.33831456983509,0,0,0,0
2039,NH,3.1289579492392723,2.240333118840068,76.37611587713658,42.68651656703382,0,0,0,0
2040,NH,3.1760336405284724,2.3048574649092273,79.70876404435455,44.098962447453175,0,0,0,0
2041,NH,3.197192187763484,2.343178135735174,81.30328087937643,44.98293416943969,0,0,0,0
2042,NH,3.227711631656648,2.3980085003299516,83.71895074140005,46.311197056460784,0,0,0,0
2043,NH,3.2566856980390013,2.4500071237243044,86.14898565259637,47.645419132249714,0,0,0,0
2044,NH,3.28375433088915,2.4984026630935263,88.55022400454224,48.95816523353777,0,0,0,0
2045,NH,3.307446454334887,2.5405605513803833,90.76453676987505,50.16211662561627,0,0,0,0
2046,NH,3.3285295185741717,2.577916118876217,92.83024286738672,51.279504960678196,0,0,0,0
2047,NH,3.3467198000106313,2.610061343559182,94.68958903952507,52.28166908278047,0,0,0,0
2048,NH,3.363079959135958,2.639062867873598,96.42665363134469,53.22004009545565,0,0,0,0
2049,NH,3.376155503718589,2.6621381871052443,97.86147473097438,53.99107494295489,0,0,0,0
2050,NH,3.387138570383114,2.6816712255421042,99.10009610098246,54.66142530442422,0,0,0,0
2025,NV,5531.360816472719,5531.360816472719,105095.85551298165,105095.85551298165,142.2117545107644,138.33921368073956,1323.5762528109367,1249.8673187994664
2026,NV,5531.360816472718,5531.360816472718,105095.85551298164,105095.85551298164,139.02427079601208,132.4090383723448,1461.243659575352,1307.6238444857674
2027,NV,35102.866719923026,35102.866719923026,666954.4676785374,666954.4676785374,91.39482633703368,91.39482633703368,848.7455601734067,848.7455601734067
2028,NV,35102.866719923026,35102.866719923026,666954.4676785372,666954.4676785372,96.69014949001892,85.1228301708911,989.4773810775187,855.0175563395491
2029,NV,35102.866719923026,35102.866719923026,666954.4676785372,666954.4676785372,3048.531367413858,3048.531367413858,24752.76291939488,24752.76291939488
2030,NV,35102.866719923026,35102.866719923026,666954.4676785375,666954.4676785375,3011.7807006103712,2863.059480786499,26304.624822309484,24938.234806022243
2031,NV,35102.866719923026,35102.866719923026,666954.4676785375,666954.4676785375,3180.382146775891,2683.8595903252826,30819.058494662957,25117.43469648346
2032,NV,37355.85727078661,35102.866719923026,712697.170202065,666954.4676785375,3226.438928752176,2504.659699864067,35537.694323066164,25296.634586944678
2033,NV,42113.04110722544,35102.866719923026,833384.4798489247,666954.4676785375,3231.1893038560497,2420.1162009930317,41728.36810229542,26556.81299174958
2034,NV,45316.812772488796,35102.866719923026,940660.0671873504,666954.4676785375,3128.3725100492657,2381.0377572460975,47298.456704162694,28806.114658667815
2035,NV,47980.62744070546,35102.866719923026,1053403.9202369698,666954.4676785375,3252.969023063854,2510.5297936123725,52967.46556096772,30899.37127306012
2036,NV,49029.19194143178,35102.866719923026,1105563.6157079767,666954.4676785375,3302.0142821129184,2576.0580591343955,55590.16974922405,32078.996843703782
2037,NV,49961.02640316967,35102.866719923026,1156451.1032321914,666954.4676785375,3345.599643371214,2633.7085321078384,58148.904524310754,33193.87310124688
2038,NV,50819.46142709041,35881.404031143924,1207659.4082540697,682082.190402279,3385.7518401085804,2687.043373279409,60723.770708662625,34296.59244267373
2039,NV,51627.806162447996,36965.496460861126,1260205.9119727535,704327.5233560579,3423.5611278720876,2737.750405619127,63365.92446620944,35415.13670141969
2040,NV,52404.5550687198,38030.148171002256,1315194.60673185,727632.8803829772,3459.892561272504,2787.5481232461602,66130.87695968394,36586.98130157241
2041,NV,52753.6710980975,38662.43923963038,1341504.1345097108,742218.4137957548,3476.2220155761242,2817.1227266528135,67453.77787141179,37320.3739953796
2042,NV,53257.2419223347,39567.14025544421,1381362.6872331006,764134.7514316029,3499.7758947196166,2859.4389557944696,69457.95355191545,38422.37564607422
2043,NV,53735.314017643526,40425.11754145103,1421458.2632678398,786149.4156821201,3522.137103536346,2899.5697424282616,71474.04728573168,39529.32137517615
2044,NV,54181.94645967098,41223.64394104319,1461078.696074947,807809.7263533731,3543.0277629128364,2936.9197901348034,73466.2497732153,40618.44942708369
2045,NV,54572.86649652564,41919.24909777633,1497614.8567029382,827674.9243226685,3561.3125460251044,2969.4558287706814,75303.3682731709,41617.3152648563
2046,NV,54920.73705647384,42535.61596145758,1531699.0073118806,846111.8318511902,3577.5837450942945,2998.2855979241917,77017.19431736093,42544.363518434126
2047,NV,55220.876700175424,43066.012168726505,1562378.2191521635,862647.5398658776,3591.6223918022847,3023.094199937827,78559.81255274994,43375.815279689334
2048,NV,55490.819325743316,43544.53731991437,1591039.7849171872,878130.6615750182,3604.2486117345748,3045.476599861957,80000.97910664011,44154.34068684815
2049,NV,55706.56581135672,43925.28008723653,1614714.3330610772,890852.7365587556,3614.339876762625,3063.2853542508747,81191.38744801108,44794.0345930694
2050,NV,55887.78641132139,44247.57522144473,1635151.5856662104,901913.5175229996,3622.816237791572,3078.3602955983497,82219.01745083056,45350.194982779365
2025,NY,106.37232339370614,106.37232339370614,2021.0741444804162,2021.0741444804162,223.47561423120126,217.3901929268765,2079.905540131472,1964.0772152563045
2026,NY,106.37232339370614,106.37232339370614,2021.0741444804162,2021.0741444804162,218.46671125087616,208.07134601368475,2296.2400364755536,2054.8374699062065
2027,NY,106.37232339370614,106.37232339370614,2021.074144480416,2021.074144480416,143.62044138676725,143.62044138676725,1333.7430231296391,1333.7430231296391
2028,NY,106.37232339370614,106.37232339370614,2021.0741444804157,2021.0741444804157,151.9416634843155,133.76444741140037,1554.8930274075296,1343.599017105006
2029,NY,106.37232339370614,106.37232339370614,2021.0741444804157,2021.0741444804157,123.90845343603348,123.90845343603348,1353.4550110803732,1353.4550110803732
2030,NY,6914.2010205909,6914.2010205909,131369.81939122704,131369.81939122704,119.97689833758564,114.05245946066661,1438.008134218741,1363.31100505574
2031,NY,6914.2010205909,6914.2010205909,131369.81939122704,131369.81939122704,135.1525270443162,114.05245946066661,1672.7807643952192,1363.3110050557402
2032,NY,7357.9718866700905,6914.2010205909,140379.74564586126,131369.81939122704,146.91947778127115,114.05245946066661,1915.2322257897097,1363.3110050557402
2033,NY,8294.992945362588,6914.2010205909,164151.4884550912,131369.81939122704,158.47407278236915,118.69489370996214,2233.047302428109,1421.1583704144907
2034,NY,8926.038879429612,6914.2010205909,185281.52838538718,131369.81939122704,166.24201744223154,126.52857647201486,2513.444559158405,1530.759716161092
2035,NY,9450.729647411681,6914.2010205909,207488.65095576673,131369.81939122704,172.86308818213718,133.40979579582657,2814.696237539348,1641.9955748969148
2036,NY,9657.265079372926,6914.2010205909,217762.53036672264,131369.81939122704,175.46935798667684,136.89197415690026,2954.06699150466,1704.6809916944042
2037,NY,9840.80823092736,6914.2010205909,227785.82336391642,131369.81939122704,177.7854882950887,139.95552586080302,3090.038404673519,1763.9256237377572
2038,NY,10009.893917457202,7067.549278861682,237872.30768640764,134349.52235196403,179.91917990915164,142.78974447378502,3226.867042489319,1822.5242360841119
2039,NY,10169.113335027636,7281.082636230222,248222.37660069382,138731.17884285987,181.9283691139757,145.4843210715478,3367.271348445913,1881.9637860657808
2040,NY,10322.109331717536,7490.786760954989,259053.48314415224,143321.6279542228,183.85902499515723,148.13057659762205,3514.201191094316,1944.235721339597
2041,NY,10390.874610231325,7615.328941139318,264235.6628579733,146194.53605067896,184.72677377457669,149.7021738801012,3584.5002733600472,1983.2082799477087
2042,NY,10490.062802884107,7793.527626072344,272086.5899095501,150511.39043349752,185.97842918799898,151.95086238521338,3691.0023626621746,2041.7687541392102
2043,NY,10584.228518626755,7962.5231521039905,279984.20337093814,154847.61217981152,187.1667059850232,154.0834162643038,3798.137778468834,2100.591957134965
2044,NY,10672.201575389738,8119.808655053962,287788.2280147622,159114.03700899772,188.27683764271114,156.06820140812968,3904.003611137046,2158.468327043095
2045,NY,10749.200976588385,8256.821791986247,294984.7445020938,163026.87903325286,189.24849278394277,157.79716964481884,4001.628265724058,2211.548154171108
2046,NY,10817.72093536606,8378.227386347706,301698.2893190067,166658.3911222041,190.11314587457605,159.32918636312132,4092.7011472993736,2260.8115879361135
2047,NY,10876.839350034552,8482.699366567342,307741.1643784564,169915.4245190365,190.85916091702964,160.64751787109228,4174.676029373186,2304.9950148627186
2048,NY,10930.009867191866,8576.954320589195,313386.6243018702,172965.13031023083,191.53011946415617,161.83692076561127,4251.259759290056,2346.365930218984
2049,NY,10972.505387085415,8651.949108092045,318049.79287566664,175470.99356460336,192.06637026274822,162.78327969449094,4314.518173565807,2380.359326201756
2050,NY,11008.200353745122,8715.43148301184,322075.3123281929,177649.63223937867,192.51680490679854,163.58436353421183,4369.1265312035575,2409.913743046247
2025,OH,10424.4876925832,10424.4876925832,198065.26615908078,198065.26615908078,17065.41054129173,16600.70564168875,158829.15033731243,149984.07825593598
2026,OH,18934.27356407969,18934.27356407969,359751.19771751406,359751.19771751406,16682.912495521454,15889.084604681382,175349.2391490423,156914.86133829213
2027,OH,18983.204832840795,18983.204832840795,360680.8918239751,360680.8918239751,22846.10129408048,22846.10129408048,197415.36068836556,197415.36068836556
2028,OH,19621.438773203034,19621.438773203034,372807.33669085754,372807.33669085754,24281.531274529767,21376.662192298507,230161.36846941037,198884.79979014752
2029,OH,19621.438773203034,19621.438773203034,372807.33669085754,372807.33669085754,19907.223090516538,19907.223090516538,200354.23889192953,200354.23889192953
2030,OH,19621.43877320303,19621.43877320303,372807.33669085766,372807.33669085766,19395.53207048256,18437.78398873457,212881.7926039077,201823.6779937115
2031,OH,19621.43877320303,19621.43877320303,372807.33669085766,372807.33669085766,20999.42288252973,17720.984426889703,248516.8927778911,202540.47755555637
2032,OH,20880.792218694838,19621.43877320303,398376.1212590089,372807.33669085766,21904.358505571337,17004.18486504484,285543.713663193,203257.27711740122
2033,OH,23539.913826178192,19621.43877320303,465836.670160402,372807.33669085766,23627.043578462308,17696.32960766708,332927.0523620089,211881.79340725127
2034,OH,25330.725103070552,19621.43877320303,525800.4727072081,372807.33669085766,24785.173509569067,18864.260492191308,374731.7342745257,228222.3576821991
2035,OH,26819.71678094705,19621.43877320303,588820.8700815499,372807.33669085766,25772.314965336816,19890.187736832326,419645.6208695027,244806.6129846309
2036,OH,27405.83256217122,19621.43877320303,617976.5592530103,372807.33669085766,26160.886099831823,20409.348874301497,440424.5332788765,254152.43876171112
2037,OH,27926.699788874772,19621.43877320303,646421.1227339698,372807.33669085766,26506.20007308595,20866.09658288336,460696.6348785973,262985.274811811
2038,OH,28406.538954063926,20056.61753813578,675045.013474381,381263.2752775891,26824.314095546244,21288.652812455224,481096.5408802256,271721.7951979948
2039,OH,28858.3791658338,20662.592355061945,704416.9167348307,393697.74229775293,27123.865940629104,21690.389687030765,502029.5464955724,280583.69174071634
2040,OH,29292.558266594096,21257.7003988578,735153.9307810821,406724.7306528606,27411.70918109617,22084.922329100016,523935.450308607,289867.87118153984
2041,OH,29487.70354774261,21611.13194588551,749860.1595504888,414877.60184474225,27541.08263548234,22319.233196669637,534416.4043918614,295678.32537402195
2042,OH,29769.18437876926,22116.83239854314,772139.8826879327,427128.1704517378,27727.693078938028,22654.492210159086,550294.8977059968,304409.15970802767
2043,OH,30036.412193013704,22596.415702109258,794552.0946738963,439433.7006567391,27904.85434685801,22972.43660667802,566267.8142444441,313179.1645183038
2044,OH,30286.066193790622,23042.76776171159,816698.7159938932,451541.1579489189,28070.3648849133,23268.350028121153,582051.4474786139,321808.00512278866
2045,OH,30504.57864833066,23431.58996538127,837121.3226285576,462645.20163805893,28215.229833242378,23526.123474318443,596606.3959806776,329721.7248036924
2046,OH,30699.027749809582,23776.120364395345,856173.3299659077,472950.874252335,28344.141748573158,23754.533239592634,610184.5346882702,337066.4549286568
2047,OH,30866.796715498047,24072.59577164633,873322.0797115398,482193.8339504843,28455.365809448056,23951.084482599214,622406.2443792749,343653.8022158962
2048,OH,31017.68646311094,24340.07683039819,889343.0264418921,490848.42980038753,28555.399629201467,24128.413641418407,633824.1822941536,349821.82959628484
2049,OH,31138.28221079654,24552.900499671665,902576.3814437768,497959.68419887294,28635.34974826428,24269.507154451378,643255.4367861748,354889.93590644357
2050,OH,31239.579034643455,24733.053713174824,914000.1863393612,504142.3255827046,28702.505458831783,24388.9414723734,651397.0464703484,359296.2307814404
2025,ON,0,0,0,0,406.319298602184,395.2548962306845,3781.6464366026757,3571.0494822841893
2026,ON,15028.500048700529,15028.500048700529,285541.5009253101,285541.5009253101,397.2122022743203,378.3115382066996,4174.981884501007,3736.0681271021936
2027,ON,15028.50004870053,15028.50004870053,285541.5009253101,285541.5009253101,14961.046715623757,14961.046715623757,120687.78048088266,120687.78048088266
2028,ON,15028.500048700533,15028.500048700533,285541.5009253101,285541.5009253101,15966.165322934254,14056.087268794618,140714.38062253385,121592.73992771177
2029,ON,15028.500048700533,15028.500048700533,285541.5009253101,285541.5009253101,50569.10254292025,50569.10254292025,423530.2637973447,423530.2637973447
2030,ON,15028.500048700533,15028.500048700533,285541.5009253101,285541.5009253101,49868.734102317976,47406.22447627979,450072.0719926081,426693.1418639852
2031,ON,15028.500048700533,15028.500048700533,285541.5009253101,285541.5009253101,52449.741393144126,44261.26639868544,527410.7688707949,429838.0999415795
2032,ON,15993.067098837155,15028.500048700533,305125.20651230594,285541.5009253101,52964.982740347936,41116.308321091106,608271.4089918112,432983.05801917386
2033,ON,18029.747979861084,15028.500048700533,356794.7539990345,285541.5009253101,53993.11252774876,40440.096225407025,712906.8020323976,453708.9151367789
2034,ON,19401.37050321781,15028.500048700533,402722.375307094,285541.5009253101,53348.574688279754,40604.17044965568,806587.2085299242,491234.70891351387
2035,ON,20541.822626129528,15028.500048700533,450991.11115040426,285541.5009253101,55473.33648026766,42812.416287206164,903261.6107739905,526931.3072169189
2036,ON,20990.741849051206,15028.500048700533,473322.10742431635,285541.5009253101,56309.712153906294,43929.87897944163,947986.9527283134,547047.6273346586
2037,ON,21389.685740595556,15028.500048700533,495108.4365819249,285541.5009253101,57052.979425605736,44913.00057169406,991621.4153179562,566059.7683449346
2038,ON,21757.205319601253,15361.813225454778,517032.11650970654,292018.0939484504,57737.70046175502,45822.52709022374,1035530.9690897538,584864.5957615376
2039,ON,22103.27987219024,15825.942929242017,539528.716003875,301541.9311337901,58382.46754293947,46687.2412165967,1080587.9872740062,603939.2877102004
2040,ON,22435.82738373318,16281.749527756207,563070.8844671712,311519.59369931655,59002.03256662773,47536.448671782346,1127739.1095057211,623922.9178480705
2041,ON,22585.293531508712,16552.45067679591,574334.7149299538,317764.06060719566,59280.50103856869,48040.788526977936,1150298.7240873603,636429.5662014008
2042,ON,22800.886013369396,16939.777995920555,591399.2545963003,327147.04587320366,59682.168639421485,48762.4131108912,1184476.2127452246,655222.1547374009
2043,ON,23005.561789993455,17307.101604770403,608565.2704433409,336572.1274598665,60063.497466102905,49446.76903754476,1218856.9416359072,674099.0553351295
2044,ON,23196.77738871694,17648.97265851965,625527.8644423432,345845.5005599911,60419.74880716093,50083.704633699796,1252830.249755797,692672.1085874657
2045,ON,23364.140978699008,17946.780305263987,641169.9969256556,354350.3366758277,60731.56177521072,50638.546258746406,1284158.888909629,709705.907656728
2046,ON,23513.073906850877,18210.66386539481,655762.35666577,362243.6824786369,61009.036812477585,51130.184351074386,1313385.004542435,725514.9914013161
2047,ON,23641.571920587918,18437.741029501398,668896.968727927,369323.07262323116,61248.439821555876,51553.248916814155,1339691.489426122,739693.8547695813
2048,ON,23757.141762614265,18642.610771773747,681167.7711650117,375951.82169994945,61463.75651895193,51934.93911841888,1364267.9045721719,752970.1576066375
2049,ON,23849.508750627465,18805.617193525504,691303.4945739342,381398.49094318127,61635.844275227384,52238.63430195937,1384568.1047897541,763878.9474083815
2050,ON,23927.094260014044,18943.600580432045,700053.2429697606,386133.9146504839,61780.39284736353,52495.70938870616,1402092.423195323,773363.2284502954
2025,PA,0,0,0,0,28.44235090215288,27.667842736147914,264.71525056218735,249.9734637598933
2026,PA,0,0,0,0,27.804854159202417,26.481807674468968,292.2487319150705,261.5247688971536
2027,PA,0,0,0,0,18.27896526740674,18.27896526740674,169.74911203468136,169.74911203468136
2028,PA,0,0,0,0,19.33802989800379,17.024566034178225,197.89547621550378,171.00351126790983
