Sales Region,Sales Sub-Region,Sales Country,Vehicle Production Region,Vehicle Production Country,OEM Group,Brand,Make Model,Global Segment,LCV Details,Architecture,Propulsion,Fast-Charging,Battery kWh,ED Wh/kg Cell,Cathode Chemistry,Cathode Mix,Cell Type,Cell Supplier,Cathode Supplier,Reg_2013-01-01,Reg_2013-02-01,Reg_2013-03-01,Reg_2013-04-01,Reg_2013-05-01,Reg_2013-06-01,Reg_2013-07-01,Reg_2013-08-01,Reg_2013-09-01,Reg_2013-10-01,Reg_2013-11-01,Reg_2013-12-01,Reg_2014-01-01,Reg_2014-02-01,Reg_2014-03-01,Reg_2014-04-01,Reg_2014-05-01,Reg_2014-06-01,Reg_2014-07-01,Reg_2014-08-01,Reg_2014-09-01,Reg_2014-10-01,Reg_2014-11-01,Reg_2014-12-01,Reg_2015-01-01,Reg_2015-02-01,Reg_2015-03-01,Reg_2015-04-01,Reg_2015-05-01,Reg_2015-06-01,Reg_2015-07-01,Reg_2015-08-01,Reg_2015-09-01,Reg_2015-10-01,Reg_2015-11-01,Reg_2015-12-01,Reg_2016-01-01,Reg_2016-02-01,Reg_2016-03-01,Reg_2016-04-01,Reg_2016-05-01,Reg_2016-06-01,Reg_2016-07-01,Reg_2016-08-01,Reg_2016-09-01,Reg_2016-10-01,Reg_2016-11-01,Reg_2016-12-01,Reg_2017-01-01,Reg_2017-02-01,Reg_2017-03-01,Reg_2017-04-01,Reg_2017-05-01,Reg_2017-06-01,Reg_2017-07-01,Reg_2017-08-01,Reg_2017-09-01,Reg_2017-10-01,Reg_2017-11-01,Reg_2017-12-01,Reg_2018-01-01,Reg_2018-02-01,Reg_2018-03-01,Reg_2018-04-01,Reg_2018-05-01,Reg_2018-06-01,Reg_2018-07-01,Reg_2018-08-01,Reg_2018-09-01,Reg_2018-10-01,Reg_2018-11-01,Reg_2018-12-01,Reg_2019-01-01,Reg_2019-02-01,Reg_2019-03-01,Reg_2019-04-01,Reg_2019-05-01,Reg_2019-06-01,Reg_2019-07-01,Reg_2019-08-01,Reg_2019-09-01,Reg_2019-10-01,Reg_2019-11-01,Reg_2019-12-01,Reg_2020-01-01,Reg_2020-02-01,Reg_2020-03-01,Reg_2020-04-01,Reg_2020-05-01,Reg_2020-06-01,Reg_2020-07-01,Reg_2020-08-01,Reg_2020-09-01,Reg_2020-10-01,Reg_2020-11-01,Reg_2020-12-01,Reg_2021-01-01,Reg_2021-02-01,Reg_2021-03-01,Reg_2021-04-01,Reg_2021-05-01,Reg_2021-06-01,Reg_2021-07-01,Reg_2021-08-01,Reg_2021-09-01,Reg_2021-10-01,Reg_2021-11-01,Reg_2021-12-01,Reg_2022-01-01,Reg_2022-02-01,Reg_2022-03-01,Reg_2022-04-01,Reg_2022-05-01,Reg_2022-06-01,Reg_2022-07-01,Reg_2022-08-01,Reg_2022-09-01,Reg_2022-10-01,Reg_2022-11-01,Reg_2022-12-01,Reg_2023-01-01,Reg_2023-02-01,Reg_2023-03-01,Reg_2023-04-01,Reg_2023-05-01,Reg_2023-06-01,Reg_2023-07-01,Reg_2023-08-01,Reg_2023-09-01,Reg_2023-10-01,Reg_2023-11-01,Reg_2023-12-01,Reg_2024-01-01,Reg_2024-02-01,Reg_2024-03-01,Reg_2024-04-01,Reg_2024-05-01,Reg_2024-06-01,Reg_2024-07-01,Reg_2024-08-01,Reg_2024-09-01,Reg_2024-10-01,Reg_2024-11-01,Reg_2024-12-01,Reg_2025-01-01,Mwh_2013-01-01,Mwh_2013-02-01,Mwh_2013-03-01,Mwh_2013-04-01,Mwh_2013-05-01,Mwh_2013-06-01,Mwh_2013-07-01,Mwh_2013-08-01,Mwh_2013-09-01,Mwh_2013-10-01,Mwh_2013-11-01,Mwh_2013-12-01,Mwh_2014-01-01,Mwh_2014-02-01,Mwh_2014-03-01,Mwh_2014-04-01,Mwh_2014-05-01,Mwh_2014-06-01,Mwh_2014-07-01,Mwh_2014-08-01,Mwh_2014-09-01,Mwh_2014-10-01,Mwh_2014-11-01,Mwh_2014-12-01,Mwh_2015-01-01,Mwh_2015-02-01,Mwh_2015-03-01,Mwh_2015-04-01,Mwh_2015-05-01,Mwh_2015-06-01,Mwh_2015-07-01,Mwh_2015-08-01,Mwh_2015-09-01,Mwh_2015-10-01,Mwh_2015-11-01,Mwh_2015-12-01,Mwh_2016-01-01,Mwh_2016-02-01,Mwh_2016-03-01,Mwh_2016-04-01,Mwh_2016-05-01,Mwh_2016-06-01,Mwh_2016-07-01,Mwh_2016-08-01,Mwh_2016-09-01,Mwh_2016-10-01,Mwh_2016-11-01,Mwh_2016-12-01,Mwh_2017-01-01,Mwh_2017-02-01,Mwh_2017-03-01,Mwh_2017-04-01,Mwh_2017-05-01,Mwh_2017-06-01,Mwh_2017-07-01,Mwh_2017-08-01,Mwh_2017-09-01,Mwh_2017-10-01,Mwh_2017-11-01,Mwh_2017-12-01,Mwh_2018-01-01,Mwh_2018-02-01,Mwh_2018-03-01,Mwh_2018-04-01,Mwh_2018-05-01,Mwh_2018-06-01,Mwh_2018-07-01,Mwh_2018-08-01,Mwh_2018-09-01,Mwh_2018-10-01,Mwh_2018-11-01,Mwh_2018-12-01,Mwh_2019-01-01,Mwh_2019-02-01,Mwh_2019-03-01,Mwh_2019-04-01,Mwh_2019-05-01,Mwh_2019-06-01,Mwh_2019-07-01,Mwh_2019-08-01,Mwh_2019-09-01,Mwh_2019-10-01,Mwh_2019-11-01,Mwh_2019-12-01,Mwh_2020-01-01,Mwh_2020-02-01,Mwh_2020-03-01,Mwh_2020-04-01,Mwh_2020-05-01,Mwh_2020-06-01,Mwh_2020-07-01,Mwh_2020-08-01,Mwh_2020-09-01,Mwh_2020-10-01,Mwh_2020-11-01,Mwh_2020-12-01,Mwh_2021-01-01,Mwh_2021-02-01,Mwh_2021-03-01,Mwh_2021-04-01,Mwh_2021-05-01,Mwh_2021-06-01,Mwh_2021-07-01,Mwh_2021-08-01,Mwh_2021-09-01,Mwh_2021-10-01,Mwh_2021-11-01,Mwh_2021-12-01,Mwh_2022-01-01,Mwh_2022-02-01,Mwh_2022-03-01,Mwh_2022-04-01,Mwh_2022-05-01,Mwh_2022-06-01,Mwh_2022-07-01,Mwh_2022-08-01,Mwh_2022-09-01,Mwh_2022-10-01,Mwh_2022-11-01,Mwh_2022-12-01,Mwh_2023-01-01,Mwh_2023-02-01,Mwh_2023-03-01,Mwh_2023-04-01,Mwh_2023-05-01,Mwh_2023-06-01,Mwh_2023-07-01,Mwh_2023-08-01,Mwh_2023-09-01,Mwh_2023-10-01,Mwh_2023-11-01,Mwh_2023-12-01,Mwh_2024-01-01,Mwh_2024-02-01,Mwh_2024-03-01,Mwh_2024-04-01,Mwh_2024-05-01,Mwh_2024-06-01,Mwh_2024-07-01,Mwh_2024-08-01,Mwh_2024-09-01,Mwh_2024-10-01,Mwh_2024-11-01,Mwh_2024-12-01,Mwh_2025-01-01
Americas,Northern America,USA,Europe,Germany,VW Group,Porsche,Porsche Macan BEV,SUV-D,SUV-D,PPE,BEV,CCS,100,NA,NMC,NA,Prismatic,CATL,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,128,117,122,117,804,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12.8,11.7,12.2,11.7,80.4,69.1
Americas,Northern America,USA,Europe,Germany,VW Group,Porsche,Porsche Panamera PHEV,Car-F,Car-F,MSB,PHEV,NA,9.4,125,NMC,NMC 111,Prismatic,Panasonic-Sanyo,Nichia,0,0,0,0,0,0,0,0,0,35,4,47,141,57,56,63,53,111,63,68,82,97,57,31,61,40,44,30,21,34,23,36,41,28,33,16,27,33,23,25,26,22,21,59,28,38,88,3,2,1,3,2,1,0,0,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1.3254,0.5358,0.5264,0.5922,0.4982,1.0434,0.5922,0.6392,0.7708,0.9118,0.5358,0.2914,0.5734,0.376,0.4136,0.282,0.1974,0.3196,0.2162,0.3384,0.3854,0.2632,0.3102,0.1504,0.2538,0.3102,0.2162,0.235,0.2444,0.2068,0.1974,0.5546,0.2632,0.3572,0.8272,0.0282,0.0188,0.0094,0.0282,0.0188,0.0094,0,0,0.0094,0.0094,0.0188,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Northern America,USA,Europe,Germany,VW Group,Porsche,Porsche Panamera PHEV,Car-F,Car-F,MSB,PHEV,NA,"14,1 / 17,9",NA,NMC,NA,Prismatic,Samsung SDI,Umicore / Toda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,336,275,168,108,82,104,81,109,39,82,82,83,150,45,0,84,89,81,57,112,119,63,104,6,24,37,49,34,46,41,40,17,32,14,8,12,25,18,18,17,20,16,61,53,71,33,78,99,95,63,42,36,58,48,49,47,63,55,59,65,40,43,53,50,51,53,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141,0.6909,4.7376,3.8775,2.3688,1.5228,1.1562,1.4664,1.1421,1.5369,0.5499,1.1562,1.1562,1.1703,2.115,0.6345,0,1.1844,1.2549,1.1421,0.8037,1.5792,1.6779,0.8883,1.4664,0.0846,0.3384,0.5217,0.6909,0.4794,0.6486,0.5781,0.564,0.2397,0.4512,0.2506,0.1432,0.2148,0.4475,0.3222,0.3222,0.3043,0.358,0.2864,1.0919,0.9487,1.2709,0.5907,1.3962,1.7721,1.7005,1.1277,0.7518,0.6444,1.0382,0.8592,0.8771,0.8413,1.1277,0.9845,1.0561,1.1635,0.716,0.7697,0.9487,0.895,0.9129,0.9487,0.8234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Northern America,USA,Europe,Germany,VW Group,Porsche,Porsche Panamera PHEV,Car-F,Car-F,MSB,PHEV,NA,25.9,NA,NMC,NA,NA,Samsung SDI,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,53,41,40,35,30,30,28,11,11,10,155,159,167,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2173,1.3727,1.0619,1.036,0.9065,0.777,0.777,0.7252,0.2849,0.2849,0.259,4.0145,4.1181,4.3253,3.7037
Americas,Northern America,USA,Europe,Germany,VW Group,Porsche,Porsche Taycan BEV,Car-E,Car-E,J1,BEV,CCS,93 / 79,NA,NMC,NMC 622,Pouch,LG Energy Solution,Nichia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,89,88,44,146,262,410,473,502,883,494,477,546,511,776,721,821,1100,1438,690,616,555,681,444,458,485,722,718,824,536,1164,331,539,455,424,499,574,459,501,567,490,524,621,616,646,596,652,799,851,350,400,497,198,419,190,267,277,350,450,439,470,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.09,7.654,7.568,3.784,12.556,22.532,35.26,40.678,43.172,75.938,42.484,41.022,46.956,43.946,66.736,62.006,70.606,94.6,123.668,59.34,52.976,47.73,58.566,38.184,39.388,41.71,62.092,61.748,70.864,46.096,100.104,28.466,46.354,39.13,36.464,42.914,49.364,39.474,43.086,48.762,42.14,45.064,53.406,52.976,55.556,51.256,56.072,68.714,73.186,30.1,34.4,42.742,17.028,36.034,16.34,22.962,23.822,30.1,38.7,37.754,40.42,35.088
Americas,Northern America,USA,Americas,Mexico,Stellantis,RAM,RAM Promaster BEV,LCV,LCV-L/XL,tba,BEV,CCS,110,NA,NMC,NA,NA,SolarEdge Technologies,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,74,71,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.22,8.14,7.81,3.41
Americas,Northern America,USA,Europe,UK,Tata-JLR,Range Rover,Range Rover PHEV,SUV-E,SUV-E,D7u,PHEV,NA,13.1,165,NMC,NMC 111 + NCA,Prismatic,Samsung SDI,Umicore / Toda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,136,61,54,45,21,39,48,45,34,46,57,58,91,50,55,64,48,74,54,44,23,32,33,46,47,34,22,9,17,8,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9563,1.7816,0.7991,0.7074,0.5895,0.2751,0.5109,0.6288,0.5895,0.4454,0.6026,0.7467,0.7598,1.1921,0.655,0.7205,0.8384,0.6288,0.9694,0.7074,0.5764,0.3013,0.4192,0.4323,0.6026,0.6157,0.4454,0.2882,0.1179,0.2227,0.1048,0.1048,0.0393,0.0262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Northern America,USA,Europe,UK,Tata-JLR,Range Rover,Range Rover PHEV,SUV-F,SUV-F,MLA,PHEV,CCS,38.2,NA,NMC,NA,Prismatic,Samsung SDI,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,21,26,33,35,45,38,38,29,30,31,20,21,17,30,29,44,50,70,108,75,86,82,78,76,81,188,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573,0.6494,0.8022,0.9932,1.2606,1.337,1.719,1.4516,1.4516,1.1078,1.146,1.1842,0.764,0.8022,0.6494,1.146,1.1078,1.6808,1.91,2.674,4.1256,2.865,3.2852,3.1324,2.9796,2.9032,3.0942,7.1816,12.3386
Americas,Northern America,USA,Europe,UK,Tata-JLR,Range Rover,Range Rover Sport PHEV,SUV-E,SUV-E,D7u,PHEV,NA,13.1,165,NMC,NMC 111 + NCA,Prismatic,Samsung SDI,Umicore / Toda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,113,76,76,59,29,51,81,63,41,57,77,73,135,74,86,98,60,75,59,51,33,40,41,55,57,44,38,76,42,9,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1135,1.4803,0.9956,0.9956,0.7729,0.3799,0.6681,1.0611,0.8253,0.5371,0.7467,1.0087,0.9563,1.7685,0.9694,1.1266,1.2838,0.786,0.9825,0.7729,0.6681,0.4323,0.524,0.5371,0.7205,0.7467,0.5764,0.4978,0.9956,0.5502,0.1179,0.0524,0.0917,0.0655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Northern America,USA,Europe,UK,Tata-JLR,Range Rover,Range Rover Sport PHEV,SUV-E,SUV-E,MLA,PHEV,CCS,38,NA,NMC,NA,Prismatic,Samsung SDI,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,16,57,57,37,38,34,60,52,58,56,54,46,76,66,92,100,120,135,156,150,98,79,87,88,127,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0.266,0.608,2.166,2.166,1.406,1.444,1.292,2.28,1.976,2.204,2.128,2.052,1.748,2.888,2.508,3.496,3.8,4.56,5.13,5.928,5.7,3.724,3.002,3.306,3.344,4.826,6.232
Americas,Northern America,USA,Americas,USA,Rivian Automotive,Rivian,Rivian EDV BEV,LCV,LCV-L/XL,RCV,BEV,CCS,100,NA,NMC,NA,NA,Samsung SDI,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,2,6,22,28,100,150,250,300,350,500,600,400,300,400,600,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.2,0.6,2.2,2.8,10,15,25,30,35,50,60,40,30,40,60,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Northern America,USA,Americas,USA,Rivian Automotive,Rivian,Rivian EDV BEV,LCV,LCV-L/XL,RCV,BEV,CCS,100,NA,LFP,NA,NA,Samsung SDI,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,800,1000,1200,750,800,850,1000,1000,988,900,1000,820,945,800,668,700,600,1000,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,80,100,120,75,80,85,100,100,98.8,90,100,82,94.5,80,66.8,70,60,100,20
Americas,Northern America,USA,Americas,USA,Rivian Automotive,Rivian,Rivian R1S BEV,SUV-E,SUV-E,R1,BEV,CCS,135,NA,NMC,NA,Prismatic,Samsung SDI,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,15,23,33,117,200,250,350,400,200,150,200,750,950,1280,2100,2100,2100,3100,3100,3000,2600,2700,2900,2600,2700,2800,2300,2200,2848,2034,1957,1500,2400,2200,2900,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.025,1.62,2.025,3.105,4.455,15.795,27,33.75,47.25,54,27,20.25,27,101.25,128.25,172.8,283.5,283.5,283.5,418.5,418.5,405,351,364.5,391.5,351,364.5,378,310.5,297,384.48,274.59,264.195,202.5,324,297,391.5,202.5
