sale_year,year,all_active_ev,battery_replaced,ev_retired,all_fail,recycle_from_both_fail,recycle_from_battery_only,reuse_from_ev_fail,repurpose_from_ev_fail,recycle_from_ev_fail
2018,2049,100161.21395637024,8113.34508211995,16093.338521831449,1270.230795151519,1270.230795151519,8113.34508211995,8046.669260915724,4023.334630457862,4023.334630457862
2018,2050,90788.94060672144,7322.9264677359,16807.413597544084,1307.6342559984753,1307.6342559984753,7322.9264677359,8403.706798772042,4201.853399386021,4201.853399386021
2019,2019,317660.5123954453,45.821051632058875,6.665591442062465,9.614805671683265e-4,9.614805671683265e-4,45.821051632058875,3.3327957210312324,1.6663978605156162,1.6663978605156162
2019,2020,317578.877446304,109.42685239190759,18.02293829149635,0.0062100899907157284,0.0062100899907157284,109.42685239190759,9.011469145748174,4.505734572874087,4.505734572874087
2019,2021,317396.9352830685,245.55056424109037,45.78303185936453,0.035419526958282134,0.035419526958282134,245.55056424109037,22.891515929682264,11.445757964841132,11.445757964841132
2019,2022,317038.2177763733,517.7276701838235,109.24233016254746,0.1783941804854334,0.1783941804854334,517.7276701838235,54.62116508127373,27.310582540636865,27.310582540636865
2019,2023,316339.43632498203,1025.4670804369248,244.76342057517226,0.7934409971921242,0.7934409971921242,1025.4670804369248,122.38171028758613,61.190855143793065,61.190855143793065
2019,2024,315061.31303604925,1907.522635646821,514.7274478584872,3.11638010451603,3.11638010451603,1907.522635646821,257.3637239292436,128.6818619646218,128.6818619646218
2019,2025,312866.60569218994,3330.583272184045,1015.4114304092661,10.809259104887483,10.809259104887483,3330.583272184045,507.70571520463307,253.85285760231653,253.85285760231653
2019,2026,309328.6537953973,5454.101227203508,1877.9705645829408,33.11024975374131,33.11024975374131,5454.101227203508,938.9852822914704,469.4926411457352,469.4926411457352
2019,2027,303981.73633450695,8367.219772655473,3254.803923137406,89.57090819933131,89.57090819933131,8367.219772655473,1627.401961568703,813.7009807843515,813.7009807843515
2019,2028,296446.46790172986,12007.599747184287,5285.83175996845,214.01091768306043,214.01091768306043,12007.599747184287,2642.915879984225,1321.4579399921124,1321.4579399921124
2019,2029,286480.9494238528,16092.262363515003,8047.729372266544,451.66022541080116,451.66022541080116,16092.262363515003,4023.864686133272,2011.932343066636,2011.932343066636
2019,2030,274124.43026878714,20106.941079561377,11501.193216354306,842.102778847642,842.102778847642,20106.941079561377,5750.596608177153,2875.2983040885765,2875.2983040885765
2019,2031,259693.07948629587,23393.09742947061,15458.16349455029,1387.442647826015,1387.442647826015,23393.09742947061,7729.081747275145,3864.5408736375725,3864.5408736375725
2019,2032,243841.92117881915,25332.52187950956,19584.50244749451,2021.0120622737213,2021.0120622737213,25332.52187950956,9792.251223747255,4896.125611873627,4896.125611873627
2019,2033,227346.39797886836,25559.510875768035,23438.034402404675,2604.9187828459267,2604.9187828459267,25559.510875768035,11719.017201202338,5859.508600601169,5859.508600601169
2019,2034,211000.15190088254,24100.449102849365,26529.794210836633,2975.4652544383275,2975.4652544383275,24100.449102849365,13264.897105418317,6632.448552709158,6632.448552709158
2019,2035,51966.60632894435,6090.656195384311,171995.56106582712,18286.22742058604,18286.22742058604,6090.656195384311,85997.78053291356,42998.89026645678,42998.89026645678
2019,2036,130156.42057660228,13767.068159853829,101.77908993556392,10.512188426958073,10.512188426958073,13767.068159853829,50.88954496778196,25.44477248389098,25.44477248389098
2019,2037,131786.5582994248,11912.289190477144,173.45239646695515,15.044566301608537,15.044566301608537,11912.289190477144,86.72619823347758,43.36309911673879,43.36309911673879
2019,2038,133353.20874315253,10013.073901879061,290.16624310498287,20.833353331448237,20.833353331448237,10013.073901879061,145.08312155249143,72.54156077624572,72.54156077624572
2019,2039,134536.55859691053,8366.012129646992,470.8171221599922,27.2363473783749,27.2363473783749,8366.012129646992,235.4085610799961,117.70428053999805,117.70428053999805
2019,2040,135113.98726398047,7193.509542757698,742.5459087971489,36.62725660824056,36.62725660824056,7193.509542757698,371.2729543985744,185.6364771992872,185.6364771992872
2019,2041,134771.7778220852,6555.907692477633,1206.9756819127272,51.77673452066515,51.77673452066515,6555.907692477633,603.4878409563636,301.7439204781818,301.7439204781818
2019,2042,133454.40113044303,6410.516830883607,1875.539465708574,79.63216090712679,79.63216090712679,6410.516830883607,937.769732854287,468.8848664271435,468.8848664271435
2019,2043,131182.3118624348,6661.384476217657,2760.8011339407367,127.89657426495134,127.89657426495134,6661.384476217657,1380.4005669703683,690.2002834851842,690.2002834851842
2019,2044,127884.79584230317,7123.552763560313,3927.8009434939104,205.29247402312623,205.29247402312623,7123.552763560313,1963.9004717469552,981.9502358734776,981.9502358734776
2019,2045,123516.78223875101,7619.845835717869,5402.126894823694,318.3212705277877,318.3212705277877,7619.845835717869,2701.063447411847,1350.5317237059235,1350.5317237059235
2019,2046,118129.35867126676,8020.3109677657285,7153.959866771961,470.6156235067705,470.6156235067705,8020.3109677657285,3576.9799333859805,1788.4899666929903,1788.4899666929903
2019,2047,111685.27954773576,8176.993593435234,9098.700107403869,651.9410162109419,651.9410162109419,8176.993593435234,4549.3500537019345,2274.6750268509672,2274.6750268509672
2019,2048,104364.42980654066,8085.0244701411375,11067.510996133107,842.5922769430657,842.5922769430657,8085.0244701411375,5533.755498066554,2766.877749033277,2766.877749033277
2019,2049,96309.18263443864,7694.083100247101,12837.080759634833,1008.7942670453759,1008.7942670453759,7694.083100247101,6418.540379817417,3209.2701899087083,3209.2701899087083
2019,2050,87968.85440023732,7125.763806516966,14147.949249099704,1116.3967068810134,1116.3967068810134,7125.763806516966,7073.974624549852,3536.987312274926,3536.987312274926
2020,2020,328721.6847385059,47.41657430253653,6.897692231528231,9.949600266634783e-4,9.949600266634783e-4,47.41657430253653,3.4488461157641157,1.7244230578820579,1.7244230578820579
2020,2021,328637.2072004798,113.2371757592601,18.65051023950862,0.006426329885108745,0.006426329885108745,113.2371757592601,9.32525511975431,4.662627559877155,4.662627559877155
2020,2022,328448.9296774955,254.10081522924375,47.377230653433855,0.03665286090036028,0.03665286090036028,254.10081522924375,23.688615326716928,11.844307663358464,11.844307663358464
2020,2023,328077.72136376204,535.7553278976836,113.04622833035383,0.18460599686912044,0.18460599686912044,535.7553278976836,56.523114165176914,28.261557082588457,28.261557082588457
2020,2024,327354.60782902275,1061.1745973181155,253.28626264277145,0.8210691954463238,0.8210691954463238,1061.1745973181155,126.64313132138572,63.32156566069286,63.32156566069286
2020,2025,326031.97934846906,1973.9439747741496,532.6506356275066,3.224894748538343,3.224894748538343,1973.9439747741496,266.3253178137533,133.16265890687666,133.16265890687666
2020,2026,323760.8506830235,3446.556627823167,1050.768802171258,11.185645445633282,11.185645445633282,3446.556627823167,525.384401085629,262.6922005428145,262.6922005428145
2020,2027,320099.7047027838,5644.017037625343,1943.3628788917072,34.26317296754005,34.26317296754005,5644.017037625343,971.6814394458536,485.8407197229268,485.8407197229268
2020,2028,314566.60364893434,8658.572510330318,3368.138586187609,92.68983300696965,92.68983300696965,8658.572510330318,1684.0692930938044,842.0346465469022,842.0346465469022
2020,2029,306768.95163515233,12425.71318919988,5469.888303957934,221.462935014198,221.462935014198,12425.71318919988,2734.944151978967,1367.4720759894835,1367.4720759894835
2020,2030,296456.4264848358,16652.606757756243,8327.957219554457,467.38736617532675,467.38736617532675,16652.606757756243,4163.9786097772285,2081.9893048886142,2081.9893048886142
2020,2031,283669.644257713,20807.079535221634,11901.673211042997,871.4254160780715,871.4254160780715,20807.079535221634,5950.836605521498,2975.418302760749,2975.418302760749
2020,2032,268756.2291047908,24207.834378687963,15996.439557140435,1435.7545059824813,1435.7545059824813,24207.834378687963,7998.219778570217,3999.1098892851087,3999.1098892851087
2020,2033,252373.40665627277,26214.92654033355,20266.645668838268,2091.3856224651845,2091.3856224651845,26214.92654033355,10133.322834419134,5066.661417209567,5066.661417209567
2020,2034,235293.38020429655,26449.727877906378,24254.48645363558,2695.6249665278806,2695.6249665278806,26449.727877906378,12127.24322681779,6063.621613408895,6063.621613408895
2020,2035,218358.15527771693,24939.70645166069,27453.763179661306,3079.0742250495878,3079.0742250495878,24939.70645166069,13726.881589830653,6863.4407949153265,6863.4407949153265
2020,2036,53777.21484169268,6302.741449038789,177984.58152320562,18922.967295294824,18922.967295294824,6302.741449038789,88992.29076160281,44496.145380801405,44496.145380801405
2020,2037,134689.64375935862,14246.454267156698,105.33697937968576,10.87825073090464,10.87825073090464,14246.454267156698,52.66848968984288,26.33424484492144,26.33424484492144
2020,2038,136376.51828668133,12327.094208748616,179.5129205316127,15.568490571490194,15.568490571490194,12327.094208748616,89.75646026580635,44.87823013290318,44.87823013290318
2020,2039,138014.6936511847,10365.170074410898,300.29995476444265,21.55914477665315,21.55914477665315,10365.170074410898,150.14997738222132,75.07498869111066,75.07498869111066
2020,2040,139257.78128679955,8660.525613416516,489.12600598849707,28.31740951587126,28.31740951587126,8660.525613416516,244.56300299424854,122.28150149712427,122.28150149712427
2020,2041,139832.90487803565,7444.162595037995,768.5679366475501,37.90353648657946,37.90353648657946,7444.162595037995,384.28396832377507,192.14198416188754,192.14198416188754
2020,2042,139497.98046589986,6785.269117360364,1249.2671343741351,53.58228305072478,53.58228305072478,6785.269117360364,624.6335671870676,312.3167835935338,312.3167835935338
2020,2043,138131.6471463447,6636.1198988878405,1942.1997795107657,82.59715691325836,82.59715691325836,6636.1198988878405,971.0998897553828,485.5499448776914,485.5499448776914
2020,2044,135774.90936491961,6893.677598197774,2857.5215129791236,132.36307933540226,132.36307933540226,6893.677598197774,1428.7607564895618,714.3803782447809,714.3803782447809
2020,2045,132352.4773263505,7371.671665855087,4065.143580508519,212.45510977960333,212.45510977960333,7371.671665855087,2032.5717902542594,1016.2858951271297,1016.2858951271297
2020,2046,127838.30795775358,7888.013678529477,5592.092373290276,329.40925272359374,329.40925272359374,7888.013678529477,2796.046186645138,1398.023093322569,1398.023093322569
2020,2047,122266.52776693634,8302.42408176382,7403.306721050033,487.0076424516382,487.0076424516382,8302.42408176382,3701.6533605250165,1850.8266802625083,1850.8266802625083
2020,2048,115608.1520865148,8466.297932126903,9416.884376489079,674.685859087714,674.685859087714,8466.297932126903,4708.4421882445395,2354.2210941222697,2354.2210941222697
2020,2049,108011.44456465471,8366.663703483006,11452.96529905929,871.934319669303,871.934319669303,8366.663703483006,5726.482649529645,2863.2413247648224,2863.2413247648224
2020,2050,99693.33904417264,7964.270100432269,13284.742322532675,1043.9885420110554,1043.9885420110554,7964.270100432269,6642.371161266337,3321.1855806331687,3321.1855806331687
2021,2021,664327.2320443057,95.82611376698563,13.93983117149647,0.0020107558192696594,0.0020107558192696594,95.82611376698563,6.969915585748235,3.4849577928741176,3.4849577928741176
2021,2022,664156.5078979767,228.84568627258528,37.69158658785431,0.01298723553383458,0.01298723553383458,228.84568627258528,18.845793293927155,9.422896646963578,9.422896646963578
2021,2023,663794.838182046,513.5374057018861,95.7469976385995,0.0740735864653556,0.0740735864653556,513.5374057018861,47.87349881929975,23.936749409649874,23.936749409649874
2021,2024,663044.6163681035,1082.7608013157524,228.46085944036577,0.37307962886732277,0.37307962886732277,1082.7608013157524,114.23042972018288,57.11521486009144,57.11521486009144
2021,2025,661583.1832913981,2144.632465678351,511.8793734549431,1.659341437253996,1.659341437253996,2144.632465678351,255.93968672747155,127.96984336373578,127.96984336373578
2021,2026,658910.1103045589,3989.338272686038,1076.4620871204074,6.517362072827995,6.517362072827995,3989.338272686038,538.2310435602037,269.11552178010186,269.11552178010186
2021,2027,654320.0831374415,6965.486905708345,2123.556319770175,22.60568633701815,22.60568633701815,6965.486905708345,1061.7781598850875,530.8890799425437,530.8890799425437
2021,2028,646920.7734812837,11406.552776451073,3927.4518210257775,69.24439356430473,69.24439356430473,11406.552776451073,1963.7259105128887,981.8629552564444,981.8629552564444
2021,2029,635768.7369040077,17498.9807705641,6806.868542156992,187.32234179146,187.32234179146,17498.9807705641,3403.434271078496,1701.717135539248,1701.717135539248
2021,2030,620035.0250098044,25112.42732994481,11054.433243383419,447.5680025823873,447.5680025823873,25112.42732994481,5527.216621691709,2763.6083108458547,2763.6083108458547
2021,2031,599211.1872149834,33655.1615645086,16830.500082092472,944.5729763646661,944.5729763646661,33655.1615645086,8415.250041046236,4207.625020523118,4207.625020523118
2021,2032,573395.6293074564,42051.81237233814,24052.924396244885,1761.121912925079,1761.121912925079,42051.81237233814,12026.462198122443,6013.231099061221,6013.231099061221
2021,2033,543291.0750500864,48925.76919210123,32328.494804122995,2901.6173692421025,2901.6173692421025,48925.76919210123,16164.247402061497,8082.123701030749,8082.123701030749
2021,2034,510190.6345049619,52983.732998202984,40958.65055560666,4226.6372476639635,4226.6372476639635,52983.732998202984,20479.32527780333,10239.662638901666,10239.662638901666
2021,2035,475711.9573701179,53461.364484011836,49018.586111498415,5447.805016822525,5447.805016822525,53461.364484011836,24509.293055749207,12254.646527874604,12254.646527874604
2021,2036,441529.9763217373,50412.47855444959,55485.04706833083,6222.650748695366,6222.650748695366,50412.47855444959,27742.523534165415,13871.261767082708,13871.261767082708
2021,2037,108953.9635709041,12754.630612036415,359702.40080889093,38242.56657720635,38242.56657720635,12754.630612036415,179851.20040444547,89925.60020222273,89925.60020222273
2021,2038,272453.70782748825,28813.332836205183,219.08125241568527,22.42131441462854,22.42131441462854,28813.332836205183,109.54062620784264,54.77031310392132,54.77031310392132
2021,2039,275963.5413155527,24937.244764065705,376.24753843041833,32.35677446567906,32.35677446567906,24937.244764065705,188.12376921520917,94.06188460760458,94.06188460760458
2021,2040,279386.5135310793,20971.986669964917,628.6581544501829,44.61473441364887,44.61473441364887,20971.986669964917,314.32907722509145,157.16453861254573,157.16453861254573
2021,2041,281983.6281840491,17549.00803765735,1013.8313092753544,58.846122800584105,58.846122800584105,17549.00803765735,506.9156546376772,253.4578273188386,253.4578273188386
2021,2042,283094.8698002358,15087.823333834036,1666.7703843915212,82.7501073383039,82.7501073383039,15087.823333834036,833.3851921957606,416.6925960978803,416.6925960978803
2021,2043,282439.100650046,13753.51870677162,2623.5564816612778,117.33529982664022,117.33529982664022,13753.51870677162,1311.7782408306389,655.8891204153194,655.8891204153194
2021,2044,279828.29368028854,13480.602284536613,3972.090785685245,178.56296756569103,178.56296756569103,13480.602284536613,1986.0453928426225,993.0226964213113,993.0226964213113
2021,2045,275135.19113159634,14012.086914538422,5815.4644725359285,279.7485446553848,279.7485446553848,14012.086914538422,2907.7322362679643,1453.8661181339821,1453.8661181339821
2021,2046,268253.5287382659,14976.293998374795,8259.914143465208,440.85160238045376,440.85160238045376,14976.293998374795,4129.957071732604,2064.978535866302,2064.978535866302
2021,2047,259227.99569811244,16042.300702825723,11347.129200557312,679.0749534766439,679.0749534766439,16042.300702825723,5673.564600278656,2836.782300139328,2836.782300139328
2021,2048,247955.61070185245,16860.746157528625,15020.84130114759,992.5940507772483,992.5940507772483,16860.746157528625,7510.420650573795,3755.2103252868974,3755.2103252868974
2021,2049,234549.38504792505,17220.584487799013,19087.7337448057,1373.2911472670642,1373.2911472670642,17220.584487799013,9543.86687240285,4771.933436201425,4771.933436201425
2021,2050,219242.4462019931,16994.451917621893,23205.613023318394,1769.6959805558915,1769.6959805558915,16994.451917621893,11602.806511659197,5801.4032558295985,5801.4032558295985
2022,2022,950258.9870380801,137.0704396985168,19.93964602014787,0.002876201209034104,0.002876201209034104,137.0704396985168,9.969823010073934,4.984911505036967,4.984911505036967
2022,2023,950014.7818534541,327.34270030784774,53.914346971168285,0.01857704559969557,0.01857704559969557,327.34270030784774,26.957173485584143,13.478586742792071,13.478586742792071
2022,2024,949497.4465985901,734.5680131864478,136.9572713555795,0.10595545063573736,0.10595545063573736,734.5680131864478,68.47863567778975,34.23931783889488,34.23931783889488
2022,2025,948424.3233144865,1548.7897118061037,326.7922409285977,0.5336560856026462,0.5336560856026462,1548.7897118061037,163.39612046429886,81.69806023214943,81.69806023214943
2022,2026,946333.8777507537,3067.6994350106265,732.1963505969012,2.3735352658403945,2.3735352658403945,3067.6994350106265,366.0981752984506,183.0490876492253,183.0490876492253
2022,2027,942510.2927669858,5706.3813781790805,1539.779980634175,9.322486844966328,9.322486844966328,5706.3813781790805,769.8899903170875,384.94499515854375,384.94499515854375
2022,2028,935944.6811889686,9963.48819071741,3037.551947303794,32.33535457189086,32.33535457189086,9963.48819071741,1518.775973651897,759.3879868259485,759.3879868259485
2022,2029,925360.6494656195,16316.024338776328,5617.858502660201,99.04773447868234,99.04773447868234,16316.024338776328,2808.9292513301007,1404.4646256650503,1404.4646256650503
2022,2030,909422.0901390573,25030.684011586563,9736.601147938436,267.94737647266106,267.94737647266106,25030.684011586563,4868.300573969218,2434.150286984609,2434.150286984609
2022,2031,886916.4564491473,35921.02155702047,15812.3543579875,640.2048528290347,640.2048528290347,35921.02155702047,7906.17717899375,3953.088589496875,3953.088589496875
2022,2032,857157.1878404375,48140.76589624371,24074.515834842845,1351.1247558818563,1351.1247558818563,48140.76589624371,12037.257917421422,6018.628958710711,6018.628958710711
2022,2033,820230.2502732126,60151.507656015114,34405.564093398425,2519.122937115798,2519.122937115798,60151.507656015114,17202.782046699213,8601.391023349606,8601.391023349606
2022,2034,777191.8378046842,69984.78028294072,46243.185715765794,4150.496983154278,4150.496983154278,69984.78028294072,23121.592857882897,11560.796428941449,11560.796428941449
2022,2035,729856.8510197361,75789.74127520155,58588.241139417456,6045.816782700269,6045.816782700269,75789.74127520155,29294.120569708728,14647.060284854364,14647.060284854364
2022,2036,680537.0575980521,76473.4403986606,70117.63084818496,7792.587204117301,7792.587204117301,76473.4403986606,35058.81542409248,17529.40771204624,17529.40771204624
2022,2037,631663.2168752938,72114.88974203882,79369.16380750923,8901.11987210973,8901.11987210973,72114.88974203882,39684.58190375462,19842.29095187731,19842.29095187731
2022,2038,155939.37574124793,18248.912592535427,514523.7254753418,54702.50117349766,54702.50117349766,18248.912592535427,257261.8627376709,128630.93136883545,128630.93136883545
2022,2039,389861.6971814514,41221.942701303946,320.22552596539236,32.15292808312628,32.15292808312628,41221.942701303946,160.11276298269618,80.05638149134809,80.05638149134809
2022,2040,394927.336644419,35685.19442801611,548.832985975319,46.87189335788391,46.87189335788391,35685.19442801611,274.4164929876595,137.20824649382976,137.20824649382976
2022,2041,399817.55370621115,30011.771681454873,907.1639417868518,63.970999357948386,63.970999357948386,30011.771681454873,453.5819708934259,226.79098544671294,226.79098544671294
2022,2042,403514.195351322,25113.18028240029,1461.0473348670046,88.27005499710084,88.27005499710084,25113.18028240029,730.5236674335023,365.26183371675114,365.26183371675114
2022,2043,405149.9006239592,21601.389057383618,2435.9158624225906,120.13259330800923,120.13259330800923,21601.389057383618,1217.9579312112953,608.9789656056477,608.9789656056477
2022,2044,404266.0596422843,19707.943431728072,3773.77264702027,170.21298947848723,170.21298947848723,19707.943431728072,1886.886323510135,943.4431617550675,943.4431617550675
2022,2045,400521.3045770943,19307.57417514209,5689.165886365487,255.89987778798397,255.89987778798397,19307.57417514209,2844.5829431827433,1422.2914715913716,1422.2914715913716
2022,2046,393808.90718899155,20063.586122457575,8328.14469348429,400.78138661972235,400.78138661972235,20063.586122457575,4164.072346742145,2082.0361733710724,2082.0361733710724
2022,2047,384026.4503566569,21460.11545098782,11829.544738803448,631.5619153894517,631.5619153894517,21460.11545098782,5914.772369401724,2957.386184700862,2957.386184700862
2022,2048,371102.4038641194,22978.473897990498,16246.370775300555,972.0251320274793,972.0251320274793,22978.473897990498,8123.185387650277,4061.5926938251387,4061.5926938251387
2022,2049,355027.7384220659,24163.79384481759,21504.51315650702,1427.504340967949,1427.504340967949,24163.79384481759,10752.25657825351,5376.128289126755,5376.128289126755
2022,2050,335863.1840098496,24668.210587551413,27323.77927766134,1966.3827034838794,1966.3827034838794,24668.210587551413,13661.88963883067,6830.944819415335,6830.944819415335
2023,2023,1408105.3362814132,203.1126463613089,29.54681023543691,0.004261989968949041,0.004261989968949041,203.1126463613089,14.773405117718456,7.386702558859228,7.386702558859228
2023,2024,1407758.2380718156,485.06548765217826,79.89124562523344,0.027527799126881174,0.027527799126881174,485.06548765217826,39.94562281261672,19.97281140630836,19.97281140630836
2023,2025,1406991.632289695,1088.5032450711506,202.94578954055964,0.15700672483143216,0.15700672483143216,1088.5032450711506,101.47289477027982,50.73644738513991,50.73644738513991
2023,2026,1405401.4393528567,2295.0395311342522,484.2468459494325,0.7907815581447589,0.7907815581447589,2295.0395311342522,242.12342297471625,121.06171148735812,121.06171148735812
2023,2027,1402303.7399478739,4545.802077689667,1084.982524322197,3.5171498920705657,3.5171498920705657,4545.802077689667,542.4912621610985,271.24563108054923,271.24563108054923
2023,2028,1396637.8075599943,8455.87418668775,2281.676003295961,13.814243201970458,13.814243201970458,8455.87418668775,1140.8380016479805,570.4190008239902,570.4190008239902
2023,2029,1386908.6310597186,14764.173283618307,4501.104994602476,47.91517559628548,47.91517559628548,14764.173283618307,2250.552497301238,1125.276248650619,1125.276248650619
2023,2030,1371250.5541856214,24177.544534265224,8324.657916681272,146.77096520491463,146.77096520491463,24177.544534265224,4162.328958340636,2081.164479170318,2081.164479170318
2023,2031,1347645.784653684,37091.2010105662,14427.89987459476,397.0500638715034,397.0500638715034,37091.2010105662,7213.94993729738,3606.97496864869,3606.97496864869
2023,2032,1314322.4257713375,53228.922138444046,23431.096719762107,948.6693993790676,948.6693993790676,53228.922138444046,11715.548359881053,5857.774179940527,5857.774179940527
2023,2033,1270223.703657259,71336.61221318944,35674.166264137784,2002.1267297490917,2002.1267297490917,71336.61221318944,17837.083132068892,8918.541566034446,8918.541566034446
2023,2034,1215529.7593618212,89135.07078917765,50983.05058214419,3732.894171598453,3732.894171598453,89135.07078917765,25491.525291072096,12745.762645536048,12745.762645536048
2023,2035,1151752.809880061,103706.7921028705,68524.41132328189,6150.304972705149,6150.304972705149,103706.7921028705,34262.205661640946,17131.102830820473,17131.102830820473
2023,2036,1081611.1898716006,112309.13238954367,86817.29242011506,8958.768229453854,8958.768229453854,112309.13238954367,43408.64621005753,21704.323105028765,21704.323105028765
2023,2037,1008529.4240455916,113323.53639266302,103902.02413116528,11547.160264932767,11547.160264932767,113323.53639266302,51951.01206558264,25975.50603279132,25975.50603279132
2023,2038,936117.423755073,106867.92642283294,117611.54404941744,13189.812897898955,13189.812897898955,106867.92642283294,58805.77202470872,29402.88601235436,29402.88601235436
2023,2039,231211.2089542202,27054.016048027508,762431.3507981551,81059.19164504594,81059.19164504594,27054.016048027508,381215.67539907753,190607.83769953877,190607.83769953877
2023,2040,577825.1040044571,61092.64421223204,478.38578414168325,47.76561324945228,47.76561324945228,61092.64421223204,239.19289207084162,119.59644603542081,119.59644603542081
2023,2041,585310.8411322627,52886.71332321086,816.1804584944502,69.54148142759965,69.54148142759965,52886.71332321086,408.0902292472251,204.04511462361256,204.04511462361256
2023,2042,592620.2619519153,44484.02220907396,1354.2205967503437,95.07046650324395,95.07046650324395,44484.02220907396,677.1102983751719,338.5551491875859,338.5551491875859
2023,2043,598097.4539315372,37231.44586191423,2259.322106675645,131.8498176945386,131.8498176945386,37231.44586191423,1129.6610533378225,564.8305266689113,564.8305266689113
2023,2044,600576.9089801786,32030.384739165063,3624.9782363037557,179.28352022476213,179.28352022476213,32030.384739165063,1812.4891181518778,906.2445590759389,906.2445590759389
2023,2045,599285.0266157743,29223.540017330477,5609.442676576376,254.21499788271817,254.21499788271817,29223.540017330477,2804.721338288188,1402.360669144094,1402.360669144094
2023,2046,593768.991789603,28645.880096431585,8448.088647156203,382.62941443420334,382.62941443420334,28645.880096431585,4224.044323578101,2112.0221617890506,2112.0221617890506
2023,2047,583835.2284950546,29759.675808369382,12354.744861057203,594.7227649257321,594.7227649257321,29759.675808369382,6177.372430528601,3088.6862152643007,3088.6862152643007
2023,2048,569376.765372995,31842.69425458975,17550.12536722613,940.0363964301466,940.0363964301466,31842.69425458975,8775.062683613065,4387.5313418065325,4387.5313418065325
2023,2049,550271.2031703664,34098.85681805645,24099.564947363804,1445.529499940805,1445.529499940805,34098.85681805645,12049.782473681902,6024.891236840951,6024.891236840951
2023,2050,526478.8083846002,35853.07141549953,31892.888610472124,2120.8884554568117,2120.8884554568117,35853.07141549953,15946.444305236062,7973.222152618031,7973.222152618031
2024,2024,1493062.2986932548,215.36729309665708,31.32949451471881,0.004519133885857886,0.004519133885857886,215.36729309665708,15.664747257359405,7.8323736286797025,7.8323736286797025
2024,2025,1492694.258577689,514.3315442034418,84.71142304856627,0.029188667909524423,0.029188667909524423,514.3315442034418,42.35571152428314,21.17785576214157,21.17785576214157
2024,2026,1491881.4002198994,1154.1772588639624,215.1903690967819,0.16647960592649005,0.16647960592649005,1154.1772588639624,107.59518454839095,53.79759227419547,53.79759227419547
2024,2027,1490195.2642040302,2433.5089923005416,513.4635103774102,0.8384927608369526,0.8384927608369526,2433.5089923005416,256.7317551887051,128.36587759435255,128.36587759435255
2024,2028,1486910.6674660626,4820.069581899146,1150.4441181116013,3.7293544505495166,3.7293544505495166,4820.069581899146,575.2220590558006,287.6110295279003,287.6110295279003
2024,2029,1480902.8853653083,8966.052911906445,2419.3391861938603,14.647715038358195,14.647715038358195,8966.052911906445,1209.6695930969302,604.8347965484651,604.8347965484651
2024,2030,1470586.706415049,15654.958427583982,4772.675734365493,50.80610120192275,50.80610120192275,15654.958427583982,2386.3378671827463,1193.1689335913732,1193.1689335913732
2024,2031,1453983.9114050576,25636.278259138835,8826.919808243045,155.626279543111,155.626279543111,25636.278259138835,4413.459904121522,2206.729952060761,2206.729952060761
2024,2032,1428954.9660915264,39329.07035803025,15298.396218685588,421.0057769014902,421.0057769014902,39329.07035803025,7649.198109342794,3824.599054671397,3824.599054671397
2024,2033,1393621.0677452218,56440.448592339155,24844.79408458142,1005.906644653028,1005.906644653028,56440.448592339155,12422.39704229071,6211.198521145355,6211.198521145355
2024,2034,1346861.6828380104,75640.65234870161,37826.539900033466,2122.923520259261,2122.923520259261,75640.65234870161,18913.269950016733,9456.634975008366,9456.634975008366
2024,2035,1288867.8210932617,94512.96735948052,54059.07408716597,3958.1154967738667,3958.1154967738667,94512.96735948052,27029.537043582986,13514.768521791493,13514.768521791493
2024,2036,1221242.9379660166,109963.86237419245,72658.77946115119,6521.3789363670885,6521.3789363670885,109963.86237419245,36329.389730575596,18164.694865287798,18164.694865287798
2024,2037,1146869.3767660672,119085.21830661179,92055.34759879345,9499.288683510284,9499.288683510284,119085.21830661179,46027.673799396725,23013.836899698363,23013.836899698363
2024,2038,1069387.7045863478,120161.94223492197,110170.8741130892,12243.849443324676,12243.849443324676,120161.94223492197,55085.4370565446,27542.7185282723,27542.7185282723
2024,2039,992598.4716872622,113315.72152129628,124707.54709428604,13985.6102077643,13985.6102077643,113315.72152129628,62353.77354714302,31176.88677357151,31176.88677357151
2024,2040,245171.01669736626,28688.02522662464,808432.0669796194,85949.83645044909,85949.83645044909,28688.02522662464,404216.0334898097,202108.01674490486,202108.01674490486
2024,2041,612699.033813799,64780.702720062276,507.25150184822627,50.64781578663893,50.64781578663893,64780.702720062276,253.62575092411313,126.81287546205657,126.81287546205657
2024,2042,620648.0638814578,56078.82215778477,866.8897355986383,73.80272590626414,73.80272590626414,56078.82215778477,433.4448677993191,216.72243389965956,216.72243389965956
2024,2043,628390.2390062093,47169.94933170034,1442.9774332168952,104.2599837895012,104.2599837895012,47169.94933170034,721.4887166084476,360.7443583042238,360.7443583042238
2024,2044,634200.4745645899,39482.47815276431,2405.7009042454265,140.08621530958857,140.08621530958857,39482.47815276431,1202.8504521227132,601.4252260613566,601.4252260613566
2024,2045,636838.6747414026,33965.20145698069,3845.068393801081,190.28207074413356,190.28207074413356,33965.20145698069,1922.5341969005406,961.2670984502703,961.2670984502703
2024,2046,635468.8169548723,30990.729799977988,5949.531008236272,269.6398776938025,269.6398776938025,30990.729799977988,2974.765504118136,1487.382752059068,1487.382752059068
