Year,State_Province,Mineral,Available Recycled Minerals (w Scrap) (Tonne),Available Recycled Minerals No R Restraint (Tonne),Minerals Recoverable in Exported Scrap/Batts (Tonne),Minerals Recoverable in Exported BM (Tonne),Minerals Lost to Pyrometalurgy (Tonne),Scrap_min,Batt_min,Battery_Scenario,Chemistry_Scenario,Scenario
2043,CT,Copper,335.8156158047098,1080.1440519121145,744.3284361074046,0,0,0.10632865865154514,335.7092871460582,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,CT,Graphite,683.056494383471,2197.516748252634,1514.460253869163,0,0,0,683.056494383471,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,CT,Lithium,64.24530406490001,206.6293270458987,142.3840229809987,0,0,0.026826660065669364,64.21847740483435,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,CT,Manganese,33.70471264214933,108.34574128419014,74.64102864204081,0,0,0.0398876781702897,33.66482496397904,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,CT,Nickel,315.892549020566,1015.8917599586521,699.9992109380859,0,0,0.17676455345373732,315.7157844671122,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,DC,Cobalt,9.09183545936611,29.15465389314091,20.0628184337748,0,0,0.04304174436762183,9.048793714998489,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,DC,Copper,56.13316281554573,180.35482556003328,124.22166274448756,0,0,0.10632865865154514,56.026834156894196,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,DC,Graphite,112.41235782306359,361.6509630725619,249.23860524949836,0,0,0,112.41235782306359,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,DC,Lithium,10.49531371516663,33.70585002286138,23.210536307694746,0,0,0.026826660065669364,10.468487055100958,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,DC,Manganese,5.1393292483147315,16.44571698990649,11.306387741591758,0,0,0.0398876781702897,5.099441570144442,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,DC,Nickel,48.47872778216948,155.5729492634637,107.09422148129421,0,0,0.17676455345373732,48.30196322871574,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,DE,Cobalt,21.584846331106785,69.3469379172202,47.762091586113414,0,0,0.04304174436762183,21.54180458673917,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,DE,Copper,116.89925311437223,375.8503698605553,258.95111674618306,0,0,0.10632865865154514,116.79292445572068,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,DE,Graphite,239.02234451830012,768.9782757422915,529.9559312239915,0,0,0,239.02234451830012,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,DE,Lithium,22.580230904886506,72.58522258431526,50.00499167942874,0,0,0.026826660065669364,22.55340424482084,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,DE,Manganese,12.152693309746816,39.00898242009763,26.85628911035082,0,0,0.0398876781702897,12.112805631576526,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,DE,Nickel,113.86074962484238,365.91878334206,252.05803371721765,0,0,0.17676455345373732,113.68398507138865,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,FL,Cobalt,422.23114588206903,1358.2988190985236,936.0676732164545,0,0,0.04304174436762183,422.1881041377014,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,FL,Copper,2366.3069288883967,7612.603232627958,5246.29630373956,0,0,0.10632865865154514,2366.200600229745,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,FL,Graphite,4821.151908794519,15510.52094894259,10689.369040148069,0,0,0,4821.151908794519,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,FL,Lithium,453.40436909824683,1458.6246893284972,1005.2203202302505,0,0,0.026826660065669364,453.3775424381811,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,FL,Manganese,237.12238700649715,762.7773292741864,525.6549422676892,0,0,0.0398876781702897,237.08249932832683,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,FL,Nickel,2243.92453438713,7218.720682380399,4974.796147993269,0,0,0.17676455345373732,2243.747769833676,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,GA,Cobalt,203.68614250825527,655.1998673868279,451.5137248785727,0,0,0.04304174436762183,203.64310076388762,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,GA,Copper,1139.60664826676,3666.085727973536,2526.479079706776,0,0,0.10632865865154514,1139.5003196081084,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,GA,Graphite,2320.951902229958,7466.923627807268,5145.971725577311,0,0,0,2320.951902229958,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,GA,Lithium,218.32021311607264,702.3162810672619,483.99606795118945,0,0,0.026826660065669364,218.2933864560069,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,GA,Manganese,114.39847004218139,367.95220842723415,253.55373838505272,0,0,0.0398876781702897,114.35858236401108,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,GA,Nickel,1078.7452946734152,3470.127535193832,2391.3822405204173,0,0,0.17676455345373732,1078.5685301199615,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,HI,Cobalt,28.612249966106038,91.95537120439806,63.343121238292014,0,0,0.04304174436762183,28.569208221738418,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,HI,Copper,155.10432223043844,498.76301316465583,343.6586909342174,0,0,0.10632865865154514,154.99799357178685,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,HI,Graphite,317.2705581607819,1020.7169846398741,703.4464264790922,0,0,0,317.2705581607819,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,HI,Lithium,29.9644184460972,96.34149447028182,66.37707602418463,0,0,0.026826660065669364,29.937591786031533,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,HI,Manganese,15.755189640599083,50.59886713338481,34.84367749278573,0,0,0.0398876781702897,15.715301962428795,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,HI,Nickel,151.37350510155017,486.60412798193073,335.23062288038057,0,0,0.17676455345373732,151.19674054809641,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,IA,Cobalt,54.11636530892809,174.00674041918822,119.89037511026017,0,0,0.04304174436762183,54.07332356456046,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,IA,Copper,307.8995943805267,990.3331429629321,682.4335485824053,0,0,0.10632865865154514,307.7932657218751,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,IA,Graphite,625.0884224801349,2011.022937098005,1385.9345146178703,0,0,0,625.0884224801349,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,IA,Lithium,58.71452648941825,188.83581149788907,130.1212850084708,0,0,0.026826660065669364,58.68769982935258,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,IA,Manganese,30.808183460100146,99.0270810537493,68.21889759364916,0,0,0.0398876781702897,30.76829578192986,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,IA,Nickel,286.27732853257436,920.6142191392829,634.3368906067087,0,0,0.17676455345373732,286.10056397912064,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,ID,Cobalt,41.81657680536514,134.43608783218482,92.6195110268197,0,0,0.04304174436762183,41.773535060997524,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,ID,Copper,228.93307700026386,736.2835205361085,507.3504435358448,0,0,0.10632865865154514,228.8267483416123,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,ID,Graphite,467.61484163188436,1504.4018388919299,1036.7869972600452,0,0,0,467.61484163188436,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,ID,Lithium,44.101986915782284,141.82461884895127,97.72263193316896,0,0,0.026826660065669364,44.07516025571662,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,ID,Manganese,23.67485589865445,76.07787126518284,52.403015366528386,0,0,0.0398876781702897,23.634968220484158,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,ID,Nickel,220.93453886911308,710.3946021036355,489.46006323452247,0,0,0.17676455345373732,220.75777431565936,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,IL,Cobalt,194.00056201987044,624.0395965823086,430.0390345624382,0,0,0.04304174436762183,193.95752027550287,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,IL,Copper,1114.1054552392122,3584.0437603775167,2469.938305138304,0,0,0.10632865865154514,1113.9991265805604,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,IL,Graphite,2260.291078071957,7271.766743792375,5011.475665720419,0,0,0,2260.291078071957,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,IL,Lithium,212.05748987003136,682.1679634156326,470.11047354560094,0,0,0.026826660065669364,212.03066320996575,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,IL,Manganese,109.54675658914302,352.3433654421488,242.79660885300575,0,0,0.0398876781702897,109.50686891097273,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,IL,Nickel,1030.1201711266713,3313.6916850724306,2283.5715139457593,0,0,0.17676455345373732,1029.9434065732175,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,IN,Cobalt,112.76621712753364,362.693961335303,249.92774420776936,0,0,0.04304174436762183,112.72317538316602,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,IN,Copper,644.0628275702666,2071.8312930507723,1427.7684654805055,0,0,0.10632865865154514,643.956498911615,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,IN,Graphite,1307.0842280503248,4205.127256875051,2898.0430288247267,0,0,0,1307.0842280503248,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,IN,Lithium,122.70129798426214,394.69287190612147,271.99157392185924,0,0,0.026826660065669364,122.67447132419646,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,IN,Manganese,64.05047613622645,205.97357158091876,141.92309544469228,0,0,0.0398876781702897,64.01058845805618,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,IN,Nickel,596.8505457543461,1919.784642106368,1322.934096352022,0,0,0.17676455345373732,596.6737812008924,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,KS,Cobalt,48.90139392918734,157.22923073606566,108.32783680687835,0,0,0.04304174436762183,48.85835218481972,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,KS,Copper,277.49874992395854,892.5281072101697,615.0293572862112,0,0,0.10632865865154514,277.392421265307,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,KS,Graphite,563.5007313012092,1812.8841536082755,1249.3834223070662,0,0,0,563.5007313012092,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,KS,Lithium,52.946634697984436,170.27945647014687,117.33282177216239,0,0,0.026826660065669364,52.91980803791878,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,KS,Manganese,27.71890864778881,89.08832313865662,61.369414490867804,0,0,0.0398876781702897,27.67902096961852,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,KS,Nickel,258.51392654305783,831.2943146187918,572.7803880757339,0,0,0.17676455345373732,258.33716198960406,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,KY,Cobalt,71.93008325165455,231.31670504096246,159.38662178930792,0,0,0.04304174436762183,71.88704150728692,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,KY,Copper,414.5425330542754,1333.4228372201633,918.8803041658879,0,0,0.10632865865154514,414.4362043956237,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,KY,Graphite,839.9919032574896,2702.4064495149137,1862.4145462574247,0,0,0,839.9919032574896,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,KY,Lithium,78.79028318782174,253.42316545959412,174.6328822717724,0,0,0.026826660065669364,78.76345652775606,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,KY,Manganese,40.94857815097586,131.65057171714574,90.70199356616989,0,0,0.0398876781702897,40.908690472805574,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,KY,Nickel,380.78709936675267,1224.669309734804,843.8822103680513,0,0,0.17676455345373732,380.61033481329895,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,LA,Cobalt,65.10482848638452,209.35862136691762,144.25379288053313,0,0,0.04304174436762183,65.06178674201689,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,LA,Copper,388.0822775373243,1248.2953914822706,860.2131139449463,0,0,0.10632865865154514,387.9759488786727,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,LA,Graphite,782.7001588059287,2518.0885065568395,1735.3883477509112,0,0,0,782.7001588059287,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,LA,Lithium,73.17379044413484,235.35388865426694,162.1800982101321,0,0,0.026826660065669364,73.14696378406916,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,LA,Manganese,37.31579390368655,119.96324527804617,82.64745137435965,0,0,0.0398876781702897,37.275906225516266,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,LA,Nickel,346.21073425707925,1113.4308659940896,767.2201317370102,0,0,0.17676455345373732,346.0339697036255,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MA,Cobalt,128.19505772238256,412.3313425652458,284.1362848428633,0,0,0.04304174436762183,128.15201597801493,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MA,Copper,715.5360815443291,2301.7737267317266,1586.2376451873974,0,0,0.10632865865154514,715.4297528856775,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MA,Graphite,1457.386071532379,4688.67557397755,3231.2895024451714,0,0,0,1457.386071532379,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MA,Lithium,137.13322260911085,441.1229934749826,303.9897708658718,0,0,0.026826660065669364,137.1063959490452,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MA,Manganese,72.15661285158495,232.0524850267301,159.89587217514514,0,0,0.0398876781702897,72.11672517341466,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MA,Nickel,677.7405730841074,2180.022545245269,1502.2819721611625,0,0,0.17676455345373732,677.5638085306535,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MB,Cobalt,21.10792193374994,67.81258554745327,46.704663613703325,0,0,0.04304174436762183,21.064880189382315,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MB,Copper,95.03448296690456,305.5074348459005,210.47295187899593,0,0,0.10632865865154514,94.92815430825301,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MB,Graphite,200.66250921308816,645.5677215106065,444.9052122975183,0,0,0,200.66250921308816,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MB,Lithium,19.34449784770842,62.17528190665348,42.83078405894506,0,0,0.026826660065669364,19.317671187642755,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MB,Manganese,11.838721002099161,37.99887650614097,26.160155504041803,0,0,0.0398876781702897,11.79883332392887,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MB,Nickel,110.2498202912375,354.3017681279441,244.0519478367066,0,0,0.17676455345373732,110.07305573778375,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MD,Cobalt,117.4817318526311,377.8646282863387,260.3828964337075,0,0,0.04304174436762183,117.43869010826347,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MD,Copper,648.4970558715696,2086.097010510182,1437.599954638612,0,0,0.10632865865154514,648.3907272129181,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MD,Graphite,1322.9926831169903,4256.307644932671,2933.314961815679,0,0,0,1322.9926831169903,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MD,Lithium,124.63170455078222,400.90334028720866,276.27163573642633,0,0,0.026826660065669364,124.60487789071652,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MD,Manganese,65.69259720099812,211.25657316595058,145.56397596495248,0,0,0.0398876781702897,65.65270952282783,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MD,Nickel,620.511533540104,1995.9063353585998,1375.3948018184963,0,0,0.17676455345373732,620.33476898665,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,ME,Cobalt,24.16228237815293,77.63901760243903,53.47673522428609,0,0,0.04304174436762183,24.119240633785306,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,ME,Copper,134.3442143200566,431.97397711314545,297.6297627930888,0,0,0.10632865865154514,134.23788566140507,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,ME,Graphite,273.5472648432584,880.0512122710091,606.5039474277506,0,0,0,273.5472648432584,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,ME,Lithium,25.768287200473228,82.84177846443691,57.07349126396368,0,0,0.026826660065669364,25.74146054040756,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,ME,Manganese,13.784384557793288,44.25842939123842,30.474044833445138,0,0,0.0398876781702897,13.744496879622996,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,ME,Nickel,127.49572085737168,409.7849611645413,282.28924030716956,0,0,0.17676455345373732,127.31895630391794,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MI,Cobalt,149.18394142127008,479.8563918615901,330.67245044032006,0,0,0.04304174436762183,149.14089967690248,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MI,Copper,869.1071801019403,2795.839830930784,1926.7326508288434,0,0,0.10632865865154514,869.0008514432889,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MI,Graphite,1758.9581557965428,5658.887718104982,3899.9295623084395,0,0,0,1758.9581557965428,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MI,Lithium,164.78902818884384,530.0967408115581,365.3077126227142,0,0,0.026826660065669364,164.76220152877818,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MI,Manganese,84.981753733703,273.3132915908964,188.33153785719344,0,0,0.0398876781702897,84.94186605553273,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MI,Nickel,791.5785384393051,2546.2599465613152,1754.6814081220098,0,0,0.17676455345373732,791.4017738858513,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MN,Cobalt,102.72730612795385,330.39696213071124,227.66965600275745,0,0,0.04304174436762183,102.68426438358622,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MN,Copper,578.6439780023813,1861.3669774942614,1282.7229994918796,0,0,0.10632865865154514,578.5376493437299,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MN,Graphite,1177.1467967276492,3787.0949507563105,2609.9481540286597,0,0,0,1177.1467967276492,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MN,Lithium,110.66297885267947,355.96341375736193,245.30043490468245,0,0,0.026826660065669364,110.63615219261379,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MN,Manganese,58.13058617864937,186.9282108581132,128.79762467946378,0,0,0.0398876781702897,58.09069850047909,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MN,Nickel,544.1556577448334,1750.2556208608844,1206.099963116051,0,0,0.17676455345373732,543.9788931913797,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MO,Cobalt,100.61051365785886,323.58685646030494,222.9763428024461,0,0,0.04304174436762183,100.56747191349125,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MO,Copper,573.6054122576838,1845.156996764719,1271.5515845070347,0,0,0.10632865865154514,573.4990835990322,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MO,Graphite,1164.4462038405463,3746.2348377032326,2581.788633862686,0,0,0,1164.4462038405463,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MO,Lithium,109.3344681070696,351.6893535036104,242.35488539654082,0,0,0.026826660065669364,109.30764144700392,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MO,Manganese,57.11438128494217,183.65889522764914,126.54451394270697,0,0,0.0398876781702897,57.07449360677188,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MO,Nickel,532.607990254696,1713.104678118243,1180.4966878635473,0,0,0.17676455345373732,532.4312257012423,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MS,Cobalt,47.277121661908254,152.00365197293598,104.72653031102774,0,0,0.04304174436762183,47.23407991754062,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MS,Copper,269.93449098099546,868.1925129336162,598.2580219526207,0,0,0.10632865865154514,269.82816232234387,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MS,Graphite,547.5930109810549,1761.706129363575,1214.1131183825196,0,0,0,547.5930109810549,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MS,Lithium,51.41933970530592,165.36587120519334,113.94653149988739,0,0,0.026826660065669364,51.39251304524025,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MS,Manganese,26.935561785742642,86.56815407036991,59.63259228462725,0,0,0.0398876781702897,26.895674107572354,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MS,Nickel,249.9162298878958,803.6339636061458,553.7177337182501,0,0,0.17676455345373732,249.73946533444203,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MT,Cobalt,17.605338954110426,56.54414022383509,38.93880126972467,0,0,0.04304174436762183,17.562297209742802,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MT,Copper,101.98911326122585,327.881743084446,225.89262982322023,0,0,0.10632865865154514,101.88278460257429,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MT,Graphite,206.30809713591762,663.7306027893338,457.42250565341607,0,0,0,206.30809713591762,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MT,Lithium,19.360544065420484,62.2269055021515,42.86636143673103,0,0,0.026826660065669364,19.333717405354815,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MT,Manganese,9.98267504037297,32.02763969050771,22.04496465013474,0,0,0.0398876781702897,9.94278736220268,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MT,Nickel,93.24278199330857,299.58703837252904,206.34425637922047,0,0,0.17676455345373732,93.06601743985483,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MX,Cobalt,691.5009971802368,2224.58881544987,1533.0878182696329,0,0,0.04304174436762183,691.4579554358693,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MX,Copper,3089.6830342673425,9939.835489296278,6850.152455028934,0,0,0.10632865865154514,3089.576705608691,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MX,Graphite,6550.451245485215,21073.990861559425,14523.539616074211,0,0,0,6550.451245485215,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MX,Lithium,631.2065723612212,2030.646656412309,1399.4400840510878,0,0,0.026826660065669364,631.1797457011556,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
2043,MX,Manganese,391.98266022744536,1260.990942409035,869.0082821815895,0,0,0.0398876781702897,391.94277254927505,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry
