Country,Scenario,Vehicle,Year,New_Sales,Total_Stock,EV_Retirement,LIB_recycling_vector,LIB_repurpose_vector,LIB_reuse_ev_vector,LIB_available_vector,LIB_evfail_total_vector,LIB_bothfail_vector,LIB_recycling,LIB_repurpose,LIB_reuse_EV
United States,ACCII,Heavy trucks,2032,83570,368415.2461851516,510.2622909025231,537|629|890|1100|1243|1330|1070|541|44|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,538|629|887|1097|1236|1319|1056|530|42|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,15|18|26|31|37|42|39|22|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,29|34|50|63|75|86|77|44|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,29|34|50|63|75|86|77|44|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|1|2|3|6|10|13|10|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,7394,7343,233
United States,ACCII,Heavy trucks,2033,95102,442923.582648866,756.6508846197626,620|816|936|1282|1520|1620|1608|1181|540|40|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,619|814|934|1279|1514|1607|1588|1159|524|38|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,17|22|26|38|46|53|57|49|27|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,33|44|52|74|92|105|115|97|53|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,33|44|52|74|92|105|115|97|53|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|1|2|4|7|12|19|22|15|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10172,10083,339
United States,ACCII,Heavy trucks,2034,106710,522497.647187168,1081.8878961170055,707|940|1211|1350|1774|1983|1959|1775|1180|489|33|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,705|939|1210|1346|1765|1968|1936|1742|1148|468|30|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,18|25|33|38|53|64|70|74|58|29|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38|51|67|78|107|128|140|146|116|59|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38|51|67|78|107|128|140|146|116|59|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|2|4|9|15|23|33|33|21|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,13408,13262,466
United States,ACCII,Heavy trucks,2035,118292,606345.8613142881,1492.77574130852,792|1069|1397|1747|1865|2313|2397|2164|1775|1068|404|25|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,792|1068|1395|1742|1857|2295|2370|2124|1725|1021|377|22|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,21|30|38|50|57|74|86|90|86|66|31|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,43|58|78|100|113|150|172|178|174|130|63|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,43|58|78|100|113|150|172|178|174|130|63|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|3|5|9|18|28|40|50|46|26|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,17021,16791,633
United States,ACCII,Heavy trucks,2036,128780,692737.2229704165,1990.511863888502,879|1200|1589|2014|2416|2432|2795|2649|2164|1606|880|307|17|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,877|1199|1586|2008|2403|2415|2763|2599|2102|1536|825|279|16|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,23|33|44|58|74|78|100|110|106|97|69|30|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,47|65|88|116|146|158|200|218|212|195|137|62|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,47|65|88|116|146|158|200|218|212|195|137|62|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|2|3|6|12|18|33|49|61|69|56|28|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,20951,20611,826
United States,ACCII,Heavy trucks,2037,138004,779854.7662825276,2570.302905187778,956|1331|1784|2292|2785|3150|2942|3089|2648|1958|1324|672|218|12|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,955|1329|1780|2286|2771|3126|2907|3032|2574|1873|1240|609|191|10|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25|37|49|66|84|102|105|126|130|118|102|68|29|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,51|73|99|132|168|204|211|254|260|238|206|136|57|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,51|73|99|132|168|204|211|254|260|238|206|136|57|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|2|4|7|14|24|35|57|75|84|84|62|28|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25163,24684,1044
United States,ACCII,Heavy trucks,2038,147793,867754.0495530913,3222.7896646373565,1025|1449|1978|2573|3169|3631|3809|3249|3087|2395|1614|1009|479|148|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1023|1447|1973|2564|3153|3603|3763|3190|3001|2293|1512|916|417|121|6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,27|39|54|74|95|117|137|133|151|146|125|102|62|25|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,55|79|110|148|191|235|273|267|303|292|251|204|126|49|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,55|79|110|148|191|235|273|267|303|292|251|204|126|49|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|2|4|8|15|28|45|60|87|102|103|93|62|26|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,29623,28983,1289
United States,ACCII,Heavy trucks,2039,157352,955713.7722321176,3936.963444427554,1097|1553|2152|2852|3555|4132|4390|4207|3248|2792|1976|1230|719|322|94|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1096|1550|2148|2842|3539|4100|4337|4129|3157|2673|1850|1116|626|266|73|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,29|43|60|82|107|134|158|174|159|170|153|125|95|54|19|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,59|85|120|164|215|268|314|346|319|340|307|249|189|108|39|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,59|85|120|164|215|268|314|346|319|340|307|249|189|108|39|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|2|4|9|17|31|52|77|91|119|126|114|93|56|21|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,34323,33506,1564
United States,ACCII,Heavy trucks,2040,178943,1055337.4458189432,4701.936310514815,1168|1663|2307|3104|3941|4636|4997|4849|4205|2938|2303|1505|878|484|205|56|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1167|1661|2302|3094|3923|4600|4937|4761|4088|2813|2157|1367|764|399|159|41|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,31|45|64|90|118|150|178|198|207|178|178|152|114|82|43|14|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,63|91|128|178|238|300|358|398|413|358|358|304|230|162|85|28|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,63|91|128|178|238|300|358|398|413|358|358|304|230|162|85|28|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|2|5|10|19|35|59|89|118|125|146|139|114|84|46|15|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,39242,38234,1843
United States,ACCII,Heavy trucks,2041,179227,1144817.398520012,5513.997569950074,1328|1770|2470|3326|4291|5138|5605|5518|4847|3804|2423|1755|1073|590|309|122|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1327|1768|2465|3317|4270|5100|5539|5416|4712|3642|2269|1594|934|487|239|90|21|1|0|0|0|0|0|0|0|0|0|0|0|0|0,35|48|69|95|129|167|202|227|238|231|189|177|142|99|63|30|10|1|0|0|0|0|0|0|0|0|0|0|0|0|0,71|96|137|191|259|333|402|453|476|463|377|355|282|197|127|60|18|1|0|0|0|0|0|0|0|0|0|0|0|0|0,71|96|137|191|259|333|402|453|476|463|377|355|282|197|127|60|18|1|0|0|0|0|0|0|0|0|0|0|0|0|0,1|2|5|10|21|39|66|101|136|162|154|162|139|103|69|33|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0,44401,43191,2152
