Year,Scenario,Mineral,Recycling Scenario,Tonne,Capacity key,Chemistry key,Value,Policy scenario
2036,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,4188.481198185565,Increasing Batt Cap,Benchmark Chemistry,4.188481198185564,Policy Baseline
2036,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,29112.899175624152,Increasing Batt Cap,Benchmark Chemistry,29.11289917562415,Policy Baseline
2036,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,46239.37973028374,Increasing Batt Cap,Benchmark Chemistry,46.239379730283744,Policy Baseline
2036,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5420.067965354116,Increasing Batt Cap,High LFP Chemistry,5.420067965354115,Policy Baseline
2036,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,8653.988111477329,Increasing Batt Cap,High LFP Chemistry,8.653988111477329,Policy Baseline
2036,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,32449.03668634038,Increasing Batt Cap,High LFP Chemistry,32.44903668634038,Policy Baseline
2036,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,51817.946489223505,Increasing Batt Cap,High LFP Chemistry,51.8179464892235,Policy Baseline
2036,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,64967.34591024704,Increasing Batt Cap,High LFP Chemistry,64.96734591024703,Policy Baseline
2036,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,103757.72863973863,Increasing Batt Cap,High LFP Chemistry,103.75772863973863,Policy Baseline
2036,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6074.173249119304,Increasing Batt Cap,High LFP Chemistry,6.074173249119304,Policy Baseline
2036,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,9699.497521813968,Increasing Batt Cap,High LFP Chemistry,9.699497521813967,Policy Baseline
2036,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2514.761700851178,Increasing Batt Cap,High LFP Chemistry,2.514761700851178,Policy Baseline
2036,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,4014.1620480170577,Increasing Batt Cap,High LFP Chemistry,4.014162048017058,Policy Baseline
2036,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,27955.20133034473,Increasing Batt Cap,High LFP Chemistry,27.95520133034473,Policy Baseline
2036,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,44637.2436905676,Increasing Batt Cap,High LFP Chemistry,44.6372436905676,Policy Baseline
2037,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7457.863067308594,Decreasing Batt Cap,Benchmark Chemistry,7.457863067308594,Policy Baseline
2037,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,10757.75367652326,Decreasing Batt Cap,Benchmark Chemistry,10.75775367652326,Policy Baseline
2037,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,39275.43586328106,Decreasing Batt Cap,Benchmark Chemistry,39.27543586328106,Policy Baseline
2037,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,56657.438865666314,Decreasing Batt Cap,Benchmark Chemistry,56.657438865666315,Policy Baseline
2037,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,80367.52757252014,Decreasing Batt Cap,Benchmark Chemistry,80.36752757252013,Policy Baseline
2037,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,115942.30237049334,Decreasing Batt Cap,Benchmark Chemistry,115.94230237049334,Policy Baseline
2037,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7612.915736268754,Decreasing Batt Cap,Benchmark Chemistry,7.612915736268754,Policy Baseline
2037,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,10981.94566535124,Decreasing Batt Cap,Benchmark Chemistry,10.98194566535124,Policy Baseline
2037,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3467.0138464026404,Decreasing Batt Cap,Benchmark Chemistry,3.4670138464026405,Policy Baseline
2037,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,5000.448888698246,Decreasing Batt Cap,Benchmark Chemistry,5.000448888698246,Policy Baseline
2037,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,38625.01204291451,Decreasing Batt Cap,Benchmark Chemistry,38.62501204291451,Policy Baseline
2037,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,55716.910210620066,Decreasing Batt Cap,Benchmark Chemistry,55.716910210620064,Policy Baseline
2037,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7173.968768462492,Decreasing Batt Cap,High LFP Chemistry,7.173968768462492,Policy Baseline
2037,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,10405.366060303844,Decreasing Batt Cap,High LFP Chemistry,10.405366060303844,Policy Baseline
2037,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,39398.861071000174,Decreasing Batt Cap,High LFP Chemistry,39.39886107100018,Policy Baseline
2037,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,57149.5598159511,Decreasing Batt Cap,High LFP Chemistry,57.1495598159511,Policy Baseline
2037,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,80039.45692573184,Decreasing Batt Cap,High LFP Chemistry,80.03945692573184,Policy Baseline
2037,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,116107.15323761162,Decreasing Batt Cap,High LFP Chemistry,116.10715323761163,Policy Baseline
2037,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7548.830357203701,Decreasing Batt Cap,High LFP Chemistry,7.548830357203701,Policy Baseline
2037,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,10949.66344138952,Decreasing Batt Cap,High LFP Chemistry,10.949663441389522,Policy Baseline
2037,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3310.076497605186,Decreasing Batt Cap,High LFP Chemistry,3.310076497605186,Policy Baseline
2037,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,4800.4114040996965,Decreasing Batt Cap,High LFP Chemistry,4.800411404099696,Policy Baseline
2037,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,37145.06543159345,Decreasing Batt Cap,High LFP Chemistry,37.14506543159345,Policy Baseline
2037,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,53877.91635064901,Decreasing Batt Cap,High LFP Chemistry,53.87791635064901,Policy Baseline
2037,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5572.089833554847,Increasing Batt Cap,Benchmark Chemistry,5.572089833554847,Policy Baseline
2037,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,11820.424646879052,Increasing Batt Cap,Benchmark Chemistry,11.82042464687905,Policy Baseline
2037,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,31842.326481260316,Increasing Batt Cap,Benchmark Chemistry,31.842326481260315,Policy Baseline
2037,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,67563.13687653921,Increasing Batt Cap,Benchmark Chemistry,67.5631368765392,Policy Baseline
2037,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,64365.34374624124,Increasing Batt Cap,Benchmark Chemistry,64.36534374624124,Policy Baseline
2037,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,136592.12459791827,Increasing Batt Cap,Benchmark Chemistry,136.59212459791826,Policy Baseline
2037,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6046.171081891705,Increasing Batt Cap,Benchmark Chemistry,6.046171081891705,Policy Baseline
2037,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,12828.116856115928,Increasing Batt Cap,Benchmark Chemistry,12.828116856115928,Policy Baseline
2037,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2669.151822415253,Increasing Batt Cap,Benchmark Chemistry,2.6691518224152526,Policy Baseline
2037,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,5660.306738092769,Increasing Batt Cap,Benchmark Chemistry,5.6603067380927685,Policy Baseline
2037,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,29082.643514179355,Increasing Batt Cap,Benchmark Chemistry,29.082643514179356,Policy Baseline
2037,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,61699.64423377597,Increasing Batt Cap,Benchmark Chemistry,61.69964423377597,Policy Baseline
2037,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5310.091243179967,Increasing Batt Cap,High LFP Chemistry,5.310091243179967,Policy Baseline
2037,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,11336.91093512891,Increasing Batt Cap,High LFP Chemistry,11.336910935128909,Policy Baseline
2037,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,31957.32670835536,Increasing Batt Cap,High LFP Chemistry,31.957326708355357,Policy Baseline
2037,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,68243.59100697293,Increasing Batt Cap,High LFP Chemistry,68.24359100697293,Policy Baseline
2037,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,64060.25015869912,Increasing Batt Cap,High LFP Chemistry,64.06025015869912,Policy Baseline
2037,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,136819.73812646218,Increasing Batt Cap,High LFP Chemistry,136.81973812646217,Policy Baseline
2037,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,5986.794361618365,Increasing Batt Cap,High LFP Chemistry,5.986794361618364,Policy Baseline
2037,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,12783.858236499333,Increasing Batt Cap,High LFP Chemistry,12.783858236499333,Policy Baseline
2037,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2522.71673476476,Increasing Batt Cap,High LFP Chemistry,2.52271673476476,Policy Baseline
2037,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,5383.962962509075,Increasing Batt Cap,High LFP Chemistry,5.383962962509075,Policy Baseline
2037,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,27706.734618572624,Increasing Batt Cap,High LFP Chemistry,27.706734618572625,Policy Baseline
2037,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,59158.03469005431,Increasing Batt Cap,High LFP Chemistry,59.15803469005431,Policy Baseline
2038,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7439.078308418163,Decreasing Batt Cap,Benchmark Chemistry,7.439078308418163,Policy Baseline
2038,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,14800.483134887536,Decreasing Batt Cap,Benchmark Chemistry,14.800483134887536,Policy Baseline
2038,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,38655.45318850597,Decreasing Batt Cap,Benchmark Chemistry,38.65545318850597,Policy Baseline
2038,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,76915.63305002164,Decreasing Batt Cap,Benchmark Chemistry,76.91563305002164,Policy Baseline
2038,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,79323.75793466276,Decreasing Batt Cap,Benchmark Chemistry,79.32375793466277,Policy Baseline
2038,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,157851.8946823921,Decreasing Batt Cap,Benchmark Chemistry,157.8518946823921,Policy Baseline
2038,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7524.2079276508175,Decreasing Batt Cap,Benchmark Chemistry,7.524207927650817,Policy Baseline
2038,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,14971.040994632183,Decreasing Batt Cap,Benchmark Chemistry,14.971040994632183,Policy Baseline
2038,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3521.211741523324,Decreasing Batt Cap,Benchmark Chemistry,3.5212117415233237,Policy Baseline
2038,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,7004.270568136814,Decreasing Batt Cap,Benchmark Chemistry,7.004270568136814,Policy Baseline
2038,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,38609.16701251158,Decreasing Batt Cap,Benchmark Chemistry,38.60916701251158,Policy Baseline
2038,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,76818.51876971475,Decreasing Batt Cap,Benchmark Chemistry,76.81851876971474,Policy Baseline
2038,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7124.888389221867,Decreasing Batt Cap,High LFP Chemistry,7.1248883892218675,Policy Baseline
2038,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,14263.503847249944,Decreasing Batt Cap,High LFP Chemistry,14.263503847249943,Policy Baseline
2038,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,38792.62417651984,Decreasing Batt Cap,High LFP Chemistry,38.792624176519844,Policy Baseline
2038,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,77669.20039434782,Decreasing Batt Cap,High LFP Chemistry,77.66920039434783,Policy Baseline
2038,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,78958.82560866632,Decreasing Batt Cap,High LFP Chemistry,78.95882560866632,Policy Baseline
2038,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,158104.10248296487,Decreasing Batt Cap,High LFP Chemistry,158.10410248296486,Policy Baseline
2038,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7453.102730487291,Decreasing Batt Cap,High LFP Chemistry,7.453102730487291,Policy Baseline
2038,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,14921.874467415471,Decreasing Batt Cap,High LFP Chemistry,14.92187446741547,Policy Baseline
2038,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3346.5246421472316,Decreasing Batt Cap,High LFP Chemistry,3.3465246421472314,Policy Baseline
2038,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,6698.081204654666,Decreasing Batt Cap,High LFP Chemistry,6.698081204654666,Policy Baseline
2038,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,36964.41262492558,Decreasing Batt Cap,High LFP Chemistry,36.96441262492558,Policy Baseline
2038,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,74003.39135800024,Decreasing Batt Cap,High LFP Chemistry,74.00339135800024,Policy Baseline
2038,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5588.451485586091,Increasing Batt Cap,Benchmark Chemistry,5.5884514855860905,Policy Baseline
2038,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,16441.04178476781,Increasing Batt Cap,Benchmark Chemistry,16.441041784767812,Policy Baseline
2038,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,31362.785095177624,Increasing Batt Cap,Benchmark Chemistry,31.362785095177625,Policy Baseline
2038,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,92292.06193977848,Increasing Batt Cap,Benchmark Chemistry,92.29206193977848,Policy Baseline
2038,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,63609.0515279921,Increasing Batt Cap,Benchmark Chemistry,63.6090515279921,Policy Baseline
2038,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,187221.8782175012,Increasing Batt Cap,Benchmark Chemistry,187.2218782175012,Policy Baseline
2038,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,5985.753075532394,Increasing Batt Cap,Benchmark Chemistry,5.985753075532394,Policy Baseline
2038,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,17613.278619437035,Increasing Batt Cap,Benchmark Chemistry,17.613278619437036,Policy Baseline
2038,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2723.0187575286777,Increasing Batt Cap,Benchmark Chemistry,2.7230187575286777,Policy Baseline
2038,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,8007.706993866258,Increasing Batt Cap,Benchmark Chemistry,8.007706993866258,Policy Baseline
2038,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,29214.430750042713,Increasing Batt Cap,Benchmark Chemistry,29.214430750042713,Policy Baseline
2038,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,85956.38223299614,Increasing Batt Cap,Benchmark Chemistry,85.95638223299613,Policy Baseline
2038,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5296.914832099585,Increasing Batt Cap,High LFP Chemistry,5.296914832099585,Policy Baseline
2038,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,15696.448743231773,Increasing Batt Cap,High LFP Chemistry,15.696448743231773,Policy Baseline
2038,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,31491.323482310418,Increasing Batt Cap,High LFP Chemistry,31.491323482310417,Policy Baseline
2038,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,93345.42272579829,Increasing Batt Cap,High LFP Chemistry,93.34542272579829,Policy Baseline
2038,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,63267.74457413658,Increasing Batt Cap,High LFP Chemistry,63.26774457413658,Policy Baseline
2038,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,187573.88975714144,Increasing Batt Cap,High LFP Chemistry,187.57388975714144,Policy Baseline
2038,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,5919.503840701501,Increasing Batt Cap,High LFP Chemistry,5.919503840701501,Policy Baseline
2038,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,17545.159854816102,Increasing Batt Cap,High LFP Chemistry,17.545159854816102,Policy Baseline
2038,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2559.149640770429,Increasing Batt Cap,High LFP Chemistry,2.559149640770429,Policy Baseline
2038,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,7580.183467328234,Increasing Batt Cap,High LFP Chemistry,7.580183467328234,Policy Baseline
2038,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,27676.587091725873,Increasing Batt Cap,High LFP Chemistry,27.67658709172587,Policy Baseline
2038,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,82023.11295992666,Increasing Batt Cap,High LFP Chemistry,82.02311295992666,Policy Baseline
2039,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7242.983068317183,Decreasing Batt Cap,Benchmark Chemistry,7.242983068317183,Policy Baseline
2039,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,18162.241397512727,Decreasing Batt Cap,Benchmark Chemistry,18.162241397512727,Policy Baseline
2039,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,38082.85467717066,Decreasing Batt Cap,Benchmark Chemistry,38.08285467717066,Policy Baseline
2039,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,95508.42069480912,Decreasing Batt Cap,Benchmark Chemistry,95.50842069480912,Policy Baseline
2039,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,77985.37600531187,Decreasing Batt Cap,Benchmark Chemistry,77.98537600531188,Policy Baseline
2039,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,195604.42584885447,Decreasing Batt Cap,Benchmark Chemistry,195.60442584885448,Policy Baseline
2039,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7387.263197330933,Decreasing Batt Cap,Benchmark Chemistry,7.387263197330933,Policy Baseline
2039,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,18525.916533004136,Decreasing Batt Cap,Benchmark Chemistry,18.525916533004136,Policy Baseline
2039,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3545.189919669554,Decreasing Batt Cap,Benchmark Chemistry,3.545189919669554,Policy Baseline
2039,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,8887.71319711433,Decreasing Batt Cap,Benchmark Chemistry,8.88771319711433,Policy Baseline
2039,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,37538.348509614174,Decreasing Batt Cap,Benchmark Chemistry,37.538348509614174,Policy Baseline
2039,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,94134.90896775396,Decreasing Batt Cap,Benchmark Chemistry,94.13490896775396,Policy Baseline
2039,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,6849.476158992322,Decreasing Batt Cap,High LFP Chemistry,6.849476158992322,Policy Baseline
2039,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,17311.494055843876,Decreasing Batt Cap,High LFP Chemistry,17.311494055843877,Policy Baseline
2039,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,38255.21381712838,Decreasing Batt Cap,High LFP Chemistry,38.25521381712838,Policy Baseline
2039,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,96701.9282719676,Decreasing Batt Cap,High LFP Chemistry,96.7019282719676,Policy Baseline
2039,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,77529.44687739188,Decreasing Batt Cap,High LFP Chemistry,77.52944687739188,Policy Baseline
2039,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,196003.83162605975,Decreasing Batt Cap,High LFP Chemistry,196.00383162605974,Policy Baseline
2039,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7298.308279756879,Decreasing Batt Cap,High LFP Chemistry,7.298308279756879,Policy Baseline
2039,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,18448.00855316025,Decreasing Batt Cap,High LFP Chemistry,18.44800855316025,Policy Baseline
2039,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3325.721591205355,Decreasing Batt Cap,High LFP Chemistry,3.3257215912053546,Policy Baseline
2039,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,8403.368295853974,Decreasing Batt Cap,High LFP Chemistry,8.403368295853975,Policy Baseline
2039,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,35479.09370737545,Decreasing Batt Cap,High LFP Chemistry,35.47909370737545,Policy Baseline
2039,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,89675.68702196491,Decreasing Batt Cap,High LFP Chemistry,89.67568702196492,Policy Baseline
2039,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5469.275948377052,Increasing Batt Cap,Benchmark Chemistry,5.469275948377052,Policy Baseline
2039,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,20675.89276729882,Increasing Batt Cap,Benchmark Chemistry,20.675892767298823,Policy Baseline
2039,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,30925.055964627867,Increasing Batt Cap,Benchmark Chemistry,30.925055964627866,Policy Baseline
2039,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,116943.06728245063,Increasing Batt Cap,Benchmark Chemistry,116.94306728245063,Policy Baseline
2039,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,62645.83908035966,Increasing Batt Cap,Benchmark Chemistry,62.645839080359664,Policy Baseline
2039,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,236949.99627765687,Increasing Batt Cap,Benchmark Chemistry,236.94999627765688,Policy Baseline
2039,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,5890.071627531044,Increasing Batt Cap,Benchmark Chemistry,5.890071627531044,Policy Baseline
2039,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,22271.62637032928,Increasing Batt Cap,Benchmark Chemistry,22.27162637032928,Policy Baseline
2039,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2753.5399652704855,Increasing Batt Cap,Benchmark Chemistry,2.7535399652704853,Policy Baseline
2039,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,10404.766199321026,Increasing Batt Cap,Benchmark Chemistry,10.404766199321026,Policy Baseline
2039,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,28562.573771584637,Increasing Batt Cap,Benchmark Chemistry,28.56257377158464,Policy Baseline
2039,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,107989.34910626078,Increasing Batt Cap,Benchmark Chemistry,107.98934910626078,Policy Baseline
2039,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5111.306176076498,Increasing Batt Cap,High LFP Chemistry,5.111306176076497,Policy Baseline
2039,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,19497.592053451623,Increasing Batt Cap,High LFP Chemistry,19.497592053451623,Policy Baseline
2039,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,31083.473008480487,Increasing Batt Cap,High LFP Chemistry,31.083473008480485,Policy Baseline
