State,Year,EV_share,Group,Scenario
Wyoming,2042,0.6715781310585501,Non-177,PolicyBaseline
Wyoming,2043,0.6771896053897973,Non-177,PolicyBaseline
Wyoming,2044,0.6822742474916392,Non-177,PolicyBaseline
Wyoming,2045,0.6862614961600453,Non-177,PolicyBaseline
Wyoming,2046,0.6893441082503288,Non-177,PolicyBaseline
Wyoming,2047,0.6954295820534302,Non-177,PolicyBaseline
Wyoming,2048,0.7013920899787962,Non-177,PolicyBaseline
Wyoming,2049,0.7072035058887981,Non-177,PolicyBaseline
Wyoming,2050,0.7120787785707826,Non-177,PolicyBaseline
Alabama,2020,0.006224850714949685,Non-177,PolicyRollback
Alabama,2021,0.013841333306538466,Non-177,PolicyRollback
Alabama,2022,0.022117120323943286,Non-177,PolicyRollback
Alabama,2023,0.030468616055608008,Non-177,PolicyRollback
Alabama,2024,0.035023478747885195,Non-177,PolicyRollback
Alabama,2025,0.09705585496372178,Non-177,PolicyRollback
Alabama,2026,0.129289968800227,Non-177,PolicyRollback
Alabama,2027,0.1745972274260027,Non-177,PolicyRollback
Alabama,2028,0.21222336760185337,Non-177,PolicyRollback
Alabama,2029,0.2586281655057889,Non-177,PolicyRollback
Alabama,2030,0.3018119733436143,Non-177,PolicyRollback
Alabama,2031,0.3557730978757633,Non-177,PolicyRollback
Alabama,2032,0.40615152011949734,Non-177,PolicyRollback
Alabama,2033,0.47530288065097864,Non-177,PolicyRollback
Alabama,2034,0.5113211793832994,Non-177,PolicyRollback
Alabama,2035,0.5413358870859474,Non-177,PolicyRollback
Alabama,2036,0.5665713547651495,Non-177,PolicyRollback
Alabama,2037,0.5871566134847586,Non-177,PolicyRollback
Alabama,2038,0.6043915409131729,Non-177,PolicyRollback
Alabama,2039,0.6190697023257433,Non-177,PolicyRollback
Alabama,2040,0.6308280476149096,Non-177,PolicyRollback
Alabama,2041,0.6408488978993228,Non-177,PolicyRollback
Alabama,2042,0.6498535632931989,Non-177,PolicyRollback
Alabama,2043,0.6573192299843543,Non-177,PolicyRollback
Alabama,2044,0.664564921965342,Non-177,PolicyRollback
Alabama,2045,0.6708378353477231,Non-177,PolicyRollback
Alabama,2046,0.6764652166694335,Non-177,PolicyRollback
Alabama,2047,0.6816522211075109,Non-177,PolicyRollback
Alabama,2048,0.6871981561565962,Non-177,PolicyRollback
Alabama,2049,0.6929063999677385,Non-177,PolicyRollback
Alabama,2050,0.6981659137708109,Non-177,PolicyRollback
Alaska,2020,0.014384287828611814,Non-177,PolicyRollback
Alaska,2021,0.02772640684822171,Non-177,PolicyRollback
Alaska,2022,0.04079117139065611,Non-177,PolicyRollback
Alaska,2023,0.05197568653932963,Non-177,PolicyRollback
Alaska,2024,0.059492104957326215,Non-177,PolicyRollback
Alaska,2025,0.11270826594371973,Non-177,PolicyRollback
Alaska,2026,0.14964450527688872,Non-177,PolicyRollback
Alaska,2027,0.19759683227523367,Non-177,PolicyRollback
Alaska,2028,0.2401269986712617,Non-177,PolicyRollback
Alaska,2029,0.29111401345575283,Non-177,PolicyRollback
Alaska,2030,0.3386324217812677,Non-177,PolicyRollback
Alaska,2031,0.3979040463049847,Non-177,PolicyRollback
Alaska,2032,0.45287486847826697,Non-177,PolicyRollback
Alaska,2033,0.5281345195651947,Non-177,PolicyRollback
Alaska,2034,0.566819730073452,Non-177,PolicyRollback
Alaska,2035,0.5992999303661934,Non-177,PolicyRollback
Alaska,2036,0.6267372024366734,Non-177,PolicyRollback
Alaska,2037,0.6492584632702658,Non-177,PolicyRollback
Alaska,2038,0.6680348312077652,Non-177,PolicyRollback
Alaska,2039,0.6838769682536878,Non-177,PolicyRollback
Alaska,2040,0.6967065057186895,Non-177,PolicyRollback
Alaska,2041,0.7071312675181665,Non-177,PolicyRollback
Alaska,2042,0.7170042055611148,Non-177,PolicyRollback
Alaska,2043,0.7252569137563091,Non-177,PolicyRollback
Alaska,2044,0.733406683783149,Non-177,PolicyRollback
Alaska,2045,0.7401175908225216,Non-177,PolicyRollback
Alaska,2046,0.7462364320248905,Non-177,PolicyRollback
Alaska,2047,0.7520934431365157,Non-177,PolicyRollback
Alaska,2048,0.7579977946493706,Non-177,PolicyRollback
Alaska,2049,0.7638800947956462,Non-177,PolicyRollback
Alaska,2050,0.7691931117605539,Non-177,PolicyRollback
Arizona,2020,0.03856228082092482,Non-177,PolicyRollback
Arizona,2021,0.07062457334927631,Non-177,PolicyRollback
Arizona,2022,0.10187423737975326,Non-177,PolicyRollback
Arizona,2023,0.1273194467308787,Non-177,PolicyRollback
Arizona,2024,0.14401655831170898,Non-177,PolicyRollback
Arizona,2025,0.10728358256671773,Non-177,PolicyRollback
Arizona,2026,0.14269842151626497,Non-177,PolicyRollback
Arizona,2027,0.19189552555645512,Non-177,PolicyRollback
Arizona,2028,0.23189354785903035,Non-177,PolicyRollback
Arizona,2029,0.2804894103070433,Non-177,PolicyRollback
Arizona,2030,0.32521997750142595,Non-177,PolicyRollback
Arizona,2031,0.38053368933081666,Non-177,PolicyRollback
Arizona,2032,0.43125922188328975,Non-177,PolicyRollback
Arizona,2033,0.500155925551254,Non-177,PolicyRollback
Arizona,2034,0.5351928541200652,Non-177,PolicyRollback
Arizona,2035,0.5641424385846296,Non-177,PolicyRollback
Arizona,2036,0.5887771505476829,Non-177,PolicyRollback
Arizona,2037,0.6089765992727714,Non-177,PolicyRollback
Arizona,2038,0.6258729630861334,Non-177,PolicyRollback
Arizona,2039,0.6401595275868144,Non-177,PolicyRollback
Arizona,2040,0.65162057296225,Non-177,PolicyRollback
Arizona,2041,0.6613418298997071,Non-177,PolicyRollback
Arizona,2042,0.6700978313218374,Non-177,PolicyRollback
Arizona,2043,0.6774366221308662,Non-177,PolicyRollback
Arizona,2044,0.6838812526569359,Non-177,PolicyRollback
Arizona,2045,0.6894197712268958,Non-177,PolicyRollback
Arizona,2046,0.6949926136522002,Non-177,PolicyRollback
Arizona,2047,0.7006343487054184,Non-177,PolicyRollback
Arizona,2048,0.7055365285098063,Non-177,PolicyRollback
Arizona,2049,0.7102140018549982,Non-177,PolicyRollback
Arizona,2050,0.7146962865698835,Non-177,PolicyRollback
Arkansas,2020,0.00537330545695674,Non-177,PolicyRollback
Arkansas,2021,0.013064829967402384,Non-177,PolicyRollback
Arkansas,2022,0.02346667809797571,Non-177,PolicyRollback
Arkansas,2023,0.030438164594393344,Non-177,PolicyRollback
Arkansas,2024,0.034989636339367296,Non-177,PolicyRollback
Arkansas,2025,0.09567763275523004,Non-177,PolicyRollback
Arkansas,2026,0.12753256551938377,Non-177,PolicyRollback
Arkansas,2027,0.17221440506551763,Non-177,PolicyRollback
Arkansas,2028,0.20950865413959954,Non-177,PolicyRollback
Arkansas,2029,0.25527814469153975,Non-177,PolicyRollback
Arkansas,2030,0.2980501992890232,Non-177,PolicyRollback
Arkansas,2031,0.3515125509547308,Non-177,PolicyRollback
Arkansas,2032,0.40080383102445677,Non-177,PolicyRollback
Arkansas,2033,0.46757555777697446,Non-177,PolicyRollback
Arkansas,2034,0.5013101728582899,Non-177,PolicyRollback
Arkansas,2035,0.5303460011344298,Non-177,PolicyRollback
Arkansas,2036,0.556264113071841,Non-177,PolicyRollback
Arkansas,2037,0.5776964504792997,Non-177,PolicyRollback
Arkansas,2038,0.5956976359728884,Non-177,PolicyRollback
Arkansas,2039,0.6108521081924793,Non-177,PolicyRollback
Arkansas,2040,0.6225068319941266,Non-177,PolicyRollback
Arkansas,2041,0.6325051130956,Non-177,PolicyRollback
Arkansas,2042,0.6416884422110551,Non-177,PolicyRollback
Arkansas,2043,0.6497754715098295,Non-177,PolicyRollback
Arkansas,2044,0.6572028609355494,Non-177,PolicyRollback
Arkansas,2045,0.6636324315822585,Non-177,PolicyRollback
Arkansas,2046,0.6696999220576771,Non-177,PolicyRollback
Arkansas,2047,0.6751790298608298,Non-177,PolicyRollback
Arkansas,2048,0.6809718611408467,Non-177,PolicyRollback
Arkansas,2049,0.6866516479563828,Non-177,PolicyRollback
Arkansas,2050,0.6922442862495318,Non-177,PolicyRollback
California,2020,0.07799997849092317,Section 177,PolicyRollback
California,2021,0.1269999761410541,Section 177,PolicyRollback
California,2022,0.19499998087410442,Section 177,PolicyRollback
California,2023,0.25,Section 177,PolicyRollback
California,2024,0.25302875142294173,Section 177,PolicyRollback
California,2025,0.3726605935751163,Section 177,PolicyRollback
California,2026,0.14443829401703973,Section 177,PolicyRollback
California,2027,0.19396316118158205,Section 177,PolicyRollback
California,2028,0.23489135732109723,Section 177,PolicyRollback
California,2029,0.2837659800932817,Section 177,PolicyRollback
California,2030,0.3285717231337396,Section 177,PolicyRollback
California,2031,0.38337515486489804,Section 177,PolicyRollback
California,2032,0.43397511796764926,Section 177,PolicyRollback
California,2033,0.5028310834513495,Section 177,PolicyRollback
California,2034,0.5383793208200555,Section 177,PolicyRollback
California,2035,0.5671185940417449,Section 177,PolicyRollback
California,2036,0.591490964977447,Section 177,PolicyRollback
California,2037,0.6122487949141884,Section 177,PolicyRollback
California,2038,0.6296164605368578,Section 177,PolicyRollback
California,2039,0.6439701725603777,Section 177,PolicyRollback
California,2040,0.6556681226189206,Section 177,PolicyRollback
California,2041,0.6655606830022941,Section 177,PolicyRollback
California,2042,0.6743309697025518,Section 177,PolicyRollback
California,2043,0.6820325488380905,Section 177,PolicyRollback
California,2044,0.6884661606999138,Section 177,PolicyRollback
California,2045,0.6945056924628915,Section 177,PolicyRollback
California,2046,0.7057253271332106,Section 177,PolicyRollback
California,2047,0.7113929363935847,Section 177,PolicyRollback
California,2048,0.7168385816044531,Section 177,PolicyRollback
California,2049,0.7220842208977172,Section 177,PolicyRollback
California,2050,0.7265041283065073,Section 177,PolicyRollback
Colorado,2020,0.04103202287825312,Section 177,PolicyRollback
Colorado,2021,0.07932433390180726,Section 177,PolicyRollback
Colorado,2022,0.11617159484949381,Section 177,PolicyRollback
Colorado,2023,0.16065214855414434,Section 177,PolicyRollback
Colorado,2024,0.18099674272911373,Section 177,PolicyRollback
Colorado,2025,0.1375271331648541,Section 177,PolicyRollback
Colorado,2026,0.17886966118989572,Section 177,PolicyRollback
Colorado,2027,0.18896029543743134,Section 177,PolicyRollback
Colorado,2028,0.22712582077034782,Section 177,PolicyRollback
Colorado,2029,0.274066548133096,Section 177,PolicyRollback
Colorado,2030,0.31657265320151196,Section 177,PolicyRollback
Colorado,2031,0.37286344144470596,Section 177,PolicyRollback
Colorado,2032,0.423666419242883,Section 177,PolicyRollback
Colorado,2033,0.4938775510204085,Section 177,PolicyRollback
Colorado,2034,0.5288028713636989,Section 177,PolicyRollback
Colorado,2035,0.5601640119854921,Section 177,PolicyRollback
Colorado,2036,0.5864267775859362,Section 177,PolicyRollback
Colorado,2037,0.6072292682926831,Section 177,PolicyRollback
Colorado,2038,0.6239455465704817,Section 177,PolicyRollback
Colorado,2039,0.6380981748800285,Section 177,PolicyRollback
Colorado,2040,0.6497105401655421,Section 177,PolicyRollback
Colorado,2041,0.6598196725984048,Section 177,PolicyRollback
Colorado,2042,0.6681787745324571,Section 177,PolicyRollback
Colorado,2043,0.6743358522721958,Section 177,PolicyRollback
Colorado,2044,0.6802290452420124,Section 177,PolicyRollback
Colorado,2045,0.6854902684254225,Section 177,PolicyRollback
Colorado,2046,0.6916986652038768,Section 177,PolicyRollback
Colorado,2047,0.6970566926281477,Section 177,PolicyRollback
Colorado,2048,0.7024055106104358,Section 177,PolicyRollback
Colorado,2049,0.709085741186502,Section 177,PolicyRollback
Colorado,2050,0.714632281201381,Section 177,PolicyRollback
Connecticut,2020,0.02770033672493432,Section 177,PolicyRollback
Connecticut,2021,0.05786471345936385,Section 177,PolicyRollback
Connecticut,2022,0.08363187447983615,Section 177,PolicyRollback
Connecticut,2023,0.11293576087937213,Section 177,PolicyRollback
Connecticut,2024,0.12830644564886054,Section 177,PolicyRollback
Connecticut,2025,0.11024826450170616,Section 177,PolicyRollback
Connecticut,2026,0.14620967624165748,Section 177,PolicyRollback
Connecticut,2027,0.17690037327468963,Section 177,PolicyRollback
Connecticut,2028,0.2161607757631394,Section 177,PolicyRollback
Connecticut,2029,0.26228340173278664,Section 177,PolicyRollback
Connecticut,2030,0.30498645985453215,Section 177,PolicyRollback
Connecticut,2031,0.35846392771424523,Section 177,PolicyRollback
Connecticut,2032,0.40810613094735687,Section 177,PolicyRollback
Connecticut,2033,0.4768143327034778,Section 177,PolicyRollback
Connecticut,2034,0.5123555506111724,Section 177,PolicyRollback
Connecticut,2035,0.5419016810440173,Section 177,PolicyRollback
Connecticut,2036,0.5666483214089159,Section 177,PolicyRollback
Connecticut,2037,0.5871840834142935,Section 177,PolicyRollback
Connecticut,2038,0.6042836744407425,Section 177,PolicyRollback
Connecticut,2039,0.6188268684957426,Section 177,PolicyRollback
Connecticut,2040,0.6305914562950433,Section 177,PolicyRollback
Connecticut,2041,0.6410372581418899,Section 177,PolicyRollback
Connecticut,2042,0.6502473479537578,Section 177,PolicyRollback
Connecticut,2043,0.6580160491719308,Section 177,PolicyRollback
Connecticut,2044,0.6646719077978124,Section 177,PolicyRollback
Connecticut,2045,0.6702503396079953,Section 177,PolicyRollback
Connecticut,2046,0.6749884597630403,Section 177,PolicyRollback
Connecticut,2047,0.6795208881098455,Section 177,PolicyRollback
Connecticut,2048,0.6841184980187432,Section 177,PolicyRollback
Connecticut,2049,0.689547776255139,Section 177,PolicyRollback
Connecticut,2050,0.6948197642881797,Section 177,PolicyRollback
Delaware,2020,0.020179512008360257,Section 177,PolicyRollback
Delaware,2021,0.042445676778201435,Section 177,PolicyRollback
Delaware,2022,0.06677944498452135,Section 177,PolicyRollback
Delaware,2023,0.09440488097446413,Section 177,PolicyRollback
Delaware,2024,0.10746385524717936,Section 177,PolicyRollback
Delaware,2025,0.12418945587820693,Section 177,PolicyRollback
Delaware,2026,0.16395278309149453,Section 177,PolicyRollback
Delaware,2027,0.1886295354749251,Section 177,PolicyRollback
Delaware,2028,0.22951420714940432,Section 177,PolicyRollback
Delaware,2029,0.2780205772557582,Section 177,PolicyRollback
Delaware,2030,0.32270338829498085,Section 177,PolicyRollback
Delaware,2031,0.37828695142303004,Section 177,PolicyRollback
Delaware,2032,0.4295730337078648,Section 177,PolicyRollback
Delaware,2033,0.49948580371115614,Section 177,PolicyRollback
Delaware,2034,0.5354509107063528,Section 177,PolicyRollback
Delaware,2035,0.5652577182986621,Section 177,PolicyRollback
Delaware,2036,0.5900659340659341,Section 177,PolicyRollback
Delaware,2037,0.6104480874316941,Section 177,PolicyRollback
Delaware,2038,0.6271724018074382,Section 177,PolicyRollback
Delaware,2039,0.6411053540587215,Section 177,PolicyRollback
Delaware,2040,0.652373397367179,Section 177,PolicyRollback
Delaware,2041,0.6621822980969816,Section 177,PolicyRollback
Delaware,2042,0.6711744073025402,Section 177,PolicyRollback
Delaware,2043,0.6784290689380271,Section 177,PolicyRollback
Delaware,2044,0.6834388537154289,Section 177,PolicyRollback
Delaware,2045,0.6876498305364963,Section 177,PolicyRollback
Delaware,2046,0.6913276801441975,Section 177,PolicyRollback
Delaware,2047,0.6961691421150876,Section 177,PolicyRollback
Delaware,2048,0.7010408712775789,Section 177,PolicyRollback
Delaware,2049,0.7070646766169153,Section 177,PolicyRollback
Delaware,2050,0.7125359379307623,Section 177,PolicyRollback
District of Columbia,2020,0.06417432036583672,Section 177,PolicyRollback
District of Columbia,2021,0.1314631584294069,Section 177,PolicyRollback
District of Columbia,2022,0.18214265203018512,Section 177,PolicyRollback
District of Columbia,2023,0.2262377333222325,Section 177,PolicyRollback
District of Columbia,2024,0.2524539857979942,Section 177,PolicyRollback
District of Columbia,2025,0.1184179095574112,Section 177,PolicyRollback
District of Columbia,2026,0.15572143637298627,Section 177,PolicyRollback
District of Columbia,2027,0.18603102631948748,Section 177,PolicyRollback
District of Columbia,2028,0.22581370637360335,Section 177,PolicyRollback
District of Columbia,2029,0.2730676703073302,Section 177,PolicyRollback
District of Columbia,2030,0.3167641363879898,Section 177,PolicyRollback
District of Columbia,2031,0.37135668960326,Section 177,PolicyRollback
District of Columbia,2032,0.42225267336190075,Section 177,PolicyRollback
District of Columbia,2033,0.4921563624182918,Section 177,PolicyRollback
District of Columbia,2034,0.5284334719451388,Section 177,PolicyRollback
District of Columbia,2035,0.5578860278540569,Section 177,PolicyRollback
District of Columbia,2036,0.5817900266659349,Section 177,PolicyRollback
District of Columbia,2037,0.6017381089774448,Section 177,PolicyRollback
District of Columbia,2038,0.6186218792766927,Section 177,PolicyRollback
District of Columbia,2039,0.6333414797828976,Section 177,PolicyRollback
District of Columbia,2040,0.6447688478469941,Section 177,PolicyRollback
District of Columbia,2041,0.6541246260438759,Section 177,PolicyRollback
District of Columbia,2042,0.6623118951856005,Section 177,PolicyRollback
District of Columbia,2043,0.6700718139150547,Section 177,PolicyRollback
District of Columbia,2044,0.6768955537086746,Section 177,PolicyRollback
District of Columbia,2045,0.6830449557817696,Section 177,PolicyRollback
District of Columbia,2046,0.6902282492878375,Section 177,PolicyRollback
District of Columbia,2047,0.6953624689332208,Section 177,PolicyRollback
District of Columbia,2048,0.7004710368384489,Section 177,PolicyRollback
District of Columbia,2049,0.7057770863808784,Section 177,PolicyRollback
District of Columbia,2050,0.7105231121279916,Section 177,PolicyRollback
Florida,2020,0.027575851960201705,Non-177,PolicyRollback
Florida,2021,0.05709243052515205,Non-177,PolicyRollback
Florida,2022,0.08978228290461032,Non-177,PolicyRollback
Florida,2023,0.11976173194617686,Non-177,PolicyRollback
Florida,2024,0.1355476469266596,Non-177,PolicyRollback
Florida,2025,0.10199428874324286,Non-177,PolicyRollback
Florida,2026,0.1361704736644721,Non-177,PolicyRollback
Florida,2027,0.18351795200282697,Non-177,PolicyRollback
Florida,2028,0.2234228019418886,Non-177,PolicyRollback
Florida,2029,0.27155843550417225,Non-177,PolicyRollback
Florida,2030,0.3158999406285949,Non-177,PolicyRollback
Florida,2031,0.37095857889777767,Non-177,PolicyRollback
Florida,2032,0.4216169072943083,Non-177,PolicyRollback
Florida,2033,0.4896573355647997,Non-177,PolicyRollback
Florida,2034,0.5237110634948794,Non-177,PolicyRollback
Florida,2035,0.5514560560080684,Non-177,PolicyRollback
Florida,2036,0.5760660408569285,Non-177,PolicyRollback
Florida,2037,0.5970137561495313,Non-177,PolicyRollback
Florida,2038,0.6143459652806821,Non-177,PolicyRollback
Florida,2039,0.629859793869132,Non-177,PolicyRollback
Florida,2040,0.6425621875802658,Non-177,PolicyRollback
Florida,2041,0.6537308813175843,Non-177,PolicyRollback
Florida,2042,0.6614255515720097,Non-177,PolicyRollback
Florida,2043,0.667821020701034,Non-177,PolicyRollback
Florida,2044,0.6738422494961664,Non-177,PolicyRollback
Florida,2045,0.6803769408368799,Non-177,PolicyRollback
Florida,2046,0.6858220350359081,Non-177,PolicyRollback
Florida,2047,0.6909832455163476,Non-177,PolicyRollback
Florida,2048,0.6960043952064265,Non-177,PolicyRollback
Florida,2049,0.7012609888206454,Non-177,PolicyRollback
Florida,2050,0.7058384637256229,Non-177,PolicyRollback
Georgia,2020,0.021993667070038303,Non-177,PolicyRollback
Georgia,2021,0.04122173814879752,Non-177,PolicyRollback
Georgia,2022,0.06495415782195953,Non-177,PolicyRollback
Georgia,2023,0.08932679848557051,Non-177,PolicyRollback
Georgia,2024,0.10158430393474872,Non-177,PolicyRollback
Georgia,2025,0.1030221791680278,Non-177,PolicyRollback
Georgia,2026,0.13810767432626658,Non-177,PolicyRollback
Georgia,2027,0.1859951023302714,Non-177,PolicyRollback
Georgia,2028,0.22573663509920677,Non-177,PolicyRollback
Georgia,2029,0.2742636065001253,Non-177,PolicyRollback
Georgia,2030,0.31736000260611746,Non-177,PolicyRollback
Georgia,2031,0.3711208667632624,Non-177,PolicyRollback
Georgia,2032,0.4217010914654521,Non-177,PolicyRollback
Georgia,2033,0.49326001082686227,Non-177,PolicyRollback
Georgia,2034,0.5296930581293796,Non-177,PolicyRollback
Georgia,2035,0.558384287567167,Non-177,PolicyRollback
Georgia,2036,0.5818901247121927,Non-177,PolicyRollback
Georgia,2037,0.6026178449414183,Non-177,PolicyRollback
Georgia,2038,0.6201223798984505,Non-177,PolicyRollback
Georgia,2039,0.634715910855321,Non-177,PolicyRollback
Georgia,2040,0.6465512367854364,Non-177,PolicyRollback
Georgia,2041,0.6568181702207996,Non-177,PolicyRollback
Georgia,2042,0.666239489413434,Non-177,PolicyRollback
Georgia,2043,0.674038011798846,Non-177,PolicyRollback
Georgia,2044,0.6809290343195499,Non-177,PolicyRollback
Georgia,2045,0.6870649551392879,Non-177,PolicyRollback
Georgia,2046,0.6926555725235819,Non-177,PolicyRollback
Georgia,2047,0.6979099279637727,Non-177,PolicyRollback
Georgia,2048,0.7030203767040802,Non-177,PolicyRollback
Georgia,2049,0.7081254114706079,Non-177,PolicyRollback
Georgia,2050,0.7128431488256819,Non-177,PolicyRollback
Hawaii,2020,0.07261786064876893,Non-177,PolicyRollback
Hawaii,2021,0.12403374748393008,Non-177,PolicyRollback
Hawaii,2022,0.16011077861761097,Non-177,PolicyRollback
Hawaii,2023,0.19210021822550502,Non-177,PolicyRollback
Hawaii,2024,0.21519978610840643,Non-177,PolicyRollback
Hawaii,2025,0.11270826594371969,Non-177,PolicyRollback
Hawaii,2026,0.14964450527688913,Non-177,PolicyRollback
Hawaii,2027,0.19759683227523395,Non-177,PolicyRollback
Hawaii,2028,0.24012699867126144,Non-177,PolicyRollback
Hawaii,2029,0.291114013455753,Non-177,PolicyRollback
Hawaii,2030,0.3386324217812681,Non-177,PolicyRollback
Hawaii,2031,0.3979040463049849,Non-177,PolicyRollback
Hawaii,2032,0.4528748684782664,Non-177,PolicyRollback
Hawaii,2033,0.5281345195651955,Non-177,PolicyRollback
Hawaii,2034,0.5668197300734522,Non-177,PolicyRollback
Hawaii,2035,0.5992999303661931,Non-177,PolicyRollback
Hawaii,2036,0.6267372024366727,Non-177,PolicyRollback
Hawaii,2037,0.6492584632702648,Non-177,PolicyRollback
Hawaii,2038,0.6680348312077656,Non-177,PolicyRollback
Hawaii,2039,0.6838769682536874,Non-177,PolicyRollback
Hawaii,2040,0.6967065057186896,Non-177,PolicyRollback
Hawaii,2041,0.707131267518166,Non-177,PolicyRollback
Hawaii,2042,0.7170042055611147,Non-177,PolicyRollback
Hawaii,2043,0.7252569137563102,Non-177,PolicyRollback
Hawaii,2044,0.7334066837831494,Non-177,PolicyRollback
Hawaii,2045,0.7401175908225215,Non-177,PolicyRollback
Hawaii,2046,0.7462364320248912,Non-177,PolicyRollback
Hawaii,2047,0.7520934431365155,Non-177,PolicyRollback
Hawaii,2048,0.7579977946493711,Non-177,PolicyRollback
Hawaii,2049,0.763880094795646,Non-177,PolicyRollback
Hawaii,2050,0.7691931117605546,Non-177,PolicyRollback
Idaho,2020,0.012772077253821911,Non-177,PolicyRollback
Idaho,2021,0.026583724522771548,Non-177,PolicyRollback
Idaho,2022,0.04006821116916499,Non-177,PolicyRollback
Idaho,2023,0.05292473613377953,Non-177,PolicyRollback
Idaho,2024,0.06067007238610437,Non-177,PolicyRollback
Idaho,2025,0.10389824909150978,Non-177,PolicyRollback
Idaho,2026,0.13917863937545127,Non-177,PolicyRollback
Idaho,2027,0.18874301312881867,Non-177,PolicyRollback
Idaho,2028,0.2286128564523925,Non-177,PolicyRollback
Idaho,2029,0.2775430510210611,Non-177,PolicyRollback
Idaho,2030,0.3228025477707004,Non-177,PolicyRollback
Idaho,2031,0.37910258442999845,Non-177,PolicyRollback
Idaho,2032,0.43117613600455057,Non-177,PolicyRollback
Idaho,2033,0.5008645351944414,Non-177,PolicyRollback
Idaho,2034,0.5364360456036235,Non-177,PolicyRollback
Idaho,2035,0.5661408520680656,Non-177,PolicyRollback
Idaho,2036,0.5914583268951452,Non-177,PolicyRollback
Idaho,2037,0.61261372018687,Non-177,PolicyRollback
Idaho,2038,0.6306014601215751,Non-177,PolicyRollback
Idaho,2039,0.6455373406193079,Non-177,PolicyRollback
Idaho,2040,0.6573917761967923,Non-177,PolicyRollback
Idaho,2041,0.6674548774282382,Non-177,PolicyRollback
Idaho,2042,0.67647146210298,Non-177,PolicyRollback
Idaho,2043,0.6839434791586774,Non-177,PolicyRollback
Idaho,2044,0.6911092889773925,Non-177,PolicyRollback
Idaho,2045,0.6971783918867869,Non-177,PolicyRollback
Idaho,2046,0.7028887416837075,Non-177,PolicyRollback
Idaho,2047,0.7082536874839522,Non-177,PolicyRollback
Idaho,2048,0.713833634719711,Non-177,PolicyRollback
Idaho,2049,0.7197224087754646,Non-177,PolicyRollback
Idaho,2050,0.7248913133774544,Non-177,PolicyRollback
Illinois,2020,0.022555230119779557,Non-177,PolicyRollback
Illinois,2021,0.0434256782086726,Non-177,PolicyRollback
Illinois,2022,0.0708682397018826,Non-177,PolicyRollback
Illinois,2023,0.09618259231817387,Non-177,PolicyRollback
Illinois,2024,0.10935581827195728,Non-177,PolicyRollback
Illinois,2025,0.10039051159828832,Non-177,PolicyRollback
Illinois,2026,0.1331275251409894,Non-177,PolicyRollback
Illinois,2027,0.1802223818999192,Non-177,PolicyRollback
Illinois,2028,0.2197434340020732,Non-177,PolicyRollback
Illinois,2029,0.26820338798508286,Non-177,PolicyRollback
Illinois,2030,0.3119766722789215,Non-177,PolicyRollback
Illinois,2031,0.36678802588996823,Non-177,PolicyRollback
Illinois,2032,0.41774158873481665,Non-177,PolicyRollback
Illinois,2033,0.488224940400597,Non-177,PolicyRollback
Illinois,2034,0.5231433314886547,Non-177,PolicyRollback
Illinois,2035,0.5518135285133946,Non-177,PolicyRollback
Illinois,2036,0.5750680047132409,Non-177,PolicyRollback
Illinois,2037,0.595917264933435,Non-177,PolicyRollback
Illinois,2038,0.6132534971620055,Non-177,PolicyRollback
Illinois,2039,0.6280044405049775,Non-177,PolicyRollback
Illinois,2040,0.6398878828923138,Non-177,PolicyRollback
Illinois,2041,0.6498498192740423,Non-177,PolicyRollback
Illinois,2042,0.6586162896956581,Non-177,PolicyRollback
Illinois,2043,0.6661300708306507,Non-177,PolicyRollback
Illinois,2044,0.6740481240582928,Non-177,PolicyRollback
Illinois,2045,0.6813364691151574,Non-177,PolicyRollback
Illinois,2046,0.686079359895493,Non-177,PolicyRollback
Illinois,2047,0.6913032577399623,Non-177,PolicyRollback
Illinois,2048,0.6960892288592082,Non-177,PolicyRollback
Illinois,2049,0.701853401604721,Non-177,PolicyRollback
Illinois,2050,0.7065426429608697,Non-177,PolicyRollback
Indiana,2020,0.011810922122385738,Non-177,PolicyRollback
Indiana,2021,0.023913214297152645,Non-177,PolicyRollback
Indiana,2022,0.0362033862401844,Non-177,PolicyRollback
Indiana,2023,0.04857211391002077,Non-177,PolicyRollback
Indiana,2024,0.05569847472592371,Non-177,PolicyRollback
Indiana,2025,0.0987566705683923,Non-177,PolicyRollback
Indiana,2026,0.1310228697458614,Non-177,PolicyRollback
Indiana,2027,0.17695271771159168,Non-177,PolicyRollback
Indiana,2028,0.21535031732618973,Non-177,PolicyRollback
Indiana,2029,0.2605508028075938,Non-177,PolicyRollback
Indiana,2030,0.30176458044567633,Non-177,PolicyRollback
Indiana,2031,0.35441974041600693,Non-177,PolicyRollback
Indiana,2032,0.40564939873752415,Non-177,PolicyRollback
Indiana,2033,0.4760810455223223,Non-177,PolicyRollback
Indiana,2034,0.5123570831009473,Non-177,PolicyRollback
Indiana,2035,0.5424893224406341,Non-177,PolicyRollback
Indiana,2036,0.5673946594700846,Non-177,PolicyRollback
Indiana,2037,0.5885268393071514,Non-177,PolicyRollback
Indiana,2038,0.6061308494047277,Non-177,PolicyRollback
Indiana,2039,0.6213570031083513,Non-177,PolicyRollback
Indiana,2040,0.6333809924306134,Non-177,PolicyRollback
Indiana,2041,0.6437106997018811,Non-177,PolicyRollback
