State,Year,Powertrain,Value,Scenario,Country,Value_thousands,code,Group
Maryland,2046,BEV,78354,Repeal,US,78.354,MD,BEV.Repeal
Maryland,2046,PHEV,15848,Repeal,US,15.848,MD,PHEV.Repeal
Maryland,2046,ICE,174222.216956635,Repeal,US,174.222216956635,MD,ICE.Repeal
Maryland,2047,BEV,88166,Repeal,US,88.166,MD,BEV.Repeal
Maryland,2047,PHEV,17556,Repeal,US,17.556,MD,PHEV.Repeal
Maryland,2047,ICE,167482.279639368,Repeal,US,167.48227963936802,MD,ICE.Repeal
Maryland,2048,BEV,97837,Repeal,US,97.837,MD,BEV.Repeal
Maryland,2048,PHEV,19044,Repeal,US,19.044,MD,PHEV.Repeal
Maryland,2048,ICE,160618.707753744,Repeal,US,160.61870775374402,MD,ICE.Repeal
Maryland,2049,BEV,107048,Repeal,US,107.048,MD,BEV.Repeal
Maryland,2049,PHEV,20221,Repeal,US,20.221,MD,PHEV.Repeal
Maryland,2049,ICE,153724.846144272,Repeal,US,153.72484614427202,MD,ICE.Repeal
Maryland,2050,BEV,115593,Repeal,US,115.593,MD,BEV.Repeal
Maryland,2050,PHEV,21060,Repeal,US,21.06,MD,PHEV.Repeal
Maryland,2050,ICE,146904.037530227,Repeal,US,146.90403753022701,MD,ICE.Repeal
Massachusetts,2020,BEV,9,Repeal,US,0.009,MA,BEV.Repeal
Massachusetts,2020,PHEV,6,Repeal,US,0.006,MA,PHEV.Repeal
Massachusetts,2020,ICE,189726.428619257,Repeal,US,189.726428619257,MA,ICE.Repeal
Massachusetts,2021,BEV,17,Repeal,US,0.017,MA,BEV.Repeal
Massachusetts,2021,PHEV,14,Repeal,US,0.014,MA,PHEV.Repeal
Massachusetts,2021,ICE,195677.237062188,Repeal,US,195.677237062188,MA,ICE.Repeal
Massachusetts,2022,BEV,28,Repeal,US,0.028,MA,BEV.Repeal
Massachusetts,2022,PHEV,22,Repeal,US,0.022,MA,PHEV.Repeal
Massachusetts,2022,ICE,202171.962069891,Repeal,US,202.17196206989098,MA,ICE.Repeal
Massachusetts,2023,BEV,51,Repeal,US,0.051,MA,BEV.Repeal
Massachusetts,2023,PHEV,39,Repeal,US,0.039,MA,PHEV.Repeal
Massachusetts,2023,ICE,208940.092073284,Repeal,US,208.940092073284,MA,ICE.Repeal
Massachusetts,2024,BEV,85,Repeal,US,0.085,MA,BEV.Repeal
Massachusetts,2024,PHEV,61,Repeal,US,0.061,MA,PHEV.Repeal
Massachusetts,2024,ICE,215925.74155707101,Repeal,US,215.925741557071,MA,ICE.Repeal
Massachusetts,2025,BEV,139,Repeal,US,0.139,MA,BEV.Repeal
Massachusetts,2025,PHEV,98,Repeal,US,0.098,MA,PHEV.Repeal
Massachusetts,2025,ICE,222941.484858942,Repeal,US,222.941484858942,MA,ICE.Repeal
Massachusetts,2026,BEV,275,Repeal,US,0.275,MA,BEV.Repeal
Massachusetts,2026,PHEV,216,Repeal,US,0.216,MA,PHEV.Repeal
Massachusetts,2026,ICE,229911.894445709,Repeal,US,229.911894445709,MA,ICE.Repeal
Massachusetts,2027,BEV,473,Repeal,US,0.473,MA,BEV.Repeal
Massachusetts,2027,PHEV,355,Repeal,US,0.355,MA,PHEV.Repeal
Massachusetts,2027,ICE,236703.629817724,Repeal,US,236.703629817724,MA,ICE.Repeal
Massachusetts,2028,BEV,754,Repeal,US,0.754,MA,BEV.Repeal
Massachusetts,2028,PHEV,584,Repeal,US,0.584,MA,PHEV.Repeal
Massachusetts,2028,ICE,243237.828116689,Repeal,US,243.237828116689,MA,ICE.Repeal
Massachusetts,2029,BEV,1143,Repeal,US,1.143,MA,BEV.Repeal
Massachusetts,2029,PHEV,886,Repeal,US,0.886,MA,PHEV.Repeal
Massachusetts,2029,ICE,249358.408735147,Repeal,US,249.358408735147,MA,ICE.Repeal
Massachusetts,2030,BEV,1834,Repeal,US,1.834,MA,BEV.Repeal
Massachusetts,2030,PHEV,1282,Repeal,US,1.282,MA,PHEV.Repeal
Massachusetts,2030,ICE,254910.565230827,Repeal,US,254.910565230827,MA,ICE.Repeal
Massachusetts,2031,BEV,2647,Repeal,US,2.647,MA,BEV.Repeal
Massachusetts,2031,PHEV,1628,Repeal,US,1.628,MA,PHEV.Repeal
Massachusetts,2031,ICE,259737.401153884,Repeal,US,259.73740115388404,MA,ICE.Repeal
Massachusetts,2032,BEV,3701,Repeal,US,3.701,MA,BEV.Repeal
Massachusetts,2032,PHEV,2005,Repeal,US,2.005,MA,PHEV.Repeal
Massachusetts,2032,ICE,263634.935988913,Repeal,US,263.634935988913,MA,ICE.Repeal
Massachusetts,2033,BEV,5268,Repeal,US,5.268,MA,BEV.Repeal
Massachusetts,2033,PHEV,2629,Repeal,US,2.629,MA,PHEV.Repeal
Massachusetts,2033,ICE,266470.110743611,Repeal,US,266.47011074361103,MA,ICE.Repeal
Massachusetts,2034,BEV,7462,Repeal,US,7.462,MA,BEV.Repeal
Massachusetts,2034,PHEV,3373,Repeal,US,3.373,MA,PHEV.Repeal
Massachusetts,2034,ICE,268083.608439345,Repeal,US,268.08360843934497,MA,ICE.Repeal
Massachusetts,2035,BEV,10505,Repeal,US,10.505,MA,BEV.Repeal
Massachusetts,2035,PHEV,4453,Repeal,US,4.453,MA,PHEV.Repeal
Massachusetts,2035,ICE,268412.326632403,Repeal,US,268.412326632403,MA,ICE.Repeal
Massachusetts,2036,BEV,14119,Repeal,US,14.119,MA,BEV.Repeal
Massachusetts,2036,PHEV,5735,Repeal,US,5.735,MA,PHEV.Repeal
Massachusetts,2036,ICE,267416.855089866,Repeal,US,267.416855089866,MA,ICE.Repeal
Massachusetts,2037,BEV,18018,Repeal,US,18.018,MA,BEV.Repeal
Massachusetts,2037,PHEV,6641,Repeal,US,6.641,MA,PHEV.Repeal
Massachusetts,2037,ICE,265112.661217858,Repeal,US,265.11266121785803,MA,ICE.Repeal
Massachusetts,2038,BEV,22643,Repeal,US,22.643,MA,BEV.Repeal
Massachusetts,2038,PHEV,7494,Repeal,US,7.494,MA,PHEV.Repeal
Massachusetts,2038,ICE,261564.655219279,Repeal,US,261.564655219279,MA,ICE.Repeal
Massachusetts,2039,BEV,27484,Repeal,US,27.484,MA,BEV.Repeal
Massachusetts,2039,PHEV,8242,Repeal,US,8.242,MA,PHEV.Repeal
Massachusetts,2039,ICE,256881.339817636,Repeal,US,256.881339817636,MA,ICE.Repeal
Massachusetts,2040,BEV,33090,Repeal,US,33.09,MA,BEV.Repeal
Massachusetts,2040,PHEV,8873,Repeal,US,8.873,MA,PHEV.Repeal
Massachusetts,2040,ICE,251200.969424297,Repeal,US,251.20096942429703,MA,ICE.Repeal
Massachusetts,2041,BEV,39557,Repeal,US,39.557,MA,BEV.Repeal
Massachusetts,2041,PHEV,9638,Repeal,US,9.638,MA,PHEV.Repeal
Massachusetts,2041,ICE,244704.513913886,Repeal,US,244.70451391388602,MA,ICE.Repeal
Massachusetts,2042,BEV,47058,Repeal,US,47.058,MA,BEV.Repeal
Massachusetts,2042,PHEV,10603,Repeal,US,10.603,MA,PHEV.Repeal
Massachusetts,2042,ICE,237522.004896355,Repeal,US,237.522004896355,MA,ICE.Repeal
Massachusetts,2043,BEV,55535,Repeal,US,55.535,MA,BEV.Repeal
Massachusetts,2043,PHEV,11956,Repeal,US,11.956,MA,PHEV.Repeal
Massachusetts,2043,ICE,229820.787463641,Repeal,US,229.820787463641,MA,ICE.Repeal
Massachusetts,2044,BEV,65065,Repeal,US,65.065,MA,BEV.Repeal
Massachusetts,2044,PHEV,13718,Repeal,US,13.718,MA,PHEV.Repeal
Massachusetts,2044,ICE,221749.393152601,Repeal,US,221.749393152601,MA,ICE.Repeal
Massachusetts,2045,BEV,75930,Repeal,US,75.93,MA,BEV.Repeal
Massachusetts,2045,PHEV,15790,Repeal,US,15.79,MA,PHEV.Repeal
Massachusetts,2045,ICE,213444.134116025,Repeal,US,213.444134116025,MA,ICE.Repeal
Massachusetts,2046,BEV,87540,Repeal,US,87.54,MA,BEV.Repeal
Massachusetts,2046,PHEV,17975,Repeal,US,17.975,MA,PHEV.Repeal
Massachusetts,2046,ICE,205028.971342376,Repeal,US,205.028971342376,MA,ICE.Repeal
Massachusetts,2047,BEV,99589,Repeal,US,99.589,MA,BEV.Repeal
Massachusetts,2047,PHEV,20097,Repeal,US,20.097,MA,PHEV.Repeal
Massachusetts,2047,ICE,196617.894599639,Repeal,US,196.617894599639,MA,ICE.Repeal
Massachusetts,2048,BEV,111637,Repeal,US,111.637,MA,BEV.Repeal
Massachusetts,2048,PHEV,21986,Repeal,US,21.986,MA,PHEV.Repeal
Massachusetts,2048,ICE,188309.315586677,Repeal,US,188.309315586677,MA,ICE.Repeal
Massachusetts,2049,BEV,123190,Repeal,US,123.19,MA,BEV.Repeal
Massachusetts,2049,PHEV,23537,Repeal,US,23.537,MA,PHEV.Repeal
Massachusetts,2049,ICE,180195.726702926,Repeal,US,180.195726702926,MA,ICE.Repeal
Massachusetts,2050,BEV,133904,Repeal,US,133.904,MA,BEV.Repeal
Massachusetts,2050,PHEV,24684,Repeal,US,24.684,MA,PHEV.Repeal
Massachusetts,2050,ICE,172354.531959393,Repeal,US,172.354531959393,MA,ICE.Repeal
Michigan,2020,BEV,3,Repeal,US,0.003,MI,BEV.Repeal
Michigan,2020,PHEV,17,Repeal,US,0.017,MI,PHEV.Repeal
Michigan,2020,ICE,327704.838177478,Repeal,US,327.704838177478,MI,ICE.Repeal
Michigan,2021,BEV,5,Repeal,US,0.005,MI,BEV.Repeal
Michigan,2021,PHEV,22,Repeal,US,0.022,MI,PHEV.Repeal
Michigan,2021,ICE,332709.454672927,Repeal,US,332.709454672927,MI,ICE.Repeal
Michigan,2022,BEV,13,Repeal,US,0.013,MI,BEV.Repeal
Michigan,2022,PHEV,40,Repeal,US,0.04,MI,PHEV.Repeal
Michigan,2022,ICE,337252.153958223,Repeal,US,337.252153958223,MI,ICE.Repeal
Michigan,2023,BEV,25,Repeal,US,0.025,MI,BEV.Repeal
Michigan,2023,PHEV,65,Repeal,US,0.065,MI,PHEV.Repeal
Michigan,2023,ICE,341117.455029617,Repeal,US,341.117455029617,MI,ICE.Repeal
Michigan,2024,BEV,42,Repeal,US,0.042,MI,BEV.Repeal
Michigan,2024,PHEV,104,Repeal,US,0.104,MI,PHEV.Repeal
Michigan,2024,ICE,344416.703880566,Repeal,US,344.416703880566,MI,ICE.Repeal
Michigan,2025,BEV,68,Repeal,US,0.068,MI,BEV.Repeal
Michigan,2025,PHEV,158,Repeal,US,0.158,MI,PHEV.Repeal
Michigan,2025,ICE,347086.953527916,Repeal,US,347.08695352791597,MI,ICE.Repeal
Michigan,2026,BEV,140,Repeal,US,0.14,MI,BEV.Repeal
Michigan,2026,PHEV,387,Repeal,US,0.387,MI,PHEV.Repeal
Michigan,2026,ICE,349265.474801489,Repeal,US,349.26547480148895,MI,ICE.Repeal
Michigan,2027,BEV,242,Repeal,US,0.242,MI,BEV.Repeal
Michigan,2027,PHEV,647,Repeal,US,0.647,MI,PHEV.Repeal
Michigan,2027,ICE,350970.055766081,Repeal,US,350.970055766081,MI,ICE.Repeal
Michigan,2028,BEV,394,Repeal,US,0.394,MI,BEV.Repeal
Michigan,2028,PHEV,1065,Repeal,US,1.065,MI,PHEV.Repeal
Michigan,2028,ICE,352269.46888555,Repeal,US,352.26946888555,MI,ICE.Repeal
Michigan,2029,BEV,611,Repeal,US,0.611,MI,BEV.Repeal
Michigan,2029,PHEV,1518,Repeal,US,1.518,MI,PHEV.Repeal
Michigan,2029,ICE,353246.85856842,Repeal,US,353.24685856842,MI,ICE.Repeal
Michigan,2030,BEV,981,Repeal,US,0.981,MI,BEV.Repeal
Michigan,2030,PHEV,1970,Repeal,US,1.97,MI,PHEV.Repeal
Michigan,2030,ICE,353942.103356868,Repeal,US,353.942103356868,MI,ICE.Repeal
Michigan,2031,BEV,1455,Repeal,US,1.455,MI,BEV.Repeal
Michigan,2031,PHEV,2284,Repeal,US,2.284,MI,PHEV.Repeal
Michigan,2031,ICE,354375.737261685,Repeal,US,354.375737261685,MI,ICE.Repeal
Michigan,2032,BEV,2121,Repeal,US,2.121,MI,BEV.Repeal
Michigan,2032,PHEV,2520,Repeal,US,2.52,MI,PHEV.Repeal
Michigan,2032,ICE,354443.58741999,Repeal,US,354.44358741998997,MI,ICE.Repeal
Michigan,2033,BEV,3188,Repeal,US,3.188,MI,BEV.Repeal
Michigan,2033,PHEV,2876,Repeal,US,2.876,MI,PHEV.Repeal
Michigan,2033,ICE,354133.419777669,Repeal,US,354.133419777669,MI,ICE.Repeal
Michigan,2034,BEV,4846,Repeal,US,4.846,MI,BEV.Repeal
Michigan,2034,PHEV,3299,Repeal,US,3.299,MI,PHEV.Repeal
Michigan,2034,ICE,353311.483228517,Repeal,US,353.311483228517,MI,ICE.Repeal
Michigan,2035,BEV,7238,Repeal,US,7.238,MI,BEV.Repeal
Michigan,2035,PHEV,3910,Repeal,US,3.91,MI,PHEV.Repeal
Michigan,2035,ICE,351883.766631361,Repeal,US,351.88376663136097,MI,ICE.Repeal
Michigan,2036,BEV,10231,Repeal,US,10.231,MI,BEV.Repeal
Michigan,2036,PHEV,4703,Repeal,US,4.703,MI,PHEV.Repeal
Michigan,2036,ICE,349703.419856423,Repeal,US,349.703419856423,MI,ICE.Repeal
Michigan,2037,BEV,14290,Repeal,US,14.29,MI,BEV.Repeal
Michigan,2037,PHEV,5448,Repeal,US,5.448,MI,PHEV.Repeal
Michigan,2037,ICE,346630.876860633,Repeal,US,346.630876860633,MI,ICE.Repeal
Michigan,2038,BEV,19467,Repeal,US,19.467,MI,BEV.Repeal
Michigan,2038,PHEV,6327,Repeal,US,6.327,MI,PHEV.Repeal
Michigan,2038,ICE,342549.188898993,Repeal,US,342.549188898993,MI,ICE.Repeal
Michigan,2039,BEV,25984,Repeal,US,25.984,MI,BEV.Repeal
Michigan,2039,PHEV,7442,Repeal,US,7.442,MI,PHEV.Repeal
Michigan,2039,ICE,337382.76757996,Repeal,US,337.38276757996,MI,ICE.Repeal
Michigan,2040,BEV,33894,Repeal,US,33.894,MI,BEV.Repeal
Michigan,2040,PHEV,8625,Repeal,US,8.625,MI,PHEV.Repeal
Michigan,2040,ICE,331101.215816848,Repeal,US,331.10121581684797,MI,ICE.Repeal
Michigan,2041,BEV,43128,Repeal,US,43.128,MI,BEV.Repeal
Michigan,2041,PHEV,10121,Repeal,US,10.121,MI,PHEV.Repeal
Michigan,2041,ICE,323742.896595689,Repeal,US,323.742896595689,MI,ICE.Repeal
Michigan,2042,BEV,53557,Repeal,US,53.557,MI,BEV.Repeal
Michigan,2042,PHEV,11852,Repeal,US,11.852,MI,PHEV.Repeal
Michigan,2042,ICE,315338.020796315,Repeal,US,315.338020796315,MI,ICE.Repeal
Michigan,2043,BEV,64622,Repeal,US,64.622,MI,BEV.Repeal
Michigan,2043,PHEV,13874,Repeal,US,13.874,MI,PHEV.Repeal
Michigan,2043,ICE,305987.096519458,Repeal,US,305.98709651945796,MI,ICE.Repeal
Michigan,2044,BEV,76356,Repeal,US,76.356,MI,BEV.Repeal
Michigan,2044,PHEV,16204,Repeal,US,16.204,MI,PHEV.Repeal
Michigan,2044,ICE,295814.448374399,Repeal,US,295.814448374399,MI,ICE.Repeal
Michigan,2045,BEV,89022,Repeal,US,89.022,MI,BEV.Repeal
Michigan,2045,PHEV,18715,Repeal,US,18.715,MI,PHEV.Repeal
Michigan,2045,ICE,284978.879574753,Repeal,US,284.978879574753,MI,ICE.Repeal
Michigan,2046,BEV,101914,Repeal,US,101.914,MI,BEV.Repeal
Michigan,2046,PHEV,21196,Repeal,US,21.196,MI,PHEV.Repeal
Michigan,2046,ICE,273655.847833463,Repeal,US,273.655847833463,MI,ICE.Repeal
Michigan,2047,BEV,114940,Repeal,US,114.94,MI,BEV.Repeal
Michigan,2047,PHEV,23506,Repeal,US,23.506,MI,PHEV.Repeal
Michigan,2047,ICE,262017.350692593,Repeal,US,262.01735069259297,MI,ICE.Repeal
Michigan,2048,BEV,127794,Repeal,US,127.794,MI,BEV.Repeal
Michigan,2048,PHEV,25510,Repeal,US,25.51,MI,PHEV.Repeal
Michigan,2048,ICE,250256.31413123,Repeal,US,250.25631413123,MI,ICE.Repeal
Michigan,2049,BEV,140182,Repeal,US,140.182,MI,BEV.Repeal
Michigan,2049,PHEV,27113,Repeal,US,27.113,MI,PHEV.Repeal
Michigan,2049,ICE,238545.049256484,Repeal,US,238.545049256484,MI,ICE.Repeal
Michigan,2050,BEV,151791,Repeal,US,151.791,MI,BEV.Repeal
Michigan,2050,PHEV,28280,Repeal,US,28.28,MI,PHEV.Repeal
Michigan,2050,ICE,227061.835325582,Repeal,US,227.06183532558202,MI,ICE.Repeal
Minnesota,2020,BEV,3,Repeal,US,0.003,MN,BEV.Repeal
Minnesota,2020,PHEV,2,Repeal,US,0.002,MN,PHEV.Repeal
Minnesota,2020,ICE,220441.57565898,Repeal,US,220.44157565898,MN,ICE.Repeal
Minnesota,2021,BEV,5,Repeal,US,0.005,MN,BEV.Repeal
Minnesota,2021,PHEV,6,Repeal,US,0.006,MN,PHEV.Repeal
Minnesota,2021,ICE,222205.444114149,Repeal,US,222.205444114149,MN,ICE.Repeal
Minnesota,2022,BEV,14,Repeal,US,0.014,MN,BEV.Repeal
Minnesota,2022,PHEV,6,Repeal,US,0.006,MN,PHEV.Repeal
Minnesota,2022,ICE,223561.9671625,Repeal,US,223.5619671625,MN,ICE.Repeal
Minnesota,2023,BEV,24,Repeal,US,0.024,MN,BEV.Repeal
Minnesota,2023,PHEV,19,Repeal,US,0.019,MN,PHEV.Repeal
Minnesota,2023,ICE,224419.338347907,Repeal,US,224.419338347907,MN,ICE.Repeal
Minnesota,2024,BEV,36,Repeal,US,0.036,MN,BEV.Repeal
Minnesota,2024,PHEV,24,Repeal,US,0.024,MN,PHEV.Repeal
Minnesota,2024,ICE,224923.567943344,Repeal,US,224.923567943344,MN,ICE.Repeal
Minnesota,2025,BEV,62,Repeal,US,0.062,MN,BEV.Repeal
Minnesota,2025,PHEV,45,Repeal,US,0.045,MN,PHEV.Repeal
Minnesota,2025,ICE,225073.381420196,Repeal,US,225.073381420196,MN,ICE.Repeal
Minnesota,2026,BEV,129,Repeal,US,0.129,MN,BEV.Repeal
Minnesota,2026,PHEV,95,Repeal,US,0.095,MN,PHEV.Repeal
Minnesota,2026,ICE,225098.485361816,Repeal,US,225.09848536181602,MN,ICE.Repeal
Minnesota,2027,BEV,227,Repeal,US,0.227,MN,BEV.Repeal
Minnesota,2027,PHEV,157,Repeal,US,0.157,MN,PHEV.Repeal
Minnesota,2027,ICE,224897.29490358,Repeal,US,224.89729490358002,MN,ICE.Repeal
Minnesota,2028,BEV,362,Repeal,US,0.362,MN,BEV.Repeal
Minnesota,2028,PHEV,261,Repeal,US,0.261,MN,PHEV.Repeal
Minnesota,2028,ICE,224489.712647947,Repeal,US,224.489712647947,MN,ICE.Repeal
Minnesota,2029,BEV,554,Repeal,US,0.554,MN,BEV.Repeal
Minnesota,2029,PHEV,387,Repeal,US,0.387,MN,PHEV.Repeal
Minnesota,2029,ICE,223897.662568219,Repeal,US,223.897662568219,MN,ICE.Repeal
Minnesota,2030,BEV,901,Repeal,US,0.901,MN,BEV.Repeal
Minnesota,2030,PHEV,555,Repeal,US,0.555,MN,PHEV.Repeal
Minnesota,2030,ICE,223113.391707657,Repeal,US,223.113391707657,MN,ICE.Repeal
Minnesota,2031,BEV,1347,Repeal,US,1.347,MN,BEV.Repeal
Minnesota,2031,PHEV,706,Repeal,US,0.706,MN,PHEV.Repeal
Minnesota,2031,ICE,222133.167279224,Repeal,US,222.133167279224,MN,ICE.Repeal
Minnesota,2032,BEV,1926,Repeal,US,1.926,MN,BEV.Repeal
Minnesota,2032,PHEV,873,Repeal,US,0.873,MN,PHEV.Repeal
Minnesota,2032,ICE,220917.42282886,Repeal,US,220.91742282886,MN,ICE.Repeal
Minnesota,2033,BEV,2785,Repeal,US,2.785,MN,BEV.Repeal
Minnesota,2033,PHEV,1139,Repeal,US,1.139,MN,PHEV.Repeal
Minnesota,2033,ICE,219481.548749052,Repeal,US,219.481548749052,MN,ICE.Repeal
Minnesota,2034,BEV,3994,Repeal,US,3.994,MN,BEV.Repeal
Minnesota,2034,PHEV,1462,Repeal,US,1.462,MN,PHEV.Repeal
Minnesota,2034,ICE,217799.938626306,Repeal,US,217.799938626306,MN,ICE.Repeal
Minnesota,2035,BEV,5698,Repeal,US,5.698,MN,BEV.Repeal
Minnesota,2035,PHEV,1905,Repeal,US,1.905,MN,PHEV.Repeal
Minnesota,2035,ICE,215894.790384739,Repeal,US,215.894790384739,MN,ICE.Repeal
Minnesota,2036,BEV,7791,Repeal,US,7.791,MN,BEV.Repeal
Minnesota,2036,PHEV,2462,Repeal,US,2.462,MN,PHEV.Repeal
Minnesota,2036,ICE,213760.932943727,Repeal,US,213.760932943727,MN,ICE.Repeal
Minnesota,2037,BEV,10557,Repeal,US,10.557,MN,BEV.Repeal
Minnesota,2037,PHEV,3054,Repeal,US,3.054,MN,PHEV.Repeal
Minnesota,2037,ICE,211388.312777559,Repeal,US,211.388312777559,MN,ICE.Repeal
Minnesota,2038,BEV,14045,Repeal,US,14.045,MN,BEV.Repeal
Minnesota,2038,PHEV,3751,Repeal,US,3.751,MN,PHEV.Repeal
Minnesota,2038,ICE,208753.077806838,Repeal,US,208.753077806838,MN,ICE.Repeal
Minnesota,2039,BEV,18428,Repeal,US,18.428,MN,BEV.Repeal
Minnesota,2039,PHEV,4640,Repeal,US,4.64,MN,PHEV.Repeal
Minnesota,2039,ICE,205823.004303354,Repeal,US,205.82300430335403,MN,ICE.Repeal
Minnesota,2040,BEV,23740,Repeal,US,23.74,MN,BEV.Repeal
Minnesota,2040,PHEV,5597,Repeal,US,5.597,MN,PHEV.Repeal
Minnesota,2040,ICE,202560.986184664,Repeal,US,202.56098618466402,MN,ICE.Repeal
Minnesota,2041,BEV,29973,Repeal,US,29.973,MN,BEV.Repeal
Minnesota,2041,PHEV,6772,Repeal,US,6.772,MN,PHEV.Repeal
Minnesota,2041,ICE,198937.488397326,Repeal,US,198.937488397326,MN,ICE.Repeal
Minnesota,2042,BEV,37047,Repeal,US,37.047,MN,BEV.Repeal
Minnesota,2042,PHEV,8089,Repeal,US,8.089,MN,PHEV.Repeal
Minnesota,2042,ICE,194895.862316557,Repeal,US,194.89586231655701,MN,ICE.Repeal
Minnesota,2043,BEV,44730,Repeal,US,44.73,MN,BEV.Repeal
Minnesota,2043,PHEV,9618,Repeal,US,9.618,MN,PHEV.Repeal
Minnesota,2043,ICE,190410.742237649,Repeal,US,190.410742237649,MN,ICE.Repeal
Minnesota,2044,BEV,52888,Repeal,US,52.888,MN,BEV.Repeal
Minnesota,2044,PHEV,11329,Repeal,US,11.329,MN,PHEV.Repeal
Minnesota,2044,ICE,185470.660587751,Repeal,US,185.47066058775098,MN,ICE.Repeal
Minnesota,2045,BEV,61700,Repeal,US,61.7,MN,BEV.Repeal
Minnesota,2045,PHEV,13147,Repeal,US,13.147,MN,PHEV.Repeal
Minnesota,2045,ICE,180094.488958581,Repeal,US,180.094488958581,MN,ICE.Repeal
Minnesota,2046,BEV,70652,Repeal,US,70.652,MN,BEV.Repeal
Minnesota,2046,PHEV,14922,Repeal,US,14.922,MN,PHEV.Repeal
Minnesota,2046,ICE,174328.621461377,Repeal,US,174.32862146137703,MN,ICE.Repeal
Minnesota,2047,BEV,79620,Repeal,US,79.62,MN,BEV.Repeal
Minnesota,2047,PHEV,16550,Repeal,US,16.55,MN,PHEV.Repeal
Minnesota,2047,ICE,168232.103353982,Repeal,US,168.232103353982,MN,ICE.Repeal
Minnesota,2048,BEV,88339,Repeal,US,88.339,MN,BEV.Repeal
Minnesota,2048,PHEV,17934,Repeal,US,17.934,MN,PHEV.Repeal
Minnesota,2048,ICE,161904.222146314,Repeal,US,161.904222146314,MN,ICE.Repeal
Minnesota,2049,BEV,96652,Repeal,US,96.652,MN,BEV.Repeal
Minnesota,2049,PHEV,19026,Repeal,US,19.026,MN,PHEV.Repeal
Minnesota,2049,ICE,155440.630372385,Repeal,US,155.440630372385,MN,ICE.Repeal
Minnesota,2050,BEV,104435,Repeal,US,104.435,MN,BEV.Repeal
Minnesota,2050,PHEV,19803,Repeal,US,19.803,MN,PHEV.Repeal
Minnesota,2050,ICE,148957.171255549,Repeal,US,148.957171255549,MN,ICE.Repeal
Mississippi,2020,BEV,0,Repeal,US,0,MS,BEV.Repeal
Mississippi,2020,PHEV,0,Repeal,US,0,MS,PHEV.Repeal
Mississippi,2020,ICE,126841.667618879,Repeal,US,126.841667618879,MS,ICE.Repeal
Mississippi,2021,BEV,0,Repeal,US,0,MS,BEV.Repeal
Mississippi,2021,PHEV,0,Repeal,US,0,MS,PHEV.Repeal
Mississippi,2021,ICE,127352.665043609,Repeal,US,127.352665043609,MS,ICE.Repeal
Mississippi,2022,BEV,0,Repeal,US,0,MS,BEV.Repeal
Mississippi,2022,PHEV,0,Repeal,US,0,MS,PHEV.Repeal
Mississippi,2022,ICE,127414.914506839,Repeal,US,127.41491450683901,MS,ICE.Repeal
Mississippi,2023,BEV,0,Repeal,US,0,MS,BEV.Repeal
Mississippi,2023,PHEV,0,Repeal,US,0,MS,PHEV.Repeal
Mississippi,2023,ICE,127024.059909514,Repeal,US,127.02405990951401,MS,ICE.Repeal
Mississippi,2024,BEV,0,Repeal,US,0,MS,BEV.Repeal
Mississippi,2024,PHEV,0,Repeal,US,0,MS,PHEV.Repeal
Mississippi,2024,ICE,126276.077010057,Repeal,US,126.276077010057,MS,ICE.Repeal
Mississippi,2025,BEV,0,Repeal,US,0,MS,BEV.Repeal
Mississippi,2025,PHEV,1,Repeal,US,0.001,MS,PHEV.Repeal
Mississippi,2025,ICE,125205.643706037,Repeal,US,125.205643706037,MS,ICE.Repeal
Mississippi,2026,BEV,7,Repeal,US,0.007,MS,BEV.Repeal
Mississippi,2026,PHEV,6,Repeal,US,0.006,MS,PHEV.Repeal
Mississippi,2026,ICE,123934.905825695,Repeal,US,123.934905825695,MS,ICE.Repeal
Mississippi,2027,BEV,19,Repeal,US,0.019,MS,BEV.Repeal
Mississippi,2027,PHEV,11,Repeal,US,0.011,MS,PHEV.Repeal
Mississippi,2027,ICE,122462.338940321,Repeal,US,122.462338940321,MS,ICE.Repeal
Mississippi,2028,BEV,41,Repeal,US,0.041,MS,BEV.Repeal
Mississippi,2028,PHEV,28,Repeal,US,0.028,MS,PHEV.Repeal
Mississippi,2028,ICE,120830.46959190701,Repeal,US,120.830469591907,MS,ICE.Repeal
Mississippi,2029,BEV,68,Repeal,US,0.068,MS,BEV.Repeal
Mississippi,2029,PHEV,41,Repeal,US,0.041,MS,PHEV.Repeal
Mississippi,2029,ICE,119082.42701668,Repeal,US,119.08242701668,MS,ICE.Repeal
Mississippi,2030,BEV,115,Repeal,US,0.115,MS,BEV.Repeal
Mississippi,2030,PHEV,62,Repeal,US,0.062,MS,PHEV.Repeal
Mississippi,2030,ICE,117246.395855805,Repeal,US,117.246395855805,MS,ICE.Repeal
Mississippi,2031,BEV,180,Repeal,US,0.18,MS,BEV.Repeal
Mississippi,2031,PHEV,85,Repeal,US,0.085,MS,PHEV.Repeal
Mississippi,2031,ICE,115353.492502025,Repeal,US,115.35349250202499,MS,ICE.Repeal
Mississippi,2032,BEV,281,Repeal,US,0.281,MS,BEV.Repeal
Mississippi,2032,PHEV,113,Repeal,US,0.113,MS,PHEV.Repeal
Mississippi,2032,ICE,113404.959909048,Repeal,US,113.404959909048,MS,ICE.Repeal
Mississippi,2033,BEV,437,Repeal,US,0.437,MS,BEV.Repeal
