State,Year,Powertrain,Value,Scenario,Country,Value_thousands,code,Group
Missouri,2048,PHEV,18155.6489509455,Repeal,US,18.155648950945498,MO,PHEV.Repeal
Missouri,2048,ICE,76081.5990060487,Repeal,US,76.08159900604869,MO,ICE.Repeal
Missouri,2049,BEV,160843.355527914,Repeal,US,160.843355527914,MO,BEV.Repeal
Missouri,2049,PHEV,18019.114379421,Repeal,US,18.019114379421,MO,PHEV.Repeal
Missouri,2049,ICE,75137.7385564275,Repeal,US,75.13773855642751,MO,ICE.Repeal
Missouri,2050,BEV,162778.697883536,Repeal,US,162.77869788353598,MO,BEV.Repeal
Missouri,2050,PHEV,17806.0179281486,Repeal,US,17.806017928148602,MO,PHEV.Repeal
Missouri,2050,ICE,74072.0581286126,Repeal,US,74.0720581286126,MO,ICE.Repeal
Montana,2020,BEV,252.811152291105,Repeal,US,0.252811152291105,MT,BEV.Repeal
Montana,2020,PHEV,82.186682882335,Repeal,US,0.08218668288233501,MT,PHEV.Repeal
Montana,2020,ICE,32724,Repeal,US,32.724,MT,ICE.Repeal
Montana,2021,BEV,580.600920004488,Repeal,US,0.580600920004488,MT,BEV.Repeal
Montana,2021,PHEV,293.341887592789,Repeal,US,0.293341887592789,MT,PHEV.Repeal
Montana,2021,ICE,34908,Repeal,US,34.908,MT,ICE.Repeal
Montana,2022,BEV,1133.0643400273,Repeal,US,1.1330643400273,MT,BEV.Repeal
Montana,2022,PHEV,381.303239674497,Repeal,US,0.381303239674497,MT,PHEV.Repeal
Montana,2022,ICE,33308,Repeal,US,33.308,MT,ICE.Repeal
Montana,2023,BEV,1569.36763362763,Repeal,US,1.56936763362763,MT,BEV.Repeal
Montana,2023,PHEV,627.967094255438,Repeal,US,0.6279670942554381,MT,PHEV.Repeal
Montana,2023,ICE,36089,Repeal,US,36.089,MT,ICE.Repeal
Montana,2024,BEV,1770.93097899361,Repeal,US,1.77093097899361,MT,BEV.Repeal
Montana,2024,PHEV,722.908533184607,Repeal,US,0.722908533184607,MT,PHEV.Repeal
Montana,2024,ICE,35437,Repeal,US,35.437,MT,ICE.Repeal
Montana,2025,BEV,3906.62623306371,Repeal,US,3.9066262330637103,MT,BEV.Repeal
Montana,2025,PHEV,848.920815021986,Repeal,US,0.8489208150219859,MT,PHEV.Repeal
Montana,2025,ICE,42346.6355034387,Repeal,US,42.346635503438705,MT,ICE.Repeal
Montana,2026,BEV,4966.43843348063,Repeal,US,4.96643843348063,MT,BEV.Repeal
Montana,2026,PHEV,1077.53473017206,Repeal,US,1.0775347301720601,MT,PHEV.Repeal
Montana,2026,ICE,38828.8605734601,Repeal,US,38.8288605734601,MT,ICE.Repeal
Montana,2027,BEV,6327.70226912014,Repeal,US,6.32770226912014,MT,BEV.Repeal
Montana,2027,PHEV,1508.29574538971,Repeal,US,1.50829574538971,MT,PHEV.Repeal
Montana,2027,ICE,35154.8931425448,Repeal,US,35.1548931425448,MT,ICE.Repeal
Montana,2028,BEV,7680.15963264829,Repeal,US,7.680159632648291,MT,BEV.Repeal
Montana,2028,PHEV,1532.96259097487,Repeal,US,1.5329625909748699,MT,PHEV.Repeal
Montana,2028,ICE,32209.2662746655,Repeal,US,32.2092662746655,MT,ICE.Repeal
Montana,2029,BEV,8925.22178908304,Repeal,US,8.92522178908304,MT,BEV.Repeal
Montana,2029,PHEV,1925.91706375909,Repeal,US,1.92591706375909,MT,PHEV.Repeal
Montana,2029,ICE,29297.5823407649,Repeal,US,29.2975823407649,MT,ICE.Repeal
Montana,2030,BEV,10194.9696572423,Repeal,US,10.1949696572423,MT,BEV.Repeal
Montana,2030,PHEV,2115.12571548474,Repeal,US,2.11512571548474,MT,PHEV.Repeal
Montana,2030,ICE,26835.6575152127,Repeal,US,26.835657515212702,MT,ICE.Repeal
Montana,2031,BEV,11335.1610066181,Repeal,US,11.335161006618101,MT,BEV.Repeal
Montana,2031,PHEV,2519.09338378826,Repeal,US,2.51909338378826,MT,PHEV.Repeal
Montana,2031,ICE,23622.3844313406,Repeal,US,23.6223844313406,MT,ICE.Repeal
Montana,2032,BEV,12599.0538210224,Repeal,US,12.5990538210224,MT,BEV.Repeal
Montana,2032,PHEV,2935.10849190642,Repeal,US,2.93510849190642,MT,PHEV.Repeal
Montana,2032,ICE,21389.4727020646,Repeal,US,21.389472702064598,MT,ICE.Repeal
Montana,2033,BEV,14743.4847623132,Repeal,US,14.7434847623132,MT,BEV.Repeal
Montana,2033,PHEV,3220.635604609,Repeal,US,3.220635604609,MT,PHEV.Repeal
Montana,2033,ICE,18631.472518676,Repeal,US,18.631472518676002,MT,ICE.Repeal
Montana,2034,BEV,15933.3256718679,Repeal,US,15.9333256718679,MT,BEV.Repeal
Montana,2034,PHEV,3311.31260992758,Repeal,US,3.31131260992758,MT,PHEV.Repeal
Montana,2034,ICE,17245.3277217996,Repeal,US,17.2453277217996,MT,ICE.Repeal
Montana,2035,BEV,17050.6017636627,Repeal,US,17.0506017636627,MT,BEV.Repeal
Montana,2035,PHEV,3347.72240585275,Repeal,US,3.34772240585275,MT,PHEV.Repeal
Montana,2035,ICE,16177.0305073457,Repeal,US,16.1770305073457,MT,ICE.Repeal
Montana,2036,BEV,18103.8319651607,Repeal,US,18.1038319651607,MT,BEV.Repeal
Montana,2036,PHEV,3365.92215710926,Repeal,US,3.3659221571092597,MT,PHEV.Repeal
Montana,2036,ICE,15369.2020363079,Repeal,US,15.369202036307898,MT,ICE.Repeal
Montana,2037,BEV,19163.8900832882,Repeal,US,19.163890083288198,MT,BEV.Repeal
Montana,2037,PHEV,3377.11666322663,Repeal,US,3.37711666322663,MT,PHEV.Repeal
Montana,2037,ICE,14818.5297199184,Repeal,US,14.8185297199184,MT,ICE.Repeal
Montana,2038,BEV,20235.0388210577,Repeal,US,20.2350388210577,MT,BEV.Repeal
Montana,2038,PHEV,3384.14348684895,Repeal,US,3.38414348684895,MT,PHEV.Repeal
Montana,2038,ICE,14445.7468244597,Repeal,US,14.4457468244597,MT,ICE.Repeal
Montana,2039,BEV,21337.3551586361,Repeal,US,21.3373551586361,MT,BEV.Repeal
Montana,2039,PHEV,3398.32248082802,Repeal,US,3.3983224808280204,MT,PHEV.Repeal
Montana,2039,ICE,14221.8813648525,Repeal,US,14.2218813648525,MT,ICE.Repeal
Montana,2040,BEV,22419.6516904208,Repeal,US,22.4196516904208,MT,BEV.Repeal
Montana,2040,PHEV,3415.19922434569,Repeal,US,3.41519922434569,MT,PHEV.Repeal
Montana,2040,ICE,14127.1355025999,Repeal,US,14.1271355025999,MT,ICE.Repeal
Montana,2041,BEV,23064.9860460224,Repeal,US,23.0649860460224,MT,BEV.Repeal
Montana,2041,PHEV,3371.56957961557,Repeal,US,3.3715695796155702,MT,PHEV.Repeal
Montana,2041,ICE,13838.9916276135,Repeal,US,13.8389916276135,MT,ICE.Repeal
Montana,2042,BEV,24122.3700517934,Repeal,US,24.1223700517934,MT,BEV.Repeal
Montana,2042,PHEV,3394.90717692862,Repeal,US,3.39490717692862,MT,PHEV.Repeal
Montana,2042,ICE,13849.7138300233,Repeal,US,13.8497138300233,MT,ICE.Repeal
Montana,2043,BEV,25110.3393942203,Repeal,US,25.1103393942203,MT,BEV.Repeal
Montana,2043,PHEV,3415.92687538664,Repeal,US,3.41592687538664,MT,PHEV.Repeal
Montana,2043,ICE,13884.2961345851,Repeal,US,13.8842961345851,MT,ICE.Repeal
Montana,2044,BEV,26052.3676710597,Repeal,US,26.0523676710597,MT,BEV.Repeal
Montana,2044,PHEV,3429.82260990338,Repeal,US,3.42982260990338,MT,PHEV.Repeal
Montana,2044,ICE,13901.0888931436,Repeal,US,13.9010888931436,MT,ICE.Repeal
Montana,2045,BEV,26953.0132042062,Repeal,US,26.9530132042062,MT,BEV.Repeal
Montana,2045,PHEV,3442.94517158399,Repeal,US,3.44294517158399,MT,PHEV.Repeal
Montana,2045,ICE,13908.3141069004,Repeal,US,13.9083141069004,MT,ICE.Repeal
Montana,2046,BEV,27802.165736407,Repeal,US,27.802165736407,MT,BEV.Repeal
Montana,2046,PHEV,3445.38305679913,Repeal,US,3.44538305679913,MT,PHEV.Repeal
Montana,2046,ICE,13874.5160590908,Repeal,US,13.8745160590908,MT,ICE.Repeal
Montana,2047,BEV,28583.3828985568,Repeal,US,28.5833828985568,MT,BEV.Repeal
Montana,2047,PHEV,3443.90180769102,Repeal,US,3.44390180769102,MT,PHEV.Repeal
Montana,2047,ICE,13793.979160873,Repeal,US,13.793979160872999,MT,ICE.Repeal
Montana,2048,BEV,29256.0780277317,Repeal,US,29.2560780277317,MT,BEV.Repeal
Montana,2048,PHEV,3430.76196868438,Repeal,US,3.43076196868438,MT,PHEV.Repeal
Montana,2048,ICE,13696.2581277883,Repeal,US,13.6962581277883,MT,ICE.Repeal
Montana,2049,BEV,29835.1601147123,Repeal,US,29.8351601147123,MT,BEV.Repeal
Montana,2049,PHEV,3412.84103640384,Repeal,US,3.41284103640384,MT,PHEV.Repeal
Montana,2049,ICE,13571.0226204818,Repeal,US,13.571022620481799,MT,ICE.Repeal
Montana,2050,BEV,30301.5740895483,Repeal,US,30.3015740895483,MT,BEV.Repeal
Montana,2050,PHEV,3380.36822672066,Repeal,US,3.38036822672066,MT,PHEV.Repeal
Montana,2050,ICE,13456.4337550118,Repeal,US,13.4564337550118,MT,ICE.Repeal
Nebraska,2020,BEV,505.62230458221,Repeal,US,0.50562230458221,NE,BEV.Repeal
Nebraska,2020,PHEV,178.071146245059,Repeal,US,0.178071146245059,NE,PHEV.Repeal
Nebraska,2020,ICE,67807,Repeal,US,67.807,NE,ICE.Repeal
Nebraska,2021,BEV,979.764052507574,Repeal,US,0.9797640525075739,NE,BEV.Repeal
Nebraska,2021,PHEV,533.348886532343,Repeal,US,0.533348886532343,NE,PHEV.Repeal
Nebraska,2021,ICE,71939,Repeal,US,71.939,NE,ICE.Repeal
Nebraska,2022,BEV,1579.42301943199,Repeal,US,1.57942301943199,NE,BEV.Repeal
Nebraska,2022,PHEV,650.458467680024,Repeal,US,0.650458467680024,NE,PHEV.Repeal
Nebraska,2022,ICE,68285,Repeal,US,68.285,NE,ICE.Repeal
Nebraska,2023,BEV,2354.05145044144,Repeal,US,2.35405145044144,NE,BEV.Repeal
Nebraska,2023,PHEV,954.509983268266,Repeal,US,0.954509983268266,NE,PHEV.Repeal
Nebraska,2023,ICE,73501,Repeal,US,73.501,NE,ICE.Repeal
Nebraska,2024,BEV,2656.39646849041,Repeal,US,2.65639646849041,NE,BEV.Repeal
Nebraska,2024,PHEV,1098.8209704406,Repeal,US,1.0988209704406,NE,PHEV.Repeal
Nebraska,2024,ICE,72174,Repeal,US,72.174,NE,ICE.Repeal
Nebraska,2025,BEV,7503.17391783451,Repeal,US,7.50317391783451,NE,BEV.Repeal
Nebraska,2025,PHEV,1630.14547783346,Repeal,US,1.63014547783346,NE,PHEV.Repeal
Nebraska,2025,ICE,82095.7029156234,Repeal,US,82.0957029156234,NE,ICE.Repeal
Nebraska,2026,BEV,9774.55626872766,Repeal,US,9.77455626872766,NE,BEV.Repeal
Nebraska,2026,PHEV,2118.23156594519,Repeal,US,2.11823156594519,NE,PHEV.Repeal
Nebraska,2026,ICE,77533.303915722,Repeal,US,77.533303915722,NE,ICE.Repeal
Nebraska,2027,BEV,12729.8423542344,Repeal,US,12.729842354234401,NE,BEV.Repeal
Nebraska,2027,PHEV,3035.10592900037,Repeal,US,3.03510592900037,NE,PHEV.Repeal
Nebraska,2027,ICE,72087.7663927513,Repeal,US,72.0877663927513,NE,ICE.Repeal
Nebraska,2028,BEV,15744.22130312,Repeal,US,15.744221303120002,NE,BEV.Repeal
Nebraska,2028,PHEV,3147.80280394776,Repeal,US,3.14780280394776,NE,PHEV.Repeal
Nebraska,2028,ICE,67611.3674217663,Repeal,US,67.6113674217663,NE,ICE.Repeal
Nebraska,2029,BEV,18623.3168418341,Repeal,US,18.6233168418341,NE,BEV.Repeal
Nebraska,2029,PHEV,4027.3528815149,Repeal,US,4.0273528815149,NE,PHEV.Repeal
Nebraska,2029,ICE,62704.7103586437,Repeal,US,62.7047103586437,NE,ICE.Repeal
Nebraska,2030,BEV,21591.3601239004,Repeal,US,21.591360123900397,NE,BEV.Repeal
Nebraska,2030,PHEV,4484.4946134767,Repeal,US,4.484494613476699,NE,PHEV.Repeal
Nebraska,2030,ICE,58321.0282123311,Repeal,US,58.3210282123311,NE,ICE.Repeal
Nebraska,2031,BEV,23929.1027008828,Repeal,US,23.929102700882797,NE,BEV.Repeal
Nebraska,2031,PHEV,5324.47605497591,Repeal,US,5.324476054975911,NE,PHEV.Repeal
Nebraska,2031,ICE,51344.1852404494,Repeal,US,51.3441852404494,NE,ICE.Repeal
Nebraska,2032,BEV,26722.851891972,Repeal,US,26.722851891972002,NE,BEV.Repeal
Nebraska,2032,PHEV,6238.87155870852,Repeal,US,6.23887155870852,NE,PHEV.Repeal
Nebraska,2032,ICE,46970.868853121,Repeal,US,46.970868853121,NE,ICE.Repeal
Nebraska,2033,BEV,31363.4257776527,Repeal,US,31.3634257776527,NE,BEV.Repeal
Nebraska,2033,PHEV,6869.06155999178,Repeal,US,6.86906155999178,NE,PHEV.Repeal
Nebraska,2033,ICE,41212.0361189317,Repeal,US,41.2120361189317,NE,ICE.Repeal
Nebraska,2034,BEV,33860.000084928,Repeal,US,33.860000084928,NE,BEV.Repeal
Nebraska,2034,PHEV,7060.61236002114,Repeal,US,7.060612360021141,NE,PHEV.Repeal
Nebraska,2034,ICE,38207.6564204152,Repeal,US,38.207656420415205,NE,ICE.Repeal
Nebraska,2035,BEV,36138.9614628168,Repeal,US,36.138961462816795,NE,BEV.Repeal
Nebraska,2035,PHEV,7124.63636069995,Repeal,US,7.1246363606999505,NE,PHEV.Repeal
Nebraska,2035,ICE,35760.7230459843,Repeal,US,35.7607230459843,NE,ICE.Repeal
Nebraska,2036,BEV,38159.0639982989,Repeal,US,38.159063998298905,NE,BEV.Repeal
Nebraska,2036,PHEV,7117.57539840211,Repeal,US,7.11757539840211,NE,PHEV.Repeal
Nebraska,2036,ICE,33818.1878891034,Repeal,US,33.8181878891034,NE,ICE.Repeal
Nebraska,2037,BEV,40139.2107503558,Repeal,US,40.1392107503558,NE,BEV.Repeal
Nebraska,2037,PHEV,7093.47870720695,Repeal,US,7.09347870720695,NE,PHEV.Repeal
Nebraska,2037,ICE,32410.017316971,Repeal,US,32.410017316971,NE,ICE.Repeal
Nebraska,2038,BEV,42093.4216794177,Repeal,US,42.093421679417695,NE,BEV.Repeal
Nebraska,2038,PHEV,7058.08888765993,Repeal,US,7.05808888765993,NE,PHEV.Repeal
Nebraska,2038,ICE,31387.9257371448,Repeal,US,31.3879257371448,NE,ICE.Repeal
Nebraska,2039,BEV,44076.6101103262,Repeal,US,44.0766101103262,NE,BEV.Repeal
Nebraska,2039,PHEV,7043.62424625315,Repeal,US,7.04362424625315,NE,PHEV.Repeal
Nebraska,2039,ICE,30715.7716306954,Repeal,US,30.7157716306954,NE,ICE.Repeal
Nebraska,2040,BEV,46092.9259060152,Repeal,US,46.0929259060152,NE,BEV.Repeal
Nebraska,2040,PHEV,7044.06261680287,Repeal,US,7.04406261680287,NE,PHEV.Repeal
Nebraska,2040,ICE,30269.0346591325,Repeal,US,30.2690346591325,NE,ICE.Repeal
Nebraska,2041,BEV,47082.3044734182,Repeal,US,47.0823044734182,NE,BEV.Repeal
Nebraska,2041,PHEV,6908.9812162628,Repeal,US,6.9089812162628,NE,PHEV.Repeal
Nebraska,2041,ICE,29429.6475373355,Repeal,US,29.429647537335498,NE,ICE.Repeal
Nebraska,2042,BEV,49064.7294959997,Repeal,US,49.0647294959997,NE,BEV.Repeal
Nebraska,2042,PHEV,6934.81019329442,Repeal,US,6.93481019329442,NE,PHEV.Repeal
Nebraska,2042,ICE,29333.2050013495,Repeal,US,29.333205001349498,NE,ICE.Repeal
Nebraska,2043,BEV,50874.6942149631,Repeal,US,50.8746942149631,NE,BEV.Repeal
Nebraska,2043,PHEV,6951.98575239187,Repeal,US,6.95198575239187,NE,PHEV.Repeal
Nebraska,2043,ICE,29369.9169947229,Repeal,US,29.3699169947229,NE,ICE.Repeal
Nebraska,2044,BEV,52675.539246772,Repeal,US,52.675539246772004,NE,BEV.Repeal
Nebraska,2044,PHEV,6965.32033470067,Repeal,US,6.96532033470067,NE,PHEV.Repeal
Nebraska,2044,ICE,29321.5162098091,Repeal,US,29.321516209809097,NE,ICE.Repeal
Nebraska,2045,BEV,54412.9944974906,Repeal,US,54.4129944974906,NE,BEV.Repeal
Nebraska,2045,PHEV,6980.12847965547,Repeal,US,6.98012847965547,NE,PHEV.Repeal
Nebraska,2045,ICE,29304.2289823137,Repeal,US,29.3042289823137,NE,ICE.Repeal
Nebraska,2046,BEV,56016.7725077529,Repeal,US,56.016772507752904,NE,BEV.Repeal
Nebraska,2046,PHEV,6974.17504416418,Repeal,US,6.97417504416418,NE,PHEV.Repeal
Nebraska,2046,ICE,29254.306493083,Repeal,US,29.254306493083,NE,ICE.Repeal
Nebraska,2047,BEV,57444.5695709854,Repeal,US,57.444569570985394,NE,BEV.Repeal
Nebraska,2047,PHEV,6960.18205654961,Repeal,US,6.96018205654961,NE,PHEV.Repeal
Nebraska,2047,ICE,29162.4396163709,Repeal,US,29.1624396163709,NE,ICE.Repeal
Nebraska,2048,BEV,58724.509094203,Repeal,US,58.724509094203,NE,BEV.Repeal
Nebraska,2048,PHEV,6928.4530549217,Repeal,US,6.928453054921699,NE,PHEV.Repeal
Nebraska,2048,ICE,28970.125084368,Repeal,US,28.970125084368,NE,ICE.Repeal
Nebraska,2049,BEV,59823.9759662508,Repeal,US,59.8239759662508,NE,BEV.Repeal
Nebraska,2049,PHEV,6882.33811291119,Repeal,US,6.8823381129111905,NE,PHEV.Repeal
Nebraska,2049,ICE,28686.3832068588,Repeal,US,28.686383206858803,NE,ICE.Repeal
Nebraska,2050,BEV,60691.9988554188,Repeal,US,60.6919988554188,NE,BEV.Repeal
Nebraska,2050,PHEV,6810.79807343604,Repeal,US,6.81079807343604,NE,PHEV.Repeal
Nebraska,2050,ICE,28381.6323213141,Repeal,US,28.3816323213141,NE,ICE.Repeal
Nevada,2020,BEV,3089.91408355795,Repeal,US,3.08991408355795,NV,BEV.Repeal
Nevada,2020,PHEV,575.306780176345,Repeal,US,0.575306780176345,NV,PHEV.Repeal
Nevada,2020,ICE,93825,Repeal,US,93.825,NV,ICE.Repeal
Nevada,2021,BEV,6314.03500504881,Repeal,US,6.31403500504881,NV,BEV.Repeal
Nevada,2021,PHEV,1680.04899257688,Repeal,US,1.68004899257688,NV,PHEV.Repeal
Nevada,2021,ICE,98594,Repeal,US,98.594,NV,ICE.Repeal
Nevada,2022,BEV,11296.3081172418,Repeal,US,11.2963081172418,NV,BEV.Repeal
Nevada,2022,PHEV,1973.80500537387,Repeal,US,1.97380500537387,NV,PHEV.Repeal
Nevada,2022,ICE,94361,Repeal,US,94.361,NV,ICE.Repeal
Nevada,2023,BEV,16171.309963902,Repeal,US,16.171309963902,NV,BEV.Repeal
Nevada,2023,PHEV,2662.58047964306,Repeal,US,2.6625804796430597,NV,PHEV.Repeal
Nevada,2023,ICE,100773,Repeal,US,100.773,NV,ICE.Repeal
Nevada,2024,BEV,18248.2887835428,Repeal,US,18.2482887835428,NV,BEV.Repeal
Nevada,2024,PHEV,3065.13218070273,Repeal,US,3.06513218070273,NV,PHEV.Repeal
Nevada,2024,ICE,98953,Repeal,US,98.953,NV,ICE.Repeal
Nevada,2025,BEV,12035.4661694554,Repeal,US,12.0354661694554,NV,BEV.Repeal
Nevada,2025,PHEV,2422.48939289258,Repeal,US,2.42248939289258,NV,PHEV.Repeal
Nevada,2025,ICE,118379.623172642,Repeal,US,118.379623172642,NV,ICE.Repeal
Nevada,2026,BEV,15944.3520939488,Repeal,US,15.944352093948801,NV,BEV.Repeal
Nevada,2026,PHEV,3216.59141463654,Repeal,US,3.21659141463654,NV,PHEV.Repeal
Nevada,2026,ICE,113737.334166576,Repeal,US,113.73733416657599,NV,ICE.Repeal
Nevada,2027,BEV,21178.9154364311,Repeal,US,21.1789154364311,NV,BEV.Repeal
Nevada,2027,PHEV,4715.11784229477,Repeal,US,4.715117842294769,NV,PHEV.Repeal
Nevada,2027,ICE,107174.699673276,Repeal,US,107.174699673276,NV,ICE.Repeal
Nevada,2028,BEV,26416.5497531261,Repeal,US,26.416549753126098,NV,BEV.Repeal
Nevada,2028,PHEV,4944.56375350559,Repeal,US,4.94456375350559,NV,PHEV.Repeal
Nevada,2028,ICE,102007.834310649,Repeal,US,102.007834310649,NV,ICE.Repeal
Nevada,2029,BEV,31474.4872680761,Repeal,US,31.4744872680761,NV,BEV.Repeal
Nevada,2029,PHEV,6389.69871251556,Repeal,US,6.38969871251556,NV,PHEV.Repeal
Nevada,2029,ICE,95873.6394775058,Repeal,US,95.8736394775058,NV,ICE.Repeal
Nevada,2030,BEV,36683.4033697194,Repeal,US,36.6834033697194,NV,BEV.Repeal
Nevada,2030,PHEV,7175.91395375205,Repeal,US,7.175913953752049,NV,PHEV.Repeal
Nevada,2030,ICE,90383.2375749037,Repeal,US,90.3832375749037,NV,ICE.Repeal
Nevada,2031,BEV,43187.0965517177,Repeal,US,43.1870965517177,NV,BEV.Repeal
Nevada,2031,PHEV,9059.38268975625,Repeal,US,9.05938268975625,NV,PHEV.Repeal
Nevada,2031,ICE,84425.9387615522,Repeal,US,84.4259387615522,NV,ICE.Repeal
Nevada,2032,BEV,48870.2750304873,Repeal,US,48.8702750304873,NV,BEV.Repeal
Nevada,2032,PHEV,10771.0875048961,Repeal,US,10.771087504896101,NV,PHEV.Repeal
Nevada,2032,ICE,77529.0189961949,Repeal,US,77.5290189961949,NV,ICE.Repeal
Nevada,2033,BEV,57615.999741554,Repeal,US,57.615999741554,NV,BEV.Repeal
Nevada,2033,PHEV,11939.0712601183,Repeal,US,11.9390712601183,NV,PHEV.Repeal
Nevada,2033,ICE,68335.9739562024,Repeal,US,68.33597395620241,NV,ICE.Repeal
Nevada,2034,BEV,62605.0975113672,Repeal,US,62.605097511367205,NV,BEV.Repeal
Nevada,2034,PHEV,12380.6546627078,Repeal,US,12.380654662707801,NV,PHEV.Repeal
Nevada,2034,ICE,63954.0274102441,Repeal,US,63.9540274102441,NV,ICE.Repeal
Nevada,2035,BEV,67383.8294684066,Repeal,US,67.3838294684066,NV,BEV.Repeal
Nevada,2035,PHEV,12611.0135956622,Repeal,US,12.6110135956622,NV,PHEV.Repeal
Nevada,2035,ICE,60423.3913352436,Repeal,US,60.4233913352436,NV,ICE.Repeal
Nevada,2036,BEV,71936.8279344055,Repeal,US,71.9368279344055,NV,BEV.Repeal
Nevada,2036,PHEV,12765.7045018842,Repeal,US,12.7657045018842,NV,PHEV.Repeal
Nevada,2036,ICE,57444.466173919,Repeal,US,57.444466173919,NV,ICE.Repeal
Nevada,2037,BEV,75661.2819387838,Repeal,US,75.6612819387838,NV,BEV.Repeal
Nevada,2037,PHEV,12755.6494933377,Repeal,US,12.7556494933377,NV,PHEV.Repeal
Nevada,2037,ICE,55054.514470392,Repeal,US,55.054514470392,NV,ICE.Repeal
Nevada,2038,BEV,79002.4363704556,Repeal,US,79.0024363704556,NV,BEV.Repeal
Nevada,2038,PHEV,12665.4199099413,Repeal,US,12.6654199099413,NV,PHEV.Repeal
Nevada,2038,ICE,53176.8156885224,Repeal,US,53.1768156885224,NV,ICE.Repeal
Nevada,2039,BEV,82137.3201642665,Repeal,US,82.1373201642665,NV,BEV.Repeal
Nevada,2039,PHEV,12557.4506380121,Repeal,US,12.5574506380121,NV,PHEV.Repeal
Nevada,2039,ICE,51654.5714859578,Repeal,US,51.6545714859578,NV,ICE.Repeal
Nevada,2040,BEV,84986.9125431403,Repeal,US,84.98691254314029,NV,BEV.Repeal
Nevada,2040,PHEV,12444.9226809784,Repeal,US,12.444922680978399,NV,PHEV.Repeal
Nevada,2040,ICE,50550.0091842216,Repeal,US,50.5500091842216,NV,ICE.Repeal
Nevada,2041,BEV,87353.7201630139,Repeal,US,87.3537201630139,NV,BEV.Repeal
Nevada,2041,PHEV,12303.1684460773,Repeal,US,12.303168446077299,NV,PHEV.Repeal
Nevada,2041,ICE,49565.2421935101,Repeal,US,49.5652421935101,NV,ICE.Repeal
Nevada,2042,BEV,90262.2147406494,Repeal,US,90.2622147406494,NV,BEV.Repeal
Nevada,2042,PHEV,12264.8140313039,Repeal,US,12.264814031303901,NV,PHEV.Repeal
Nevada,2042,ICE,49111.1210254689,Repeal,US,49.1111210254689,NV,ICE.Repeal
Nevada,2043,BEV,93359.3978770399,Repeal,US,93.3593978770399,NV,BEV.Repeal
Nevada,2043,PHEV,12282.0252604914,Repeal,US,12.2820252604914,NV,PHEV.Repeal
Nevada,2043,ICE,49008.0568121745,Repeal,US,49.0080568121745,NV,ICE.Repeal
Nevada,2044,BEV,96725.7652082981,Repeal,US,96.7257652082981,NV,BEV.Repeal
Nevada,2044,PHEV,12335.0096801976,Repeal,US,12.335009680197599,NV,PHEV.Repeal
Nevada,2044,ICE,49038.0086483738,Repeal,US,49.0380086483738,NV,ICE.Repeal
Nevada,2045,BEV,100277.737466435,Repeal,US,100.27773746643501,NV,BEV.Repeal
Nevada,2045,PHEV,12429.2261906666,Repeal,US,12.4292261906666,NV,PHEV.Repeal
Nevada,2045,ICE,49303.9736599866,Repeal,US,49.3039736599866,NV,ICE.Repeal
Nevada,2046,BEV,103871.353841795,Repeal,US,103.871353841795,NV,BEV.Repeal
Nevada,2046,PHEV,12515.8207217603,Repeal,US,12.5158207217603,NV,PHEV.Repeal
Nevada,2046,ICE,49588.9605355675,Repeal,US,49.5889605355675,NV,ICE.Repeal
Nevada,2047,BEV,107323.3250671,Repeal,US,107.3233250671,NV,BEV.Repeal
Nevada,2047,PHEV,12602.6820788802,Repeal,US,12.6026820788802,NV,PHEV.Repeal
Nevada,2047,ICE,49895.4658659312,Repeal,US,49.8954658659312,NV,ICE.Repeal
Nevada,2048,BEV,110589.881599983,Repeal,US,110.589881599983,NV,BEV.Repeal
Nevada,2048,PHEV,12667.534084069,Repeal,US,12.667534084069,NV,PHEV.Repeal
Nevada,2048,ICE,50087.5049466528,Repeal,US,50.0875049466528,NV,ICE.Repeal
Nevada,2049,BEV,113601.61449827,Repeal,US,113.60161449827001,NV,BEV.Repeal
Nevada,2049,PHEV,12707.775448293,Repeal,US,12.707775448292999,NV,PHEV.Repeal
Nevada,2049,ICE,50062.7372568053,Repeal,US,50.062737256805306,NV,ICE.Repeal
Nevada,2050,BEV,116188.311953092,Repeal,US,116.188311953092,NV,BEV.Repeal
Nevada,2050,PHEV,12690.5368529673,Repeal,US,12.6905368529673,NV,PHEV.Repeal
Nevada,2050,ICE,49947.7814106093,Repeal,US,49.9477814106093,NV,ICE.Repeal
New Hampshire,2020,BEV,758.433456873316,Repeal,US,0.758433456873316,NH,BEV.Repeal
New Hampshire,2020,PHEV,342.444512009729,Repeal,US,0.34244451200972903,NH,PHEV.Repeal
New Hampshire,2020,ICE,53377,Repeal,US,53.377,NH,ICE.Repeal
New Hampshire,2021,BEV,1451.50230001122,Repeal,US,1.4515023000112202,NH,BEV.Repeal
New Hampshire,2021,PHEV,933.360551431601,Repeal,US,0.933360551431601,NH,PHEV.Repeal
New Hampshire,2021,ICE,54650,Repeal,US,54.65,NH,ICE.Repeal
New Hampshire,2022,BEV,2403.46981217911,Repeal,US,2.4034698121791096,NH,BEV.Repeal
New Hampshire,2022,PHEV,1076.62091202211,Repeal,US,1.07662091202211,NH,PHEV.Repeal
New Hampshire,2022,ICE,51582,Repeal,US,51.582,NH,ICE.Repeal
New Hampshire,2023,BEV,3377.55208106815,Repeal,US,3.37755208106815,NH,BEV.Repeal
