"Year","Mineral","Total_Minerals_Exported","Scenario"
2044,"Copper",179426.532034774,"Decreasing Batt Cap - High LFP Chemistry"
2044,"Graphite",345840.608982878,"Decreasing Batt Cap - High LFP Chemistry"
2044,"Lithium",31320.4963707568,"Decreasing Batt Cap - High LFP Chemistry"
2044,"Manganese",12477.7393078329,"Decreasing Batt Cap - High LFP Chemistry"
2044,"Nickel",115260.676298181,"Decreasing Batt Cap - High LFP Chemistry"
2044,"Cobalt",35572.8814719998,"Increasing Batt Cap - Benchmark Chemistry"
2044,"Copper",227149.353922214,"Increasing Batt Cap - Benchmark Chemistry"
2044,"Graphite",455539.458051848,"Increasing Batt Cap - Benchmark Chemistry"
2044,"Lithium",42295.6756920049,"Increasing Batt Cap - Benchmark Chemistry"
2044,"Manganese",21091.8970177493,"Increasing Batt Cap - Benchmark Chemistry"
2044,"Nickel",194497.221101423,"Increasing Batt Cap - Benchmark Chemistry"
2044,"Cobalt",29936.0358201327,"Increasing Batt Cap - High LFP Chemistry"
2044,"Copper",236274.375718855,"Increasing Batt Cap - High LFP Chemistry"
2044,"Graphite",459782.885475234,"Increasing Batt Cap - High LFP Chemistry"
2044,"Lithium",41906.3514671761,"Increasing Batt Cap - High LFP Chemistry"
2044,"Manganese",17756.1155280803,"Increasing Batt Cap - High LFP Chemistry"
2044,"Nickel",163810.575940647,"Increasing Batt Cap - High LFP Chemistry"
2045,"Cobalt",28105.1864013503,"Decreasing Batt Cap - Benchmark Chemistry"
2045,"Copper",198524.641842422,"Decreasing Batt Cap - Benchmark Chemistry"
2045,"Graphite",393184.323175049,"Decreasing Batt Cap - Benchmark Chemistry"
2045,"Lithium",36175.3512502325,"Decreasing Batt Cap - Benchmark Chemistry"
2045,"Manganese",17002.2414539474,"Decreasing Batt Cap - Benchmark Chemistry"
2045,"Nickel",156130.089349978,"Decreasing Batt Cap - Benchmark Chemistry"
2045,"Cobalt",23448.981924206,"Decreasing Batt Cap - High LFP Chemistry"
2045,"Copper",206355.022271011,"Decreasing Batt Cap - High LFP Chemistry"
2045,"Graphite",397134.492914682,"Decreasing Batt Cap - High LFP Chemistry"
2045,"Lithium",35889.931311771,"Decreasing Batt Cap - High LFP Chemistry"
2045,"Manganese",14237.3479248343,"Decreasing Batt Cap - High LFP Chemistry"
2045,"Nickel",130654.658202157,"Decreasing Batt Cap - High LFP Chemistry"
2045,"Cobalt",42247.4369023604,"Increasing Batt Cap - Benchmark Chemistry"
2045,"Copper",266674.832564578,"Increasing Batt Cap - Benchmark Chemistry"
2045,"Graphite",536938.905232221,"Increasing Batt Cap - Benchmark Chemistry"
2045,"Lithium",49907.3191486926,"Increasing Batt Cap - Benchmark Chemistry"
2045,"Manganese",25431.8114656394,"Increasing Batt Cap - Benchmark Chemistry"
2045,"Nickel",233840.26748413,"Increasing Batt Cap - Benchmark Chemistry"
2045,"Cobalt",34693.6319095045,"Increasing Batt Cap - High LFP Chemistry"
2045,"Copper",278849.050990985,"Increasing Batt Cap - High LFP Chemistry"
2045,"Graphite",542356.262050484,"Increasing Batt Cap - High LFP Chemistry"
2045,"Lithium",49361.3522655639,"Increasing Batt Cap - High LFP Chemistry"
2045,"Manganese",20927.1931877207,"Increasing Batt Cap - High LFP Chemistry"
2045,"Nickel",192272.351841379,"Increasing Batt Cap - High LFP Chemistry"
2046,"Cobalt",31953.937468484,"Decreasing Batt Cap - Benchmark Chemistry"
2046,"Copper",224786.708366273,"Decreasing Batt Cap - Benchmark Chemistry"
2046,"Graphite",446377.064278794,"Decreasing Batt Cap - Benchmark Chemistry"
2046,"Lithium",41085.4099881315,"Decreasing Batt Cap - Benchmark Chemistry"
2046,"Manganese",19577.9381651897,"Decreasing Batt Cap - Benchmark Chemistry"
2046,"Nickel",179771.255424048,"Decreasing Batt Cap - Benchmark Chemistry"
2046,"Cobalt",26031.8940723727,"Decreasing Batt Cap - High LFP Chemistry"
2046,"Copper",234699.463290353,"Decreasing Batt Cap - High LFP Chemistry"
2046,"Graphite",451173.808195116,"Decreasing Batt Cap - High LFP Chemistry"
2046,"Lithium",40701.9199323214,"Decreasing Batt Cap - High LFP Chemistry"
2046,"Manganese",16035.13035856,"Decreasing Batt Cap - High LFP Chemistry"
2046,"Nickel",146995.715903081,"Decreasing Batt Cap - High LFP Chemistry"
2046,"Cobalt",49703.6811728533,"Increasing Batt Cap - Benchmark Chemistry"
2046,"Copper",309853.582234116,"Increasing Batt Cap - Benchmark Chemistry"
2046,"Graphite",626437.69693433,"Increasing Batt Cap - Benchmark Chemistry"
2046,"Lithium",58295.0312574945,"Increasing Batt Cap - Benchmark Chemistry"
2046,"Manganese",30237.5560944904,"Increasing Batt Cap - Benchmark Chemistry"
2046,"Nickel",278378.452983321,"Increasing Batt Cap - Benchmark Chemistry"
2046,"Cobalt",39869.2316133564,"Increasing Batt Cap - High LFP Chemistry"
2046,"Copper",325679.019197525,"Increasing Batt Cap - High LFP Chemistry"
2046,"Graphite",633219.209329278,"Increasing Batt Cap - High LFP Chemistry"
2046,"Lithium",57559.1722049042,"Increasing Batt Cap - High LFP Chemistry"
2046,"Manganese",24332.8642380903,"Increasing Batt Cap - High LFP Chemistry"
2046,"Nickel",223681.036826705,"Increasing Batt Cap - High LFP Chemistry"
2047,"Cobalt",35791.3028865919,"Decreasing Batt Cap - Benchmark Chemistry"
2047,"Copper",250894.553763587,"Decreasing Batt Cap - Benchmark Chemistry"
2047,"Graphite",499450.136283369,"Decreasing Batt Cap - Benchmark Chemistry"
2047,"Lithium",45986.2207878714,"Decreasing Batt Cap - Benchmark Chemistry"
2047,"Manganese",22137.8876475253,"Decreasing Batt Cap - Benchmark Chemistry"
2047,"Nickel",203781.415307966,"Decreasing Batt Cap - Benchmark Chemistry"
2047,"Cobalt",28503.6583852293,"Decreasing Batt Cap - High LFP Chemistry"
2047,"Copper",263075.560100887,"Decreasing Batt Cap - High LFP Chemistry"
2047,"Graphite",505143.090716486,"Decreasing Batt Cap - High LFP Chemistry"
2047,"Lithium",45494.8969193426,"Decreasing Batt Cap - High LFP Chemistry"
2047,"Manganese",17747.3555122481,"Decreasing Batt Cap - High LFP Chemistry"
2047,"Nickel",162994.154738689,"Decreasing Batt Cap - High LFP Chemistry"
2047,"Cobalt",57511.0453013702,"Increasing Batt Cap - Benchmark Chemistry"
2047,"Copper",354760.980185693,"Increasing Batt Cap - Benchmark Chemistry"
2047,"Graphite",719905.823780801,"Increasing Batt Cap - Benchmark Chemistry"
2047,"Lithium",67060.8978786456,"Increasing Batt Cap - Benchmark Chemistry"
2047,"Manganese",35267.9274477472,"Increasing Batt Cap - Benchmark Chemistry"
2047,"Nickel",325718.776886299,"Increasing Batt Cap - Benchmark Chemistry"
2047,"Cobalt",45107.050989067,"Increasing Batt Cap - High LFP Chemistry"
2047,"Copper",374740.880892869,"Increasing Batt Cap - High LFP Chemistry"
2047,"Graphite",728205.525906882,"Increasing Batt Cap - High LFP Chemistry"
2047,"Lithium",66108.5286095581,"Increasing Batt Cap - High LFP Chemistry"
2047,"Manganese",27771.7213031616,"Increasing Batt Cap - High LFP Chemistry"
2047,"Nickel",256007.148626887,"Increasing Batt Cap - High LFP Chemistry"
2048,"Cobalt",39460.8647785625,"Decreasing Batt Cap - Benchmark Chemistry"
2048,"Copper",276113.924580374,"Decreasing Batt Cap - Benchmark Chemistry"
2048,"Graphite",550826.155038471,"Decreasing Batt Cap - Benchmark Chemistry"
2048,"Lithium",50726.5673969144,"Decreasing Batt Cap - Benchmark Chemistry"
2048,"Manganese",24607.6321799201,"Decreasing Batt Cap - Benchmark Chemistry"
2048,"Nickel",227238.455392114,"Decreasing Batt Cap - Benchmark Chemistry"
2048,"Cobalt",30751.086231532,"Decreasing Batt Cap - High LFP Chemistry"
2048,"Copper",290687.958685215,"Decreasing Batt Cap - High LFP Chemistry"
2048,"Graphite",557442.939126075,"Decreasing Batt Cap - High LFP Chemistry"
2048,"Lithium",50121.4675635307,"Decreasing Batt Cap - High LFP Chemistry"
2048,"Manganese",19321.3420527009,"Decreasing Batt Cap - High LFP Chemistry"
2048,"Nickel",177953.52320501,"Decreasing Batt Cap - High LFP Chemistry"
2048,"Cobalt",65371.066270204,"Increasing Batt Cap - Benchmark Chemistry"
2048,"Copper",400107.500389149,"Increasing Batt Cap - Benchmark Chemistry"
2048,"Graphite",814561.312036476,"Increasing Batt Cap - Benchmark Chemistry"
2048,"Lithium",75935.7141207178,"Increasing Batt Cap - Benchmark Chemistry"
2048,"Manganese",40377.6169345607,"Increasing Batt Cap - Benchmark Chemistry"
2048,"Nickel",374204.758536717,"Increasing Batt Cap - Benchmark Chemistry"
2048,"Cobalt",50176.5445624048,"Increasing Batt Cap - High LFP Chemistry"
2048,"Copper",424656.58687485,"Increasing Batt Cap - High LFP Chemistry"
2048,"Graphite",824501.786111209,"Increasing Batt Cap - High LFP Chemistry"
2048,"Lithium",74746.3743224247,"Increasing Batt Cap - High LFP Chemistry"
2048,"Manganese",31130.4624000921,"Increasing Batt Cap - High LFP Chemistry"
2048,"Nickel",287925.104306299,"Increasing Batt Cap - High LFP Chemistry"
2049,"Cobalt",42801.6411619587,"Decreasing Batt Cap - Benchmark Chemistry"
2049,"Copper",299729.785914321,"Decreasing Batt Cap - Benchmark Chemistry"
2049,"Graphite",598964.090712791,"Decreasing Batt Cap - Benchmark Chemistry"
2049,"Lithium",55157.781569159,"Decreasing Batt Cap - Benchmark Chemistry"
2049,"Manganese",26911.9755011789,"Decreasing Batt Cap - Benchmark Chemistry"
2049,"Nickel",249227.492447713,"Decreasing Batt Cap - Benchmark Chemistry"
2049,"Cobalt",32674.8727169262,"Decreasing Batt Cap - High LFP Chemistry"
