"Year","State_Province","Batt_Mass_MT","Scenario"
2027,"WV",45.6410435555926,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"WY",16.550177326109,"Decreasing Batt Cap - Benchmark Chemistry"
2027,"YT",0,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"AB",122.010673013077,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"AK",50.5990896239847,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"AL",259.057495629265,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"AR",152.464399703289,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"AZ",679.579433534714,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"BC",517.82471038666,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"CA",7872.56674544067,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"CO",630.82412513279,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"CT",291.659813056742,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"DC",71.3104497240574,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"DE",74.239363162355,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"FL",1811.17094302366,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"GA",1112.58846821874,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"HI",251.420393463162,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"IA",178.617730110869,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"ID",121.736315450127,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"IL",929.150355228754,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"IN",388.410181072261,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"KS",173.251927656192,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"KY",234.582531564772,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"LA",228.54246655337,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"MA",601.284317039511,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"MB",37.387659363154,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"MD",526.954066027199,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"ME",90.2057849299143,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"MI",609.388896634894,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"MN",379.2559578966,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"MO",356.996220027995,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"MS",139.414750895204,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"MT",67.383858429196,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"MX",319.736846506884,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"NB",23.9765886983245,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"NC",690.779135520326,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"ND",41.019615344671,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"NE",113.6096255138,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"NH",100.661862623627,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"NJ",807.601503170804,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"NL",11.3857654784776,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"NM",127.492495281283,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"NS",31.0143889457563,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"NT",0,"Decreasing Batt Cap - Benchmark Chemistry"
