"Year","State_Province","Mineral","Available Recycled Minerals (w Scrap) (Tonne)","Available Recycled Minerals No R Restraint (Tonne)","Minerals Recoverable in Exported Scrap/Batts (Tonne)","Minerals Recoverable in Exported BM (Tonne)","Minerals Lost to Pyrometalurgy (Tonne)","Scrap_min","Batt_min","Battery_Scenario","Chemistry_Scenario","Scenario","Country"
2025,"FL","Nickel",24.4482894126795,24.4482894126795,0,0,0,0.0519698816087803,24.3963195310707,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"GA","Cobalt",4.36224361595825,4.36224361595825,0,0,0,0.0126545413959713,4.34958907456228,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"GA","Copper",10.1939584344501,10.7602894585862,0,0,0.566331024136117,0.0312612890637457,10.7290281695225,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"GA","Graphite",0,24.4912062209986,0,0,24.4912062209986,0,24.4912062209986,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"GA","Lithium",0,2.56765756343125,0,0,2.56765756343125,0.00788720543984354,2.55977035799141,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"GA","Manganese",0,1.74852210379739,0,0,1.74852210379739,0.0117272262546779,1.73679487754271,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"GA","Nickel",17.8337866042466,17.8337866042466,0,0,0,0.0519698816087803,17.7818167226378,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"HI","Cobalt",1.37640211521747,1.37640211521747,0,0,0,0.0126545413959713,1.3637475738215,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"HI","Copper",3.24991181099845,3.43046246716503,0,0,0.180550656166581,0.0312612890637457,3.39920117810129,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"HI","Graphite",0,7.74948996421739,0,0,7.74948996421739,0,7.74948996421739,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"HI","Lithium",0,0.816822818929194,0,0,0.816822818929194,0.00788720543984354,0.80893561348935,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"HI","Manganese",0,0.552645336629516,0,0,0.552645336629516,0.0117272262546779,0.540918110374838,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"HI","Nickel",5.66700981034353,5.66700981034353,0,0,0,0.0519698816087803,5.61503992873475,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"IA","Cobalt",0.475527826043988,0.475527826043988,0,0,0,0.0126545413959713,0.462873284648017,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"IA","Copper",1.0953182540504,1.15616926816431,0,0,0.0608510141139109,0.0312612890637457,1.12490797910056,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"IA","Graphite",0,2.54936036020354,0,0,2.54936036020354,0,2.54936036020354,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"IA","Lithium",0,0.274872119507312,0,0,0.274872119507312,0.00788720543984354,0.266984914067469,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"IA","Manganese",0,0.243876043784406,0,0,0.243876043784406,0.0117272262546779,0.232148817529729,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"IA","Nickel",1.84039364959275,1.84039364959275,0,0,0,0.0519698816087803,1.78842376798397,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"ID","Cobalt",0.415848111627471,0.415848111627471,0,0,0,0.0126545413959713,0.4031935702315,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"ID","Copper",1.01226377972602,1.06850065637747,0,0,0.0562368766514456,0.0312612890637457,1.03723936731372,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"ID","Graphite",0,2.36226850592411,0,0,2.36226850592411,0,2.36226850592411,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"ID","Lithium",0,0.253220288189284,0,0,0.253220288189284,0.00788720543984354,0.245333082749441,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"ID","Manganese",0,0.183734560447205,0,0,0.183734560447205,0.0117272262546779,0.172007334192527,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"ID","Nickel",1.75166032970902,1.75166032970902,0,0,0,0.0519698816087803,1.69969044810024,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"IL","Cobalt",2.75918543837184,2.75918543837184,0,0,0,0.0126545413959713,2.74653089697587,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"IL","Copper",6.5627536033164,6.92735102572286,0,0,0.364597422406466,0.0312612890637457,6.89608973665911,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
