State,Segment,Propulsion,Year,LIB_recycling,LIB_available,LIB_reuse_EV,LIB_repurpose,LIB_new_add,EV_stock,LIB_recycling_vector,LIB_available_vector,LIB_reuse_vector,LIB_repurpose_vector,LIB_newadd_vector,EV_stock_vector
Yukon,SUV,PHEV,2028,11,1,0,1,1,269,0|0|0|0|0|0|0|0|0|0|2|0|2|0|4|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,50|0|48|0|30|0|20|0|30|0|37|0|26|0|19|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Alberta,Car,BEV,2029,2382,567,268,567,165,73995,0|2|9|5|16|8|28|10|48|6|176|4|281|5|830|2|602|0|332|0|13|5|0|0|0|0|0|0|0|0|0,0|2|9|4|16|6|28|9|48|6|171|4|264|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4|0|11|8|11|13|16|25|8|65|4|99|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4,0|2|9|4|16|6|28|9|48|6|171|4|264|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|14|0|26|0|45|0|71|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,16173|0|13616|0|10423|0|7548|0|4978|0|8849|0|6353|0|3859|0|1553|0|617|0|20|6|1|0|0|0|0|0|0|0|0
Alberta,Car,PHEV,2029,693,131,63,131,18,15585,0|1|2|1|3|2|6|4|10|3|30|2|81|3|206|0|210|0|115|0|7|5|2|0|0|0|0|0|0|0|0,0|0|2|1|4|2|6|3|10|1|31|1|70|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|0|2|2|4|3|6|6|2|13|2|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1,0|0|2|1|4|2|6|3|10|1|31|1|70|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|3|0|6|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,3271|0|2541|0|2312|0|1516|0|991|0|1548|0|1678|0|952|0|540|0|214|0|11|8|2|1|0|0|0|0|0|0|0
Alberta,SUV,BEV,2029,3991,982,461,982,307,137025,0|3|15|8|30|11|53|16|85|10|304|7|483|8|1405|2|1003|0|542|0|4|2|0|0|0|0|0|0|0|0|0,0|4|17|7|30|10|52|15|83|8|296|5|455|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,7|0|21|14|20|24|27|43|12|111|6|169|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7,0|4|17|7|30|10|52|15|83|8|296|5|455|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|26|0|49|0|84|0|126|0|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,31631|0|26320|0|19744|0|14009|0|8804|0|15444|0|10937|0|6540|0|2586|0|1001|0|5|2|0|0|0|0|0|0|0|0|0
Alberta,SUV,PHEV,2029,1141,226,110,226,33,28712,0|0|3|1|6|5|11|5|17|4|56|2|136|3|348|0|349|0|188|0|5|2|0|0|0|0|0|0|0|0|0,0|1|3|2|8|3|10|5|18|2|52|1|121|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|0|6|3|6|6|10|11|4|21|2|37|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2,0|1|3|2|8|3|10|5|18|2|52|1|121|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|5|0|11|0|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,6399|0|4911|0|4379|0|2813|0|1752|0|2699|0|2888|0|1610|0|902|0|350|0|6|3|1|0|0|0|0|0|0|0|0
British Columbia,Car,BEV,2029,3283,726,356,726,185,88485,0|3|10|5|18|7|30|10|58|12|232|14|366|27|1064|11|766|2|420|0|167|48|10|3|0|0|0|0|0|0|0,0|2|10|4|17|6|31|11|55|11|225|12|342|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4|0|11|8|11|13|18|23|19|95|17|133|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4,0|2|10|4|17|6|31|11|55|11|225|12|342|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|16|0|28|0|51|0|90|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,18947|0|15965|0|11501|0|8428|0|6358|0|11247|0|8050|0|4863|0|1958|0|752|0|304|86|18|5|2|0|0|0|0|0|0
British Columbia,Car,PHEV,2029,952,172,82,172,19,18690,0|1|2|0|3|1|6|4|11|4|43|7|107|10|265|4|266|0|146|0|42|23|5|2|0|0|0|0|0|0|0,0|0|2|1|4|2|7|3|12|2|41|5|93|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|0|2|2|4|3|6|6|5|19|6|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1,0|0|2|1|4|2|7|3|12|2|41|5|93|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|3|0|6|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,3833|0|2978|0|2552|0|1693|0|1265|0|1966|0|2126|0|1199|0|685|0|262|0|73|45|10|3|0|0|0|0|0|0|0
British Columbia,SUV,BEV,2029,3487,845,400,845,243,108897,0|3|12|6|22|9|38|11|72|9|265|7|418|10|1217|4|866|0|468|0|36|11|3|0|0|0|0|0|0|0|0,0|3|12|6|23|10|40|13|70|9|258|6|395|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,6|0|17|10|17|18|23|35|13|99|8|148|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6,0|3|12|6|23|10|40|13|70|9|258|6|395|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|21|0|35|0|61|0|109|0|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,24773|0|20494|0|14179|0|10190|0|7620|0|13355|0|9453|0|5649|0|2233|0|870|0|58|18|4|1|0|0|0|0|0|0|0
British Columbia,SUV,PHEV,2029,1009,196,97,196,24,22890,0|0|3|2|5|2|9|5|15|4|48|2|118|5|300|1|302|0|162|0|19|7|0|0|0|0|0|0|0|0|0,0|1|2|1|5|3|8|4|15|2|47|3|105|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|0|3|2|6|4|8|9|5|20|3|33|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2,0|1|2|1|5|3|8|4|15|2|47|3|105|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|4|0|8|0|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5011|0|3823|0|3145|0|2046|0|1516|0|2335|0|2497|0|1392|0|778|0|303|0|32|11|1|0|0|0|0|0|0|0|0
Manitoba,Car,BEV,2029,668,156,78,156,41,19226,0|1|2|2|4|1|6|4|13|3|48|2|79|1|235|0|170|0|94|0|3|0|0|0|0|0|0|0|0|0|0,0|0|2|1|4|2|8|2|13|1|48|0|75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|0|3|2|4|4|5|8|2|19|1|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1,0|0|2|1|4|2|8|2|13|1|48|0|75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|3|0|6|0|11|0|20|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4036|0|3386|0|2539|0|1854|0|1405|0|2500|0|1794|0|1091|0|438|0|175|0|4|2|0|0|0|0|0|0|0|0|0
Manitoba,Car,PHEV,2029,197,35,18,35,4,4060,0|1|1|1|2|1|2|0|3|1|9|1|22|0|58|0|59|0|32|0|2|2|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|1|3|0|10|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|1|2|2|1|4|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|1|3|0|10|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,816|0|632|0|563|0|371|0|279|0|437|0|474|0|268|0|153|0|61|0|3|3|1|0|0|0|0|0|0|0|0
Manitoba,SUV,BEV,2029,983,242,118,242,69,30694,0|1|3|1|6|3|10|4|20|2|76|1|120|2|350|0|249|0|135|0|0|0|0|0|0|0|0|0|0|0|0,0|1|4|2|7|3|11|4|21|2|73|1|113|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|0|6|4|6|6|7|10|3|28|2|42|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2,0|1|4|2|7|3|11|4|21|2|73|1|113|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|6|0|10|0|18|0|31|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,6797|0|5623|0|4090|0|2923|0|2187|0|3838|0|2717|0|1628|0|643|0|248|0|0|0|0|0|0|0|0|0|0|0|0
Manitoba,SUV,PHEV,2029,279,55,27,55,7,6456,0|1|2|1|2|0|2|2|4|1|12|1|31|0|86|0|87|0|47|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|1|3|1|6|0|13|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|0|2|2|2|3|1|6|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|1|3|1|6|0|13|0|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|0|2|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1375|0|1049|0|907|0|586|0|435|0|672|0|719|0|401|0|224|0|88|0|1|0|0|0|0|0|0|0|0|0|0
New Brunswick,Car,BEV,2029,571,134,65,134,39,16885,0|1|2|1|4|1|6|3|12|2|43|2|68|1|200|0|144|0|81|0|0|0|0|0|0|0|0|0|0|0|0,0|0|2|1|4|2|7|2|11|1|41|0|63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|0|3|2|3|3|4|6|2|15|1|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1,0|0|2|1|4|2|7|2|11|1|41|0|63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|3|0|6|0|10|0|17|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,3544|0|3007|0|2324|0|1703|0|1197|0|2127|0|1530|0|929|0|374|0|147|0|2|0|0|0|0|0|0|0|0|0|0
New Brunswick,Car,PHEV,2029,165,30,15,30,4,3560,0|1|1|1|2|1|2|0|2|1|7|1|18|0|49|0|49|0|28|0|2|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|1|3|0|8|0|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|2|2|0|3|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|1|3|0|8|0|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,717|0|561|0|515|0|342|0|237|0|370|0|404|0|228|0|130|0|52|0|2|2|1|0|0|0|0|0|0|0|0
New Brunswick,SUV,BEV,2029,604,149,72,149,45,19541,0|1|3|1|4|1|7|3|12|2|47|2|72|1|214|0|152|0|82|0|0|0|0|0|0|0|0|0|0|0|0,0|0|2|1|5|2|8|2|13|1|45|0|70|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|0|3|2|4|4|4|7|2|17|1|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1,0|0|2|1|5|2|8|2|13|1|45|0|70|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|4|0|7|0|12|0|19|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4313|0|3619|0|2741|0|1969|0|1338|0|2351|0|1665|0|998|0|394|0|152|0|0|0|0|0|0|0|0|0|0|0|0
New Brunswick,SUV,PHEV,2029,170,34,17,34,4,4103,0|1|1|1|2|1|2|0|2|1|8|1|18|0|52|0|52|0|28|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|1|1|3|0|9|0|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|1|2|2|0|4|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|1|1|3|0|9|0|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,872|0|674|0|607|0|394|0|266|0|411|0|440|0|245|0|137|0|54|0|0|0|0|0|0|0|0|0|0|0|0
Newfoundland and Labrador,Car,BEV,2029,306,71,35,71,19,8495,0|1|2|1|2|0|3|1|6|1|24|1|35|0|107|0|78|0|44|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|2|1|3|1|7|0|22|0|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|2|2|2|4|1|9|0|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|2|1|3|1|7|0|22|0|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|0|3|0|5|0|9|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1680|0|1410|0|1130|0|854|0|648|0|1153|0|830|0|504|0|204|0|81|0|1|0|0|0|0|0|0|0|0|0|0
Newfoundland and Labrador,Car,PHEV,2029,91,16,7,16,3,1795,0|0|0|1|1|1|2|1|2|1|3|0|10|0|27|0|27|0|15|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1|0|5|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|1|0|2|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1|0|5|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,340|0|262|0|250|0|170|0|129|0|200|0|219|0|124|0|70|0|28|0|1|1|0|0|0|0|0|0|0|0|0
Newfoundland and Labrador,SUV,BEV,2029,429,104,49,104,32,12663,0|1|2|0|2|2|6|1|10|0|33|1|51|0|152|0|109|0|59|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|3|1|5|2|9|1|32|0|49|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|0|2|2|2|2|3|5|2|11|0|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1,0|0|1|1|3|1|5|2|9|1|32|0|49|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|2|0|4|0|8|0|14|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2616|0|2160|0|1705|0|1273|0|954|0|1673|0|1184|0|709|0|279|0|109|0|0|0|0|0|0|0|0|0|0|0|0
Newfoundland and Labrador,SUV,PHEV,2029,126,22,10,22,5,2664,0|0|0|1|2|1|2|1|1|1|7|0|14|0|37|0|38|0|21|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|0|3|0|6|0|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|2|0|2|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|0|3|0|6|0|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,529|0|402|0|378|0|255|0|188|0|290|0|312|0|173|0|98|0|38|0|0|0|0|0|0|0|0|0|0|0|0
Northwest Territories,Car,BEV,2029,9,1,0,1,1,257,0|0|0|0|0|0|0|0|0|0|1|0|2|0|3|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,52|0|43|0|35|0|25|0|19|0|35|0|25|0|15|0|6|0|2|0|0|0|0|0|0|0|0|0|0|0|0
Northwest Territories,Car,PHEV,2029,0,0,0,0,0,50,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10|0|8|0|7|0|5|0|4|0|5|0|6|0|3|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0
Northwest Territories,SUV,BEV,2029,36,7,3,7,3,1006,0|0|0|0|0|0|1|1|2|0|3|0|3|0|12|0|9|0|5|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|2|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|2|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,209|0|173|0|135|0|101|0|75|0|133|0|94|0|56|0|22|0|9|0|0|0|0|0|0|0|0|0|0|0|0
Northwest Territories,SUV,PHEV,2029,11,1,0,1,1,208,0|0|0|0|0|0|0|0|0|0|1|0|2|0|3|0|3|0|2|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,42|0|32|0|30|0|20|0|14|0|23|0|24|0|13|0|8|0|3|0|0|0|0|0|0|0|0|0|0|0|0
Nova Scotia,Car,BEV,2029,690,160,78,160,47,20422,0|1|3|2|5|1|8|4|13|3|51|2|82|1|241|0|175|0|97|0|1|0|0|0|0|0|0|0|0|0|0,0|0|2|1|5|2|8|2|13|1|49|0|77|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|0|3|2|4|4|5|8|2|19|1|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1,0|0|2|1|5|2|8|2|13|1|49|0|77|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|4|0|7|0|12|0|21|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4325|0|3656|0|2789|0|2022|0|1449|0|2576|0|1847|0|1124|0|452|0|180|0|1|1|0|0|0|0|0|0|0|0|0
Nova Scotia,Car,PHEV,2029,202,37,18,37,5,4307,0|1|2|1|2|1|2|0|3|1|9|1|22|0|60|0|61|0|33|0|2|1|0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|1|1|3|0|10|0|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|1|2|2|1|4|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|1|1|3|0|10|0|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,875|0|681|0|619|0|405|0|288|0|449|0|487|0|277|0|158|0|62|0|3|2|1|0|0|0|0|0|0|0|0
Nova Scotia,SUV,BEV,2029,631,153,74,153,47,20297,0|1|3|1|5|1|7|4|13|2|48|2|76|1|222|0|159|0|86|0|0|0|0|0|0|0|0|0|0|0|0,0|0|2|1|5|2|8|2|13|1|47|0|72|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|0|3|2|4|4|4|8|2|17|1|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1,0|0|2|1|5|2|8|2|13|1|47|0|72|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|4|0|7|0|12|0|20|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4530|0|3784|0|2821|0|1999|0|1389|0|2443|0|1727|0|1036|0|408|0|159|0|0|0|0|0|0|0|0|0|0|0|0
Nova Scotia,SUV,PHEV,2029,179,34,18,34,5,4263,0|1|1|1|2|1|2|0|3|1|8|1|20|0|55|0|54|0|29|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|1|1|3|0|9|0|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|1|2|2|0|4|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|1|1|3|0|9|0|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,916|0|705|0|626|0|401|0|277|0|426|0|458|0|255|0|143|0|56|0|0|0|0|0|0|0|0|0|0|0|0
Nunavut,Car,BEV,2029,0,0,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Nunavut,Car,PHEV,2029,0,0,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Nunavut,SUV,BEV,2029,0,0,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Nunavut,SUV,PHEV,2029,0,0,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ontario,Car,BEV,2029,9689,2251,1078,2251,611,274972,0|8|30|16|56|26|101|37|188|26|709|23|1127|40|3323|15|2407|5|1323|0|155|60|11|3|0|0|0|0|0|0|0,0|8|30|15|56|24|100|34|185|25|689|21|1064|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,15|0|42|27|44|46|61|91|37|271|27|402|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|15,0|8|30|15|56|24|100|34|185|25|689|21|1064|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|49|0|88|0|158|0|285|0|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,58572|0|49206|0|35718|0|26356|0|19941|0|35382|0|25385|0|15386|0|6188|0|2449|0|264|101|18|5|2|0|0|0|0|0|0
