State,Segment,Year,ret_ICE,ret_BEV,ret_PHEV,ret_EV,Growth_seg,add_BEV,add_PHEV,add_ICE,Demand_total
Nova Scotia,Car,2032,14950.097435935493,1062,228,1290,1692.9725047145796,6149.516294246101,1351.77397232657,9783.7796740774,17285.06994065007
Nova Scotia,SUV,2032,16144.449046957341,1015,218,1233,2109.8576491882864,6711.361990777141,1475.2777330605613,10677.666972307925,18864.306696145628
Nunavut,Car,2032,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2032,0,0,0,0,0,0,0,0,0
Ontario,Car,2032,204637.1063423824,14400,3072,17472,30506.23342469081,86753.6662770244,19070.011764488496,138023.66172556032,243847.33976707322
Ontario,SUV,2032,243610.67118812032,15136,3240,18376,41648.27336213546,104730.2483508379,23021.58691219734,166624.10928722052,294375.9445502558
Prince Edward Island,Car,2032,2414.4610006472303,173,35,208,467.0972490019257,1061.8174904910945,233.4065279817169,1689.3342311763447,2984.558249649156
Prince Edward Island,SUV,2032,2708.7991029671516,174,36,210,604.8651611694398,1215.9037916962086,267.2774605062856,1934.483011934097,3417.6642641365916
Quebec,Car,2032,151355.41041962692,10627,2255,12882,9047.965687728376,59353.66586807672,13047.00025881794,94430.70998046061,166831.3761073553
Quebec,SUV,2032,130321.2143914429,8054,1724,9778,8842.320755363973,51237.888022206615,11263.006732774806,81518.64039182544,144019.53514680685
Saskatchewan,Car,2032,11981.634830357245,845,181,1026,1691.8875218432338,5045.721689170458,1109.1401217045575,8027.660541325462,14182.522352200478
Saskatchewan,SUV,2032,27223.986853290866,1701,364,2065,4433.925404692293,11626.901316069323,2555.8014363792927,18498.20950553454,32680.91225798316
Yukon,Car,2032,497.14294502548563,33,4,37,74.22581055042355,210.03572993881158,46.169620406657565,334.1634052304401,590.3687555759093
Yukon,SUV,2032,1190.7010156797216,76,15,91,204.69563318630682,511.7389550729214,112.48940030298377,814.1682934901233,1438.3966488660285
Alberta,Car,2033,50986.58312081401,3958,811,4769,13745.289423216105,27947.66270925089,5776.148306840758,33344.06152793846,67067.8725440301
Alberta,SUV,2033,103026.68302449997,7203,1473,8676,31496.172525402413,57814.7246286766,11948.99291753139,68978.1380036944,138741.8555499024
British Columbia,Car,2033,63989.55996172228,4729,958,5687,10681.042948921802,32285.47188889022,6672.67512588235,38519.45589587153,77477.6029106441
British Columbia,SUV,2033,88457.69732167246,5769,1173,6942,16380.635075942493,45108.27189820291,9322.857194175045,53818.203305237,108249.33239761495
Manitoba,Car,2033,14259.449748614554,1048,213,1261,1854.0860631730566,6974.234309908405,1441.4161255550637,8320.885376324142,16736.53581178761
Manitoba,SUV,2033,25429.915849445588,1652,338,1990,3740.2603730255555,12564.211020703024,2596.7375865746953,14990.227615193424,30151.176222471142
New Brunswick,Car,2033,12193.52799595558,919,186,1105,1234.1580695893601,5822.101623740083,1203.2964182399962,6946.288023564861,13971.68606554494
New Brunswick,SUV,2033,15606.127382591969,1049,216,1265,1790.3309637168954,7507.170487399275,1551.5619517478613,8956.725907161728,18015.458346308864
Newfoundland and Labrador,Car,2033,6551.653049139769,475,94,569,0,2848.0488631380326,588.6271345749842,3397.9770514267525,6834.653049139769
Newfoundland and Labrador,SUV,2033,11041.282053358891,706,142,848,0,4775.164882518007,986.9183279470438,5697.198842893839,11459.282053358891
Northwest Territories,Car,2033,204.72584160732558,13,0,13,0,87.810967039371,18.148536207237903,104.76633836071669,210.72584160732558
Northwest Territories,SUV,2033,884.4804921854636,55,10,65,0,382.3206904480713,79.01701948302241,456.14278225436993,917.4804921854636
Nova Scotia,Car,2033,14738.796629939248,1110,226,1336,1475.3046112512766,7031.14210217796,1453.1776761141748,8388.78146289839,16873.101241190525
Nova Scotia,SUV,2033,16209.769057369675,1084,223,1307,1838.5902371497923,7787.989837791965,1609.6009452828,9291.768511444703,18689.35929451947
Nunavut,Car,2033,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2033,0,0,0,0,0,0,0,0,0
Ontario,Car,2033,201681.9725547633,14873,3016,17889,31132.0023154537,100698.52491483369,20812.10225839916,120142.34769698416,241652.974870217
Ontario,SUV,2033,244538.68781123843,15916,3240,19156,42502.59691828183,123537.54007229695,25532.40892962662,147391.3357275967,296461.28472952027
Prince Edward Island,Car,2033,2383.2177843626077,184,37,221,420.3875241017331,1213.2867797469592,250.75887209086474,1447.559656626517,2911.605308464341
Prince Edward Island,SUV,2033,2721.948962339173,185,38,223,544.3786450524958,1405.6897677393001,290.5242079217998,1677.1136317305688,3373.3276073916686
Quebec,Car,2033,149070.16536772065,10910,2193,13103,8810.64199755845,68493.65894453965,14156.086548549718,81719.06187218972,164368.8073652791
Quebec,SUV,2033,130747.13660707948,8394,1711,10105,8610.391030633114,60147.31466818328,12431.086398743695,71761.12657078562,144339.5276377126
Saskatchewan,Car,2033,11808.50864017183,878,177,1055,1742.644147498531,5863.550119052516,1211.8628825812436,6995.739786036603,14071.152787670362
Saskatchewan,SUV,2033,27329.12795253899,1796,368,2164,4566.943166833063,13734.697636523231,2838.6506350641403,16386.722847784684,32960.071119372056
Yukon,Car,2033,490.2253063366429,36,6,42,74.22581055042355,243.96167236067157,50.42134705145452,291.06809747494043,585.4511168870665
Yukon,SUV,2033,1195.73531058534,79,13,92,204.69563318630682,602.3214238609387,124.48618364986449,718.6233362608435,1445.4309437716468
Alberta,Car,2034,50334.802890234365,4504,909,5413,13508.301674539964,29870.191137231497,5894.403440356987,30665.509987185844,66430.10456477433
Alberta,SUV,2034,103304.28523261551,8428,1708,10136,30953.135068067888,62533.693172923275,12340.02201335999,64198.70511440015,139072.4203006834
British Columbia,Car,2034,63033.152671365504,5241,1058,6299,10842.876932996374,34579.32526772721,6823.675579673773,35500.02875696089,76903.02960436187
British Columbia,SUV,2034,88555.38066053946,6523,1314,7837,16628.826516487075,48982.09345113669,9665.831022902099,50286.28270298776,108934.20717702655
Manitoba,Car,2034,14035.727093008352,1151,232,1383,1871.0960270553783,7451.943625907412,1470.521629543416,7650.3578646129035,16572.82312006373
Manitoba,SUV,2034,25450.21985467285,1851,374,2225,3774.5746883744137,13620.65736338408,2687.8184091223757,13983.318770540809,30291.794543047265
New Brunswick,Car,2034,12011.712241896328,1020,205,1225,1057.8497739337372,6141.101094965929,1211.8478671744526,6304.613053689684,13657.562015830066
New Brunswick,SUV,2034,15626.182573017613,1191,240,1431,1534.5693974716244,8023.864415797531,1583.3810302768143,8237.506524414892,17844.751970489237
Newfoundland and Labrador,Car,2034,6439.324748128659,511,103,614,0,3029.4273853501763,597.808936691484,3110.088426086999,6737.324748128659
Newfoundland and Labrador,SUV,2034,11039.467863926895,770,156,926,0,5165.32170205634,1019.2934444668376,5302.852717403717,11487.467863926895
Northwest Territories,Car,2034,201.18399347545886,14,0,14,8.255840797331338,96.87217972127215,19.11617193209799,99.45148261942005,215.4398342727902
Northwest Territories,SUV,2034,884.3437487949205,59,12,71,40.22397983047135,430.56881015436716,84.96585322217473,442.03306524885,957.5677286253919
Nova Scotia,Car,2034,14517.819954865556,1229,249,1478,1281.822039283896,7423.983981280077,1465.004241833195,7621.653771036181,16510.641994149453
Nova Scotia,SUV,2034,16229.761905575646,1230,248,1478,1597.4636486711308,8332.985822171537,1644.3811850079232,8554.858547067317,18532.225554246776
Nunavut,Car,2034,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2034,0,0,0,0,0,0,0,0,0
Ontario,Car,2034,198590.56338514242,16391,3290,19681,31780.12009517241,107845.78145319877,21281.636341234363,110717.2656858817,239844.68348031482
Ontario,SUV,2034,244777.47142033174,17911,3613,21524,43387.43203000486,134207.41791037924,26483.682753082223,137780.80278687514,298471.9034503366
Prince Edward Island,Car,2034,2350.944531499068,207,41,248,397.03266165163683,1289.5813953310953,254.4782180447907,1323.9175797748187,2867.977193150705
Prince Edward Island,SUV,2034,2727.8932190519267,220,45,265,514.1353869940239,1514.4287198909917,298.8482335345461,1554.7516526204129,3368.0286060459507
Quebec,Car,2034,146662.05918914563,11888,2378,14266,8573.318307388527,72899.41880635268,14385.531817926509,74840.42687225495,162125.37749653414
Quebec,SUV,2034,130789.87967787261,9301,1876,11177,8378.461305902256,64995.03292461002,12825.72796125887,66725.58009790597,144546.34098377486
Saskatchewan,Car,2034,11627.42315848704,964,193,1157,1827.2385235906927,6299.871799760262,1243.178720876327,6467.611161441144,14010.661682077733
Saskatchewan,SUV,2034,27357.625516399858,2024,409,2433,4788.639437067677,14980.156037196293,2956.093681391764,15379.01523487948,33315.26495346754
Yukon,Car,2034,483.0284273752843,41,5,46,55.66935791281766,252.1168697009545,49.75122312776325,258.8296924593842,560.697785288102
Yukon,SUV,2034,1197.4997538725897,91,19,110,153.5217248897301,630.8663822651029,124.4913685669051,647.6637279303119,1403.02147876232
Alberta,Car,2035,49700.44699083635,5476,1105,6581,13544.761328182447,31707.65631447609,5928.153083505272,28727.39892103743,66363.2083190188
Alberta,SUV,2035,103275.58472997298,10485,2115,12600,31036.6792922732,67010.12929113406,12528.403255145697,60711.731475966415,140250.26402224618
British Columbia,Car,2035,62073.823966922806,6307,1271,7578,10761.959940959088,36514.973332968766,6826.94266681338,33082.867908099746,76424.7839078819
British Columbia,SUV,2035,88362.57892664903,8005,1609,9614,16504.730796214786,52268.9060140989,9772.34246788093,47356.06124088399,109397.30972286382
Manitoba,Car,2035,13809.436326315177,1366,274,1640,1905.1159548200217,7880.926917776921,1473.440381248528,7140.184982109749,16494.5522811352
Manitoba,SUV,2035,25385.318621122817,2248,455,2703,3843.2033190721304,14576.179259386694,2725.2036910343486,13206.138989773905,30507.521940194947
New Brunswick,Car,2035,11828.795065145592,1218,243,1461,1032.6628745543626,6477.613541278638,1211.072944264091,5868.771454157225,13557.457939699954
New Brunswick,SUV,2035,15595.047441992125,1449,294,1743,1498.0320308651574,8560.595734816228,1600.5131851647993,7755.970552876252,17917.07947285728
Newfoundland and Labrador,Car,2035,6323.863558811346,592,117,709,0,3183.9252622269205,595.2756701321878,2884.662626452237,6663.863558811346
Newfoundland and Labrador,SUV,2035,10998.41519133832,906,182,1088,0,5501.946582362745,1028.6594907559922,4984.809118219581,11515.41519133832
Northwest Territories,Car,2035,197.55729591467647,17,0,17,8.255840797331338,102.6355006520519,19.189023421759078,92.98861263819681,214.8131367120078
Northwest Territories,SUV,2035,881.1289145400493,69,12,81,40.22397983047135,458.3689159928805,85.6979486524077,415.2860297252324,959.3528943705206
Nova Scotia,Car,2035,14295.404886753613,1469,294,1763,1257.6367177879733,7831.47058434392,1464.1938853034505,7095.377134894216,16391.041604541588
Nova Scotia,SUV,2035,16196.472285963531,1504,304,1808,1567.3228251112982,8895.868227673069,1663.1966784710003,8059.730204930759,18618.79511107483
Nunavut,Car,2035,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2035,0,0,0,0,0,0,0,0,0
Ontario,Car,2035,195477.359359733,19610,3946,23556,31757.771206216592,113909.42309297253,21296.82784030357,103202.87963267349,238409.1305659496
Ontario,SUV,2035,244207.019575067,21896,4403,26299,43356.920474428196,143323.49836603936,26796.166526804922,129852.27515665091,299971.9400494952
Prince Edward Island,Car,2035,2319.115943176992,254,49,303,397.03266165163683,1366.0717076564085,255.40462927041975,1237.6722679018005,2859.148604828629
Prince Edward Island,SUV,2035,2725.4505518794736,272,55,327,514.1353869940239,1621.4203524666252,303.14533394714726,1469.0202524597248,3393.5859388734975
Quebec,Car,2035,144209.25069396925,14010,2817,16827,8395.325539761083,76742.85432027058,14348.06104757746,69529.66086588228,160620.57623373033
Quebec,SUV,2035,130381.04344180904,11158,2247,13405,8204.514012354113,69252.058685968,12947.560714251818,62742.93805394332,144942.55745416315
Saskatchewan,Car,2035,11445.109876994236,1150,233,1383,1827.2385235906927,6655.29896696945,1244.2935138879025,6029.755919727577,13929.34840058493
Saskatchewan,SUV,2035,27296.198200759158,2460,497,2957,4788.639437067677,15997.754405574147,2990.9854001182243,14494.097832134463,33482.83763782684
Yukon,Car,2035,475.7845543526236,49,8,57,55.66935791281766,266.8235181226544,49.88607943843464,241.7443147043523,558.4539122654413
Yukon,SUV,2035,1195.3388916107206,113,21,134,153.5217248897301,674.5724374376136,126.1199703750331,611.168208687804,1411.8606165004508
Alberta,Car,2036,49101.404910101744,6711,1346,8057,13635.910462288655,33437.26468402158,5937.2924125166455,27193.758275852168,66568.3153723904
Alberta,SUV,2036,102912.27609449685,13064,2622,15686,31245.539852786478,71120.06197906767,12628.443395605103,57840.31057261055,141588.81594728332
British Columbia,Car,2036,61130.77546055146,7743,1553,9296,10741.730692949766,38319.716494751825,6804.245626670536,31164.544032078873,76288.50615350124
British Columbia,SUV,2036,87849.93857843358,10025,2007,12032,16473.706866146713,55258.34699605671,9811.955835749897,44940.34261277369,110010.6454445803
Manitoba,Car,2036,13584.856038029557,1664,331,1995,1922.1259187023434,8265.839705340424,1467.724941898386,6722.417309493088,16455.9819567319
Manitoba,SUV,2036,25226.70913033997,2791,558,3349,3877.517634420989,15416.203145141852,2737.380190288262,12537.643429330845,30691.22676476096
New Brunswick,Car,2036,11648.593047780749,1471,294,1765,1032.6628745543626,6791.726823885201,1205.973889323816,5523.555209126093,13521.25592233511
New Brunswick,SUV,2036,15507.857732922677,1781,356,2137,1498.0320308651574,9051.892893826604,1607.3005823084613,7361.696287652767,18020.889763787833
Newfoundland and Labrador,Car,2036,6206.907002932894,703,140,843,0,3320.156274910078,589.5439966658852,2700.206731356931,6609.907002932894
Newfoundland and Labrador,SUV,2036,10913.98134169717,1093,218,1311,0,5796.030305828362,1029.1729028288555,4713.778133039953,11538.98134169717
Northwest Territories,Car,2036,193.885933432168,22,0,22,0,102.4119039723778,18.184783538742813,83.2892459210474,203.885933432168
Northwest Territories,SUV,2036,874.4525709238826,87,16,103,0,464.85482460210454,82.54200961452216,378.0557367072559,925.4525709238826
Nova Scotia,Car,2036,14076.166857180915,1779,357,2136,1233.4513962920507,8201.362617439378,1456.2760590907267,6669.97957694286,16327.618253472965
Nova Scotia,SUV,2036,16104.83443795361,1851,372,2223,1537.1820015514656,9391.511321744067,1667.6049742579844,7637.900143503024,18697.016439505074
Nunavut,Car,2036,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2036,0,0,0,0,0,0,0,0,0
Ontario,Car,2036,192402.67602242212,24002,4813,28815,31802.468984128227,119496.23778103021,21218.36557523892,97183.54165028123,237898.14500655036
Ontario,SUV,2036,242745.42353766272,27347,5482,32829,43417.94358558151,151536.0570280453,26907.52040029287,123240.78969490605,301684.3671232442
Prince Edward Island,Car,2036,2288.532913246738,307,61,368,397.03266165163683,1436.862082791245,255.13660948666066,1168.5668826204692,2860.565574898375
Prince Edward Island,SUV,2036,2713.8340848919056,334,66,400,514.1353869940239,1716.3437591821476,304.76281104213916,1395.862901661643,3416.9694718859296
Quebec,Car,2036,141751.95100122335,16896,3394,20290,8335.994617218603,80248.42497807498,14249.322402451702,65264.19823791529,159761.94561844197
Quebec,SUV,2036,129474.15020829295,13707,2750,16457,8146.531581171399,73048.82658423886,12970.924742809497,59408.93046241598,145428.68178946435
Saskatchewan,Car,2036,11264.972266833001,1394,279,1673,1844.157398809125,6984.044304414814,1240.1227686873972,5679.962592539915,13904.129665642125
Saskatchewan,SUV,2036,27135.488141350655,3044,608,3652,4832.9786911146,16928.749025380854,3005.955603474429,13767.762203609975,33702.46683246526
Yukon,Car,2036,468.6803198898425,58,10,68,74.22581055042355,288.7753482187531,51.27643364680997,234.85434857470293,574.906130440266
Yukon,SUV,2036,1188.9353772028126,137,27,164,204.69563318630682,739.2002536991364,131.2561927266595,601.1745639633235,1471.6310103891194
Alberta,Car,2037,48542.007706975266,8031,1614,9645,13745.289423216105,35053.1137400975,5908.961552443003,25942.221837650875,66904.29713019138
Alberta,SUV,2037,102213.86848885068,15856,3187,19043,31496.172525402413,74813.44132839414,12611.42595471468,55368.17373114428,142793.0410142531
British Columbia,Car,2037,60208.812728042976,9285,1868,11153,10721.501444940444,39958.67161051051,6735.899583240434,29572.742979232473,76267.31417298342
British Columbia,SUV,2037,87014.05627535391,12244,2464,14708,16442.68293607864,57875.17664523049,9756.114568684332,42832.447997517724,110463.73921143255
Manitoba,Car,2037,13362.945887280743,1992,399,2391,1939.1358825846648,8616.058257402503,1452.4232384628901,6376.600274000013,16445.081769865406
Manitoba,SUV,2037,24973.056871919493,3393,683,4076,3911.8319497698467,16151.106677307764,2722.6188547252173,11953.163289656359,30826.88882168934
New Brunswick,Car,2037,11471.686859925452,1738,348,2086,1007.4759751749879,7063.174631189781,1190.6510686424147,5227.337135268244,13481.16283510044
New Brunswick,SUV,2037,15363.852946138595,2136,428,2564,1461.49466425869,9458.151736227997,1594.3763336097802,6999.819540559509,18052.347610397286
Newfoundland and Labrador,Car,2037,6088.63771189008,831,167,998,0,3441.500990352279,580.139532980318,2546.997188557483,6568.63771189008
Newfoundland and Labrador,SUV,2037,10785.19886801408,1310,264,1574,0,6044.675177973353,1018.9609256536124,4473.562764387114,11537.19886801408
Northwest Territories,Car,2037,190.1547560220767,24,3,27,8.255840797331338,110.24025210339146,18.58338223646639,81.58696247955018,210.41059681940803
Northwest Territories,SUV,2037,864.189258387608,105,21,126,40.22397983047135,505.284240053078,85.17660284523168,373.95239531976955,964.4132382180793
Nova Scotia,Car,2037,13860.823557762342,2106,423,2529,1209.2660747961284,8531.709778420653,1438.2044753879095,6314.175378749908,16284.08963255847
Nova Scotia,SUV,2037,15954.009870342716,2224,447,2671,1507.0411779916328,9817.411778302889,1654.9373950803692,7265.701874951087,18738.051048334346
Nunavut,Car,2037,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2037,0,0,0,0,0,0,0,0,0
Ontario,Car,2037,189381.83221381338,28802,5795,34597,31936.56231786313,124627.24148637764,21008.620911403992,92234.53213389489,237870.39453167652
Ontario,SUV,2037,240382.1916449372,33403,6719,40122,43601.012919041445,158801.47078164743,26769.427454507935,117526.3063278233,303097.20456397865
Prince Edward Island,Car,2037,2259.347898553883,364,70,434,420.3875241017331,1512.9688609489515,255.04367160296584,1119.722890103699,2887.7354226556163
Prince Edward Island,SUV,2037,2692.970998084307,404,81,485,544.3786450524958,1816.645665988378,306.23497456827295,1344.4690025801522,3467.349643136803
Quebec,Car,2037,139296.25202842042,20048,4040,24088,8335.994617218603,83402.32016294163,14059.267512763707,61724.65896993367,159186.246645639
Quebec,SUV,2037,128060.19051425737,16562,3333,19895,8146.531581171399,76338.95601864986,12868.5844975832,56497.1815791957,145704.72209542876
Saskatchewan,Car,2037,11087.845839703963,1667,336,2003,1877.9951492459895,7295.630563887492,1229.8365509688197,5399.373874093641,13924.840988949953
Saskatchewan,SUV,2037,26874.309110456925,3694,744,4438,4921.6571992084455,17767.992734510837,2995.1800205472737,13149.793554607255,33912.96630966537
Yukon,Car,2037,461.7786726919657,71,13,84,55.66935791281766,292.0632912854417,49.23359367962488,216.15114563971682,557.4480306047834
Yukon,SUV,2037,1178.3111254241562,168,31,199,153.5217248897301,747.035440476454,125.92900387728614,552.8684059601462,1425.8328503138864
Alberta,Car,2038,48012.45005475962,9362,1904,11266,13854.668384143552,36517.25556770349,5852.858715207322,24925.004155992356,67295.11843890317
Alberta,SUV,2038,101207.64516775541,18734,3807,22541,31746.805198018345,78017.17918616234,12504.322135847127,53250.94904376429,143772.45036577375
British Columbia,Car,2038,59296.96180118556,10813,2199,13012,10741.730692949766,41407.86989059183,6636.709369300572,28263.113234242934,76307.69249413534
British Columbia,SUV,2038,85876.423064074,14507,2952,17459,16473.706866146713,60084.809693226176,9630.184322383568,41011.135914610975,110726.12993022072
Manitoba,Car,2038,13141.345146529418,2320,474,2794,1973.155810349308,8931.640465198016,1431.5322694749843,6096.328222205728,16459.500956878728
Manitoba,SUV,2038,24630.30885540665,4024,816,4840,3980.4605804675634,16784.37958944976,2690.141984446967,11456.247861977485,30930.769435874212
New Brunswick,Car,2038,11295.472876520173,2003,407,2410,1007.4759751749879,7308.294295322841,1171.3479913728975,4988.306564999422,13467.94885169516
New Brunswick,SUV,2038,15166.486326964095,2494,506,3000,1461.49466425869,9806.64220199444,1571.7745045886172,6693.56428463973,18071.980991222787
Newfoundland and Labrador,Car,2038,5967.787575826733,960,196,1156,0,3540.6332726461105,567.4803866007785,2416.673916579844,6524.787575826733
Newfoundland and Labrador,SUV,2038,10614.262274828528,1544,315,1859,0,6243.797913817702,1000.7342136686046,4261.730147342223,11506.262274828528
Northwest Territories,Car,2038,186.35661453067462,30,5,35,8.255840797331338,114.28747040451277,18.317598264083294,78.00738665940987,210.61245532800595
Northwest Territories,SUV,2038,850.6161160013456,123,25,148,40.22397983047135,522.4788761200322,83.7410970805649,356.6201226312199,962.8400958318169
Nova Scotia,Car,2038,13646.357174567147,2425,493,2918,1209.2660747961284,8825.891352708513,1414.5831695210704,6024.148727133692,16264.623249363276
Nova Scotia,SUV,2038,15747.657672809391,2594,526,3120,1507.0411779916328,10178.199866948851,1631.3264748482286,6947.172509003945,18756.698850801025
Nunavut,Car,2038,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2038,0,0,0,0,0,0,0,0,0
Ontario,Car,2038,186382.0174362884,33626,6840,40466,32137.70231846549,129151.1607671685,20699.89885942575,88152.66012815965,238003.7197547539
Ontario,SUV,2038,237176.3132552651,39630,8061,47691,43875.616919231354,164919.61827990814,26432.742826706573,112566.56906788172,303918.93017449643
Prince Edward Island,Car,2038,2231.105982464678,420,85,505,397.03266165163683,1558.0045933449735,249.71155747413226,1063.4224932972093,2871.138644116315
Prince Edward Island,SUV,2038,2663.574691676066,473,94,567,514.1353869940239,1872.505238953551,300.11862711757135,1278.0862125989677,3450.71007867009
Quebec,Car,2038,136813.28190201832,23215,4727,27942,8395.325539761083,86109.70626537733,13801.364230256999,58774.536946145075,158685.6074417794
Quebec,SUV,2038,126167.36264956895,19520,3969,23489,8204.514012354113,79035.95227782804,12667.607543681768,53946.316840413245,145649.87666192304
Saskatchewan,Car,2038,10911.754989135417,1944,397,2341,1911.8328996828543,7570.195209897742,1213.3245590683673,5167.068119852163,13950.587888818272
Saskatchewan,SUV,2038,26519.18628836774,4382,890,5272,5010.335707302292,18481.091401120004,2962.085052449925,12614.345542100102,34057.52199567003
Yukon,Car,2038,454.9202493858129,81,15,96,55.66935791281766,302.5723509217943,48.49524405770567,206.5220123191306,557.5896072986305
Yukon,SUV,2038,1163.6111173152121,194,40,234,153.5217248897301,775.509583007533,124.29597873852168,529.3272804588876,1429.1328422049423
Alberta,Car,2039,47643.457583850926,10692,2198,12890,13982.277171892241,37906.24008676252,5795.9808944851375,24161.513774495506,67863.73475574316
Alberta,SUV,2039,100558.65913392541,21673,4456,26129,32039.209982736935,81104.53884675237,12401.133864394114,51696.196405515846,145201.86911666233
British Columbia,Car,2039,58564.76871700712,12337,2535,14872,10782.189188968408,42755.258935546415,6537.410815791535,27252.28815463759,76544.95790597553
British Columbia,SUV,2039,85011.09874128079,16816,3456,20272,16535.754726282856,62179.82274911077,9507.486467964767,39633.544250488114,111320.85346756365
Manitoba,Car,2039,12958.212006780299,2659,548,3207,1973.155810349308,9205.898963311696,1407.6103139163183,5867.85853990159,16481.367817129605
Manitoba,SUV,2039,24363.509482443937,4669,959,5628,3980.4605804675634,17346.747295430974,2652.3711050120837,11056.851662468443,31055.9700629115
New Brunswick,Car,2039,11151.655625925796,2265,465,2730,1032.6628745543626,7545.260603334583,1153.6935924201734,4809.364304725402,13508.318500480158
New Brunswick,SUV,2039,15016.506643305509,2856,590,3446,1498.0320308651574,10154.994657606325,1552.729969639989,6472.814046924354,18180.538674170668
Newfoundland and Labrador,Car,2039,5861.892872279553,1090,227,1317,0,3630.606252981295,555.1308816045406,2314.155737693717,6499.892872279553
Newfoundland and Labrador,SUV,2039,10472.680711907355,1784,367,2151,0,6428.893457718487,982.997616443348,4097.78963774552,11509.680711907355
Northwest Territories,Car,2039,183.03245901029533,34,5,39,0,112.84806125284989,17.254816238807518,71.92958151863792,202.03245901029533
Northwest Territories,SUV,2039,839.4212396542403,145,30,175,0,515.7898741873654,78.86586085869402,328.76550460818083,923.4212396542403
Nova Scotia,Car,2039,13471.201136594367,2741,565,3306,1209.2660747961284,9094.241678579152,1390.5375710761252,5796.68796173522,16281.467211390496
Nova Scotia,SUV,2039,15590.47674981836,2967,611,3578,1507.0411779916328,10515.815422447115,1607.9005762357365,6702.801929127138,18826.51792780999
Nunavut,Car,2039,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2039,0,0,0,0,0,0,0,0,0
Ontario,Car,2039,183941.28715195614,38434,7901,46335,32405.888985935297,133365.0766108924,20391.931097862085,85007.16842913697,238764.17613789145
Ontario,SUV,2039,234715.08953563476,45996,9457,55453,44241.75558615122,170742.3198386571,26107.02674282165,108831.49854030725,305680.845121786
Prince Edward Island,Car,2039,2209.8316858103326,474,96,570,397.03266165163683,1609.1471535619582,246.0435573961673,1025.6736365038437,2880.8643474619694
Prince Edward Island,SUV,2039,2643.1183476360497,540,108,648,514.1353869940239,1937.8002914237782,296.2956347216868,1235.1578084846087,3469.2537346300737
Quebec,Car,2039,134698.62873269498,26371,5424,31795,8543.652846117286,88615.77952884349,13549.62570604429,56483.876343924516,158649.28157881228
Quebec,SUV,2039,124642.92887631434,22547,4636,27183,8349.470090310899,81611.45236252651,12478.64250270428,52019.30410139445,146109.39896662525
Saskatchewan,Car,2039,10768.090952655684,2227,460,2687,1928.7517749012866,7818.132656522115,1195.4165700432213,4983.293500991635,13996.84272755697
Saskatchewan,SUV,2039,26247.29531034396,5093,1046,6139,5054.674961349215,19135.269384714753,2925.841642715808,12196.859244262618,34257.97027169318
Yukon,Car,2039,449.41165537479446,92,17,109,55.66935791281766,310.60684286295543,47.492743221418074,197.9814272032386,556.0810132876121
Yukon,SUV,2039,1152.620835906623,226,45,271,153.5217248897301,802.7361173758716,122.74082549401965,511.6656179264619,1437.142560796353
Alberta,Car,2040,46924.911523985356,12008,2464,14472,14109.885959640935,38933.623712482855,5700.195283146966,23439.978487996468,68073.79748362629
Alberta,SUV,2040,98424.60766846479,24633,5054,29687,32331.61476745553,83016.14352368972,12154.230318588821,49979.84859364178,145150.22243592032
British Columbia,Car,2040,57374.68136000978,13851,2843,16694,10863.106181005696,43669.79185322381,6393.608346760328,26291.387341031346,76354.78754101548
British Columbia,SUV,2040,82828.19296598824,19158,3931,23089,16659.85044655515,63299.236820846156,9267.516782346282,38109.289809350965,110676.0434125434
Manitoba,Car,2040,12671.502968872599,2989,615,3604,2024.1857019962729,9406.969279269353,1377.2558729797222,5663.463518619797,16447.688670868873
Manitoba,SUV,2040,23714.923533716395,5327,1092,6419,4083.4035265141383,17677.479732709387,2588.125044163535,10642.722283357612,30908.327060230535
New Brunswick,Car,2040,10918.172415804165,2518,518,3036,1032.6628745543626,7682.104426283128,1124.7218018728058,4625.009062202594,13431.835290358527
New Brunswick,SUV,2040,14633.290216702671,3215,660,3875,1498.0320308651574,10302.978087727692,1508.4387605873512,6202.905399252783,18014.322247567827
Newfoundland and Labrador,Car,2040,5705.594081056109,1221,250,1471,0,3673.2909056528474,537.7992978166001,2211.503877586661,6422.594081056109
Newfoundland and Labrador,SUV,2040,10160.883102570455,2028,419,2447,0,6489.652309043987,950.1372323947315,3907.093561131737,11346.883102570455
Northwest Territories,Car,2040,178.12574965469446,38,7,45,8.255840797331338,119.18022398000207,17.448942220022385,71.75242425200135,208.3815904520258
Northwest Territories,SUV,2040,814.5722154513971,166,34,200,40.22397983047135,543.7913362078634,79.61542014581144,327.38943892819356,950.7961952818684
Nova Scotia,Car,2040,13187.83601985421,3045,627,3672,1209.2660747961284,9257.931322257231,1355.4355187829467,5573.735253610162,16187.10209465034
