State,Segment,Propulsion,Year,BESS_retire_vector,BESS_retire_total
British Columbia,Car,PHEV,2035,0|0|0|0|0|0|0|1|1|2|3|16|28|26|36|18|27|27|11|5|2|1|0|0|0|0|0|0|0|0|0,204
British Columbia,Car,PHEV,2036,0|0|0|0|0|0|0|1|1|2|3|5|32|36|31|39|18|25|23|9|4|1|1|0|0|0|0|0|0|0|0,231
British Columbia,Car,PHEV,2037,0|0|0|0|0|0|0|1|2|3|5|7|11|41|44|35|39|16|20|17|6|3|1|0|0|0|0|0|0|0|0,251
British Columbia,Car,PHEV,2038,0|0|0|0|0|0|0|1|2|3|6|11|14|14|50|48|35|36|14|16|13|4|2|0|0|0|0|0|0|0|0,269
British Columbia,Car,PHEV,2039,0|0|0|0|0|0|0|1|2|4|8|13|22|19|17|55|48|31|30|10|11|9|3|1|0|0|0|0|0|0|0,284
British Columbia,Car,PHEV,2040,0|0|0|0|0|0|0|1|2|4|8|16|26|28|23|19|55|44|26|23|7|8|6|2|1|0|0|0|0|0|0,299
British Columbia,Car,PHEV,2041,0|0|0|0|0|0|0|1|2|5|10|17|32|33|34|25|19|50|36|20|16|5|5|4|1|0|0|0|0|0|0,315
British Columbia,Car,PHEV,2042,0|0|0|0|0|0|0|1|2|5|11|21|35|42|40|38|25|17|41|28|14|11|3|3|3|1|0|0|0|0|0,341
British Columbia,Car,PHEV,2043,0|0|0|0|0|0|0|1|2|6|12|24|42|45|50|44|38|23|14|32|20|10|8|2|2|2|1|0|0|0|0,378
British Columbia,Car,PHEV,2044,0|0|0|0|0|0|0|1|2|5|13|26|49|54|55|56|44|34|19|11|23|14|7|5|2|1|1|0|0|0|0,422
British Columbia,Car,PHEV,2045,0|0|0|0|0|0|0|1|2|5|12|27|52|64|66|61|56|40|28|14|8|16|9|4|3|1|1|1|0|0|0,471
British Columbia,Car,PHEV,2046,0|0|0|0|0|0|0|1|2|5|11|26|54|68|77|73|61|50|33|22|10|6|11|6|3|2|1|1|0|0|0,523
British Columbia,Car,PHEV,2047,0|0|0|0|0|0|0|1|2|5|12|25|52|70|83|85|73|55|42|26|16|7|4|7|4|2|1|0|0|0|0,572
British Columbia,Car,PHEV,2048,0|0|0|0|0|0|0|1|2|5|12|25|50|68|85|91|85|66|45|32|18|11|5|2|5|3|1|1|0|0|0,613
British Columbia,Car,PHEV,2049,0|0|0|0|0|0|0|1|2|5|12|25|51|66|82|94|91|77|54|35|23|13|7|3|2|3|2|1|1|0|0,650
British Columbia,Car,PHEV,2050,0|0|0|0|0|0|0|1|3|5|12|25|51|66|79|91|94|83|64|42|25|16|9|5|2|1|2|1|0|0|0,677
British Columbia,SUV,BEV,2020,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
British Columbia,SUV,BEV,2021,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
British Columbia,SUV,BEV,2022,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
British Columbia,SUV,BEV,2023,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1
British Columbia,SUV,BEV,2024,0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2
British Columbia,SUV,BEV,2025,0|0|0|0|0|0|1|1|1|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8
British Columbia,SUV,BEV,2026,0|0|0|0|1|1|1|2|2|2|2|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,17
British Columbia,SUV,BEV,2027,0|0|0|1|1|2|2|2|3|4|4|4|5|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,32
British Columbia,SUV,BEV,2028,0|0|0|0|2|3|4|5|4|7|9|7|6|7|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,59
British Columbia,SUV,BEV,2029,0|0|0|0|1|4|7|10|10|9|13|15|12|8|8|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,103
British Columbia,SUV,BEV,2030,0|0|0|0|1|1|11|17|21|21|17|24|25|15|10|9|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0,178
British Columbia,SUV,BEV,2031,0|0|0|1|1|2|3|25|38|44|41|30|39|33|19|11|9|5|0|0|0|0|0|0|0|0|0|0|0|0|0,301
British Columbia,SUV,BEV,2032,0|0|0|1|2|3|5|8|56|79|85|73|50|51|39|21|11|8|4|0|0|0|0|0|0|0|0|0|0|0|0,496
British Columbia,SUV,BEV,2033,0|0|0|1|2|4|7|11|18|116|153|152|120|65|62|44|21|10|7|3|0|0|0|0|0|0|0|0|0|0|0,796
British Columbia,SUV,BEV,2034,0|0|0|1|2|5|9|15|24|37|224|273|249|156|78|68|44|19|8|5|2|0|0|0|0|0|0|0|0|0|0,1219
British Columbia,SUV,BEV,2035,0|0|1|1|3|6|12|22|33|49|71|401|446|324|189|86|68|39|15|6|4|2|0|0|0|0|0|0|0|0|0,1778
British Columbia,SUV,BEV,2036,0|0|1|2|3|7|14|27|48|69|95|126|654|581|392|208|86|62|33|12|4|3|1|0|0|0|0|0|0|0|0,2428
British Columbia,SUV,BEV,2037,0|0|1|2|4|9|18|33|60|100|133|169|205|853|703|433|208|78|51|25|9|3|2|1|0|0|0|0|0|0|0,3100
British Columbia,SUV,BEV,2038,0|0|1|2|5|11|21|40|73|124|192|237|276|268|1031|776|433|189|65|39|18|6|2|1|0|0|0|0|0|0|0,3810
British Columbia,SUV,BEV,2039,0|0|1|2|5|12|25|48|88|150|238|341|385|360|324|1139|776|392|156|50|28|13|4|1|1|0|0|0|0|0|0,4539
British Columbia,SUV,BEV,2040,0|0|1|2|5|12|28|58|104|181|288|423|555|502|435|358|1139|703|324|120|36|20|8|3|1|0|0|0|0|0|0,5306
British Columbia,SUV,BEV,2041,0|0|1|2|6|13|30|64|125|213|346|510|687|724|607|480|358|1031|581|249|87|25|13|6|2|1|0|0|0|0|0,6161
British Columbia,SUV,BEV,2042,0|0|1|2|6|14|30|68|138|255|406|612|826|895|875|671|480|324|853|446|180|60|17|9|4|1|0|0|0|0|0,7173
British Columbia,SUV,BEV,2043,0|0|1|3|7|15|34|70|147|282|486|716|991|1078|1083|967|671|435|268|654|322|125|40|11|6|2|1|0|0|0|0,8415
British Columbia,SUV,BEV,2044,0|0|1|3|7|17|37|77|153|301|537|857|1156|1292|1303|1196|967|607|360|205|473|224|84|27|7|4|2|0|0|0|0,9897
British Columbia,SUV,BEV,2045,0|0|1|3|8|18|40|84|169|316|575|947|1384|1508|1562|1439|1196|875|502|276|149|328|151|55|17|5|2|1|0|0|0,11611
British Columbia,SUV,BEV,2046,0|0|1|3|8|19|43|91|184|347|606|1017|1530|1805|1823|1726|1439|1083|724|385|199|103|221|99|36|11|3|2|1|0|0,13509
British Columbia,SUV,BEV,2047,0|0|1|3|8|20|45|97|198|376|664|1075|1645|1995|2183|2014|1726|1303|895|555|279|138|69|146|65|23|7|2|1|0|0,15533
British Columbia,SUV,BEV,2048,0|0|1|3|9|21|48|103|210|406|719|1175|1743|2145|2412|2411|2014|1562|1078|687|402|193|93|46|95|42|15|5|1|1|0,17640
British Columbia,SUV,BEV,2049,0|0|1|3|9|22|50|108|222|429|774|1270|1902|2272|2594|2664|2411|1823|1292|826|497|278|130|61|30|61|27|10|3|1|1,19771
British Columbia,SUV,BEV,2050,0|0|1|4|9|23|52|113|234|453|817|1364|2054|2480|2747|2865|2664|2183|1508|991|598|345|187|86|40|19|39|17|6|2|1,21902
British Columbia,SUV,PHEV,2020,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
British Columbia,SUV,PHEV,2021,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
British Columbia,SUV,PHEV,2022,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
British Columbia,SUV,PHEV,2023,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
British Columbia,SUV,PHEV,2024,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
British Columbia,SUV,PHEV,2025,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1
British Columbia,SUV,PHEV,2026,0|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,6
British Columbia,SUV,PHEV,2027,0|0|0|0|0|0|1|1|2|2|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10
British Columbia,SUV,PHEV,2028,0|0|0|0|1|1|1|2|1|4|5|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,21
British Columbia,SUV,PHEV,2029,0|0|0|0|0|1|2|2|4|3|7|9|4|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,37
British Columbia,SUV,PHEV,2030,0|0|0|0|0|0|3|4|5|9|6|12|14|5|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,64
British Columbia,SUV,PHEV,2031,0|0|0|0|0|0|1|7|10|10|17|10|20|19|6|4|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0,107
British Columbia,SUV,PHEV,2032,0|0|0|0|0|1|1|2|16|20|20|30|17|27|23|6|4|1|1|0|0|0|0|0|0|0|0|0|0|0|0,169
British Columbia,SUV,PHEV,2033,0|0|0|0|0|1|2|2|4|33|40|36|49|22|32|25|6|3|1|1|0|0|0|0|0|0|0|0|0|0|0,257
British Columbia,SUV,PHEV,2034,0|0|0|0|1|1|2|4|5|8|64|71|59|65|26|35|25|6|3|1|1|0|0|0|0|0|0|0|0|0|0,377
British Columbia,SUV,PHEV,2035,0|0|0|0|1|1|3|5|8|11|15|115|115|77|78|29|35|23|5|2|1|0|0|0|0|0|0|0|0|0|0,524
British Columbia,SUV,PHEV,2036,0|0|0|0|1|2|3|6|10|16|21|27|187|150|93|86|29|32|19|4|1|0|0|0|0|0|0|0|0|0|0,687
British Columbia,SUV,PHEV,2037,0|0|0|0|1|2|4|7|13|20|31|37|44|244|182|103|86|26|27|14|3|1|0|0|0|0|0|0|0|0|0,845
British Columbia,SUV,PHEV,2038,0|0|0|0|1|2|5|9|15|27|39|55|60|57|295|201|103|78|22|20|10|2|1|0|0|0|0|0|0|0|0,1002
British Columbia,SUV,PHEV,2039,0|0|0|0|1|2|5|11|19|31|52|69|90|78|69|326|201|93|65|17|15|7|1|0|0|0|0|0|0|0|0,1152
British Columbia,SUV,PHEV,2040,0|0|0|0|1|2|6|12|24|40|60|91|112|117|94|76|326|182|77|49|12|10|5|1|0|0|0|0|0|0|0,1297
British Columbia,SUV,PHEV,2041,0|0|0|0|1|2|6|13|27|48|76|106|147|146|142|104|76|295|150|59|36|8|7|3|1|0|0|0|0|0|0,1453
British Columbia,SUV,PHEV,2042,0|0|0|0|1|2|5|13|28|55|92|134|171|192|176|157|104|69|244|115|43|25|6|5|2|0|0|0|0|0|0,1639
British Columbia,SUV,PHEV,2043,0|0|0|0|1|3|6|13|29|58|104|162|216|223|232|194|157|94|57|187|83|30|17|4|3|1|0|0|0|0|0,1874
British Columbia,SUV,PHEV,2044,0|0|0|0|1|3|6|13|28|58|110|182|261|281|270|257|194|142|78|44|135|58|20|11|2|2|1|0|0|0|0,2157
British Columbia,SUV,PHEV,2045,0|0|0|0|1|3|7|14|29|57|111|193|294|340|340|298|257|176|117|60|32|94|39|13|7|2|1|1|0|0|0,2486
British Columbia,SUV,PHEV,2046,0|0|0|0|1|3|7|15|31|60|109|196|311|383|412|376|298|232|146|90|43|22|63|26|9|5|1|1|0|0|0,2840
British Columbia,SUV,PHEV,2047,0|0|0|0|1|3|7|16|32|63|115|194|316|406|463|455|376|270|192|112|65|30|15|42|17|6|3|1|0|0|0,3200
British Columbia,SUV,PHEV,2048,0|0|0|0|1|3|7|16|34|66|121|204|314|413|490|511|455|340|223|147|81|45|20|10|27|11|4|2|0|0|0,3545
British Columbia,SUV,PHEV,2049,0|0|0|0|1|3|8|17|35|69|126|213|330|409|499|542|511|412|281|171|107|56|30|13|6|18|7|2|1|0|0,3867
British Columbia,SUV,PHEV,2050,0|0|0|0|1|3|8|17|36|71|130|221|344|430|495|551|542|463|340|216|124|74|38|20|9|4|11|4|1|1|1,4155
Manitoba,Car,BEV,2020,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,Car,BEV,2021,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,Car,BEV,2022,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,Car,BEV,2023,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,Car,BEV,2024,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,Car,BEV,2025,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,Car,BEV,2026,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,Car,BEV,2027,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,Car,BEV,2028,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,Car,BEV,2029,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,Car,BEV,2030,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1
Manitoba,Car,BEV,2031,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2
Manitoba,Car,BEV,2032,0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,6
Manitoba,Car,BEV,2033,0|0|0|0|0|0|0|0|0|0|1|1|2|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8
Manitoba,Car,BEV,2034,0|0|0|0|0|0|0|0|1|1|1|2|3|2|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,15
Manitoba,Car,BEV,2035,0|0|0|0|0|0|0|0|1|1|2|2|4|4|3|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0,22
Manitoba,Car,BEV,2036,0|0|0|0|0|0|0|1|1|2|3|5|4|5|5|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0,33
Manitoba,Car,BEV,2037,0|0|0|0|0|0|0|1|1|3|4|7|11|6|7|5|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0,52
Manitoba,Car,BEV,2038,0|0|0|0|0|0|0|1|1|3|6|10|14|14|7|7|5|3|1|1|0|0|0|0|0|0|0|0|0|0|0,73
Manitoba,Car,BEV,2039,0|0|0|0|0|0|0|1|2|3|7|13|20|19|18|7|7|5|2|1|1|0|0|0|0|0|0|0|0|0|0,106
Manitoba,Car,BEV,2040,0|0|0|0|0|0|0|1|2|4|8|15|26|26|23|19|7|7|4|2|1|0|0|0|0|0|0|0|0|0|0,145
Manitoba,Car,BEV,2041,0|0|0|0|0|0|0|1|2|4|9|17|30|34|31|25|19|7|5|3|1|0|0|0|0|0|0|0|0|0|0,188
Manitoba,Car,BEV,2042,0|0|0|0|0|0|0|1|2|5|10|19|35|40|41|34|25|18|6|4|2|1|0|0|0|0|0|0|0|0|0,243
Manitoba,Car,BEV,2043,0|0|0|0|0|0|0|1|2|5|11|21|40|45|48|45|34|23|14|4|3|2|1|0|0|0|0|0|0|0|0,299
Manitoba,Car,BEV,2044,0|0|0|0|0|0|1|1|3|6|12|25|44|52|55|53|45|31|19|11|3|2|1|0|0|0|0|0|0|0|0,364
Manitoba,Car,BEV,2045,0|0|0|0|0|0|1|1|3|6|13|26|51|57|62|61|53|41|26|14|8|2|1|1|0|0|0|0|0|0|0,427
Manitoba,Car,BEV,2046,0|0|0|0|0|0|1|1|3|6|14|28|54|66|69|69|61|48|34|20|10|6|1|1|0|0|0|0|0|0|0,492
Manitoba,Car,BEV,2047,0|0|0|0|0|0|1|1|3|7|14|29|56|70|80|76|69|55|40|26|14|7|4|1|1|0|0|0|0|0|0,554
Manitoba,Car,BEV,2048,0|0|0|0|0|0|1|1|3|7|15|30|59|74|85|88|76|62|45|30|19|10|5|2|1|0|0|0|0|0|0,613
Manitoba,Car,BEV,2049,0|0|0|0|0|0|1|1|3|7|15|32|61|77|89|94|88|69|52|35|22|13|7|3|2|0|0|0|0|0|0,671
Manitoba,Car,BEV,2050,0|0|0|0|0|0|1|2|3|7|16|33|64|80|93|98|94|80|57|40|25|15|9|4|2|1|0|0|0|0|0,724
Manitoba,Car,PHEV,2020,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,Car,PHEV,2021,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,Car,PHEV,2022,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,Car,PHEV,2023,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,Car,PHEV,2024,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,Car,PHEV,2025,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,Car,PHEV,2026,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,Car,PHEV,2027,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,Car,PHEV,2028,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,Car,PHEV,2029,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,Car,PHEV,2030,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2
Manitoba,Car,PHEV,2031,0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2
Manitoba,Car,PHEV,2032,0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,3
Manitoba,Car,PHEV,2033,0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5
Manitoba,Car,PHEV,2034,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0,6
Manitoba,Car,PHEV,2035,0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0,8
Manitoba,Car,PHEV,2036,0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0,9
Manitoba,Car,PHEV,2037,0|0|0|0|0|0|0|0|0|0|1|1|2|2|2|1|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0,12
Manitoba,Car,PHEV,2038,0|0|0|0|0|0|0|0|0|1|1|2|3|3|2|2|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0,17
Manitoba,Car,PHEV,2039,0|0|0|0|0|0|0|0|0|1|1|2|4|4|4|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0,23
Manitoba,Car,PHEV,2040,0|0|0|0|0|0|0|0|0|1|2|3|5|6|5|4|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0,33
Manitoba,Car,PHEV,2041,0|0|0|0|0|0|0|0|0|1|2|3|6|6|7|5|4|2|1|1|1|0|0|0|0|0|0|0|0|0|0,39
Manitoba,Car,PHEV,2042,0|0|0|0|0|0|0|0|0|1|2|4|7|8|8|8|5|4|2|1|0|0|0|0|0|0|0|0|0|0|0,50
Manitoba,Car,PHEV,2043,0|0|0|0|0|0|0|0|0|1|2|5|8|9|10|8|8|5|3|1|1|0|0|0|0|0|0|0|0|0|0,61
Manitoba,Car,PHEV,2044,0|0|0|0|0|0|0|0|0|1|2|5|10|11|11|11|8|7|4|2|1|1|0|0|0|0|0|0|0|0|0,74
Manitoba,Car,PHEV,2045,0|0|0|0|0|0|0|0|0|1|2|5|10|13|13|12|11|8|6|3|2|1|0|0|0|0|0|0|0|0|0,87
Manitoba,Car,PHEV,2046,0|0|0|0|0|0|0|0|0|1|2|5|11|14|15|15|12|10|6|4|2|1|0|0|0|0|0|0|0|0|0,98
Manitoba,Car,PHEV,2047,0|0|0|0|0|0|0|0|1|1|2|5|10|14|17|17|15|11|8|5|3|1|1|0|0|0|0|0|0|0|0,111
Manitoba,Car,PHEV,2048,0|0|0|0|0|0|0|0|1|1|2|5|11|14|17|18|17|13|9|6|3|2|1|0|0|0|0|0|0|0|0,120
Manitoba,Car,PHEV,2049,0|0|0|0|0|0|0|0|1|1|2|5|10|14|17|18|18|15|11|7|5|2|1|1|0|0|0|0|0|0|0,128
Manitoba,Car,PHEV,2050,0|0|0|0|0|0|0|0|1|1|2|5|10|14|17|18|18|17|13|8|5|3|2|1|0|0|0|0|0|0|0,135
Manitoba,SUV,BEV,2020,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,SUV,BEV,2021,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,SUV,BEV,2022,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,SUV,BEV,2023,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,SUV,BEV,2024,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,SUV,BEV,2025,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,SUV,BEV,2026,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,SUV,BEV,2027,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,SUV,BEV,2028,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,SUV,BEV,2029,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,SUV,BEV,2030,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0
Manitoba,SUV,BEV,2031,0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5
Manitoba,SUV,BEV,2032,0|0|0|0|0|1|1|2|2|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,12
Manitoba,SUV,BEV,2033,0|0|0|0|0|1|2|3|4|4|4|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,24
Manitoba,SUV,BEV,2034,0|0|0|0|1|1|2|4|6|9|7|8|6|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,48
Manitoba,SUV,BEV,2035,0|0|0|0|1|1|3|5|8|13|18|13|13|7|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,86
Manitoba,SUV,BEV,2036,0|0|0|0|1|2|3|6|12|18|24|32|21|16|9|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,148
Manitoba,SUV,BEV,2037,0|0|0|0|1|2|4|8|14|24|34|43|53|27|20|10|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0,244
Manitoba,SUV,BEV,2038,0|0|0|0|1|2|5|9|17|30|47|61|71|69|33|22|10|3|1|0|0|0|0|0|0|0|0|0|0|0|0,381
Manitoba,SUV,BEV,2039,0|0|0|1|1|3|6|11|21|36|57|84|99|92|83|36|22|9|3|1|0|0|0|0|0|0|0|0|0|0|0,565
Manitoba,SUV,BEV,2040,0|0|0|1|1|3|7|13|24|43|69|102|136|129|111|92|36|20|7|2|0|0|0|0|0|0|0|0|0|0|0,796
Manitoba,SUV,BEV,2041,0|0|0|1|2|3|8|15|30|50|83|123|167|178|156|123|92|33|16|6|1|0|0|0|0|0|0|0|0|0|0,1087
Manitoba,SUV,BEV,2042,0|0|0|1|2|4|8|17|34|61|97|148|201|218|215|172|123|83|27|13|4|1|0|0|0|0|0|0|0|0|0,1429
Manitoba,SUV,BEV,2043,0|0|0|1|2|4|9|19|38|69|118|173|241|262|263|238|172|111|69|21|9|3|1|0|0|0|0|0|0|0|0,1823
Manitoba,SUV,BEV,2044,0|0|0|1|2|5|10|21|42|78|134|210|281|314|317|291|238|156|92|53|15|6|2|0|0|0|0|0|0|0|0,2268
Manitoba,SUV,BEV,2045,0|0|0|1|2|5|11|23|46|86|150|238|342|367|379|351|291|215|129|71|38|10|4|1|0|0|0|0|0|0|0,2760
Manitoba,SUV,BEV,2046,0|0|0|1|2|5|12|25|50|94|165|265|386|446|443|419|351|263|178|99|51|27|7|3|1|0|0|0|0|0|0,3293
Manitoba,SUV,BEV,2047,0|0|0|1|2|5|12|26|54|102|180|292|430|503|540|490|419|317|218|136|72|35|18|5|2|1|0|0|0|0|0,3860
Manitoba,SUV,BEV,2048,0|0|0|1|2|6|13|28|57|110|194|317|473|561|609|596|490|379|262|167|99|50|24|12|3|1|0|0|0|0|0,4454
Manitoba,SUV,BEV,2049,0|0|0|1|2|6|13|29|60|116|209|343|513|617|678|672|596|443|314|201|121|68|33|16|8|2|1|0|0|0|0,5062
Manitoba,SUV,BEV,2050,0|0|0|1|2|6|14|31|63|122|220|367|553|669|746|749|672|540|367|241|146|84|46|22|10|5|1|0|0|0|0,5677
