"State","Segment","Propulsion","Year","LIB_recycling","LIB_available","LIB_reuse_EV","LIB_new_add","LIB_repurpose","EV_stock","LIB_recycling_vector","LIB_available_vector","LIB_reuse_vector","LIB_newadd_vector","LIB_repurpose_vector","EV_stock_vector","domestic_factor"
"Quebec","Car","BEV",2036,17243,5431,2120,5060,5431,1063650,"0|50|75|112|165|238|336|454|608|709|884|812|1132|3236|3101|2273|1396|1032|451|123|36|15|5|0|0|0|0|0|0|0|0","0|50|77|114|165|238|336|449|600|696|859|779|1068|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|30|45|152|111|147|185|229|255|307|279|380|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|75|112|178|256|384|554|755|1024|1165|516|41|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|50|77|114|165|238|336|449|600|696|859|779|1068|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","108070|110948|107109|102993|99217|95597|88893|78452|69694|53784|44796|27943|25685|21519|14435|7661|3627|2163|785|194|57|21|8|0|0|0|0|0|0|0|0",0.95
"Quebec","Car","PHEV",2036,6904,1298,600,715,1298,217517,"0|10|17|24|38|51|67|96|119|159|168|151|443|1219|1031|1288|564|672|550|167|54|11|5|0|0|0|0|0|0|0|0","0|10|16|25|39|49|66|97|117|156|162|144|417|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|11|44|29|38|57|63|72|68|60|152|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|13|23|37|54|75|101|140|177|73|6|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|10|16|25|39|49|66|97|117|156|162|144|417|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","19044|20591|20989|21162|20256|18404|15782|14342|11855|10961|7896|4870|9931|8007|4813|4308|1464|1434|1021|279|84|16|8|0|0|0|0|0|0|0|0",0.95
"Quebec","SUV","BEV",2036,25845,21815,2430,34337,21815,1163321,"0|607|833|1109|1449|1868|2298|2618|2864|2563|2290|1430|2409|2214|883|287|76|33|10|4|0|0|0|0|0|0|0|0|0|0|0","0|604|829|1101|1436|1851|2272|2582|2814|2500|2214|1360|2252|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|170|218|490|238|227|214|204|177|162|114|216|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|915|1288|1811|2451|3319|4239|4963|5563|4848|4327|613|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|604|829|1101|1436|1851|2272|2582|2814|2500|2214|1360|2252|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","153675|148237|134195|121097|109755|99905|88215|74353|63453|46734|37448|22460|36822|16487|6958|2387|674|318|105|30|8|4|1|0|0|0|0|0|0|0|0",0.95
"Quebec","SUV","PHEV",2036,6536,4851,771,6048,4851,233348,"0|122|181|252|329|402|462|535|542|561|436|272|922|913|343|184|40|29|11|0|0|0|0|0|0|0|0|0|0|0|0","0|121|179|248|327|397|454|522|526|544|419|255|859|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|44|66|164|82|79|73|62|52|40|26|83|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|171|255|379|504|642|756|909|948|978|497|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|121|179|248|327|397|454|522|526|544|419|255|859|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","27080|27513|26303|24892|22419|19244|15666|13596|10790|9513|6552|3842|14016|6800|2684|1615|351|324|139|9|2|0|0|0|0|0|0|0|0|0|0",0.95
"Saskatchewan","Car","BEV",2036,461,363,127,476,363,86805,"0|5|6|8|13|18|27|35|49|59|71|63|11|31|29|18|10|6|2|0|0|0|0|0|0|0|0|0|0|0|0","0|5|7|10|12|19|27|36|48|58|69|61|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|3|9|7|9|12|16|20|24|21|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|10|14|21|33|48|64|86|100|94|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|7|10|12|19|27|36|48|58|69|61|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","9816|10001|9595|9106|8693|8274|7606|6644|5852|4609|3681|2223|259|209|137|59|24|11|4|1|0|0|0|0|0|0|0|0|0|0|0",0.95
"Saskatchewan","Car","PHEV",2036,111,67,26,83,67,16487,"0|2|2|2|3|3|5|6|8|12|13|10|3|10|7|10|3|5|5|2|0|0|0|0|0|0|0|0|0|0|0","0|0|1|2|2|4|5|8|9|11|11|10|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|2|2|3|4|4|4|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|3|4|6|8|11|14|20|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|2|2|4|5|8|9|11|11|10|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1730|1856|1880|1872|1774|1593|1348|1212|993|939|649|388|91|66|36|30|9|9|8|3|1|0|0|0|0|0|0|0|0|0|0",0.95
"Saskatchewan","SUV","BEV",2036,3971,3869,259,7513,3869,228363,"0|115|152|201|269|356|445|517|574|533|460|278|28|29|11|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|114|152|202|268|353|444|511|566|521|448|266|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|23|21|39|20|24|26|28|28|28|20|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|183|262|368|509|695|892|1050|1180|1077|937|360|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|114|152|202|268|353|444|511|566|521|448|266|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","30555|29943|27560|25088|22958|21005|18614|15736|13457|10236|7914|4634|367|200|74|17|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0",0.95
"Saskatchewan","SUV","PHEV",2036,773,737,61,1378,737,43417,"0|22|30|42|55|69|80|96|98|108|83|48|19|16|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|21|29|41|55|68|81|94|98|106|79|47|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|5|9|5|6|6|6|7|6|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|34|51|76|104|133|158|191|200|218|164|49|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|21|29|41|55|68|81|94|98|106|79|47|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","5384|5557|5400|5156|4685|4041|3301|2872|2284|2081|1391|800|284|117|37|18|5|3|1|0|0|0|0|0|0|0|0|0|0|0|0",0.95
"Yukon","Car","BEV",2036,33,12,3,22,12,3676,"0|0|0|1|2|2|2|2|3|3|4|3|2|4|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|1|2|2|2|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|1|1|2|3|4|4|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|1|2|2|2|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","408|401|384|380|362|347|321|291|248|204|159|92|27|25|16|6|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0",0.95
"Yukon","Car","PHEV",2036,8,0,0,4,0,694,"0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","72|74|75|78|73|66|56|52|42|41|27|16|10|6|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.95
"Yukon","SUV","BEV",2036,184,175,15,335,175,10071,"0|6|8|10|12|16|20|24|25|24|21|12|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|6|9|11|15|19|24|26|25|21|11|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|2|1|1|2|2|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|8|11|16|22|31|40|48|53|51|43|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|6|9|11|15|19|24|26|25|21|11|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1330|1261|1158|1097|1008|930|827|727|604|484|362|201|59|17|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.95
"Yukon","SUV","PHEV",2036,47,35,0,65,35,1942,"0|2|2|3|4|4|4|6|6|6|3|2|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|2|2|3|4|4|4|5|4|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|3|5|6|7|9|9|11|8|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|2|2|3|4|4|4|5|4|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","234|234|226|225|206|179|146|132|103|99|64|34|34|17|6|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.95
"Alberta","Car","BEV",2037,3451,2455,863,2722,2455,459345,"0|23|33|45|65|94|141|200|268|360|422|489|375|240|249|206|116|62|41|16|5|1|0|0|0|0|0|0|0|0|0","0|24|31|45|65|95|140|200|264|353|412|473|353|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|16|16|45|34|48|68|90|120|141|162|123|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|32|50|76|111|166|247|352|468|605|601|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|24|31|45|65|95|140|200|264|353|412|473|353|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","46464|46915|47575|45425|43424|41576|39806|36758|31793|28024|21882|17234|8545|1574|1145|689|293|123|68|22|6|2|1|0|0|0|0|0|0|0|0",0.95
"Alberta","Car","PHEV",2037,747,454,163,502,454,85996,"0|4|6|9|12|20|28|35|49|62|87|88|66|68|62|43|47|17|20|16|6|2|0|0|0|0|0|0|0|0|0","0|5|6|9|13|19|27|35|49|61|84|84|62|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|4|9|8|9|12|18|22|28|28|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|9|16|22|35|48|63|85|103|114|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|6|9|13|19|27|35|49|61|84|84|62|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","7773|8267|8830|8903|8921|8485|7660|6521|5806|4764|4455|3034|1481|442|285|142|116|34|36|28|9|3|1|0|0|0|0|0|0|0|0",0.95
"Alberta","SUV","BEV",2037,22138,21163,1695,38516,21163,1090396,"0|540|744|980|1295|1702|2199|2670|2898|3012|2552|1999|957|333|172|62|17|4|2|0|0|0|0|0|0|0|0|0|0|0|0","0|538|739|978|1289|1692|2184|2644|2860|2954|2478|1912|895|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|151|144|266|128|135|148|159|172|162|146|84|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|790|1193|1696|2344|3217|4299|5337|5884|6018|5119|2619|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|538|739|978|1289|1692|2184|2644|2860|2954|2478|1912|895|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","130612|127812|125002|114817|105436|97081|89606|80027|67112|57494|43445|33167|14595|2328|1251|447|120|25|14|5|1|0|0|0|0|0|0|0|0|0|0",0.95
"Alberta","SUV","PHEV",2037,4356,3985,345,7163,3985,204418,"0|95|139|195|268|349|429|483|539|520|524|356|169|179|72|23|11|2|2|1|0|0|0|0|0|0|0|0|0|0|0","0|96|139|192|265|348|425|476|529|509|509|340|157|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|27|28|59|30|30|30|32|32|35|27|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|140|222|333|483|658|828|948|1075|1022|1044|410|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|96|139|192|265|348|425|476|529|509|509|340|157|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","21850|22524|23201|22500|21667|19819|17246|14202|12261|9772|8846|5831|2529|1294|537|185|95|22|20|13|3|1|0|0|0|0|0|0|0|0|0",0.95
"British Columbia","Car","BEV",2037,14386,3001,1281,2789,3001,576454,"0|25|40|62|95|135|185|257|335|437|473|551|486|2567|2981|2609|1583|811|508|179|47|13|5|2|0|0|0|0|0|0|0","0|25|40|64|94|134|185|253|331|428|461|530|456|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|13|24|104|81|97|120|142|168|173|193|166|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|37|58|95|134|195|288|406|545|705|308|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|25|40|64|94|134|185|253|331|428|461|530|456|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","54944|55621|56322|53639|50727|48127|45753|41996|36889|32351|23570|18804|10835|17058|13910|8828|4067|1713|915|282|71|20|7|2|0|0|0|0|0|0|0",0.95
"British Columbia","Car","PHEV",2037,2466,556,235,519,556,106241,"0|5|8|12|18|25|34|45|62|76|97|98|85|435|441|322|335|124|127|85|23|7|2|0|0|0|0|0|0|0|0","0|4|8|11|17|27|34|45|63|75|96|95|81|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|4|16|14|16|20|28|31|38|36|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|10|19|28|40|55|73|100|121|63|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|8|11|17|27|34|45|63|75|96|95|81|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","9192|9801|10452|10511|10422|9823|8807|7456|6741|5502|4802|3316|1880|2858|2030|1102|852|259|239|146|37|11|2|1|0|0|0|0|0|0|0",0.95
"British Columbia","SUV","BEV",2037,22565,17760,2170,29314,17760,914576,"0|433|643|886|1173|1519|1913|2270|2465|2509|1960|1542|876|2435|1245|484|151|37|17|6|1|0|0|0|0|0|0|0|0|0|0","0|431|640|879|1161|1500|1889|2232|2417|2444|1890|1464|813|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|104|162|449|243|235|221|205|189|152|127|83|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|659|996|1425|1925|2600|3430|4207|4691|4763|3662|956|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|431|640|879|1161|1500|1889|2232|2417|2444|1890|1464|813|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","109541|106794|103838|94799|85905|78125|71290|62989|53459|45359|31495|24120|12517|18090|9935|4235|1427|377|190|69|17|5|2|1|0|0|0|0|0|0|0",0.95
"British Columbia","SUV","PHEV",2037,4753,3432,502,5392,3432,173405,"0|75|124|178|246|321|385|427|472|449|413|284|160|694|323|115|62|12|9|4|0|0|0|0|0|0|0|0|0|0|0","0|76|123|178|242|315|377|416|461|435|395|267|147|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|18|34|104|62|58|54|50|43|36|27|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|116|185|281|396|532|662|749|857|810|743|61|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|76|123|178|242|315|377|416|461|435|395|267|147|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","18325|18819|19272|18581|17655|15950|13726|11186|9769|7714|6411|4225|2160|5159|2557|984|620|126|112|47|5|1|0|0|0|0|0|0|0|0|0",0.95
"Manitoba","Car","BEV",2037,873,614,213,660,614,112004,"0|7|9|10|16|24|34|49|67|89|103|120|106|62|66|54|29|14|9|4|1|0|0|0|0|0|0|0|0|0|0","0|6|8|11|16|23|34|48|65|87|100|116|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|4|10|9|11|16|22|29|34|40|34|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|7|12|19|26|41|60|86|116|150|139|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|8|11|16|23|34|48|65|87|100|116|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","11047|11259|11519|11069|10609|10144|9723|8977|7841|6908|5287|4207|2405|406|300|179|73|26|15|6|2|1|0|0|0|0|0|0|0|0|0",0.95
"Manitoba","Car","PHEV",2037,203,114,46,114,114,21033,"0|2|2|2|3|5|7|8|13|15|21|21|18|21|19|13|14|6|6|5|2|0|0|0|0|0|0|0|0|0|0","0|0|1|2|3|5|7|10|11|15|21|21|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|3|2|2|4|5|6|8|8|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|3|5|8|11|15|20|25|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|2|3|5|7|10|11|15|21|21|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1848|1984|2137|2168|2178|2069|1870|1593|1430|1172|1076|740|419|137|92|47|37|11|11|9|3|1|0|0|0|0|0|0|0|0|0",0.95
"Manitoba","SUV","BEV",2037,4807,4595,367,8301,4595,239687,"0|120|165|217|285|371|479|576|628|648|533|420|238|78|35|11|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|119|164|218|285|370|474|570|618|635|517|402|223|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|33|32|60|28|28|31|34|37|33|30|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|177|266|377|519|705|935|1151|1273|1293|1066|539|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|119|164|218|285|370|474|570|618|635|517|402|223|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","29094|28495|27860|25519|23288|21245|19467|17252|14527|12361|9061|6963|3646|551|259|78|18|2|1|0|0|0|0|0|0|0|0|0|0|0|0",0.95
"Manitoba","SUV","PHEV",2037,965,869,86,1533,869,45024,"0|22|30|43|59|78|94|104|117|112|110|76|42|50|19|6|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|21|31|44|59|76|93|104|115|110|106|71|39|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|8|14|8|8|8|8|8|8|6|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|30|49|75|106|143|179|204|232|219|216|80|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|21|31|44|59|76|93|104|115|110|106|71|39|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","4867|5020|5170|5000|4786|4335|3744|3061|2650|2098|1843|1219|630|372|150|46|23|5|5|2|0|0|0|0|0|0|0|0|0|0|0",0.95
"New Brunswick","Car","BEV",2037,678,534,188,583,534,92444,"0|5|7|10|12|19|28|41|58|79|93|109|89|38|40|28|12|6|3|1|0|0|0|0|0|0|0|0|0|0|0","0|5|6|9|13|19|29|42|56|76|90|105|84|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|4|9|8|10|14|19|26|30|36|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|9|15|21|34|51|74|100|132|138|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|6|9|13|19|29|42|56|76|90|105|84|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","8590|8811|9065|8800|8610|8409|8200|7707|6834|6103|4825|3859|2043|258|188|94|32|10|5|2|1|0|0|0|0|0|0|0|0|0|0",0.95
"New Brunswick","Car","PHEV",2037,169,100,39,105,100,17397,"0|2|2|2|3|3|7|8|11|12|19|19|15|17|15|10|10|3|5|4|2|0|0|0|0|0|0|0|0|0|0","0|0|1|2|2|5|6|8|10|14|19|19|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|2|2|2|3|4|6|7|7|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|3|4|7|9|13|18|22|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|2|2|5|6|8|10|14|19|19|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1437|1553|1683|1724|1769|1717|1577|1366|1248|1036|983|679|356|112|71|34|24|8|8|7|3|1|0|0|0|0|0|0|0|0|0",0.95
"New Brunswick","SUV","BEV",2037,3106,2946,243,5310,2946,149204,"0|73|101|134|178|233|299|366|405|422|360|284|146|66|28|10|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|74|102|134|176|231|299|363|397|412|348|272|138|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|22|21|39|18|20|21|22|24|23|21|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|107|161|229|317|436|584|729|816|839|719|373|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|74|102|134|176|231|299|363|397|412|348|272|138|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","17774|17366|16907|15477|14252|13154|12180|10934|9315|8023|6107|4711|2243|466|213|66|13|2|0|0|0|0|0|0|0|0|0|0|0|0|0",0.95
"New Brunswick","SUV","PHEV",2037,634,561,61,977,561,28160,"0|12|19|26|36|48|59|66|74|74|73|51|27|49|15|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|13|20|28|37|48|60|66|75|70|72|48|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|6|10|6|6|6|6|5|6|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|19|30|46|65|89|112|129|149|142|145|51|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|13|20|28|37|48|60|66|75|70|72|48|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2973|3061|3137|3033|2929|2684|2342|1938|1700|1361|1241|825|387|377|121|30|14|3|2|1|0|0|0|0|0|0|0|0|0|0|0",0.95
"Newfoundland and Labrador","Car","BEV",2037,321,268,94,279,268,45070,"0|2|4|4|7|9|14|19|27|36|46|55|48|15|16|11|5|2|1|0|0|0|0|0|0|0|0|0|0|0|0","0|3|3|5|7|10|13|20|27|36|44|53|47|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|4|4|5|8|9|12|14|18|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|4|7|10|16|24|35|48|62|68|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|3|5|7|10|13|20|27|36|44|53|47|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","4224|4349|4495|4368|4222|4084|3946|3668|3229|2856|2348|1938|1110|98|77|38|12|4|2|1|0|0|0|0|0|0|0|0|0|0|0",0.95
"Newfoundland and Labrador","Car","PHEV",2037,78,50,19,49,50,8458,"0|2|2|2|2|2|4|3|5|7|9|9|8|6|6|3|3|1|2|2|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|1|2|2|4|5|7|10|10|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|1|1|2|2|2|4|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|1|2|3|5|6|8|11|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|1|2|2|4|5|7|10|10|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","707|766|835|856|868|834|759|651|589|486|477|341|193|37|26|13|9|3|3|3|1|0|0|0|0|0|0|0|0|0|0",0.95
"Newfoundland and Labrador","SUV","BEV",2037,1906,1827,144,3282,1827,93258,"0|46|65|85|112|145|185|221|243|250|222|183|104|28|13|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|48|64|85|110|143|183|221|239|245|217|175|97|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|14|12|25|10|10|12|12|14|14|12|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|69|103|146|200|272|361|445|493|498|447|248|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|48|64|85|110|143|183|221|239|245|217|175|97|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","11214|10987|10738|9837|8971|8201|7516|6662|5621|4770|3789|3036|1590|203|97|24|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.95
"Newfoundland and Labrador","SUV","PHEV",2037,374,348,33,608,348,17509,"0|9|11|16|23|28|36|40|45|43|45|33|18|19|7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|9|12|17|23|30|36|40|45|43|45|31|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|3|6|3|3|3|3|3|3|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|12|19|28|41|55|69|79|90|85|91|39|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|9|12|17|23|30|36|40|45|43|45|31|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1876|1936|1992|1928|1843|1673|1446|1180|1027|811|772|531|275|144|55|14|6|0|1|0|0|0|0|0|0|0|0|0|0|0|0",0.95
