State,Segment,Propulsion,Year,BESS_stock_vector,BESS_stock_total
British Columbia,Car,BEV,2028,0|6|9|15|77|129|175|187|189|264|225|154|115|90|48|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1683
British Columbia,Car,BEV,2029,0|7|14|17|25|128|209|279|291|289|393|326|214|103|78|39|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2412
British Columbia,Car,BEV,2030,0|10|18|26|30|40|209|332|435|444|431|564|448|192|88|63|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0,3361
British Columbia,Car,BEV,2031,0|11|25|35|45|51|64|331|517|666|664|621|777|401|164|72|49|23|0|0|0|0|0|0|0|0|0|0|0|0|0,4516
British Columbia,Car,BEV,2032,0|13|28|46|63|73|82|100|516|791|994|957|855|695|344|134|56|36|16|0|0|0|0|0|0|0|0|0|0|0|0,5799
British Columbia,Car,BEV,2033,0|15|33|55|79|103|116|129|154|789|1178|1432|1319|765|597|281|105|42|26|11|0|0|0|0|0|0|0|0|0|0|0,7229
British Columbia,Car,BEV,2034,0|18|40|63|95|129|165|180|200|233|1175|1698|1974|1181|657|488|219|77|29|18|7|0|0|0|0|0|0|0|0|0|0,8646
British Columbia,Car,BEV,2035,0|17|46|78|111|155|206|257|277|303|343|1692|2336|1767|1014|537|379|162|55|20|12|5|0|0|0|0|0|0|0|0|0,9772
British Columbia,Car,BEV,2036,0|16|45|88|133|181|246|319|392|415|447|488|2328|2091|1516|829|418|281|115|38|14|8|3|0|0|0|0|0|0|0|0,10411
British Columbia,Car,BEV,2037,0|13|40|88|151|217|285|378|483|586|609|635|664|2084|1795|1240|644|309|199|79|25|9|5|2|0|0|0|0|0|0|0,10540
British Columbia,Car,BEV,2038,0|15|35|78|151|246|338|439|569|714|852|862|863|594|1789|1468|964|477|219|137|53|17|6|3|1|0|0|0|0|0|0,10890
British Columbia,Car,BEV,2039,0|16|39|69|134|246|384|513|657|839|1033|1202|1168|772|510|1463|1140|713|338|151|92|35|11|4|2|1|0|0|0|0|0,11532
British Columbia,Car,BEV,2040,0|17|42|75|121|222|386|582|759|965|1206|1448|1624|1046|663|417|1137|844|506|232|101|60|23|7|2|1|1|0|0|0|0,12487
British Columbia,Car,BEV,2041,0|18|45|82|133|201|352|587|863|1103|1382|1682|1947|1454|898|542|324|841|599|348|156|66|39|15|4|2|1|0|0|0|0,13684
British Columbia,Car,BEV,2042,0|19|46|87|143|221|323|547|874|1252|1567|1922|2252|1743|1248|734|421|240|597|411|233|102|43|25|9|3|1|1|0|0|0,15064
British Columbia,Car,BEV,2043,0|21|49|91|152|238|355|510|833|1278|1780|2164|2571|2016|1496|1020|570|312|170|410|276|153|67|28|16|6|2|1|0|0|0,16585
British Columbia,Car,BEV,2044,0|23|52|97|157|252|381|560|791|1243|1832|2466|2880|2301|1730|1223|793|422|221|117|275|181|100|43|18|10|4|1|0|0|0,18173
British Columbia,Car,BEV,2045,0|24|57|101|167|260|404|597|862|1202|1813|2556|3290|2578|1975|1415|951|587|300|152|78|181|118|64|28|11|7|2|1|0|0,19781
British Columbia,Car,BEV,2046,0|24|61|108|176|275|416|630|914|1300|1779|2564|3430|2945|2213|1615|1099|704|417|206|102|52|117|76|41|18|7|4|2|0|0,21295
British Columbia,Car,BEV,2047,0|25|61|117|187|290|437|648|960|1368|1911|2550|3476|3070|2528|1810|1255|814|500|286|138|67|33|76|49|26|11|5|3|1|0,22702
British Columbia,Car,BEV,2048,0|25|63|118|200|308|460|677|985|1431|2001|2717|3494|3112|2635|2067|1406|929|578|343|192|91|44|22|49|31|17|7|3|2|1,24008
British Columbia,Car,BEV,2049,0|25|63|121|203|325|485|710|1026|1466|2083|2832|3698|3128|2671|2155|1606|1041|660|397|230|126|59|28|14|31|20|11|5|2|1,25222
British Columbia,Car,BEV,2050,0|24|64|123|207|331|511|745|1070|1519|2130|2938|3841|3310|2685|2184|1674|1189|739|453|266|151|82|38|18|9|20|13|7|3|1,26345
British Columbia,Car,PHEV,2020,0|0|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4
British Columbia,Car,PHEV,2021,0|0|1|3|3|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,13
British Columbia,Car,PHEV,2022,0|1|0|3|5|5|5|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,26
British Columbia,Car,PHEV,2023,0|1|3|1|5|10|10|8|5|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,50
British Columbia,Car,PHEV,2024,0|1|2|5|3|10|17|16|13|8|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,86
British Columbia,Car,PHEV,2025,0|2|3|4|10|5|17|28|25|21|12|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,144
British Columbia,Car,PHEV,2026,0|0|4|5|8|17|10|27|45|38|31|18|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,228
British Columbia,Car,PHEV,2027,0|0|0|8|10|14|27|17|42|71|56|45|26|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,339
British Columbia,Car,PHEV,2028,0|1|1|1|14|18|24|41|27|64|107|79|63|23|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,482
British Columbia,Car,PHEV,2029,0|2|4|4|4|24|29|36|63|42|97|155|109|56|20|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,661
